E,EA,EAS
-147.88025906203322,-148.22534547887227,-145.7513
-148.0049450201734,-148.19774488541248,-145.7887
-148.1059302311679,-148.78250510452614,-145.68819
-147.70832005483663,-148.5358594986553,-145.75934
-147.70832005483663,-148.435307339434,-145.81482
-147.64067934933252,-148.34642958679922,-145.91415
-148.25311054743923,-148.34462862674786,-145.63147
-148.13135550537834,-148.33487285419375,-145.8362
-148.17177175103876,-148.25233823519466,-145.80539
-148.17177175103876,-148.32761759647002,-145.7824
-147.99785200780428,-148.267204370358,-145.7953
-148.05946338351208,-148.2044846090031,-145.89664
-148.1515401854266,-148.3868493162027,-145.93262
-148.16901710447382,-148.4955304163426,-146.21011
-147.97223924125038,-148.57505425381015,-145.9614
-147.9703672289734,-148.11002821964067,-145.92137
-147.9532747574664,-148.1093412683718,-145.94376
-147.88837959039435,-148.30665478625633,-145.92842
-148.22795206580312,-148.23286856295982,-145.6229
-148.0281014434249,-147.90007535504694,-146.26749
-147.93953132931603,-147.99245269820153,-145.71329
-148.0349414013249,-148.28175327192002,-145.9415
-147.8532918247251,-148.17921851040097,-145.7754
-148.07916572808455,-148.24005303677166,-145.78145
-148.32710228815694,-148.32397015216722,-145.91377
-148.2350460334382,-148.3037947120975,-145.74722
-147.80597647655514,-148.45420266469412,-145.96014
-148.0315817554407,-148.3847954314462,-146.08975
-148.03456688272067,-148.42412099973555,-146.04524
-147.976587900863,-148.2646536730726,-145.82928
-147.97597505655844,-148.3821888606799,-145.86913
-148.0633364090607,-148.1522112363421,-145.93748
-148.04642514025284,-148.29696765598408,-145.90906
-148.05755228121907,-148.39542062699604,-145.8587
-148.11967869269944,-148.33281359532913,-145.64934
-147.97592036933656,-148.2278106361186,-145.51353
-147.95520869692038,-148.0944301015433,-145.8811
-147.77363122538912,-148.2501634056377,-145.83212
-148.35952292937517,-148.39867436906752,-146.08182
-148.04468205967288,-148.31525407141817,-145.76147
-148.03896438143636,-148.3239265660878,-146.1888
-148.03651116246624,-148.46091468421832,-146.134
-148.14015723959784,-148.3098359513957,-146.11717
-148.04785596540086,-148.28552530505243,-145.75302
-148.03373524825443,-148.13797950796612,-145.62274
-148.05722109108137,-148.1884976687138,-145.69958
-148.16122757838485,-148.15096446695006,-145.88281
-148.22598040958556,-148.1678038422605,-145.97348
-148.16400581275033,-148.2368276591011,-145.95415
-148.05799423793226,-148.34373975997477,-146.16316
-148.00198742336454,-148.34779185827492,-145.80847
-148.42521420749262,-148.24584876612508,-145.84622
-148.3020425457363,-148.40835788202457,-146.02748
-148.21042091951728,-148.6692367190432,-145.51395
-148.081589117551,-148.2845995357417,-146.08295
-148.19592037808596,-148.2606189306528,-145.69597
-148.04687759622348,-148.5901529400172,-145.96588
-147.91847940804797,-148.4432558511184,-145.96227
-148.09722805547057,-148.2675061271535,-145.89291
-148.1529727148683,-148.26226348093712,-145.84375
-147.85617933388374,-148.22238553249952,-145.8411
-147.85617933388374,-148.44737801453627,-146.1384
-148.27738071955045,-148.43596151495228,-145.54605
-147.76859650057304,-148.24047009656798,-146.24605
-147.7619244312806,-148.25065817170395,-146.20131
-147.85687705848414,-148.2158174551244,-145.48637
-147.88029974467636,-148.36596475123397,-145.40982
-148.39836930210876,-148.5045736163628,-146.28537
-147.87148042750596,-148.44048019226875,-146.18045
-147.8581505621059,-148.17870089387316,-146.07175
-147.91435571170052,-148.5508101312114,-145.6126
-148.0612250530765,-148.7814917887389,-145.9404
-147.927474855154,-148.78822298779988,-146.17113
-148.1482227270088,-147.98414828594517,-145.8686
-147.932567381039,-148.1363552680353,-146.42923
-147.932567381039,-148.34772369610897,-146.20578
-147.84211444996532,-148.47945748556947,-145.67877
-148.03358554161576,-148.4103898277939,-146.03928
-148.03903966555237,-148.41435968510362,-145.97589
-148.16923930704644,-148.2885930616478,-145.84697
-147.90756179398994,-148.30575400291173,-145.9289
-147.88907574472796,-148.50315601020168,-145.72105
-147.8632200167391,-148.32112719871253,-145.8353
-147.92937927704014,-148.43022905430846,-145.98978
-148.10856187169836,-148.3718997582327,-145.91187
-147.9623559923638,-148.11238686415612,-145.90636
-148.20446507945664,-148.22539239424768,-146.13277
-148.17886405383317,-148.1616604138487,-145.9464
-148.23772045967885,-148.42956120298462,-145.76546
-148.27689760989216,-148.23563022191178,-146.04012
-148.05197297708102,-148.34973192096155,-145.71301
-148.1319374897877,-148.25624508837916,-145.99103
-148.0650276186731,-148.26985707317286,-145.9636
-148.17918113930142,-148.48426212731815,-146.09122
-147.95717568651105,-148.09897886174792,-145.82993
-148.04663951921626,-148.37306244800135,-145.8088
-148.04196483653982,-148.44790280238794,-145.88098
-148.0557566211234,-148.09584955504883,-146.15385
-147.85284147321988,-148.58676527487307,-146.08417
-148.12786662902383,-148.54554211626362,-146.16858
-147.91533606209293,-148.65567381835282,-145.6156
-147.82838201119299,-148.32993245560465,-145.8424
-147.85990906257337,-148.30127501012544,-145.60626
-147.89795154918417,-148.40297658700337,-145.92621
-147.99130722633754,-148.45123480482624,-145.79568
-148.04787846261326,-148.2257250053056,-145.97224
-148.1288808802202,-148.21466568440087,-145.88905
-148.1407640724018,-148.25694153020703,-146.1004
-147.89646358102146,-147.98097846966968,-145.69022
-147.9289134867725,-148.43860684368946,-146.22748
-148.23891811736218,-148.30540068997794,-145.95227
-148.09812952683868,-148.4129818041376,-145.95674
-147.95063883114983,-148.20918071856673,-145.94484
-147.8718529949191,-148.33586694145097,-145.995
-148.2348136830621,-148.64635633048073,-145.64081
-148.0400613454637,-148.44554462536746,-146.04028
-147.98168190634658,-148.6630870249972,-145.88507
-148.0806102021217,-148.29542339326576,-145.67203
-147.95407454995816,-148.31998726269492,-145.7297
-148.00966619721777,-148.58241445388086,-145.4653
-148.04335874501004,-148.45736332665751,-145.89651
-147.98271628272516,-148.2788017965305,-145.66228
-147.9923297903866,-148.32976858961962,-145.9777
-147.99316027725084,-148.19863872818684,-145.78372
-147.9449480898436,-148.41107695042058,-145.83316
-147.99011646639974,-148.43616931630072,-146.02292
-148.09638978590652,-148.22396831456615,-146.14023
-147.8898973761446,-148.3378475401153,-145.94377
-148.28432815701038,-148.28929699777171,-145.9443
-148.05793529718719,-148.12331254669783,-145.79146
-148.19039003247266,-148.24451655489358,-145.9707
-147.88457271333044,-148.27439484160044,-145.7761
-148.04743983732536,-148.5092123885309,-145.88623
-148.0375342134736,-148.48347660738236,-146.24725
-147.95312367109528,-148.5320312157467,-146.0433
-147.90843420738486,-148.30260212197004,-145.8284
-148.00554580424298,-148.197666462495,-145.68204
-148.09625538514325,-148.43326380752484,-146.03815
-147.97204829914494,-148.42868581575732,-145.77411
-148.0504267751911,-148.59323151420628,-146.00574
-148.15308853188952,-148.44883232623934,-146.04012
-147.97632227504016,-148.35255527877888,-145.76425
-148.0069935376594,-148.16789102813254,-145.67603
-147.89973673693478,-148.2933488804179,-145.93564
-148.1877172273961,-148.3342481528823,-145.85403
-147.98719340084563,-148.2689381005161,-145.8532
-148.0103304292826,-148.42736058936686,-145.6999
-148.02340241085744,-148.24321816115005,-145.85757
-148.2652266934873,-148.2076551113644,-145.987
-147.95736065878208,-148.34393185839878,-145.74323
-148.19737417650143,-148.411360226314,-145.7656
-148.12952557501762,-148.21869004007132,-146.19803
-147.8513797472703,-148.70330602694276,-146.07521
-148.1513414702298,-148.4329573458938,-145.78781
-147.86348413742158,-148.46991297009896,-146.01749
-147.8090011440983,-148.5171239498792,-145.76411
-148.1976457420282,-148.4788978928281,-146.17343
-147.88255537869293,-148.41745619573607,-146.03522
-147.92154285049324,-148.42528910306515,-145.80692
-148.18461490670674,-148.33365582227282,-146.05963
-148.12924120129378,-148.41028071518207,-145.94168
-147.9823826199908,-148.3930352004684,-145.86057
-148.2024644386778,-148.53608103250295,-145.58134
-148.0560692733366,-148.66915757365754,-145.78183
-147.96170899668797,-148.19674059434612,-146.19962
-148.09714216136388,-148.48143619918991,-146.20273
-148.00131946951268,-148.251394397762,-145.51245
-147.8431490647975,-148.5303959684078,-145.83113
-148.16161789112965,-148.07040375915676,-145.5895
-147.86273131550254,-148.0186158989445,-145.64363
-148.02279443874772,-148.66055879431457,-145.70955
-147.9243347446307,-148.29136179218978,-145.80211
-147.9602010323244,-148.58243728475026,-145.60132
-147.84510307977453,-148.50131983083492,-145.87373
-147.96178187026942,-148.27174622921257,-145.81398
-148.0298749609791,-148.4447568539705,-145.89798
-147.98362649043705,-148.32619792329973,-146.02968
-148.1061061433145,-148.35105880347913,-145.72194
-148.05693490650344,-148.29216302941057,-145.9777
-147.9436282127091,-148.56316020625272,-145.88925
-147.88815671852717,-148.33100304765946,-145.65367
-148.12256420513242,-148.39027490236396,-146.06111
-147.9948901905568,-148.3748694308274,-145.71968
-148.09344847687603,-148.50789226046084,-145.92621
-148.13180720557583,-148.38775388249744,-146.05554
-147.95062407861064,-148.55123044869526,-145.83409
-147.8880393041165,-148.3243424276617,-145.87057
-147.9867383417065,-148.45739165597212,-146.16937
-148.09485582509762,-148.36792449101236,-145.69682
-148.09485582509762,-148.40819034335343,-145.8108
-147.87710160755395,-148.16882843355324,-145.63744
-147.86817825837156,-148.30184070642647,-145.91327
-147.86511567986503,-148.1990660296579,-145.66261
-148.1510976106149,-148.01196381780977,-146.11942
-148.0117634171159,-148.2044374886235,-145.83147
-148.06112043835708,-148.18209057193474,-145.81085
-148.04123534828366,-148.63638586436775,-145.41312
-147.94108420704276,-148.6057514172005,-145.80276
-147.90582544390514,-148.52209663657794,-145.76244
-148.08673318971543,-148.18339873279035,-145.91373
-148.19511324604636,-148.3691732452798,-145.99323
-148.30542263201195,-148.52245844257678,-146.12587
-147.82263702614566,-148.50107211639997,-145.61992
-147.87434638950407,-148.32529615036805,-145.92795
-147.886156458996,-148.13849931999852,-145.58633
-148.1767932366377,-148.47156129020502,-145.71695
-148.20900755340568,-148.48134014174934,-145.93893
-147.83104414992596,-148.4623324284188,-145.80402
-147.83133438457526,-148.37799714814736,-145.85474
-147.88408403763623,-148.44462450266084,-145.94124
-148.05973270875205,-148.4651087772165,-146.09576
-147.9506854029246,-148.22165861115957,-145.8447
-148.03014074047496,-148.33093167663264,-145.77097
-148.22545096417048,-148.16800377054798,-145.91698
-148.30396821751648,-148.2172241918468,-145.55794
-147.80672364050054,-148.4947841949555,-146.23691
-147.8365124454674,-148.31770934925393,-146.0679
-148.01874210833552,-148.29926607175076,-145.76405
-147.96820370840206,-148.2527265187331,-145.69467
-147.910432609286,-148.49327172947028,-145.75241
-148.01968220819913,-148.07675882800493,-145.62714
-148.0807137711004,-148.19523276992953,-145.52603
-148.04727819999397,-148.07935189624993,-145.5218
-148.05427951747663,-148.56296730435355,-145.9424
-147.96746185472477,-148.41423528669762,-146.04669
-148.14321853763224,-148.34115381014306,-145.90764
-148.12396760772123,-148.42131384073207,-145.93121
-148.09954360174206,-148.65843601599286,-145.8312
-148.0269645157408,-148.01997671946827,-145.9472
-147.88010879670148,-148.17285195513358,-146.07788
-148.0029859616846,-148.5189827287928,-146.0318
-148.06562988565943,-148.45089744289373,-146.03459
-148.07599129560282,-148.42397111481952,-145.69748
-147.82785963851143,-148.17574145359012,-145.46936
-147.7793950637193,-148.29946217613798,-146.096
-147.93207280134547,-148.38523108908237,-145.89862
-148.04471295471558,-148.32292010834425,-145.73276
-147.97327441615005,-148.12838717352025,-145.72632
-148.03579129029208,-148.44688949197217,-145.92003
-148.0945285712162,-148.26598854892876,-146.05255
-148.03533312268706,-148.45711371650935,-146.001
-147.89901808852252,-148.3220834585085,-146.11526
-147.99666598622127,-148.29005955932635,-146.04716
-147.95178921687352,-148.30704895927968,-146.1595
-148.1071582965181,-148.39656671698228,-145.87727
-147.89790928723824,-148.2881627795407,-146.18811
-147.91792723574963,-148.4653184169565,-146.32632
-147.88671300581814,-148.33646288546402,-146.09145
-147.88700192612077,-148.2354743551914,-146.27028
-147.9963145227773,-148.47292711703358,-145.64555
-147.89310155703168,-148.23987856070963,-145.63818
-147.93504716466077,-148.35154313109533,-146.06586
-147.9336474159254,-148.22612793191652,-145.71417
-147.8688612641497,-148.1477135709724,-145.73245
-147.99241728664327,-148.24014961482246,-145.96277
-147.91565959764785,-148.31357828469135,-145.56052
-147.94755711327298,-148.46188798977553,-145.76834
-148.00195136990035,-148.3594858818152,-145.84383
-148.18494704384614,-148.479813448786,-145.94518
-147.81688078114158,-148.28225370234878,-145.91211
-148.13410437318944,-148.37265731268775,-146.10764
-147.86422941677932,-148.1643954367314,-145.8322
-147.84962455325888,-148.4210377513541,-146.06381
-147.84962455325888,-148.44698350525633,-145.95451
-148.01917203442167,-148.3345427733973,-145.99774
-148.00073261333466,-148.30120214115976,-145.94832
-148.1021621303261,-148.2965795489269,-145.61652
-147.89901539534617,-148.58282334041476,-146.00937
-147.92826867263688,-148.4923630895489,-146.12851
-147.98747007906405,-148.63604245244997,-146.32047
-147.98445991878756,-148.49857526932828,-145.71555
-147.84033332080867,-148.34436410564052,-146.08546
-148.15338010619288,-148.41264843821642,-145.83424
-147.87869079508073,-148.1827792211252,-145.9974
-147.88461147042383,-148.1620790319651,-146.03271
-148.2274596046955,-148.53151027753717,-146.06003
-148.17975054266873,-148.75096262000108,-146.08026
-148.22289035895628,-148.65410699059223,-145.87213
-148.30619263716156,-148.18061310704886,-145.92392
-148.14575126665,-148.38829829345133,-145.9047
-148.1416797843433,-148.43671918358248,-145.72084
-147.9206944576592,-148.36884448114824,-145.98457
-148.24439990921684,-148.5451720984948,-146.20703
-148.18070800760694,-148.47970364962964,-146.18579
-147.79928142671724,-148.2621530681543,-145.9051
-148.21166746621958,-148.1735386013412,-145.43185
-148.1947244818982,-148.0904560955811,-145.84622
-147.9666172474561,-148.42503251322938,-145.78604
-148.09311680222834,-148.43223073066878,-146.0459
-147.9909563538539,-148.4267179263243,-145.86884
-148.10254074695487,-148.78742141590493,-146.40285
-147.8061934552242,-148.68071604091287,-145.55699
-148.27194869925205,-148.7413094148194,-146.03683
-147.908470485559,-148.25767485505276,-145.8531
-148.0520260346019,-148.5658815748701,-145.89853
-147.97550361098217,-148.29346787018324,-145.64209
-148.145024395537,-148.44399756521966,-145.73642
-148.1590919746941,-148.31612392419277,-146.13155
-147.92217686453188,-148.2295770926602,-145.50394
-147.89223393732513,-148.48897127496053,-145.52075
-147.81921983106352,-148.15748400451767,-145.80156
-147.86794832245084,-148.61076353377706,-145.56378
-148.06443209090708,-148.25195741459987,-145.89696
-148.07622506483725,-148.4127384278221,-145.84753
-147.90596211380952,-148.35936213459001,-145.8218
-148.09736340606244,-148.38282752315632,-145.9851
-147.96327414037097,-148.30409136054175,-145.80173
-147.83814312838462,-148.18335240241146,-145.88103
-147.9580492463855,-148.51377390385863,-146.01938
-148.03058725246575,-148.43237826001223,-145.59349
-148.13404193935804,-148.39841686552302,-146.14279
-147.90190129376725,-148.52093610520862,-145.72816
-147.90603735768173,-148.27956977079958,-145.78406
-147.99107823300955,-148.29030032030158,-145.73006
-147.99107823300955,-148.3626769227698,-145.81169
-148.14843961178653,-148.32404937023952,-145.82709
-148.02804397570378,-148.39027656352212,-145.77734
-147.9630874866294,-148.45234777483492,-145.89224
-147.87695730258997,-148.30017885644045,-145.56207
-147.99607908651637,-148.52835159792136,-145.86937
-148.0517755428959,-148.3325781341437,-145.87378
-148.03194487713716,-148.26024429242113,-146.13605
-148.04269299570245,-148.4517792584095,-145.87909
-148.02007139539063,-148.2442269706065,-145.96538
-148.15930252912793,-148.4151944187822,-146.00171
-147.9056229602298,-148.49450407503173,-145.8236
-147.9056229602298,-148.15330395549253,-145.93608
-147.9662396400756,-148.05435809580786,-146.27356
-147.90534306569498,-148.04820364840208,-145.81573
-148.06509202115325,-148.56873542281159,-145.6669
-148.23648703027806,-147.9870435448284,-145.99686
-148.20560962942665,-148.61889043585168,-146.03143
-147.85833464304136,-148.28772744842894,-145.92429
-148.11141612502973,-148.3291032022455,-145.90982
-148.00631294599168,-148.35255754407694,-146.14777
-147.9505452903956,-148.51549863452598,-146.02205
-148.07659893664436,-148.24721982901826,-146.10791
-148.06892740141097,-148.53766719715992,-145.636
-148.07804622319796,-148.17018550706777,-145.76552
-148.12256415279836,-148.6245013397418,-146.27669
-147.9120352475144,-148.1795313847224,-146.25568
-147.91375189763627,-148.2087036202618,-145.78331
-147.88506114986274,-148.37109736614622,-145.96188
-148.00644899462895,-148.2596218449688,-145.86243
-148.1904871369833,-148.4040537749184,-145.80803
-148.02864849201023,-148.29221006020688,-146.08212
-148.00958122292943,-148.23922243515608,-145.84653
-147.93102602633638,-148.63468440391605,-145.77364
-147.98931530216257,-148.45632083440438,-145.83806
-147.96992595214647,-148.2433688428615,-145.82358
-148.02862807804706,-148.61972226564765,-145.7091
-147.82062657443439,-148.21271584360855,-145.80731
-148.1840079186819,-148.3046680045272,-145.70886
-147.77050703878535,-148.11240981829363,-145.71208
-147.79660870960026,-148.20949822587104,-146.09314
-147.93145030218434,-148.4519672627044,-146.00012
-148.1711811021498,-148.23255437041672,-145.66605
-147.97959736005146,-148.46036177031093,-146.11781
-148.15807714020718,-148.3480689640439,-145.9122
-148.1190351485462,-148.30095704911975,-145.9267
-147.96265660215795,-148.5283479193069,-146.13959
-148.1999294025681,-148.48259427351493,-145.8056
-148.11728246249646,-148.14051526061078,-146.21202
-147.92286335091882,-148.4955356488246,-145.70201
-147.86794521776503,-148.3733143053587,-146.0664
-148.12910658050717,-148.6263552845945,-145.70354
-147.98343435868287,-148.17067152288888,-145.70142
-148.09642876865337,-148.3974533353164,-146.2126
-148.25380192811514,-148.3582575157596,-146.17247
-147.94410006573173,-148.32745413817554,-145.93866
-148.0259207570706,-148.3536768931081,-146.13626
-148.14258257832176,-148.20315490034778,-145.81946
-148.14724077450714,-148.3958475256207,-145.81757
-147.8937859115975,-148.12543402595634,-145.87398
-148.18158924904566,-148.48549496231496,-146.00854
-147.96996008166715,-148.38432939901685,-145.87369
-147.97793933487876,-148.184490655756,-146.00917
-147.86066613766923,-148.443008626244,-145.84007
-147.83341669428071,-148.43803013743423,-145.88187
-147.94809173786717,-148.3028574610325,-146.22083
-148.06783536480037,-148.23991691051077,-145.76839
-148.0248935315476,-148.33414706434434,-145.95645
-148.00092853097408,-148.56401946249207,-146.00473
-148.0585201233736,-148.2784811606613,-146.00775
-148.17935054370128,-148.31734326925425,-146.10037
-147.93329961492447,-148.05539383901512,-145.58734
-148.18411612414565,-148.03325661358906,-145.6436
-148.02146807220862,-148.45326313494303,-145.83543
-147.84858826328505,-148.2723867442344,-145.65189
-147.9207265487617,-148.13175443799818,-145.63403
-147.87138502291015,-148.0198287350277,-145.57883
-148.0915573924516,-148.25685807722527,-145.393
-147.86382182933812,-148.27526924230105,-146.12927
-147.8155582004684,-148.4868905488911,-145.80211
-148.18896704613064,-148.19802355461607,-146.0167
-148.15602912930285,-148.3759872971646,-145.78427
-147.90384783559597,-148.25738842321246,-146.09335
-147.85108779813947,-148.58218842448738,-145.92117
-148.15646620864095,-148.2264291353523,-145.9664
-148.06335282139466,-148.25850341964565,-145.9155
-147.9720716442344,-148.03017951955098,-145.7342
-147.94517823578053,-148.28858344343834,-146.03465
-147.94517823578053,-148.444427491887,-145.89694
-147.92712711891812,-148.47989682646661,-146.06126
-147.94333572866393,-148.50422605255037,-146.11604
-148.12902291991008,-148.38529604652126,-146.17332
-148.21089998792274,-148.4006693869606,-145.76703
-148.04961181645885,-148.24040842103324,-146.04065
-148.02878439086604,-148.78527344348362,-145.79741
-147.83395595926112,-148.82276483145353,-145.71887
-148.1280031565376,-148.63001477351446,-146.0201
-147.9848763761563,-148.3022548003248,-145.97229
-148.0785146130315,-148.19079171046207,-145.61679
-148.04708761794038,-148.20631367185987,-145.50034
-148.09104119906652,-148.4082787387914,-146.25626
-148.02706341701958,-148.73742789381834,-145.46208
-147.98455914455582,-148.0566985124205,-146.25415
-148.07159951451376,-148.54203486147057,-145.5085
-147.99661424785654,-148.0338628053147,-146.37962
-147.98835901887898,-148.0150163596447,-146.11269
-148.3299235014883,-148.15933563619745,-145.70639
-147.95317278585452,-148.65471136201862,-145.72342
-148.1994340832719,-148.11117434951316,-145.85443
-148.02151338886836,-148.48564582361416,-145.68498
-147.84211620195822,-148.73296980165193,-146.00528
-148.13861913486312,-148.57778518969837,-145.78387
-147.940728531967,-148.1920040453814,-145.76007
-148.1093367547967,-148.14872562229885,-145.54477
-147.84627435724406,-148.54206432241756,-145.59616
-147.88464290296932,-148.23300333943206,-145.82751
-148.05788101373028,-148.21841949497428,-146.00354
-148.02752248301556,-148.51949190078884,-145.81137
-148.06450368593073,-148.42502954635052,-145.56828
-147.9594061097104,-148.34391126513933,-146.07376
-148.01584644578452,-148.17210502434472,-145.61331
-148.1983478853352,-148.184794832824,-145.68123
-148.0913990023688,-148.4832470103747,-145.45987
-147.97481656127385,-148.38395220841633,-145.64185
-148.25097232023586,-148.47676258378837,-145.55022
-147.9085393682716,-148.2093002869119,-146.11874
-148.02450317985017,-148.34206298332435,-146.14694
-148.10706069074433,-148.47971550060558,-145.75716
-147.9236925369192,-148.67735135804548,-146.31467
-147.9532029812265,-148.1490856262835,-146.1514
-148.0776081279571,-148.2587539441502,-145.99995
-148.04235594069414,-148.24276617945543,-146.01894
-148.0144718151035,-148.29133913313012,-146.28644
-148.15967956639557,-148.6542468271199,-145.6546
-147.9600163707213,-148.41902224775333,-146.0545
-148.0215860011308,-148.3264397990889,-145.80045
-148.0400839521246,-148.29125784773026,-145.95546
-148.04027645114684,-148.2183135051731,-145.73274
-147.9632397492906,-148.45443947989145,-145.70883
-148.05111190184886,-148.40410901589365,-145.9466
-147.93050985699492,-148.27910721968811,-145.60608
-148.07724559431003,-148.21104599382838,-146.03004
-148.21220234640708,-148.42741326063688,-145.6271
-147.8148328232836,-148.42003387605376,-145.75854
-147.88496519858444,-148.30130596282152,-146.00339
-147.89944266084518,-148.54065990024503,-145.92941
-147.91387715939734,-148.20838291376288,-145.80104
-147.939198158757,-148.311288382184,-145.81763
-148.07543939345828,-148.56294144291127,-146.08252
-148.13101580522434,-148.42098190822287,-145.79807
-148.1689634284593,-148.20570493542954,-145.71391
-148.13432834925325,-148.16494276813626,-146.10733
-147.7881544337779,-148.54368829281174,-146.09769
-148.20323851329584,-148.5478803808724,-146.06146
-148.1500038358338,-148.46518047496704,-145.95416
-148.2590633514225,-148.64612799679054,-146.00693
-148.16621643514875,-148.61572601951946,-146.11113
-148.231307386475,-148.29880389269493,-145.71112
-148.11934393506306,-148.53040419181164,-145.55386
-148.15705275644908,-148.61064490267273,-145.90419
-147.91288943659515,-148.60989448610283,-145.78075
-148.17706074950712,-148.5764091599818,-146.10603
-147.93231266939034,-148.8507877539783,-146.17429
-148.0421627941771,-148.06936225738806,-145.89026
-147.96957129892468,-148.20627987022198,-145.81879
-148.0230978216447,-148.33770130942625,-146.3139
-148.14040396129116,-148.2044023890042,-145.78943
-147.9388549418289,-148.0564459867769,-146.06786
-148.16909955362712,-148.506468111886,-146.04471
-147.85601678011398,-148.30863780755197,-146.06403
-147.82283328368584,-148.3283466788934,-145.94211
-147.85791491391024,-148.3759286026281,-145.84161
-147.9546349188206,-148.22769399205623,-145.77353
-148.3452632296212,-148.35949490155383,-145.99911
-148.09214917393354,-148.2837345598611,-145.9104
-147.91002544476558,-148.42315728296865,-145.63719
-148.02968265385363,-148.30237815916195,-145.83493
-147.8105759060273,-148.17546129804748,-146.08252
-147.85700960911313,-148.72649670301627,-145.51443
-147.92730992780355,-148.51179969388028,-145.6791
-148.0415524308758,-148.29184949859547,-145.7217
-147.9727882996151,-148.3583001994262,-145.79538
-147.90546723370565,-148.43961268238388,-145.97644
-147.86647120814928,-148.31027523831295,-145.76291
-148.03904722245574,-148.49789678407228,-146.1745
-148.0346709982524,-148.40993395705206,-145.93051
-147.85476541334054,-148.34373729500737,-145.99878
-148.1534501679326,-148.39915792673676,-145.79823
-147.8585899178209,-148.31587654808857,-146.02277
-148.06757085075785,-148.44385043089824,-145.84747
-148.03997633138016,-148.34012657279428,-145.78201
-148.04627723750073,-148.36133046582069,-145.82019
-147.95869326835805,-148.67183271810785,-145.59813
-148.07217657198163,-148.44018829057057,-146.20601
-147.8930375203946,-148.16707706334074,-145.65611
-148.0166443881621,-148.3999066063741,-145.34595
-147.98261433899546,-148.36342171616621,-145.83012
-148.0848393477212,-148.24860452600356,-145.78983
-147.96590747351473,-148.13040990541037,-146.05946
-148.12419153815824,-148.45110596905877,-145.74124
-147.89843506436333,-148.29622502146475,-145.87984
-148.1364314539203,-148.28076729747207,-145.94186
-147.9644869074337,-148.38754598650792,-145.81757
-147.9270790130774,-148.52215672708797,-146.02429
-148.2007339741711,-148.43096797963943,-145.94914
-147.88049722129603,-148.1978468849655,-145.7499
-147.9812235811478,-148.32354226667556,-145.79224
-148.16137938358128,-148.58688290930576,-145.68216
-148.24967756690364,-148.53347937040786,-145.69244
-148.1654344886565,-148.27296348839732,-145.96605
-147.97088411408166,-148.05401518001818,-145.69954
-148.0776938861739,-148.4182459542475,-145.60915
-147.99847353154465,-148.24735329697867,-145.74461
-147.97280418961566,-148.181048360795,-145.73898
-147.96163990816322,-148.34546158848022,-146.06218
-148.10373585845127,-148.40841416606787,-145.7465
-148.04011364585705,-148.45162211270318,-145.76596
-148.1285278043856,-148.28581917746402,-146.00916
-147.85733078728805,-148.64659095544033,-146.14635
-148.27003309180486,-148.45716479403004,-146.09106
-148.05223349659633,-148.35390844939198,-146.02867
-148.1755404207173,-148.18659291585183,-145.88712
-148.24347473135336,-148.13437593369707,-145.41278
-147.80099360909827,-148.53429431254992,-145.90303
-148.37288887991724,-148.15232915338294,-145.72556
-148.16868524746502,-148.68712625691674,-146.1962
-148.22531655954174,-148.41398255290682,-146.15341
-148.18485694875602,-148.09738690029099,-145.84982
-148.1131647108275,-148.3635887854432,-145.55692
-148.15109125591744,-148.16008984918284,-145.83319
-147.98965442304365,-148.41817345074196,-145.98146
-148.02106037692525,-148.55539511590877,-146.24026
-148.14954851076016,-148.36257512064918,-145.90602
-147.7349676781127,-148.3294507560775,-146.01187
-148.0194213891993,-148.2381882445651,-145.91357
-148.0631307166985,-148.15240602729062,-145.69608
-148.07297267174334,-148.22419769975153,-145.96753
-148.06576271367607,-148.31915772219355,-145.8567
-147.89070618408067,-148.35386664666888,-146.07227
-147.99014093330987,-148.1438461858197,-146.01315
-147.86845852908746,-148.4404446273299,-146.25551
-147.89363965616553,-148.1447240818736,-145.90485
-148.09828840683872,-148.22213116077438,-145.91539
-147.9283642511775,-148.1550740018908,-145.86792
-148.10649598566266,-148.59955497497822,-145.98637
-148.26427992949098,-148.40388138200808,-145.90657
-147.89765128286018,-148.5386895426488,-145.73044
-148.11839023442425,-148.44611035312747,-145.96875
-147.92734663223513,-148.31399387992994,-145.51357
-148.0111153928324,-148.27997265993955,-145.85925
-147.93358473360996,-148.46000877129583,-145.9968
-148.13915027665803,-148.5200421487753,-146.01187
-147.80495402593905,-148.6307198847518,-145.9253
-148.10221371229443,-148.57370999261178,-145.88876
-148.06958871054138,-148.31847964766018,-145.76982
-147.9625805215917,-148.26187108980537,-145.77803
-147.9424787604707,-148.15475983836586,-145.83037
-147.98476010776295,-148.4117508067183,-145.92613
-148.09318983214035,-148.40479143065593,-145.91824
-148.04516813164332,-148.17332785066452,-145.7304
-148.21536760349127,-148.52785750437994,-146.09511
-147.7875710006012,-148.42453787763077,-145.58133
-148.18473802051577,-148.22148647349223,-145.9258
-147.8584280319643,-148.42925683378803,-145.47406
-148.10926671671263,-148.29259901124638,-145.61789
-148.12551033410253,-148.39805946878113,-146.00006
-148.1037305553334,-148.41484570044128,-145.91725
-148.0033860324071,-148.33620481056815,-145.93771
-148.00648270023243,-148.21676354028648,-145.89241
-147.98192592387576,-148.33721804247165,-145.61282
