LE,gammaE,loglik
26.63249,0.69670755,-71.63204
17.228533,0.7765888,-72.245285
16.753143,0.9697574,-73.77161
13.379556,0.8373015,-73.042496
15.05979,0.92891955,-73.312515
11.20593,0.804462,-73.57843
24.610476,0.59774995,-71.720314
14.847902,0.5269576,-73.03732
17.742037,0.50974166,-72.69682
24.295366,0.43537143,-72.54859
16.037968,0.51777864,-72.88847
33.419804,0.6258869,-71.537476
9.718992,0.77122,-74.10452
15.238072,0.82523954,-72.65339
52.561302,0.5853026,-72.05182
28.719337,0.40986958,-72.48875
45.484413,0.48851195,-71.70982
66.43327,0.46150863,-71.98711
56.687855,0.490463,-71.82881
50.682976,0.4610776,-71.80606
28.835886,0.3624947,-72.84288
56.49782,0.56066275,-72.06001
15.08197,0.6396011,-72.63053
21.645697,0.7005213,-71.7695
31.73412,0.60138124,-71.52056
28.207575,0.6192995,-71.54955
26.84354,0.5915355,-71.63673
33.703068,0.42733064,-72.180756
18.713314,0.35485592,-73.50959
20.036493,0.5856355,-72.104904
24.294243,0.3395994,-73.2437
23.371178,0.42462334,-72.68123
16.552359,0.49236608,-72.935776
24.835392,0.5175636,-72.02704
52.38353,0.56697303,-71.9258
32.060215,0.3458461,-72.85513
31.866484,0.80905557,-73.041466
20.395607,0.6043549,-72.006226
18.9643,0.67317754,-71.99998
14.830138,0.87790364,-72.95932
17.518759,0.8913935,-72.851746
22.697132,0.7388421,-71.79614
32.69795,0.46585757,-71.969284
33.702755,0.66795117,-71.673096
29.91072,0.368457,-72.75116
28.027647,0.77433556,-72.14574
37.317966,0.44103578,-72.001175
13.487612,0.6097869,-73.02984
13.334383,0.7081587,-72.90875
32.837994,0.8423317,-73.915535
35.757084,0.7796345,-73.07408
15.606647,0.70463717,-72.43597
13.914424,1.0414196,-74.74119
11.976894,0.809564,-73.34099
55.049805,0.53024304,-71.85994
37.52416,0.33889866,-72.75432
18.965643,0.4391109,-72.94946
17.776773,0.6271697,-72.234436
21.48128,0.62810755,-71.84687
20.281326,0.5643652,-72.16347
27.631096,0.55913836,-71.70465
26.046959,0.5684828,-71.73988
26.365557,0.67288744,-71.58769
31.828215,0.58431035,-71.53729
31.160345,0.5606607,-71.59708
28.121288,0.55244774,-71.710106
27.106213,0.75078696,-71.89779
13.725266,0.6594523,-72.87213
15.956256,0.6638847,-72.42556
20.515606,0.55586994,-72.17679
30.273466,0.707207,-71.74832
13.271238,0.5837803,-73.147026
13.991396,0.43065813,-73.60553
16.319536,0.5179967,-72.84655
24.818518,0.5806819,-71.760765
58.288643,0.41743696,-71.9866
16.914577,0.8333312,-72.482216
12.536834,0.6017431,-73.27309
16.45744,0.42050588,-73.32903
21.706627,0.3198115,-73.545685
27.65386,0.53694725,-71.790436
24.845633,0.7201713,-71.70619
22.26777,0.7980661,-72.08922
26.534239,0.69737864,-71.63386
25.285173,0.70397884,-71.65687
11.493441,0.76488775,-73.43552
14.706662,0.8247373,-72.738815
19.196846,0.76908857,-72.04529
22.96634,0.8075708,-72.17398
22.421732,0.714015,-71.74651
28.407907,0.47340417,-72.08358
35.48968,0.63712835,-71.60736
28.297142,0.5751831,-71.63015
23.374432,0.60715526,-71.76587
23.627193,0.5975633,-71.77704
34.822613,0.4618723,-71.93462
181.08258,0.22827213,-73.34782
357.97977,0.21624783,-73.75743
244.86281,0.2722702,-73.404755
310.28424,0.15627503,-74.190735
187.2045,0.22150819,-73.41111
469.95346,0.3452633,-76.945816
14.0576105,0.2627561,-74.499245
8.561182,0.4769845,-74.6506
14.223093,0.37755314,-73.839005
14.166271,0.35348558,-73.9736
43.058655,0.41485217,-72.06761
56.807484,0.57601666,-72.19144
14.07613,0.40207988,-73.73304
19.166727,0.47120795,-72.74161
18.497364,0.5002411,-72.6559
75.00694,0.58008575,-73.37846
73.032745,0.38576853,-72.175385
42.64056,0.63255835,-71.88033
24.554985,0.5224414,-72.019806
39.94442,0.5175514,-71.629196
20.57518,0.46487257,-72.64379
15.513293,0.5017806,-73.03941
47.19297,0.3881488,-72.1937
20.949135,0.8495184,-72.48318
16.281101,0.8202029,-72.49179
29.704258,0.61194086,-71.53133
16.53156,0.68045086,-72.3071
8.897121,0.49155706,-74.52463
36.606094,0.89207274,-76.530396
21.906181,0.15048318,-75.067726
21.09098,0.19736631,-74.59497
27.088245,0.1527051,-74.92252
18.104298,0.267009,-74.16733
62.895298,0.2743775,-73.002205
93.26525,0.27772966,-72.86285
175.34763,0.37470132,-73.52757
39.00978,0.35224786,-72.60622
41.04082,0.33834386,-72.68013
82.39241,0.2757933,-72.89671
123.314415,0.25890556,-73.02797
144.27148,0.26033336,-73.05128
146.90773,0.26796693,-73.01074
62.70897,0.4625612,-71.925385
13.687862,0.68374795,-72.84615
13.763062,0.36941186,-73.94084
53.287033,0.68502504,-73.50345
35.00118,0.4647589,-71.914085
22.540852,0.7981797,-72.09339
22.540852,0.7981797,-72.09339
21.819664,0.82484984,-72.285
19.54299,0.943523,-73.6093
18.895487,0.89799255,-72.926926
18.895487,0.89799255,-72.926926
39.77436,0.19895576,-74.12096
21.606552,0.33630064,-73.42827
11.478902,0.37408578,-74.25654
12.412392,0.56639993,-73.39271
41.538597,0.5477396,-71.5927
44.60561,0.48682657,-71.71306
16.792953,0.591816,-72.48056
15.729542,0.6223589,-72.55682
35.140675,0.8310803,-74.10835
35.140675,0.8310803,-74.10835
14.093011,0.62161535,-72.86959
30.332912,0.7468885,-72.04576
28.098991,0.73489505,-71.831245
18.753698,0.6755828,-72.020096
21.257408,0.7798973,-71.99138
16.956226,0.6081889,-72.40343
26.832695,0.5441849,-71.79622
55.019444,0.65181273,-73.03808
30.066086,0.41860628,-72.36902
29.20974,0.4320684,-72.31166
28.04143,0.43550724,-72.3412
29.516712,0.5233976,-71.7776
33.979595,0.7406743,-72.27691
18.312878,0.505404,-72.65049
12.174091,0.55806464,-73.472694
14.244877,0.67179066,-72.73815
24.181847,0.80583376,-72.20786
27.880375,0.66027755,-71.55794
26.956713,0.6994091,-71.64078
37.27043,0.5958335,-71.55438
49.562107,0.55975235,-71.790405
43.08362,0.6279197,-71.871956
28.823734,0.6957253,-71.651344
25.438002,0.67411095,-71.60553
17.637865,0.8513597,-72.53221
26.093452,0.41926023,-72.5522
28.154436,0.6452231,-71.54387
17.226372,0.49822232,-72.81852
12.275183,0.48993143,-73.663925
18.96129,0.86889935,-72.63159
18.96129,0.86889935,-72.63159
25.642227,0.7348399,-71.76657
20.890419,0.7618764,-71.92925
26.453608,0.7329139,-71.77066
16.158394,0.81400925,-72.484146
18.751884,0.6813368,-72.014145
24.752598,0.7074782,-71.67156
20.0652,0.8133537,-72.19938
13.1835985,0.71502113,-72.942604
26.938267,0.5730444,-71.68552
56.554913,0.50805366,-71.84483
23.713623,0.641023,-71.67874
18.849295,0.5423652,-72.41077
24.999722,0.5504353,-71.86431
19.766735,0.4610468,-72.74107
17.447834,0.55319595,-72.53574
21.670973,0.722961,-71.79444
22.413624,0.53292,-72.11811
21.53385,0.6461236,-71.80736
16.535633,0.5367175,-72.732376
21.406477,0.57676846,-72.0109
14.9694195,0.5326956,-72.993546
15.74383,0.56246,-72.74896
23.834763,0.66988856,-71.65388
29.471481,0.6079769,-71.53815
32.91642,0.6734516,-71.670784
21.486273,0.7297045,-71.815765
36.613636,0.62841153,-71.61107
21.713806,0.6962781,-71.76329
39.499825,0.5494353,-71.57319
24.794434,0.46585706,-72.32157
16.051268,0.75126106,-72.36505
25.989214,0.52143264,-71.94168
15.779845,0.37549382,-73.663864
18.468475,0.5600773,-72.37807
19.500635,0.71978986,-71.934
15.089121,0.605088,-72.718735
16.174175,0.68513244,-72.35807
23.133518,0.84499025,-72.54931
20.650578,0.5705925,-72.10274
36.13556,0.5413258,-71.584564
18.73832,0.8809962,-72.744705
30.041794,0.6051172,-71.53288
27.705631,0.75932235,-71.99065
36.732265,0.7240377,-72.33261
33.41308,0.387433,-72.477066
46.427994,0.34162638,-72.55895
55.537045,0.3696763,-72.25345
88.30202,0.383328,-72.30316
10.228336,1.1331861,-76.166916
13.489866,1.1386544,-76.65658
11.661056,0.77655756,-73.39173
14.282976,0.471329,-73.370804
29.875711,0.8215232,-72.96997
25.036034,0.7385006,-71.77725
15.870802,0.7928445,-72.46099
46.414986,0.42656115,-71.9637
35.4737,0.18797228,-74.32559
15.517973,0.24514715,-74.49775
33.483574,0.37247732,-72.59108
15.630419,1.0062858,-74.26737
47.355476,0.52330554,-71.67668
32.316483,0.6443212,-71.55608
25.400227,0.48046106,-72.19687
38.78033,0.70064276,-72.23773
23.054956,0.60775363,-71.784615
30.484873,0.81759024,-72.98983
30.868504,0.797753,-72.7164
30.868504,0.797753,-72.7164
23.603474,0.7193837,-71.72086
27.341837,0.67121625,-71.57589
20.517963,0.6490535,-71.884735
23.23727,0.5724605,-71.886795
25.850159,0.65818053,-71.58771
16.781694,0.76808316,-72.28264
41.43146,0.5175901,-71.62976
27.191057,0.6541355,-71.56015
14.095518,0.7217091,-72.725334
15.47074,0.75712746,-72.46539
12.027162,0.90961194,-73.67281
21.188007,0.61464316,-71.904785
38.251507,0.52040946,-71.6268
14.650452,0.6750681,-72.64908
24.614073,0.68164295,-71.63245
24.236639,0.5457528,-71.93033
38.70807,0.6830941,-72.04956
43.555912,0.5060138,-71.66096
14.490143,0.92842644,-73.360245
16.574244,0.65453076,-72.3431
17.172535,0.54550457,-72.605415
22.21276,0.60067266,-71.86392
24.000172,0.59216976,-71.77068
39.20923,0.5717047,-71.56432
32.495605,0.5863428,-71.52905
28.211126,0.62459624,-71.54543
20.483189,0.74333763,-71.89707
22.160072,0.63389874,-71.78415
27.583553,0.6043812,-71.58479
23.797844,0.7941074,-72.09338
19.360186,0.78550255,-72.09032
17.34802,0.84644836,-72.5193
14.554508,0.63684684,-72.73917
17.510632,0.71367496,-72.143936
18.750132,0.5909296,-72.225555
15.507788,0.79913104,-72.53186
12.943064,0.9072241,-73.449684
20.44672,0.639846,-71.90864
34.683155,0.5025532,-71.73327
16.801903,0.55406755,-72.62114
28.311806,0.49519125,-71.96437
24.394749,0.799861,-72.16472
36.775566,0.5561453,-71.55545
24.715618,0.8000264,-72.18212
21.600952,0.51751506,-72.26101
26.79745,0.45808563,-72.25576
32.262207,0.68618613,-71.71004
11.788823,0.6910617,-73.34274
25.974867,0.79040414,-72.16441
8.845426,0.55097884,-74.4749
8.883654,0.5522847,-74.4599
10.02458,0.5446133,-74.089096
29.203632,0.3421201,-72.99249
8.1453495,0.36506248,-74.94895
11.798572,0.59412146,-73.48078
30.86453,0.7222544,-71.873795
25.655521,0.65376806,-71.59268
19.639956,0.6472163,-71.970764
23.060394,0.8856636,-73.09627
35.922623,0.6669569,-71.76103
39.30123,0.6832594,-72.09421
45.16386,0.6820555,-72.57717
45.16386,0.6820555,-72.57717
14.452146,0.62675637,-72.78324
22.935297,0.8219934,-72.29826
18.40189,0.61674285,-72.184006
19.923672,0.6329027,-71.97334
25.044052,0.5729331,-71.77494
23.109516,0.5842901,-71.85296
23.03666,0.58246046,-71.864296
17.568043,0.67710865,-72.16245
32.79504,0.6459514,-71.568436
30.655037,0.6826132,-71.641235
26.876368,0.68899375,-71.61226
22.989418,0.5930477,-71.8322
22.38723,0.49530622,-72.31617
19.174597,0.5449188,-72.36288
20.931984,0.6563361,-71.83843
21.87286,0.7799776,-71.98153
18.63599,0.69576156,-72.01625
16.655052,0.81293297,-72.420395
15.767507,0.83811384,-72.630295
17.891607,0.82899463,-72.38277
24.576561,0.58619475,-71.756256
32.86392,0.6620926,-71.621185
20.729366,0.75304466,-71.90861
20.061153,0.7962291,-72.10504
17.07867,0.79384255,-72.30832
29.282751,0.7090279,-71.72336
29.883064,0.506149,-71.84534
32.05621,0.45793325,-72.036415
78.4814,0.29386815,-72.7465
74.18146,0.31174004,-72.610245
25.309069,0.38481018,-72.8436
26.170553,0.7637495,-71.95215
25.41433,0.7670437,-71.94777
25.284027,0.9002538,-73.714165
16.139395,0.68543094,-72.3634
24.487278,0.6085267,-71.6991
19.250214,0.71619225,-71.954094
34.100006,0.6885064,-71.807335
20.544088,0.6221173,-71.941284
16.627518,0.78389615,-72.33531
24.977291,0.73576,-71.76474
16.398298,0.83708954,-72.55182
28.942783,0.54098177,-71.724106
25.873379,0.60916835,-71.634224
20.806158,0.48773652,-72.49097
17.002058,0.4454705,-73.125015
16.651733,0.74766845,-72.27294
20.645607,0.78633624,-72.037964
27.659576,0.6021163,-71.5867
20.971142,0.7213119,-71.82927
18.535645,0.68175125,-72.03789
17.905731,0.968683,-73.84697
21.67275,0.86167216,-72.644165
16.004612,0.77123916,-72.397194
17.112831,0.8126766,-72.37083
23.06763,0.54127043,-72.02962
27.662445,0.78269315,-72.20329
27.662445,0.78269315,-72.20329
22.03264,0.6754032,-71.743484
26.41808,0.30329683,-73.43501
33.899414,0.35168707,-72.746635
15.52359,0.64819694,-72.530945
13.588488,0.36418334,-73.99034
13.325852,0.71988547,-72.90527
17.146114,0.34329247,-73.72179
12.967885,0.5152218,-73.43165
19.83061,0.6107867,-72.04206
52.006207,0.5974638,-72.11966
23.302345,0.65051466,-71.68901
36.916374,0.6159532,-71.583786
39.266586,0.63895684,-71.75474
28.310139,0.6175819,-71.549095
21.53259,0.55868924,-72.072975
19.425383,0.5278624,-72.41557
14.648914,0.89873374,-73.11535
14.648914,0.89873374,-73.11535
19.63721,0.68601716,-71.92061
23.643902,0.7650566,-71.89936
37.736656,0.56168604,-71.55244
24.782011,0.4229804,-72.602005
20.913986,0.48434818,-72.500496
18.199383,0.6128204,-72.2207
16.68128,0.7281413,-72.257675
32.997005,0.51883864,-71.699554
22.265604,0.41801125,-72.80346
25.112473,0.87281334,-73.16077
26.442522,0.6050388,-71.62083
16.55972,0.7189596,-72.27507
18.872917,0.7123938,-71.988976
19.53351,0.71969396,-71.93112
18.011906,0.6253623,-72.20865
17.97816,0.6038566,-72.276764
23.297535,0.5425126,-72.00751
31.317951,0.5869594,-71.53914
14.984859,0.65078783,-72.625145
39.360962,0.5826033,-71.57504
41.051994,0.5923438,-71.631454
45.340424,0.5719611,-71.69841
36.15696,0.49373472,-71.74588
35.944897,0.58502084,-71.53217
36.25502,0.5756145,-71.53623
30.73838,0.61090726,-71.52171
20.484316,0.48805827,-72.51848
28.853292,0.58988076,-71.57869
40.585762,0.71370286,-72.577644
29.739874,0.39781675,-72.53295
18.32719,0.43243372,-73.05377
26.373308,0.87421376,-73.384575
26.591116,0.8909292,-73.76922
24.65976,0.7517769,-71.83832
18.20201,0.6429643,-72.14115
36.021103,0.7020613,-72.03491
27.672598,0.67373294,-71.57886
31.193838,0.5006309,-71.82876
29.7833,0.73127884,-71.88315
22.389969,0.52579206,-72.15486
22.61862,0.87332994,-72.86565
35.327065,0.62843907,-71.57757
27.94033,0.6501205,-71.548615
13.656833,0.8057452,-72.896614
10.886234,0.991392,-74.49916
13.569445,0.6823427,-72.87544
25.933662,0.8140158,-72.40987
25.933662,0.8140158,-72.40987
18.566902,0.7005621,-72.02181
44.195908,0.52543896,-71.63499
36.78379,0.5571657,-71.55409
30.902332,0.59239584,-71.53661
48.75601,0.53452855,-71.70892
45.304245,0.5807126,-71.72513
55.007347,0.66543543,-73.2914
28.823706,0.49151617,-71.96241
34.37203,0.5627204,-71.55136
20.618507,0.78814405,-72.04744
22.031595,0.6848861,-71.74208
18.286846,0.77225846,-72.1268
17.482796,0.7936047,-72.26514
19.603493,0.7152367,-71.922356
16.004372,0.95111585,-73.5051
11.242611,0.7923548,-73.54784
14.057336,0.8874843,-73.13066
27.043224,0.7150177,-71.69822
29.050909,0.80359703,-72.58575
35.77216,0.7133886,-72.127914
35.77216,0.7133886,-72.127914
32.1864,0.72514623,-71.97643
28.17626,0.6056584,-71.566925
22.69638,0.6345056,-71.74726
30.327705,0.61167955,-71.52467
19.66861,0.85472137,-72.50747
36.61331,0.5425345,-71.57957
20.027233,0.64735764,-71.93262
25.80384,0.7429663,-71.81007
17.114916,0.7840027,-72.276505
20.019466,0.74982536,-71.939926
26.008125,0.52318245,-71.93214
35.419353,0.5238206,-71.64045
76.01547,0.49727315,-72.37167
20.849743,0.5791021,-72.051254
21.981754,0.7370431,-71.8122
19.347446,0.71862257,-71.94662
26.652735,0.7185431,-71.707436
25.852924,0.6252623,-71.60764
24.588923,0.57145876,-71.80553
19.75249,0.6762889,-71.9174
17.747536,0.7235421,-72.115524
23.814667,0.7156742,-71.70731
19.860481,0.6554883,-71.93417
17.595171,0.64613444,-72.212814
29.77165,0.6488647,-71.540344
17.664623,0.8508094,-72.5271
17.825161,0.8864966,-72.800995
18.956497,0.5867481,-72.21665
19.279978,0.6729607,-71.967155
33.15814,0.7441295,-72.24251
11.28573,0.7309683,-73.49007
13.48421,1.036858,-74.662735
13.416962,1.0070609,-74.26324
14.501904,0.7520586,-72.64307
19.575686,0.87548184,-72.70265
20.266186,0.7007931,-71.863
33.437386,0.45575488,-72.0072
25.223293,0.80428386,-72.25215
18.646545,0.7221366,-72.01531
16.555708,0.91679305,-73.11927
22.712729,0.8647194,-72.75874
10.795881,0.4447422,-74.13228
30.76457,0.66306424,-71.57773
11.737642,0.37446663,-74.21246
20.692215,0.3662371,-73.27583
23.090168,0.7613674,-71.879585
18.47995,0.6580211,-72.07731
14.386243,0.6749306,-72.703674
21.745409,0.6928453,-71.76013
23.279675,0.6683189,-71.67854
8.893896,0.930643,-74.8739
10.146503,0.9277083,-74.34288
13.359981,1.0093361,-74.294556
13.359981,1.0093361,-74.294556
15.310742,0.6828444,-72.5108
34.66429,0.49281135,-71.77745
32.926395,0.48008066,-71.8834
38.125423,0.54522073,-71.5728
39.278103,0.59391934,-71.59073
9.36994,0.89915067,-74.540474
18.775616,0.7167336,-71.99992
34.72691,0.4364319,-72.09154
33.57027,0.44146237,-72.09195
35.6939,0.601446,-71.53714
42.940624,0.52144367,-71.62929
34.6653,0.5745675,-71.53374
35.44137,0.5316381,-71.61575
34.61505,0.6303669,-71.56659
30.860756,0.66975695,-71.599304
13.929443,0.81777567,-72.86666
13.929443,0.81777567,-72.86666
26.605816,0.45269698,-72.30017
13.273416,0.7147403,-72.92029
24.790752,0.70154375,-71.65776
24.790752,0.70154375,-71.65776
27.68249,0.37812617,-72.772606
30.70676,0.30878866,-73.220406
33.67918,0.5978453,-71.51975
78.33043,0.44224837,-72.18088
59.45226,0.4206534,-71.978165
77.481224,0.4468918,-72.17432
44.61129,0.33793685,-72.61831
53.523365,0.38061982,-72.19218
37.580097,0.5786381,-71.54651
18.378069,0.91370213,-73.09366
20.517006,0.6644804,-71.86203
22.016157,0.5036605,-72.29973
23.34919,0.53501433,-72.038734
37.213455,0.70775956,-72.18544
33.2651,0.6798889,-71.716515
25.2738,0.688882,-71.6266
14.665597,0.9089653,-73.18634
57.77481,0.3710707,-72.23381
115.23967,0.36192295,-72.59459
118.04537,0.26567936,-72.96896
145.10776,0.37273604,-73.02733
139.78072,0.3585751,-72.8735
139.78072,0.3585751,-72.8735
9.335448,0.5426686,-74.31282
32.51773,0.252986,-73.68547
31.718115,0.30828404,-73.19072
8.316032,0.54976964,-74.67528
26.569214,0.37632588,-72.8405
11.082485,0.5556862,-73.75989
26.482212,0.70762974,-71.664795
16.153807,0.69757205,-72.3488
28.34895,0.7247687,-71.77876
31.205576,0.60978514,-71.51933
22.025812,0.6563037,-71.75842
21.118942,0.71226114,-71.80993
23.449877,0.77093023,-71.930626
24.239637,0.69423085,-71.65686
12.789997,0.6281448,-73.15304
32.85324,0.44032302,-72.121185
27.029501,0.4865761,-72.07251
36.43769,0.7623033,-72.85918
31.30682,0.66282344,-71.58655
31.914612,0.681064,-71.67197
32.352245,0.83947766,-73.75041
15.760294,0.34625337,-73.83742
13.214996,0.3684051,-74.01944
24.370914,0.32878262,-73.32457
29.133852,0.42469534,-72.36557
19.000914,0.46797594,-72.77696
36.32655,0.7266955,-72.3272
31.585955,0.39715472,-72.46617
41.19688,0.57077575,-71.59578
8.976251,0.86645675,-74.620514
19.901909,0.93881094,-73.57347
19.075846,0.87449723,-72.6844
33.727695,0.67585665,-71.71387
23.86052,0.7583976,-71.86554
22.959435,0.6603946,-71.69866
17.82256,0.81206596,-72.30492
17.330576,0.6624803,-72.21704
27.732887,0.47122827,-72.12784
32.725346,0.688361,-71.7411
28.788288,0.613452,-71.54407
29.683487,0.79087,-72.48152
8.802556,0.76304287,-74.51232
9.220941,0.7754345,-74.32948
11.795761,0.7104605,-73.330154
18.147541,0.8484702,-72.48767
37.968464,0.57758814,-71.55063
23.246695,0.6952273,-71.68966
22.874752,0.8048958,-72.15006
28.845417,0.62773484,-71.534325
25.55134,0.5043483,-72.053696
40.91721,0.3623861,-72.48288
10.79804,0.40595087,-74.260124
11.01725,0.35249677,-74.41906
18.498405,0.6500164,-72.09021
14.651391,0.88407767,-73.02069
18.09994,0.8991948,-72.924484
19.375744,0.69013476,-71.943115
27.439983,0.79984975,-72.37463
27.439983,0.79984975,-72.37463
32.74999,0.71022075,-71.889305
24.368519,0.5609992,-71.85827
45.081467,0.7204483,-73.21799
45.081467,0.7204483,-73.21799
13.713,0.6265526,-72.939835
37.693268,0.42097604,-72.12065
24.688704,0.387117,-72.86195
11.903152,0.27960545,-74.62082
26.433798,0.30405533,-73.42791
22.858696,0.73603547,-71.783676
22.858696,0.73603547,-71.783676
19.919003,0.6368583,-71.96472
24.867447,0.49868703,-72.12509
22.01287,0.37489864,-73.12016
45.767044,0.56517935,-71.692566
71.72594,0.18616581,-73.97965
61.809425,0.2082165,-73.75591
30.454363,0.23218891,-73.95006
13.473361,0.3993062,-73.832886
9.415309,0.5053868,-74.34271
15.286556,0.45086148,-73.31755
19.47745,0.6858823,-71.935814
12.7285385,0.8730529,-73.32577
13.209751,0.9784589,-73.96318
13.481725,0.87777376,-73.1831
8.790977,0.7227369,-74.48093
39.731617,0.5136604,-71.63991
46.975204,0.5165985,-71.6736
48.963604,0.5162654,-71.70207
22.838507,0.55950505,-71.96639
27.048176,0.7965055,-72.30303
18.405779,0.67737484,-72.05759
21.068848,0.80985016,-72.164215
16.588823,0.69835943,-72.27982
17.397278,0.6936818,-72.16794
13.792343,0.9101197,-73.314186
24.161364,0.74484974,-71.801926
24.161364,0.74484974,-71.801926
24.161364,0.74484974,-71.801926
17.767778,0.70274675,-72.114334
32.56547,0.38939536,-72.49011
24.181932,0.36683634,-73.04178
14.050832,0.84234285,-72.92011
15.4953985,0.6729925,-72.49093
12.832775,0.9196962,-73.54806
20.309652,0.63599956,-71.92939
15.364607,0.81134087,-72.5882
15.364607,0.81134087,-72.5882
20.588312,0.831789,-72.32257
22.894878,0.46320975,-72.46609
15.58226,0.61310685,-72.60777
21.214874,0.7555328,-71.89518
32.060314,0.6239119,-71.52265
14.605047,0.7974715,-72.68376
15.45355,0.85279495,-72.74011
25.974922,0.46826428,-72.23704
27.887024,0.68362933,-71.60094
44.576385,0.57836026,-71.694336
45.227318,0.4495521,-71.85485
64.20749,0.5397527,-72.24104
26.541965,0.62470037,-71.58557
35.877995,0.57941157,-71.532776
33.43244,0.673152,-71.6882
78.976295,0.37944186,-72.23404
75.50085,0.3908741,-72.17462
127.87598,0.4459635,-73.4936
46.160057,0.46757802,-71.776825
41.33476,0.45200515,-71.87521
47.628483,0.5926657,-71.869385
26.156101,0.5439613,-71.82971
19.211103,0.6417843,-72.0267
19.947817,0.60376656,-72.0519
21.697975,0.76918685,-71.93275
22.848942,0.80086017,-72.11857
22.140316,0.60583794,-71.85397
22.174824,0.50875276,-72.25964
24.313725,0.6253107,-71.67288
26.143656,0.8277718,-72.60125
28.532103,0.6875301,-71.61774
39.131874,0.8075251,-74.301956
39.131874,0.8075251,-74.301956
41.240505,0.73153716,-72.938614
23.300814,0.59649384,-71.80083
29.107101,0.6597063,-71.55493
177.64966,0.29127815,-73.06459
207.74846,0.36981153,-73.9881
24.184774,0.33787,-73.26315
9.272063,0.6257716,-74.26245
31.324993,0.29760778,-73.29939
30.138508,0.4059924,-72.456505
44.249077,0.4556451,-71.83235
38.60294,0.45637745,-71.889435
33.58668,0.35973093,-72.69023
36.67426,0.46588433,-71.87231
25.690033,0.60075724,-71.66057
27.67649,0.69363916,-71.62787
29.054338,0.6675794,-71.56969
32.234715,0.5371209,-71.64763
32.49142,0.55324197,-71.593216
11.876628,0.8291794,-73.41292
39.538353,0.5931431,-71.59514
36.068913,0.43558726,-72.06283
35.673634,0.4077161,-72.26077
25.428215,0.49339628,-72.12087
18.754482,0.55748254,-72.3553
20.90406,0.5648671,-72.10251
30.297403,0.59797657,-71.537384
35.737633,0.5438003,-71.58127
15.201988,0.63011295,-72.63057
12.391363,0.62246877,-73.265686
21.792126,0.7971244,-72.08061
20.344444,0.83871436,-72.37647
17.6182,0.7583257,-72.1647
14.28425,0.55383736,-73.03558
22.96439,0.6210796,-71.75752
28.716173,0.6150566,-71.54382
27.724373,0.70535403,-71.66955
28.398088,0.6397275,-71.53946
27.884705,0.76626796,-72.060486
13.999617,0.81009305,-72.83258
19.44154,0.7759214,-72.05064
14.293486,0.79934853,-72.748344
13.946693,0.77753085,-72.78422
18.3521,0.61566246,-72.19327
12.109819,0.6504319,-73.29363
40.348488,0.64426047,-71.83929
31.872759,0.630765,-71.52822
17.686634,0.71464,-72.1217
19.833944,0.7988076,-72.126236
19.855907,0.7334607,-71.92031
20.681175,0.6413592,-71.88483
18.699457,0.90630335,-73.01668
8.575547,0.6895894,-74.56325
19.602158,0.6350503,-72.000656
25.014572,0.57251513,-71.778
28.581097,0.6508016,-71.54415
46.22779,0.4726136,-71.759155
22.183172,0.53341603,-72.133896
14.30756,0.90565485,-73.20797
25.6537,0.676294,-71.60315
10.83466,0.6911066,-73.65058
13.414434,0.76434875,-72.89311
25.065844,0.54842865,-71.86902
22.852123,0.40718916,-72.83554
23.127087,0.66349167,-71.687965
20.106052,0.77056843,-71.995026
16.357157,0.78460664,-72.37265
22.3202,0.83115613,-72.358
18.239834,0.64927655,-72.12297
22.533436,0.72430867,-71.76206
15.6423,0.6951147,-72.43742
13.746743,0.85951126,-73.04736
14.393629,0.9004536,-73.16074
12.130946,0.854906,-73.41225
20.874697,0.8804357,-72.81665
21.373114,0.8847129,-72.90811
20.62455,0.44658196,-72.75017
16.959213,0.5560635,-72.59069
22.621435,0.4825248,-72.37096
21.072037,0.5473294,-72.16307
32.075413,0.4716229,-71.95527
21.409538,0.36194083,-73.254616
11.899711,0.5068568,-73.68853
24.44468,0.941119,-74.483505
17.282768,0.80006254,-72.30684
20.643284,0.81658477,-72.21161
20.643284,0.81658477,-72.21161
32.843662,0.60336876,-71.51764
31.448128,0.47653583,-71.947685
19.628738,0.45627666,-72.78243
30.144278,0.5854883,-71.559525
19.777647,0.79898465,-72.1293
24.950096,0.60926294,-71.67442
28.584707,0.581136,-71.60573
37.412735,0.6039712,-71.56928
33.004116,0.5277674,-71.665215
21.983328,0.6268903,-71.81148
39.151657,0.51119554,-71.64924
52.60322,0.47510657,-71.78461
56.06973,0.4779684,-71.82114
37.0365,0.38419682,-72.39888
25.735243,0.28846824,-73.59097
34.919853,0.7280449,-72.21538
58.694344,0.41641423,-71.99191
54.37068,0.41011497,-72.01752
43.43791,0.66423905,-72.20833
41.536785,0.6204538,-71.75554
61.513344,0.5379862,-72.1182
38.983505,0.5602608,-71.562126
65.93486,0.5260557,-72.21044
18.945564,0.5141443,-72.53503
17.824867,0.6487952,-72.176636
18.237507,0.6491046,-72.12362
14.229192,0.84263074,-72.887596
18.852806,0.9595449,-73.798965
39.30393,0.39064625,-72.298515
26.16376,0.46507096,-72.24617
17.856037,0.86500543,-72.61923
19.263575,0.713239,-71.951645
23.673832,0.7047695,-71.68852
14.922578,0.8043429,-72.642044
47.72837,0.4552094,-71.82236
