LE,gammaE,loglik
13.087891,0.5777208,-703.21124
13.966,0.58422494,-703.72205
14.065214,0.6440944,-705.6917
11.228652,0.4344292,-704.59906
14.771955,0.6298559,-705.7511
13.19765,0.6049827,-703.792
10.65549,0.5613298,-703.1049
14.170727,0.5401074,-703.237
11.761751,0.56157345,-702.8513
13.641339,0.5669147,-703.27026
13.7867565,0.5631178,-703.2839
12.004227,0.55130804,-702.792
12.078787,0.48002198,-703.29663
10.721538,0.5618752,-703.08093
9.879447,0.46690512,-704.2715
13.554179,0.57209015,-703.3058
11.911101,0.4904171,-703.1403
11.767057,0.47483307,-703.4301
13.051937,0.43602207,-704.3678
10.400879,0.59393895,-703.54724
9.700859,0.47927135,-704.147
13.613689,0.5342499,-703.0084
13.449652,0.53721184,-702.9667
13.449652,0.53721184,-702.9667
12.294449,0.5098671,-702.8898
10.163945,0.48654106,-703.74445
10.964284,0.45899418,-703.96844
10.679099,0.44944674,-704.3157
10.545774,0.46654782,-703.9429
12.6555,0.6072807,-703.6303
10.744911,0.47362408,-703.71423
10.596765,0.45348376,-704.2385
11.75185,0.53745216,-702.78503
13.898771,0.5205023,-703.09375
14.454006,0.51461375,-703.3001
12.043673,0.5690806,-702.9079
12.418475,0.49354234,-703.06934
12.075554,0.60912144,-703.5316
13.228879,0.47631347,-703.3869
11.894994,0.55606705,-702.81445
10.788013,0.529354,-703.0292
11.012693,0.57818633,-703.1112
11.858338,0.53096145,-702.7876
12.648849,0.6091777,-703.6726
13.283997,0.5743528,-703.2312
12.037426,0.5842195,-703.0829
11.071937,0.6090192,-703.5558
14.249085,0.5742366,-703.6887
10.579149,0.5397944,-703.09033
11.340163,0.5323215,-702.8573
12.539671,0.48775473,-703.1531
16.193054,0.4852709,-704.20654
14.003256,0.44939268,-704.0818
13.613508,0.52882683,-703.00146
11.847941,0.47131047,-703.49097
10.5958805,0.42715994,-705.03754
10.518681,0.4362159,-704.76776
10.162278,0.5678333,-703.4
13.611772,0.5668223,-703.2566
12.257261,0.59651077,-703.30786
10.000766,0.6071754,-704.00867
10.950409,0.6301228,-704.0575
11.990376,0.6236651,-703.8667
13.514199,0.5179616,-702.99176
13.077991,0.55255246,-702.93713
12.508444,0.5016514,-702.97205
14.421017,0.5368806,-703.3286
12.256391,0.59540886,-703.28766
13.131324,0.51798314,-702.9104
13.667618,0.55801594,-703.1759
12.536114,0.47658262,-703.3422
13.940185,0.4664355,-703.68274
12.06986,0.5022188,-702.97253
10.965784,0.5955922,-703.34827
11.038892,0.592655,-703.28485
12.949734,0.57069486,-703.07336
11.687645,0.54827243,-702.799
11.963467,0.57929593,-703.0144
12.398207,0.5205732,-702.8185
12.398207,0.5205732,-702.8185
12.78639,0.5644323,-702.964
12.858805,0.49438593,-703.0764
9.62197,0.5778362,-703.89075
9.070917,0.54418665,-704.21765
11.941788,0.45892227,-703.76263
9.023676,0.5059697,-704.36993
12.019666,0.57861394,-703.00867
10.395733,0.59775543,-703.6074
12.043354,0.568108,-702.899
14.962486,0.47768134,-703.7685
12.868612,0.5391874,-702.83606
14.501254,0.46858218,-703.77136
13.197716,0.5975298,-703.6189
11.531,0.4991595,-703.07416
14.051381,0.53087807,-703.15063
10.540047,0.63568604,-704.3359
10.060841,0.6246476,-704.3275
9.946139,0.6243644,-704.40283
11.224241,0.55161405,-702.88275
12.2014,0.5433629,-702.7732
11.046545,0.4864773,-703.37646
13.370206,0.46087414,-703.71533
11.510736,0.5656566,-702.90173
15.784876,0.5371106,-704.0919
14.814656,0.5232785,-703.4553
11.956856,0.50357944,-702.9656
13.43018,0.575397,-703.3039
12.845736,0.54053485,-702.8347
12.048862,0.54345024,-702.7715
12.929767,0.58452374,-703.2665
13.380602,0.6352017,-704.8064
12.071607,0.5126529,-702.8723
12.071607,0.5126529,-702.8723
11.748858,0.61118394,-703.5437
14.228161,0.54359514,-703.2854
11.039618,0.43904206,-704.5026
11.630178,0.41564116,-705.1876
13.841522,0.58855385,-703.744
11.168538,0.5343362,-702.8926
13.1014,0.5503512,-702.9292
12.130552,0.5301077,-702.77856
11.945781,0.5483205,-702.7833
13.926196,0.5460756,-703.17474
10.259332,0.53156865,-703.26685
14.105923,0.5296741,-703.1685
16.335527,0.44896278,-704.76465
16.22065,0.45094946,-704.67944
16.840063,0.51009154,-704.5564
14.344814,0.49356273,-703.3836
11.902037,0.508264,-702.92255
11.775999,0.55209374,-702.803
12.645661,0.5541218,-702.85645
11.966362,0.52858144,-702.7879
9.003338,0.56092966,-704.3762
8.923581,0.5154974,-704.412
15.681127,0.5030247,-703.87305
8.700362,0.5396048,-704.6433
10.517853,0.48330918,-703.6249
12.594042,0.55491936,-702.85315
14.412275,0.55512786,-703.4874
11.914999,0.5902354,-703.1638
11.618925,0.5165605,-702.8866
10.6014595,0.6314877,-704.2019
10.510182,0.50939256,-703.2798
10.0978365,0.5762094,-703.51135
9.87887,0.5893416,-703.8169
9.800351,0.60609716,-704.14233
11.060036,0.65903217,-704.90234
13.2530985,0.45987976,-703.72656
13.657204,0.5811683,-703.50183
13.193239,0.5440816,-702.92065
10.3129,0.6025762,-703.73035
10.200676,0.62494165,-704.2442
12.203322,0.5597076,-702.84143
11.002272,0.5948611,-703.32715
10.99476,0.6045789,-703.4907
11.793951,0.49569905,-703.07874
13.44567,0.4552583,-703.85626
11.185214,0.45843658,-703.91846
11.371339,0.45254654,-704.02576
10.732192,0.526426,-703.06323
14.77479,0.5910005,-704.41583
14.016931,0.5828735,-703.7231
10.9905815,0.6056799,-703.51184
12.829911,0.52745336,-702.8318
12.100449,0.5280613,-702.7849
15.577869,0.5480945,-704.09705
10.766848,0.4703318,-703.77435
11.772358,0.5526302,-702.80524
11.6136465,0.52651316,-702.8297
12.36238,0.46838027,-703.5105
12.968664,0.55087787,-702.9003
11.260378,0.52525234,-702.9027
12.232009,0.5296879,-702.7798
12.24681,0.59776795,-703.32935
10.824061,0.60861903,-703.61475
10.616158,0.57578343,-703.228
14.5720005,0.4993864,-703.41113
9.969082,0.57062024,-703.5491
9.330713,0.5575324,-704.001
10.466784,0.5009086,-703.39124
10.815451,0.515334,-703.10175
8.832077,0.5211549,-704.4903
8.381014,0.50915843,-705.0917
8.331073,0.48340866,-705.36755
8.931578,0.4751905,-704.83514
12.109854,0.62590665,-703.94965
10.83224,0.5301544,-703.00977
12.929431,0.47036743,-703.47473
15.292531,0.51091164,-703.67126
11.485752,0.54395974,-702.8183
12.396183,0.54953027,-702.8022
12.348379,0.6156445,-703.74
11.004441,0.5282358,-702.9592
12.665522,0.51592916,-702.86035
8.788217,0.52888733,-704.5263
11.755295,0.44444403,-704.1813
11.090211,0.57397175,-703.0493
9.841564,0.55803084,-703.5606
10.197201,0.5644815,-703.3562
16.68878,0.488622,-704.4483
16.036804,0.4858447,-704.12634
9.590183,0.5690714,-703.8368
10.447935,0.59695584,-703.56854
14.508423,0.50188214,-703.37213
15.149742,0.5473982,-703.8122
13.724579,0.53879684,-703.0587
11.197117,0.5186425,-702.9577
10.694596,0.553829,-703.0571
11.930311,0.5733734,-702.9467
11.5181465,0.52381,-702.85754
10.757662,0.62548,-703.99744
14.921703,0.5602207,-703.854
12.023939,0.53081757,-702.77905
10.528659,0.46932772,-703.88947
11.042053,0.53506285,-702.92615
12.450926,0.54449224,-702.79095
11.719685,0.6352487,-704.1489
9.552364,0.40109062,-706.5067
9.831562,0.38732156,-706.97327
12.830187,0.45442504,-703.83594
16.505423,0.5051273,-704.32837
12.728715,0.45738873,-703.75964
12.2818165,0.6790852,-705.943
11.219606,0.64273596,-704.363
11.416363,0.5590318,-702.8742
12.042484,0.5614615,-702.84625
13.055128,0.5232439,-702.8777
12.222718,0.56171435,-702.8568
13.861469,0.50435656,-703.1537
13.171946,0.45664865,-703.797
13.215679,0.46781662,-703.54895
9.643053,0.57644826,-703.858
10.301293,0.5499955,-703.23535
15.580365,0.5300593,-703.8966
14.702393,0.55224156,-703.6097
8.577263,0.6633865,-707.1942
12.690706,0.56716055,-702.97046
16.308762,0.5050612,-704.2123
12.599335,0.56028754,-702.89136
11.546185,0.54043365,-702.8081
11.2380495,0.57813466,-703.057
14.180616,0.4713682,-703.64154
14.259692,0.47686535,-703.5696
13.474604,0.45662418,-703.82635
12.230306,0.5023739,-702.96387
11.79284,0.583499,-703.06476
11.54695,0.55193114,-702.8252
13.238335,0.5852471,-703.3905
13.851366,0.45305628,-703.9648
10.200022,0.48667517,-703.7229
9.909754,0.44230956,-704.8684
14.111594,0.5718281,-703.56995
11.507635,0.49382016,-703.15
12.177243,0.59870934,-703.33563
12.746836,0.579957,-703.1422
9.829734,0.48902804,-703.9055
12.163815,0.48450622,-703.213
11.895192,0.5711946,-702.9247
13.037448,0.47107574,-703.46765
16.052052,0.5008734,-704.0696
11.431454,0.51994985,-702.89575
11.697341,0.4744674,-703.448
14.323936,0.5800011,-703.84546
13.163482,0.50996614,-702.9616
12.543624,0.601915,-703.47815
12.756516,0.5983521,-703.4679
9.680577,0.5395423,-703.6418
12.359919,0.594509,-703.2904
10.425077,0.6689141,-705.4215
14.638248,0.38238418,-706.68665
13.158671,0.42541248,-704.72534
12.513851,0.5153424,-702.8538
12.513851,0.5153424,-702.8538
12.87915,0.6079585,-703.7269
12.336643,0.5296649,-702.7826
16.359505,0.49611306,-704.2449
16.359505,0.49611306,-704.2449
15.930997,0.5481114,-704.3445
9.515387,0.53241456,-703.7844
10.94139,0.6046645,-703.5065
12.030122,0.6040382,-703.4189
14.615173,0.6320542,-705.69135
13.916484,0.6478325,-705.7215
10.936382,0.35003904,-708.65283
12.13451,0.41434088,-705.17
8.221609,0.49753693,-705.37427
10.5889635,0.5698196,-703.18884
10.251652,0.5412832,-703.255
10.329832,0.63622916,-704.4505
9.084613,0.57495654,-704.40826
10.99467,0.604109,-703.4823
14.832553,0.47714326,-703.7324
10.665192,0.5907565,-703.3806
15.239323,0.5721619,-704.30054
14.984305,0.56879985,-704.0488
11.064817,0.47202265,-703.64056
12.130371,0.45089102,-703.9523
12.572142,0.5940075,-703.32947
12.48096,0.49562952,-703.0424
14.155481,0.51009935,-703.20795
11.18882,0.57734334,-703.05896
10.742458,0.5822027,-703.24335
10.669276,0.5581861,-703.084
12.533705,0.53678787,-702.7882
12.100203,0.5488167,-702.7839
13.1603565,0.52943605,-702.88696
11.674183,0.56813705,-702.905
13.002838,0.5329463,-702.8546
15.5202675,0.4902288,-703.8561
11.524126,0.4914812,-703.1809
11.1724205,0.52889043,-702.9085
11.070049,0.52034706,-702.9813
9.367815,0.50618285,-704.0497
10.566553,0.50131387,-703.3415
12.796262,0.5417148,-702.8291
14.982544,0.5597169,-703.8845
12.394729,0.50126153,-702.9744
11.646097,0.5922192,-703.19244
11.541801,0.5885434,-703.14374
13.00339,0.5128296,-702.91785
13.279978,0.4985964,-703.07935
11.868419,0.5745162,-702.9581
13.489789,0.5322345,-702.9685
13.98839,0.5514323,-703.24475
14.374685,0.4396324,-704.4133
15.036889,0.48812422,-703.67505
12.065383,0.39977625,-705.7899
12.946507,0.6131105,-703.88477
11.413372,0.5680418,-702.9333
11.599518,0.561092,-702.86127
13.303168,0.53201365,-702.9193
12.973374,0.5518252,-702.907
11.929913,0.5898218,-703.1582
12.225158,0.49911845,-703.00134
10.515235,0.5706495,-703.2291
11.8611145,0.57439643,-702.9569
9.593669,0.5385106,-703.7124
9.596235,0.4927572,-704.01575
11.57024,0.54107755,-702.80457
13.322771,0.5784188,-703.3081
11.980186,0.5628672,-702.85516
10.867968,0.48986402,-703.3804
11.059547,0.5233815,-702.9662
10.631117,0.5329234,-703.08026
11.034479,0.5677831,-703.01306
9.171975,0.4724236,-704.6689
11.62541,0.4391811,-704.36273
15.827962,0.5035624,-703.9475
11.584521,0.55030936,-702.81555
13.5014105,0.5593663,-703.12634
12.40846,0.5053838,-702.9315
13.256357,0.61305535,-704.031
13.137342,0.6051747,-703.7689
10.933781,0.53877103,-702.954
11.27174,0.61385345,-703.6196
11.072813,0.5129449,-703.03644
13.073786,0.5402313,-702.879
9.729168,0.6425728,-705.0432
10.1008005,0.6126014,-704.04297
11.727137,0.56336313,-702.86536
13.074701,0.5027541,-703.00757
12.006385,0.5456301,-702.77576
11.626072,0.5295768,-702.8163
10.13045,0.4328909,-705.0421
9.731241,0.40335277,-706.3186
9.589829,0.44351006,-705.02344
8.95296,0.4569671,-705.16614
7.9471607,0.49603742,-705.7754
10.317021,0.4183181,-705.4627
18.513628,0.57998973,-707.81433
15.486287,0.5412106,-703.947
18.746971,0.49107197,-705.77356
15.10892,0.4679125,-703.9651
15.677575,0.49036652,-703.926
15.30929,0.50252634,-703.69543
9.590237,0.5777722,-703.9182
10.545822,0.57981414,-703.2996
8.842269,0.55489963,-704.5306
9.134305,0.5669424,-704.27386
9.116697,0.46450302,-704.8668
11.050873,0.51545274,-703.0222
12.143606,0.5233849,-702.80237
10.26924,0.53508645,-703.25244
10.689653,0.6252041,-704.0145
11.710939,0.55308074,-702.8115
15.269465,0.5330755,-703.7389
12.169843,0.48572457,-703.1927
10.881055,0.45137265,-704.19275
14.19573,0.44497272,-704.2318
14.728066,0.51930076,-703.41016
12.45432,0.62877536,-704.1282
10.560934,0.472419,-703.8113
10.130931,0.45771575,-704.3417
11.089204,0.45907742,-703.9289
13.99321,0.5338989,-703.1373
11.649078,0.583394,-703.0674
14.502184,0.52722204,-703.3242
9.066647,0.47538546,-704.7084
11.184464,0.5009013,-703.1304
12.535832,0.58094615,-703.1072
12.983904,0.5021907,-703.00146
11.236893,0.60937214,-703.53235
11.60145,0.65636533,-704.813
