E,EA,EAS
-73.31894892316348,-73.59150933052307,-72.51755
-73.24328699755642,-73.51214573408804,-72.620384
-73.6780306950921,-73.42697067051199,-72.380875
-73.49817735181153,-73.48633976334327,-72.59554
-73.51642767642392,-73.37246551330858,-72.609535
-73.51642767642392,-73.34431557625803,-72.565994
-73.40485642185878,-73.5514468050309,-72.60852
-73.41070649957314,-73.34199424441273,-72.64315
-73.49075731761192,-73.65502593411244,-72.7968
-73.485014428218,-73.38067522813311,-72.834404
-73.41030583578736,-73.54908913044582,-72.63339
-73.4271701147427,-73.29917908930153,-72.692825
-73.369844516893,-73.35357342443513,-72.611984
-73.37547662235012,-73.4292596825883,-72.654816
-73.71945452809133,-73.45428138312658,-72.44603
-73.54610427028922,-73.27453354634343,-72.74689
-73.47533644074937,-73.36654702384088,-72.5738
-73.56421310525974,-73.41196362719006,-72.63436
-73.4795412887135,-73.48000042555705,-72.61386
-73.6140770059399,-73.54812740409227,-72.565414
-73.69543288937825,-73.59702297661522,-72.72453
-73.66115015745858,-73.61626425620555,-72.62938
-73.36592441318743,-73.48381363258598,-72.679245
-73.5351500509608,-73.59539787850748,-72.81015
-73.5256164202248,-73.53905838111481,-72.681076
-73.56649193131935,-73.47327113392734,-72.55791
-73.58744924617096,-73.54440561467987,-72.58777
-73.44632087696269,-73.3316244185672,-72.64772
-73.51346552801266,-73.4271583059749,-72.67366
-73.55368735209383,-73.5909629541668,-72.5381
-73.55649040757581,-73.52914831511444,-72.598206
-73.45938654306457,-73.43690855369132,-72.48475
-73.5278849218333,-73.35813253040337,-72.6613
-73.24698893354716,-73.41087042732593,-72.63834
-73.77865319387183,-73.48162373283888,-72.688
-73.57373572523947,-73.48458170102221,-72.58026
-73.54076741035215,-73.47150302910882,-72.83383
-73.43437600872876,-73.61918617715673,-72.83456
-73.60950116014462,-73.39356025826623,-72.78016
-73.52015567148302,-73.45661524224698,-72.613144
-73.48633018172237,-73.4699541138362,-72.58292
-73.60648077207986,-73.46678858172285,-72.47652
-73.61874113330447,-73.5016465179699,-72.71855
-73.5553885775104,-73.51132917497316,-72.69528
-73.53773068000974,-73.54561994190757,-72.65016
-73.5581944077084,-73.53253223257258,-72.86515
-73.40144534745502,-73.55627617634703,-72.601105
-73.66371437946233,-73.42849762113721,-72.59701
-73.72280335080598,-73.55554260103139,-72.659546
-73.67051891681055,-73.59922664742129,-72.473434
-73.55164071245505,-73.38251824782557,-72.67398
-73.65687062866616,-73.40783401700722,-72.58863
-73.5772361945885,-73.64420613590052,-72.740326
-73.45224103875266,-73.3865806150948,-72.614006
-73.64621246639172,-73.55905028127522,-72.606674
-73.64904494197636,-73.44537072973316,-72.55197
-73.42758332723355,-73.51294828619027,-72.64667
-73.42758332723355,-73.61555234460056,-72.73746
-73.64749577355062,-73.40230077220082,-72.50166
-73.35467076015576,-73.45973109567663,-72.71595
-73.39422362365373,-73.47709842169658,-72.72627
-73.47603304250056,-73.53739262912107,-72.423965
-73.47519142364622,-73.45258959755807,-72.24811
-73.7407562023889,-73.63722489759964,-72.815674
-73.44531670851482,-73.50964720906036,-72.73687
-73.4405780490899,-73.4145693563292,-72.703
-73.47955884077575,-73.56072650560102,-72.55206
-73.55085698620586,-73.71492280924772,-72.60468
-73.54763520873857,-73.75378010075639,-72.80928
-73.52239468718763,-73.21321088312583,-72.5976
-73.42415225698707,-73.38815653961359,-72.986305
-73.42415225698707,-73.51841996764891,-72.84664
-73.36514806236761,-73.53336245089724,-72.57855
-73.47642315912077,-73.4808357964667,-72.67106
-73.47971307997962,-73.4487238281588,-72.71745
-73.54723193082658,-73.51394238875184,-72.59885
-73.40658930648513,-73.39290026965892,-72.77847
-73.39545866152027,-73.61320964290817,-72.647064
-73.35679752965379,-73.52304202291954,-72.57672
-73.3815247739193,-73.45438509996578,-72.70271
-73.55777819043408,-73.62165815555105,-72.62158
-73.47038462801896,-73.36583718877469,-72.70943
-73.72828853976257,-73.43991906140798,-72.75604
-73.649274348011,-73.28418406059147,-72.75015
-73.69337758721669,-73.56509017998359,-72.568436
-73.73117345804897,-73.47084147974557,-72.737724
-73.52166382147956,-73.46542635433917,-72.44667
-73.53596759566354,-73.37788782498967,-72.76997
-73.45391820062433,-73.37737152660442,-72.76404
-73.58827545304496,-73.52430688578546,-72.788666
-73.43669135303692,-73.41599728592232,-72.423134
-73.58257890064363,-73.47249221812771,-72.5561
-73.56215707000183,-73.4145436114971,-72.76387
-73.57261660173047,-73.42747684386035,-72.69858
-73.42739722119686,-73.52115862022934,-72.70766
-73.5937060825934,-73.48183793055983,-72.78311
-73.42865398663596,-73.61230053670539,-72.527435
-73.30953024605472,-73.55100793474978,-72.73773
-73.332626310999,-73.3862679169637,-72.53981
-73.35683680351298,-73.50596155760925,-72.744415
-73.4553188206084,-73.63593570355857,-72.576584
-73.52942330475602,-73.41041537350894,-72.77288
-73.56296823741451,-73.34158447205691,-72.69377
-73.53180357289733,-73.47817446542011,-72.74633
-73.33204055927033,-73.23440207216143,-72.42687
-73.36436908186317,-73.6684226890275,-72.89479
-73.62146608630104,-73.492711708498,-72.72925
-73.53096157805328,-73.44180509096438,-72.71804
-73.50065820202829,-73.45205581623259,-72.70186
-73.40219159641015,-73.42037608701929,-72.66918
-73.55602169370212,-73.61891254546194,-72.45366
-73.60886701452861,-73.5130041121349,-72.69357
-73.45337744926485,-73.63603960963302,-72.64537
-73.55737237327958,-73.59724438249089,-72.55592
-73.46144622477223,-73.26740459116074,-72.63982
-73.52625387252152,-73.3835079638422,-72.46156
-73.48766233645395,-73.49604426580909,-72.60024
-73.49227440421414,-73.49060675064051,-72.39635
-73.52336317508446,-73.40286167770759,-72.70607
-73.5063848089456,-73.41801795505687,-72.68298
-73.41883137299527,-73.53276391401107,-72.637665
-73.55121658198388,-73.55760862995874,-72.80263
-73.59279699646794,-73.41237589920118,-72.75407
-73.44436463600684,-73.54762853181865,-72.72289
-73.8761509540575,-73.43583102167699,-72.6718
-73.52152466813739,-73.28724484659816,-72.42299
-73.63894985598739,-73.5538399992004,-72.71886
-73.3264956750524,-73.47628857373259,-72.58606
-73.40502592245537,-73.53117547609833,-72.60895
-73.54071355017004,-73.34797630646773,-72.8753
-73.48886173596927,-73.55981318693026,-72.73239
-73.47965026810675,-73.40328879063148,-72.668816
-73.53620049339001,-73.30474455893179,-72.49692
-73.5440827941394,-73.65397012823348,-72.76305
-73.57156646000666,-73.67398969935445,-72.55135
-73.49703014218503,-73.63192135643584,-72.768776
-73.61991992794562,-73.53348095816752,-72.78382
-73.48747483171108,-73.59874020175654,-72.551926
-73.57611927794079,-73.31873157441242,-72.53305
-73.38629228353548,-73.50335090466737,-72.63821
-73.60312828548261,-73.42706577267356,-72.660286
-73.42406106391716,-73.54306089314875,-72.58624
-73.40899599017285,-73.372945703813,-72.53728
-73.44288600584414,-73.4199366487633,-72.65452
-73.74536599844589,-73.32295870982514,-72.66008
-73.56079814507089,-73.51321430937053,-72.5912
-73.6121959673761,-73.48192515199688,-72.52431
-73.57227879876876,-73.3751494072311,-72.878174
-73.46391590391383,-73.65212800440415,-72.57806
-73.5890880192634,-73.43968505902453,-72.600044
-73.42465553680532,-73.46190719320796,-72.61105
-73.38215683911231,-73.59377429775088,-72.555374
-73.71824373858935,-73.45729671634221,-72.79998
-73.2773680082812,-73.59236301187704,-72.77656
-73.28650765378858,-73.49597035609297,-72.49904
-73.55448873581167,-73.52251232029624,-72.66937
-73.3940461047456,-73.52633623617825,-72.76355
-73.57444090191017,-73.58764701474878,-72.57648
-73.6541824049936,-73.51416969400331,-72.3126
-73.56845160680679,-73.61771431039955,-72.67136
-73.50026931836913,-73.4279735456233,-72.85486
-73.5152729580405,-73.50369854158748,-72.71162
-73.53831710673805,-73.53999009188192,-72.47102
-73.41225903335433,-73.58503534700026,-72.57204
-73.67591472715678,-73.37212882295643,-72.47775
-73.48381832527035,-73.31658367591788,-72.5161
-73.44153495123189,-73.65196782688739,-72.590454
-73.35334713157567,-73.52318151473149,-72.61986
-73.36714745293017,-73.49433413959153,-72.5544
-73.3494202575657,-73.41143547607126,-72.67533
-73.50965673881859,-73.39344331347252,-72.60109
-73.50315305267462,-73.54592585260372,-72.71742
-73.52310043341366,-73.40759324221443,-72.68828
-73.47150865685106,-73.67123848988811,-72.48802
-73.44530669240812,-73.58038047480677,-72.74555
-73.45847892362087,-73.59371819743924,-72.62137
-73.45168434780452,-73.39444798289675,-72.46373
-73.60665908118959,-73.56794614791687,-72.744
-73.545084920714,-73.4136986961091,-72.49093
-73.54458854542986,-73.50835962516038,-72.67917
-73.61105295701591,-73.37788000911148,-72.81058
-73.48733920895785,-73.57547523869574,-72.58475
-73.38785007941786,-73.40136093680441,-72.60795
-73.47826424062225,-73.56803352252423,-72.71173
-73.57673075370268,-73.49601378530927,-72.620415
-73.57673075370268,-73.50636049972078,-72.6232
-73.47882755554554,-73.43202784796598,-72.39075
-73.46351183630254,-73.42874585432808,-72.61325
-73.44870605399188,-73.36392183288612,-72.41565
-73.61452713240608,-73.4938770511707,-72.679665
-73.57062172534103,-73.42589634972781,-72.64373
-73.58088932477361,-73.37448110596071,-72.5929
-73.55796339896733,-73.38294771528007,-72.540436
-73.53904366555352,-73.3733683611438,-72.63992
-73.54000122425775,-73.49714733425903,-72.62364
-73.55982692392108,-73.47746582827747,-72.67377
-73.70150321740704,-73.46426726523535,-72.755066
-73.73314624960229,-73.51591297619551,-72.84105
-73.45636160966541,-73.5393183596563,-72.47406
-73.46528497708744,-73.5901447276938,-72.649994
-73.47244254343327,-73.48356072439384,-72.57031
-73.65982550526525,-73.48760571271299,-72.56358
-73.68581821629559,-73.56864151110003,-72.67383
-73.34164324818008,-73.39838942489753,-72.59642
-73.40665915907994,-73.34165301409242,-72.6865
-73.3986399695818,-73.37030698221781,-72.63748
-73.52374329350273,-73.68801524099854,-72.63116
-73.46449663891927,-73.46965522194314,-72.522705
-73.53664265933186,-73.50264916559408,-72.56322
-73.62006375511152,-73.45627735323148,-72.60666
-73.67892354285917,-73.47799684107723,-72.52879
-73.38693393827421,-73.46882120400565,-72.82516
-73.40431979954113,-73.5415406672502,-72.72846
-73.56901813092631,-73.45438075726412,-72.412125
-73.40187030191771,-73.55055845531426,-72.61875
-73.33108487249129,-73.5077857245657,-72.53482
-73.42568902820412,-73.4636230042109,-72.36621
-73.58076709712505,-73.47685433429982,-72.442
-73.49235975903065,-73.33897613596547,-72.49604
-73.62342302354145,-73.62421580100273,-72.68624
-73.57359514282821,-73.6190300548025,-72.73588
-73.6079855959766,-73.40882182295707,-72.70961
-73.50081201048604,-73.45436151627058,-72.62067
-73.68338686766282,-73.65417872552632,-72.70134
-73.4607541412211,-73.30377263814252,-72.67465
-73.33966197627677,-73.41655564683117,-72.81104
-73.51709238915222,-73.53152070672186,-72.703476
-73.50426838419823,-73.42412798262465,-72.65646
-73.44059317184424,-73.48166756939861,-72.486694
-73.26507842877297,-73.31445221711161,-72.41232
-73.29337975832706,-73.41813283215959,-72.828125
-73.47821690918752,-73.45308833322866,-72.688034
-73.5460503804719,-73.4064908644685,-72.49872
-73.49338817987271,-73.46545716176621,-72.53226
-73.49794474364708,-73.54035100367803,-72.53313
-73.54417492433488,-73.55018685108135,-72.64685
-73.579931320203,-73.44485428346815,-72.78499
-73.391431823898,-73.47662260815196,-72.7431
-73.51518953304398,-73.40489099226232,-72.6109
-73.52049336654767,-73.4809020519628,-72.7321
-73.44977983545512,-73.49001829267077,-72.73466
-73.50982954947528,-73.45300165240394,-72.71858
-73.45003201349996,-73.49660434134067,-72.87855
-73.43140137920935,-73.46570641392043,-72.67746
-73.35741501113792,-73.41688181823275,-72.866806
-73.51736146499303,-73.49392279174864,-72.497856
-73.4243966344398,-73.44694713785232,-72.451
-73.56515529496733,-73.43809583055527,-72.78441
-73.58834135976683,-73.32427317946033,-72.584366
-73.44423661579441,-73.29809349303085,-72.587296
-73.53524621691105,-73.47880936454928,-72.66238
-73.46531044916587,-73.38358950656972,-72.47244
-73.40395346831048,-73.45377166729736,-72.57048
-73.53842223952923,-73.51597161752551,-72.674385
-73.62709156633755,-73.40142403203706,-72.70246
-73.39967518344099,-73.5757601649712,-72.70943
-73.57371942290465,-73.38031915160587,-72.69554
-73.4921257891983,-73.45453948534745,-72.60815
-73.48174757806115,-73.52419080611911,-72.79814
-73.48174757806115,-73.57891691913017,-72.69785
-73.50956138616586,-73.37053456965174,-72.72252
-73.58292987784553,-73.4839622596324,-72.58065
-73.60112900458887,-73.48180097672491,-72.52269
-73.44338973752019,-73.56909292029795,-72.60012
-73.44782513223372,-73.51464255296473,-72.802475
-73.59886599703623,-73.57936586678501,-72.80681
-73.6072097086593,-73.58205657660903,-72.50524
-73.42334846136819,-73.32797518595186,-72.769035
-73.59385995428417,-73.50088475876699,-72.59762
-73.4330591413587,-73.36117464463949,-72.73073
-73.43974438566137,-73.47569383783403,-72.67839
-73.62400390242351,-73.49584424613555,-72.75992
-73.60648490318421,-73.56934727361735,-72.73076
-73.64637856678979,-73.57309689533237,-72.70173
-73.70517694415466,-73.40771644013115,-72.739944
-73.59756956191632,-73.61344878026475,-72.6707
-73.5982887577876,-73.57365997925305,-72.49449
-73.50812129416977,-73.58448463827949,-72.77103
-73.7302067747006,-73.51175909484968,-72.87407
-73.71321756894872,-73.52706006863835,-72.8616
-73.38473310448764,-73.47260561421544,-72.67031
-73.67150017534718,-73.40547886379994,-72.33402
-73.62752344411055,-73.37932630351287,-72.63186
-73.43258982821084,-73.52482185540909,-72.529564
-73.54685838998546,-73.54760040963838,-72.76422
-73.42999900073534,-73.52523773205158,-72.617226
-73.52920199230672,-73.61130558721592,-72.872345
-73.33069942449916,-73.50886244950306,-72.52847
-73.67704678203347,-73.55413542855851,-72.67974
-73.39482551748814,-73.47608838667287,-72.61404
-73.53895617108252,-73.5155020282599,-72.72412
-73.48750485446328,-73.4260759490858,-72.54307
-73.61938419728571,-73.56685361103075,-72.570946
-73.63822874406574,-73.5774396857249,-72.695724
-73.41421678505597,-73.3325790106251,-72.313065
-73.4720204695419,-73.41792963604748,-72.44452
-73.22552003579011,-73.47268451065173,-72.53508
-73.28301325001377,-73.62695470711573,-72.54068
-73.66405047870185,-73.52843639775233,-72.70845
-73.64567357130969,-73.45583871938372,-72.62154
-73.44942547759005,-73.51968330036922,-72.595856
-73.55186053153656,-73.33552574672584,-72.62687
-73.45746563869713,-73.59970720204203,-72.53685
-73.38823825840743,-73.41529779666197,-72.68657
-73.47452955655163,-73.55827177423915,-72.65214
-73.47609190142882,-73.49398081862432,-72.55266
-73.5478894313635,-73.59989106998286,-72.71267
-73.35386344178303,-73.697126871253,-72.50174
-73.33099660273514,-73.47025316969223,-72.64751
-73.49742136959802,-73.48276874550855,-72.52798
-73.49742136959802,-73.41881718398056,-72.60063
-73.61844238842872,-73.54778856200628,-72.686165
-73.48118757169163,-73.4928395689387,-72.45414
-73.47712818435684,-73.43148885744208,-72.6864
-73.42988906699934,-73.55344561733972,-72.552605
-73.55959576621855,-73.47078366043998,-72.6725
-73.54814915368519,-73.56300818878472,-72.70586
-73.53471567130254,-73.4990647301677,-72.86165
-73.55700793797948,-73.49959122146555,-72.5789
-73.47948154179053,-73.41793442406207,-72.669655
-73.61835376174537,-73.47278912418543,-72.765045
-73.44786547199706,-73.51926442280737,-72.573715
-73.44786547199706,-73.42285999189626,-72.6071
-73.54378775754293,-73.46990228727705,-72.85933
-73.43665334228842,-73.30010476897647,-72.691734
-73.58150314975668,-73.59198377808082,-72.45177
-73.76691864629859,-73.24362339520468,-72.7666
-73.71414779229926,-73.65579731986095,-72.74541
-73.44253769698798,-73.44326871785424,-72.64351
-73.62683014632712,-73.42453963288375,-72.62568
-73.5369162564613,-73.55911264421829,-72.72981
-73.46501270194345,-73.49989247275967,-72.68673
-73.52735301135615,-73.46585241017237,-72.86513
-73.51452823092859,-73.55631263638782,-72.42427
-73.54707462238808,-73.43700695841648,-72.532776
-73.53015416241907,-73.65461733042616,-72.88388
-73.5048791429725,-73.31214308090517,-72.903564
-73.44834123656423,-73.31640187212551,-72.61914
-73.55826499607767,-73.53048750791184,-72.64488
-73.36652844234658,-73.46190719868117,-72.689804
-73.54719324221679,-73.43603960543322,-72.664
-73.42683144053647,-73.47396829155338,-72.710144
-73.41831224755646,-73.36049135042626,-72.67619
-73.3995079076904,-73.5449301747174,-72.67624
-73.43875874737984,-73.46953428403069,-72.5849
-73.54692134529725,-73.51717246632768,-72.65729
-73.53260073953308,-73.65638659243432,-72.546585
-73.43018634697984,-73.43682517642597,-72.60222
-73.644711720483,-73.52892080864935,-72.537285
-73.41672473746591,-73.30006777134294,-72.556915
-73.43694678050161,-73.20829973689737,-72.776535
-73.46796684395918,-73.48257121494959,-72.75258
-73.66327556385257,-73.48300917701269,-72.57309
-73.34994370109084,-73.52833290356605,-72.75499
-73.55895586962862,-73.54761198066107,-72.70267
-73.5350760336141,-73.42612403158121,-72.66025
-73.4080548463391,-73.69762561848191,-72.855354
-73.74790401642166,-73.59996512143827,-72.56413
-73.67574382757378,-73.35700465734973,-72.883224
-73.44700703626593,-73.58350024962564,-72.54755
-73.46799315382562,-73.4782700184463,-72.852776
-73.55106500181016,-73.60416774129962,-72.57764
-73.51851169386339,-73.4736667140956,-72.5543
-73.51641566717927,-73.60163173600935,-72.91665
-73.57018308344387,-73.51994777293794,-72.84612
-73.46532329183353,-73.43911021568283,-72.603615
-73.50702003538548,-73.52246279446211,-72.80941
-73.62322587543538,-73.32186895899811,-72.61189
-73.6755779637104,-73.58384883560521,-72.694885
-73.37007132565977,-73.48012198609676,-72.59032
-73.71446889178557,-73.48233198920065,-72.74128
-73.55175541834214,-73.4876172163111,-72.56759
-73.55962739278488,-73.34258989224793,-72.731285
-73.34698385345335,-73.5359549070465,-72.49829
-73.32856920319904,-73.46790663477941,-72.7218
-73.49038938070791,-73.4556843328117,-72.89255
-73.50110506934232,-73.51020804771197,-72.57308
-73.51925949112774,-73.56221339486193,-72.64885
-73.45111734644283,-73.7791773883477,-72.687164
-73.51014570115765,-73.53816958976634,-72.77247
-73.52079895038929,-73.51051828031987,-72.77056
-73.4247438392016,-73.32771011034288,-72.483185
-73.5991054023564,-73.30015727055147,-72.499725
-73.56340226443191,-73.39181039892148,-72.604126
-73.43963315909468,-73.55024899588534,-72.512024
-73.49648396421085,-73.45840984916987,-72.56937
-73.50367958845497,-73.52138033014754,-72.57881
-73.56945815043723,-73.44292669378203,-72.289215
-73.41967890593563,-73.44387790172618,-72.81422
-73.39816202074657,-73.54144971568917,-72.68132
-73.67224865237142,-73.45219809863848,-72.7222
-73.59220463968146,-73.49734258552989,-72.47837
-73.42127848412352,-73.41728374169213,-72.80358
-73.36286616866978,-73.55115581848275,-72.620346
-73.64833367139406,-73.53934988586099,-72.61726
-73.56266225587704,-73.50045572796834,-72.63424
-73.42630392466214,-73.20928341244596,-72.57715
-73.4656734122023,-73.38420208965239,-72.77195
-73.4656734122023,-73.48316084970065,-72.75453
-73.39911369257543,-73.5939879522596,-72.71405
-73.4205502192477,-73.62277238592193,-72.777435
-73.64779647428301,-73.56134090287249,-72.86456
-73.71508862080583,-73.42579323000633,-72.49892
-73.61615020162793,-73.34479187230389,-72.73955
-73.55773356515918,-73.7004079386402,-72.58748
-73.3798376599612,-73.7229865193056,-72.521614
-73.64420459537826,-73.62380407297016,-72.76935
-73.4639031440438,-73.46462576388771,-72.79248
-73.51530221896058,-73.43142223271086,-72.53804
-73.53401734282698,-73.55475430254518,-72.453636
-73.6028609212216,-73.60052001565407,-72.827644
-73.50693025346634,-73.77815223501736,-72.44734
-73.4819907560378,-73.39816036986534,-72.80755
-73.51040124510067,-73.48389811976114,-72.3563
-73.47028233672337,-73.38597970212345,-72.989746
-73.40215806713742,-73.59944857422593,-72.58961
-73.72697204861646,-73.56608052955244,-72.59976
-73.40741510640795,-73.58136212392182,-72.52759
-73.67738421140018,-73.35672346282824,-72.62753
-73.4722732431961,-73.58307093781792,-72.46417
-73.33570375649042,-73.71449189734986,-72.721214
-73.53564601602127,-73.59776133965951,-72.46254
-73.49496919893281,-73.40570745591008,-72.60176
-73.53982004168724,-73.42339636160727,-72.427795
-73.4520472771496,-73.54730122927663,-72.479965
-73.4401127342945,-73.36966653336229,-72.67247
-73.62461502493989,-73.48337502986283,-72.63241
-73.48005712593417,-73.4839936197578,-72.5653
-73.54476818022641,-73.4849354869715,-72.4771
-73.45335136331028,-73.48710342639029,-72.80716
-73.5461604902276,-73.50961917469046,-72.46587
-73.53465987204717,-73.50523984021545,-72.510765
-73.56800246301644,-73.38312301014,-72.49021
-73.50704366685312,-73.57933441162655,-72.57039
-73.67177847107817,-73.51601812982187,-72.420166
-73.43898214620063,-73.44373736172957,-72.83504
-73.59521692302283,-73.53912862247944,-72.71741
-73.56310902279242,-73.53746658438726,-72.51166
-73.41152433557878,-73.58882136491812,-72.85863
-73.48333213046061,-73.36169754735998,-72.78043
-73.60182971705044,-73.48819390684781,-72.709854
-73.52525215688105,-73.4776433526546,-72.74629
-73.53855103472426,-73.55810437528447,-72.932144
-73.55027650787653,-73.52163557381945,-72.43028
-73.4019176253231,-73.49069499000628,-72.85649
-73.6042411418658,-73.47958361378633,-72.65733
-73.50255448640338,-73.47000098695273,-72.62926
-73.51089596501357,-73.31295362097285,-72.60133
-73.51391397766282,-73.47739989726563,-72.54291
-73.55679021427399,-73.4925420180993,-72.59918
-73.48589749684203,-73.4437840666633,-72.5559
-73.55559208406996,-73.44701397893272,-72.798386
-73.58193921283035,-73.58309628731931,-72.49765
-73.40845382068181,-73.56229847998307,-72.50754
-73.51129304535813,-73.46880424665373,-72.65285
-73.51573716529948,-73.58176483561424,-72.71919
-73.36822358979965,-73.39558831297047,-72.57282
-73.46535469742071,-73.55784255843663,-72.6594
-73.5275177713796,-73.60545234622951,-72.76192
-73.51916021712685,-73.51538083617359,-72.60002
-73.548603118508,-73.41782251455236,-72.52008
-73.5397684471356,-73.41917275715441,-72.876236
-73.24616685015201,-73.62772228799774,-72.855286
-73.63699698712722,-73.58799502354155,-72.72744
-73.5299039071672,-73.6284097847403,-72.65306
-73.69548376506471,-73.77546236911107,-72.62378
-73.66147628750733,-73.73574514196709,-72.77467
-73.70040863793301,-73.26154155018561,-72.60619
-73.63995239117284,-73.4849181609665,-72.49149
-73.59755135608634,-73.58489553979568,-72.67993
-73.55218752165555,-73.59247955171668,-72.5557
-73.74089279445444,-73.61085911636955,-72.89252
-73.31079479385733,-73.7063331483186,-72.6859
-73.6626959378834,-73.36890159339907,-72.81524
-73.49947820383166,-73.37238629042574,-72.50393
-73.51378875020212,-73.42493083129489,-73.01254
-73.49867456826439,-73.33314303756966,-72.58104
-73.52043525037948,-73.28533429943337,-72.66265
-73.69369835950272,-73.609776567853,-72.73237
-73.41015150761905,-73.5129275317826,-72.791794
-73.38904528995916,-73.54369357300934,-72.707664
-73.41783894080513,-73.44739541128298,-72.48956
-73.53703406294704,-73.35992853148875,-72.617004
-73.7139632957014,-73.53301929418004,-72.73888
-73.51801504993664,-73.37296015514801,-72.611084
-73.44304704770077,-73.41346595657706,-72.53627
-73.50308738630918,-73.27336381585451,-72.58373
-73.43569826439605,-73.3123162103434,-72.75925
-73.42258604259327,-73.66908555295669,-72.44278
-73.45108980267702,-73.44995614579412,-72.43056
-73.54736070854369,-73.61158615064468,-72.74147
-73.48041258427378,-73.36170284484496,-72.76636
-73.55171912845773,-73.455600516963,-72.58681
-73.4607700523149,-73.52370835948906,-72.47747
-73.52881689082528,-73.49377612144066,-72.83852
-73.51183563348468,-73.61042858548564,-72.68584
-73.410021323872,-73.26874757891223,-72.75784
-73.58767957660709,-73.71609849188476,-72.572754
-73.40230020972842,-73.59187033734017,-72.66793
-73.53346226541692,-73.38441431104017,-72.67866
-73.4789861728724,-73.57839093157864,-72.49907
-73.57324312572399,-73.6443965914491,-72.59876
-73.42932662060313,-73.6253130129135,-72.47434
-73.38871584190233,-73.4896970778811,-72.7552
-73.34994961470065,-73.4620939083528,-72.60934
-73.51896227632028,-73.49185685957113,-72.30202
-73.51191832400218,-73.48855144353999,-72.66246
-73.56566496421874,-73.43845467952374,-72.53427
-73.47943499468836,-73.35161714028557,-72.76935
-73.57303537601331,-73.64152807192285,-72.45041
-73.44435493439966,-73.50354976467996,-72.64832
-73.58054254673114,-73.45580816423424,-72.67315
-73.44066627391163,-73.49559363939672,-72.58035
-73.40995814686758,-73.63539804117603,-72.70894
-73.63640987901664,-73.70574931389322,-72.70698
-73.37755294510256,-73.25957250121782,-72.560776
-73.5191699866415,-73.59668245297226,-72.6201
-73.5181865409032,-73.49835777716493,-72.52667
-73.57727554467724,-73.5147471225221,-72.52419
-73.56962613415578,-73.52879336755254,-72.66109
-73.49250459245255,-73.4469238087723,-72.525475
-73.55909741988918,-73.52560299167712,-72.44046
-73.49758774529516,-73.37508571250756,-72.57331
-73.52960027243014,-73.56089276122788,-72.52435
-73.4696337207839,-73.55349360431168,-72.64932
-73.59851543946525,-73.40427968985763,-72.502014
-73.53373021101069,-73.32396643000884,-72.4724
-73.5126349087677,-73.42915391492525,-72.64691
-73.48931069471524,-73.6039571474814,-72.88788
-73.71259961548503,-73.36997280288156,-72.75242
-73.52359808794523,-73.31164604840167,-72.73048
-73.61644052422241,-73.27891583444409,-72.67268
-73.66739249766138,-73.55327396795091,-72.47399
-73.48669447657508,-73.57003231534222,-72.7505
-73.5642624670592,-73.27554983011896,-72.54103
-73.54053265611898,-73.73237891955918,-72.8083
-73.55484132448031,-73.6412280372928,-72.92044
-73.52340999789593,-73.2423658350457,-72.64456
-73.49078414834,-73.47220647333026,-72.428955
-73.51313671787271,-73.3534069443924,-72.66429
-73.52153319318995,-73.62581791186287,-72.60461
-73.5135346775331,-73.45314616488339,-72.73407
-73.61836203626362,-73.66366304522964,-72.69625
-73.2705018587949,-73.50658835200835,-72.75203
-73.53862599478396,-73.44141144881068,-72.67267
-73.60016876831408,-73.45487989581703,-72.59708
-73.62886831499586,-73.5225103245341,-72.68596
-73.60496279367159,-73.29746784376349,-72.65435
-73.38041697485639,-73.32302452311582,-72.78731
-73.4667915460739,-73.49334273721962,-72.656204
-73.39180990314904,-73.42347631808266,-72.85014
-73.40147930436181,-73.35412944359418,-72.628716
-73.56198307551311,-73.45039680871746,-72.66138
-73.44253671087455,-73.40208655963173,-72.59363
-73.62000747857122,-73.54671381473594,-72.69361
-73.67402348247532,-73.46534906413922,-72.75229
-73.45393388769922,-73.56075389545383,-72.62645
-73.66634244769656,-73.4336585172349,-72.75838
-73.41455000165065,-73.4263800815511,-72.26825
-73.49218895044993,-73.52061481760592,-72.69082
-73.42463946344711,-73.39081930932365,-72.61894
-73.53350425128947,-73.54597702859577,-72.589066
-73.41902130749975,-73.65202343762715,-72.587036
-73.64400194327004,-73.67108501033864,-72.5745
-73.57605605230637,-73.50394229953034,-72.50847
-73.45968826178382,-73.45630191512757,-72.53981
-73.36595419629418,-73.3947374364887,-72.697174
-73.38764507217832,-73.34202269700589,-72.60807
-73.59527613550979,-73.47164317331857,-72.750084
-73.53138806614768,-73.43477075816791,-72.53879
-73.68240617887764,-73.57165566571524,-72.609
-73.41246774439179,-73.46378488446965,-72.48726
-73.56140365348351,-73.48376462356825,-72.580185
-73.42584022054169,-73.4346002863194,-72.31561
-73.6368540998464,-73.43377023243845,-72.42377
-73.6080599984198,-73.54535461175458,-72.82166
-73.55654617780702,-73.51066760868677,-72.579895
-73.49549297577805,-73.51861373020537,-72.69537
-73.52436727454423,-73.42249474733495,-72.66662
-73.4870327784117,-73.41590779215055,-72.39305
-73.58740293187135,-73.49384318153407,-72.84257
-73.44440378616304,-73.57772230437341,-72.775
-73.52278770070455,-73.58834224940846,-72.84878
-73.58855432240964,-73.47060191822489,-72.557175
