LE,gammaE,loglik
9.133725,0.9872974,-134.85677
12.655573,0.97550255,-135.23283
11.251533,0.86688733,-134.66269
11.998392,0.94210994,-134.75188
8.337925,1.0079913,-135.17642
14.483151,0.90186256,-135.32289
14.196941,0.69909364,-135.22853
17.797188,0.78276694,-135.5332
8.15185,1.1246116,-135.41855
9.47608,1.0112637,-134.7804
12.8538265,0.87014645,-134.68625
10.747938,0.90567577,-134.63396
12.195449,0.8758795,-134.62766
9.06832,1.0603822,-134.9557
10.301981,1.0174735,-134.7879
11.841869,0.9168149,-134.64095
10.713049,0.8688243,-134.73767
13.639892,0.8896941,-134.92049
12.702645,0.9332555,-134.89603
9.517989,1.0483433,-134.8778
8.514792,0.96611965,-135.17505
11.909117,0.7594109,-135.08647
12.167188,0.999385,-135.24979
12.147182,0.89353496,-134.63557
10.602772,0.88049483,-134.71844
10.772255,0.79634684,-135.10686
15.622264,0.71144915,-135.12491
8.5525255,1.1011609,-135.20412
10.139674,1.1063133,-135.47826
11.067239,0.8912811,-134.62668
15.327832,0.77938443,-134.9486
10.464416,0.89102685,-134.71219
15.100774,0.7859818,-134.9184
14.267031,0.86115116,-134.9473
11.70973,0.8567263,-134.65012
10.18812,1.0348538,-134.86153
10.780094,1.0190595,-134.88754
9.140398,1.0090759,-134.84827
9.16814,1.0401932,-134.88292
9.571548,1.0080878,-134.76248
7.922117,0.9016935,-135.88475
14.150109,0.92446804,-135.40773
12.419381,0.85202473,-134.64766
10.857807,0.7535981,-135.40527
11.12603,0.84639215,-134.7493
11.907138,0.9733421,-134.90898
12.870086,0.9860917,-135.4691
12.896482,1.0774192,-137.23718
9.6751995,0.72070026,-136.20006
11.9946575,0.8543264,-134.64331
12.086576,0.89181566,-134.62814
12.899881,0.85927117,-134.67966
12.607688,0.83096206,-134.68121
17.022667,0.690873,-135.29419
10.782593,1.0645742,-135.29298
10.96225,1.0447717,-135.1632
8.564012,0.9744985,-135.12392
14.797666,0.7461414,-134.95499
10.929303,0.8639273,-134.71614
9.380075,0.74121124,-136.15306
14.758511,0.9896808,-136.93445
14.599414,0.8677704,-135.08508
13.438091,0.79716676,-134.76541
10.367671,0.9692489,-134.64925
9.702545,0.9404419,-134.76068
8.459518,0.8252148,-135.99615
9.675504,0.9580223,-134.73843
12.020342,0.9033816,-134.63643
7.844174,1.1024753,-135.48001
9.0974655,1.1490663,-135.58014
11.315907,1.1759164,-138.06345
9.806431,1.0097405,-134.74428
11.280638,0.87104297,-134.64915
11.707192,0.91884065,-134.63011
10.354253,0.9449293,-134.63768
15.440774,0.7502709,-134.98526
14.003977,0.7849376,-134.8134
13.694511,0.95529264,-135.54088
12.843353,0.79475355,-134.77904
11.901808,0.82288295,-134.73892
9.408454,1.0311192,-134.82791
9.156128,1.0406944,-134.88608
10.996791,1.0135562,-134.90921
18.560148,0.7218546,-135.46414
11.790985,0.9880925,-134.98021
9.98831,0.924477,-134.72482
10.149921,1.0042032,-134.72552
9.600403,0.99432534,-134.74332
9.275628,0.8708951,-135.2033
8.196495,0.80862063,-136.31902
9.297703,0.8969277,-135.05643
9.310566,0.989005,-134.80392
12.7231045,1.0214893,-135.89136
8.733019,0.9291556,-135.18954
9.648694,0.92354995,-134.81944
11.06516,0.84572136,-134.7626
20.493294,0.6887303,-135.80565
21.970774,0.57333076,-136.44168
21.702633,0.51067,-137.20834
18.836626,0.45979035,-138.19656
16.278315,0.40935415,-139.5443
15.702781,0.42042887,-139.33932
13.126128,0.63240963,-136.0401
15.789672,0.7156072,-135.11365
9.857961,1.0517222,-134.91212
14.319631,0.71004814,-135.14313
15.511844,0.8178086,-135.07373
9.518953,1.0260679,-134.80414
11.03459,0.8662005,-134.69211
11.201547,0.92606705,-134.60626
11.908216,0.79040277,-134.89114
15.628869,0.8318419,-135.18091
12.6495905,0.90188855,-134.72968
15.339634,0.7755467,-134.94963
13.6719265,0.75101256,-134.93463
12.005177,0.9312464,-134.70792
10.09001,1.0610248,-135.01416
14.374137,0.850064,-134.92459
10.523905,0.9309935,-134.62799
10.720078,0.9711378,-134.65993
10.0061865,0.93251556,-134.70433
11.193746,0.94634455,-134.63702
11.503455,0.88329107,-134.61331
15.294941,0.7044584,-135.15521
15.294941,0.7044584,-135.15521
15.484703,0.80842876,-135.03067
14.315565,0.76553226,-134.87543
9.046967,0.9094249,-135.11447
7.4156013,0.9750921,-135.97534
10.632889,1.084766,-135.4591
14.525704,0.79387796,-134.84497
8.308212,1.0063146,-135.1959
7.5050015,1.0590429,-135.68924
10.567463,0.9523395,-134.62613
15.727888,0.74207115,-135.02782
19.699945,0.6551608,-135.7055
24.250454,0.5107639,-137.30023
19.609566,0.8412274,-137.17854
18.860565,0.8114688,-136.24365
14.31109,0.61455506,-136.06004
27.001476,0.46274194,-138.17102
23.753998,0.5113975,-137.2662
12.350374,0.69672406,-135.51189
10.813107,1.0050031,-134.80907
10.666318,0.9967986,-134.74265
9.394935,0.8829477,-135.0829
12.041749,0.8224914,-134.72746
10.5329,1.0267127,-134.87793
13.165786,0.9067822,-134.87778
11.283218,0.8850846,-134.62097
14.473145,0.7962603,-134.83833
13.691569,0.7991598,-134.77043
13.678848,0.8412528,-134.76137
13.0112705,0.8754689,-134.71999
16.354486,0.7787152,-135.13211
16.951233,0.8768025,-136.26436
13.776778,0.73734117,-135.00291
18.445557,0.8992066,-137.78473
7.758759,0.76707417,-137.02615
7.9244237,0.66319376,-137.90758
9.050356,0.5618754,-138.44095
13.706953,1.0742245,-138.12488
8.170621,0.9362058,-135.5122
15.289239,0.89590794,-135.63705
10.56063,0.84683853,-134.8676
13.292981,0.89537096,-134.85315
12.186227,0.8637051,-134.6313
10.246918,0.8703591,-134.84137
7.1819434,0.90261203,-136.57729
12.828893,0.9236052,-134.87538
16.615767,0.70014423,-135.22643
9.870501,0.9439985,-134.71387
14.084862,0.93465465,-135.49384
11.915078,0.8765566,-134.61685
9.9624195,0.88710064,-134.85281
10.135529,0.9567489,-134.65881
13.506237,0.8078059,-134.74689
12.645321,0.80790657,-134.74101
17.898014,0.5664031,-136.4089
15.894791,0.5384284,-136.95778
15.362889,0.5498765,-136.83305
12.998381,0.638256,-135.99606
16.555973,0.66429657,-135.42352
14.763268,0.80375254,-134.88097
14.763268,0.80375254,-134.88097
23.38493,0.6207366,-136.34195
15.87196,0.6612154,-135.44823
19.349974,0.72998035,-135.66971
13.832027,0.88382596,-134.94403
9.380667,0.9286184,-134.89505
13.085252,0.8901387,-134.77937
11.633256,0.92704576,-134.63864
12.255009,1.0326502,-135.73764
9.756432,0.7945563,-135.4986
13.067537,0.971752,-135.40088
12.350466,0.9038352,-134.68167
8.16659,1.2271025,-136.34486
7.588779,1.247345,-136.59262
8.4761,1.1401156,-135.44212
8.60615,1.1390187,-135.42609
8.473414,1.1543216,-135.55334
7.3580117,1.2949072,-137.30917
7.778392,1.202316,-136.06247
6.5721464,1.1429647,-136.68666
9.257851,0.9463834,-134.8877
13.328566,0.8038567,-134.74748
18.151049,0.8511939,-136.51181
16.811083,0.8343938,-135.62634
12.506613,0.87531,-134.65192
11.205692,0.904554,-134.60355
13.975903,0.9585644,-135.75232
13.661336,0.80689657,-134.75711
11.480402,0.72413135,-135.47327
20.6385,0.64566183,-135.86003
17.355774,0.67188144,-135.40762
16.805586,0.5893291,-136.15253
17.753859,0.7166363,-135.31651
14.8629265,0.6855029,-135.29123
14.803245,0.8188921,-134.9155
14.135826,0.64908975,-135.68726
12.652338,0.71731824,-135.27036
12.223803,0.71767473,-135.3492
17.418962,0.79838604,-135.52573
9.041428,0.9066591,-135.13005
8.266427,0.9086953,-135.58252
12.922244,1.0401585,-136.39532
8.748856,0.8421348,-135.67995
7.4448967,0.874581,-136.48296
6.970888,0.8640178,-137.05339
6.8904133,0.8263173,-137.40645
10.922926,0.9795386,-134.70786
9.784345,1.0857016,-135.13776
8.615973,0.9480768,-135.17932
9.503199,0.86935663,-135.10855
12.342471,0.92546713,-134.75583
9.857972,0.94219565,-134.71947
14.418029,0.76067895,-134.89368
14.81916,0.8739932,-135.2078
14.813705,0.8697738,-135.17273
10.0201435,0.88005936,-134.86502
21.324104,0.81439,-137.60965
13.293222,0.74397916,-134.99701
13.0769,0.8778062,-134.73743
10.7268305,0.8571859,-134.78073
10.71022,0.88480043,-134.68604
17.592247,0.74607617,-135.31299
16.242186,0.71642774,-135.1395
7.473474,0.8443768,-136.66394
8.380443,0.92050844,-135.44296
14.891455,0.9200456,-135.74283
12.311691,0.8182326,-134.72308
10.800118,0.7891529,-135.14853
13.883638,0.8490812,-134.81265
12.3673115,0.88874894,-134.6529
11.331471,0.9264542,-134.61218
10.5840435,0.9203224,-134.63165
7.7864337,1.2261877,-136.31296
9.674278,1.0731239,-135.0216
9.835718,1.0172744,-134.76312
8.964787,0.8411754,-135.5574
9.703299,0.9435597,-134.75424
9.079345,0.9406329,-134.97652
10.199212,1.151721,-136.21152
23.493538,0.58521116,-136.49835
17.827213,0.45599154,-138.33865
21.283516,0.50427073,-137.30507
22.964478,0.6759464,-136.34001
17.07154,0.7500654,-135.21637
13.359353,0.92723197,-135.08508
12.551794,0.81601137,-134.71896
12.137322,0.89022833,-134.63103
13.3984375,0.8257751,-134.72179
14.073419,0.8039035,-134.79309
9.882855,0.9813695,-134.69528
12.808887,0.8805135,-134.69853
17.094187,0.7580511,-135.23631
14.337347,0.782508,-134.83829
13.709571,0.7132305,-135.1642
17.489874,0.76592946,-135.35315
19.509281,0.7566986,-135.88518
10.621713,1.1065603,-135.75656
18.499655,0.47365525,-137.931
18.91679,0.48365906,-137.71487
31.163755,0.57584125,-137.78238
15.221852,0.65868545,-135.49469
13.532081,0.71216255,-135.18958
16.012625,0.6896555,-135.2501
19.576221,0.66845715,-135.65102
19.585096,0.65877897,-135.6789
18.313667,0.61186135,-135.88846
14.938009,0.7823831,-134.89687
14.122068,0.83643615,-134.82664
9.910122,0.95519495,-134.69301
11.772235,1.0210159,-135.29158
7.3893857,1.0537102,-135.79468
7.8425074,0.96947956,-135.6202
7.8106008,0.8683374,-136.18874
10.925836,1.0880305,-135.67703
12.544111,0.7138339,-135.31885
10.076247,1.0620596,-135.01872
10.922028,1.100152,-135.86272
7.8684416,0.8519641,-136.25272
11.260036,0.8080826,-134.90999
10.294186,0.8593873,-134.87875
9.675379,1.0375805,-134.83386
7.8990684,1.076627,-135.40707
9.310905,1.1161771,-135.29858
9.675167,1.176399,-136.26367
8.566615,1.2446272,-136.79362
8.400926,1.2774899,-137.37392
6.499727,1.1709205,-136.83865
8.778172,0.87232023,-135.46153
9.280043,1.0602283,-134.93489
9.390277,0.99529654,-134.78394
7.771967,1.2268348,-136.32172
12.0530205,0.6174712,-136.48322
13.356814,0.8258106,-134.71848
14.020484,0.6474345,-135.71985
8.121283,0.5257176,-139.46721
9.80246,0.43336695,-140.27258
16.904388,0.5765564,-136.31207
10.155022,0.7508104,-135.69174
10.6742325,0.94497925,-134.6182
8.285634,0.8499959,-135.93771
8.80089,0.8502382,-135.59152
17.726425,0.8057488,-135.69931
17.747366,0.808693,-135.73636
20.862705,0.85817784,-138.48317
18.687057,0.8715664,-137.2637
13.2021475,0.41881165,-139.73875
14.942747,0.49658436,-137.81563
9.151373,0.59351456,-137.95645
10.1191845,0.79773563,-135.32071
11.685818,0.85708165,-134.65074
22.636219,0.6879692,-136.32047
25.961798,0.72715724,-138.04936
20.132776,0.74317914,-135.97644
18.138832,0.5987799,-136.01671
16.399044,0.7899221,-135.17967
18.361603,0.76557046,-135.59055
18.737713,0.7785534,-135.81285
17.584843,0.5683912,-136.39194
18.97935,0.53613466,-136.81483
14.66041,0.70130664,-135.18643
15.983529,0.5552507,-136.68375
9.5408745,0.76847875,-135.81915
7.421755,0.84911203,-136.68015
9.503601,0.9701016,-134.767
9.370897,0.94869524,-134.84189
8.968697,0.94174385,-135.02222
10.403897,1.0062103,-134.74997
15.336108,0.7441603,-134.99062
11.65033,0.8919758,-134.60614
15.715148,0.81052953,-135.09402
7.7855425,1.1046897,-135.51865
14.318698,0.8926623,-135.17133
12.672586,0.91076815,-134.76859
12.877366,0.9251002,-134.89938
9.96558,0.86231387,-134.96765
11.093691,0.85166705,-134.73392
12.848223,0.8786679,-134.70071
15.47189,0.9045287,-135.84953
12.580121,0.76195,-134.96242
11.4827175,0.95239615,-134.69196
11.625426,0.94246674,-134.68039
10.287359,0.99528486,-134.70343
13.757353,0.75836354,-134.89734
12.827752,0.8370723,-134.67737
9.827719,0.96977186,-134.70001
11.244803,0.9278194,-134.60951
14.421777,0.7212534,-135.06914
17.245966,0.7111438,-135.25323
14.660144,0.51214683,-137.5683
12.2736435,0.5757763,-137.00516
11.550753,0.5819517,-137.12294
7.6343503,0.7989933,-136.86407
9.9472065,0.87076,-134.93138
10.411508,0.9160089,-134.66092
10.658508,0.8607199,-134.7807
11.986607,0.8580683,-134.63708
9.738032,0.92900896,-134.77763
10.636799,1.003408,-134.76839
7.938506,0.9662326,-135.55731
12.916638,0.8515486,-134.67749
14.347307,0.9072267,-135.31653
14.583536,0.6447755,-135.68121
15.860801,0.801274,-135.093
13.483174,0.68255603,-135.44382
13.511918,0.73669904,-135.02376
12.595175,0.75789374,-134.98537
12.80652,0.8247186,-134.69489
10.181347,0.74373645,-135.7448
12.686995,0.6462308,-135.96912
20.368328,0.73476624,-135.98465
14.06615,0.75372636,-134.91328
16.620625,0.7697612,-135.16534
15.772793,0.706654,-135.1529
8.360042,0.9632979,-135.27591
12.196354,1.0104948,-135.39444
9.437489,0.9291603,-134.87265
8.039302,0.99541914,-135.38945
10.045525,1.0963403,-135.3219
9.519669,0.92033523,-134.87259
17.860447,0.71649235,-135.33337
18.029636,0.7202782,-135.36206
14.526864,0.7647106,-134.88713
16.279665,0.7177524,-135.13826
14.300034,0.70651585,-135.1682
13.16202,0.8044225,-134.74335
11.315086,0.68263143,-135.93231
15.210269,0.9664547,-136.79451
12.291861,0.92764515,-134.7538
8.851465,0.7905527,-136.01677
13.742201,0.5965844,-136.38399
27.139969,0.505379,-137.5651
18.78584,0.51305807,-137.18964
18.912722,0.62891716,-135.7731
13.443285,0.7044693,-135.25964
12.076199,0.6910853,-135.63
13.729171,0.7290098,-135.05579
13.370707,0.7397192,-135.01643
17.28785,0.80090946,-135.5013
16.556276,0.80013984,-135.26959
12.067978,0.76218903,-135.03766
15.204015,0.7806899,-134.93147
17.981377,0.86694574,-136.70395
18.358517,0.8745288,-137.10707
12.603651,0.6987821,-135.44067
11.576048,0.88288164,-134.61195
11.524928,1.0279857,-135.24524
8.875556,1.0352374,-134.94073
6.6664767,1.097703,-136.53967
10.774698,0.9901606,-134.7297
9.250568,0.88523984,-135.13629
8.511162,0.9600067,-135.19678
12.31197,0.97124094,-135.0405
9.500649,1.0573964,-134.91791
11.053279,1.0217382,-134.98935
10.500845,1.0082184,-134.77075
10.885271,0.9693717,-134.66847
12.595973,0.78464216,-134.83818
12.31335,0.9360495,-134.79951
9.299008,0.9991227,-134.80571
5.581698,0.79889977,-139.36934
11.160241,0.9059099,-134.60416
