E,EA,EAS,ind
-111.95824410407836,-112.51991448553105,-109.77976221734644,-112.87226065128137
-111.84318183840271,-112.45373806451924,-110.07857952426689,-112.87226065128137
-111.97292215582232,-112.77807099998086,-110.01146250001035,-112.87226065128137
-111.98229764844793,-112.47550442874774,-109.96673004662397,-112.87226065128137
-112.00662883302394,-112.71016608855368,-110.31047735606604,-112.87226065128137
-112.06529880500686,-112.77963380955282,-110.2201060370562,-112.87226065128137
-111.85963510369736,-112.62511975850232,-109.94129963266712,-112.87226065128137
-111.9135355869612,-112.72385845517071,-109.8821693267038,-112.87226065128137
-111.89300042428056,-112.72391689400663,-109.69566993445932,-112.87226065128137
-111.99803034056364,-112.56116398523412,-109.76463934637192,-112.87226065128137
-111.92533326049552,-112.9833460455276,-109.87335833060264,-112.87226065128137
-111.87276437206197,-112.79342151978568,-109.7288791935957,-112.87226065128137
-112.12464572511834,-112.9193117594574,-110.0328291161745,-112.87226065128137
-111.96779646431288,-112.86158415567267,-110.3008255137062,-112.87226065128137
-112.21260612241376,-112.62875568350414,-110.16749757727676,-112.87226065128137
-112.02606534886137,-112.675028927896,-110.04988993051944,-112.87226065128137
-111.84829521234856,-112.85386081929994,-109.92174578889411,-112.87226065128137
-112.2288960507914,-112.72162651959064,-109.9331024253191,-112.87226065128137
-111.8477378666708,-112.64167796138524,-109.99868513163516,-112.87226065128137
-112.02867194608372,-112.6304449746674,-110.24126247688326,-112.87226065128137
-112.0282418930999,-112.5391286917944,-109.8584715466098,-112.87226065128137
-111.94514610299318,-112.67925483951578,-110.0847330896157,-112.87226065128137
-112.07730012024356,-112.85936785473385,-109.56858114117853,-112.87226065128137
-111.97160183639043,-113.00827658100918,-109.88686030363291,-112.87226065128137
-111.94437285966114,-112.57768592048018,-110.10145592892928,-112.87226065128137
-112.08031774856896,-112.93030595859538,-110.14986964158642,-112.87226065128137
-111.94541225463917,-112.90822185974984,-109.86339357743104,-112.87226065128137
-111.95123562323772,-112.63324582309475,-110.24841325872508,-112.87226065128137
-112.03860909092472,-112.65202102325406,-109.90899789984486,-112.87226065128137
-112.12058084541464,-112.74860060032158,-110.52529860339696,-112.87226065128137
-112.22007911834136,-112.9319982934495,-110.3761392910957,-112.87226065128137
-112.12890706458832,-112.82056973407386,-109.65907736781192,-112.87226065128137
-111.84689287261963,-112.74387179811777,-109.93402143899196,-112.87226065128137
-112.02516152134388,-112.88434371072006,-109.9095253575072,-112.87226065128137
-111.9705059663152,-112.75323774572776,-109.9086063764035,-112.87226065128137
-111.83265424484055,-112.69141569873372,-110.06175929836428,-112.87226065128137
-112.14833277618256,-112.83033932213138,-110.11138213808611,-112.87226065128137
-111.78171839204244,-112.84671497987917,-109.86135918727608,-112.87226065128137
-112.05607423886237,-112.92951027680834,-110.26652010846568,-112.87226065128137
-111.87810935395734,-112.72710731427456,-110.02532438857328,-112.87226065128137
-112.07874501440426,-112.65832090045176,-109.92402840989013,-112.87226065128137
-111.91113679498446,-112.68835980552495,-110.00839092093636,-112.87226065128137
-111.85766505203335,-112.7054341009174,-110.00071810395158,-112.87226065128137
-112.1177894518098,-112.76628109002417,-109.92383028232123,-112.87226065128137
-112.02482333596606,-112.73515543262414,-109.70296266033267,-112.87226065128137
-112.0248211944776,-112.85148207407651,-110.13783067934357,-112.87226065128137
-112.0169957986916,-112.91676447788046,-109.93533325999088,-112.87226065128137
-111.9948328284845,-112.68997626092082,-110.18623774693422,-112.87226065128137
-111.96160118975403,-112.84520083760692,-110.09190445089064,-112.87226065128137
-112.04710617357938,-112.8018469200241,-109.71592077779552,-112.87226065128137
-112.12719058739228,-112.77824593268387,-109.92995143352988,-112.87226065128137
-112.05450734029084,-112.77480880760208,-109.99287380085887,-112.87226065128137
-112.10182463110569,-112.6505251998452,-109.83629452125226,-112.87226065128137
-112.07658541494465,-112.77438509759392,-110.02846177770265,-112.87226065128137
-111.92991625842964,-112.84433787591588,-109.834520392305,-112.87226065128137
-111.99613220858464,-112.92556367292032,-110.4025786913812,-112.87226065128137
-112.0404236057995,-112.8002018121025,-109.71158544816046,-112.87226065128137
-111.72935922923554,-112.76920391629932,-110.02682357125444,-112.87226065128137
-111.90315961648308,-112.8343054077572,-109.888431020016,-112.87226065128137
-111.91115954078668,-112.63130534625355,-109.85699132475796,-112.87226065128137
-111.87353133955526,-112.89957383883588,-110.0894854257821,-112.87226065128137
-111.89328910081156,-112.58748985787828,-110.03773191520108,-112.87226065128137
-111.9184163166088,-112.89815867755664,-110.01453814074796,-112.87226065128137
-112.05215121596542,-112.73079272984084,-109.8903159961919,-112.87226065128137
-112.01388474696444,-112.59355550801918,-109.94266962280258,-112.87226065128137
-112.02228139533518,-112.69677701782852,-110.01553769349,-112.87226065128137
-111.9935560008838,-112.75352834774225,-109.86404599672802,-112.87226065128137
-111.98373847152972,-112.68999195643886,-110.02152552457338,-112.87226065128137
-111.93906033016768,-112.72804025146851,-109.88016386325091,-112.87226065128137
-112.03764441321248,-112.88530066942856,-110.35399291349412,-112.87226065128137
-111.83613218500156,-112.89904562585242,-109.98212149447838,-112.87226065128137
-111.97828246803036,-112.80209293861216,-110.02239700351952,-112.87226065128137
-111.71334587511232,-112.59600084249206,-109.8493766207732,-112.87226065128137
-111.93803141753108,-112.6532047832539,-110.34386105568991,-112.87226065128137
-111.95818036333908,-112.9155469606043,-110.06852370276246,-112.87226065128137
-111.99767733854966,-112.99405145624748,-110.3833973852568,-112.87226065128137
-112.10784311166184,-112.75290961836184,-109.77830449946345,-112.87226065128137
-111.98825499982786,-112.808390795138,-110.633492739294,-112.87226065128137
-111.86339775814666,-112.55846817072612,-110.11284935531457,-112.87226065128137
-111.92735705607952,-112.78842836698234,-110.1731662235629,-112.87226065128137
-111.91443623419111,-112.98838302143008,-109.91843533737688,-112.87226065128137
-112.03315013608318,-113.20322844264298,-109.90525293371589,-112.87226065128137
-111.96655704016008,-112.627511256085,-110.03444078946134,-112.87226065128137
-111.92199157686814,-112.73843697725655,-110.48262425535415,-112.87226065128137
-111.87171258220104,-112.6536179083487,-109.83137128291204,-112.87226065128137
-112.02359648981589,-112.44858977629924,-110.10640018746058,-112.87226065128137
-111.83564872013176,-112.60782626371572,-110.06853709958222,-112.87226065128137
-112.07318532066228,-113.1334767872782,-110.10801657622596,-112.87226065128137
-112.08997883387372,-112.7211728587837,-110.47152853667322,-112.87226065128137
-112.00280145054931,-112.81726959092502,-110.0639321456296,-112.87226065128137
-112.03745385509156,-113.08013134490818,-109.95088667120638,-112.87226065128137
-111.9993701729683,-112.71263951223251,-109.88388293962107,-112.87226065128137
-111.90051685848638,-112.97613769414802,-109.98413648776612,-112.87226065128137
-111.92464012275698,-112.82968945137708,-109.9663996199186,-112.87226065128137
-111.95303708724902,-112.76527901551952,-110.36626390307936,-112.87226065128137
-112.12936918632856,-112.75568375386368,-109.8749514654272,-112.87226065128137
-111.89182988931609,-112.92837477751526,-109.89273602488932,-112.87226065128137
-112.15671009639028,-112.69264498530228,-109.75147320989308,-112.87226065128137
-112.02932257291796,-112.72708699837304,-109.88763452565856,-112.87226065128137
-111.87034338500732,-112.70515949452484,-109.93370690404836,-112.87226065128137
-111.89305605240952,-112.72275032052256,-110.3723670461332,-112.87226065128137
-112.20007740399411,-112.79249703673712,-109.80192596085438,-112.87226065128137
-111.9821287069733,-112.60129823182628,-110.10247204999052,-112.87226065128137
-112.05746334860984,-112.58816532565692,-109.90369645108323,-112.87226065128137
-111.95534514875372,-112.69495504403412,-110.61871664495176,-112.87226065128137
-111.85834110268392,-112.74335629513428,-110.15135842719867,-112.87226065128137
-111.94716103203707,-112.66499086970964,-109.63946458716346,-112.87226065128137
-111.86144385186584,-112.65525099777209,-110.1550708184985,-112.87226065128137
-111.9861854295108,-112.85916959785358,-109.93563195659854,-112.87226065128137
-112.03500941653463,-112.87969713800496,-110.14035186207695,-112.87226065128137
-111.97678296970354,-112.95101156929472,-109.71967931511934,-112.87226065128137
-111.95284845968771,-112.77582794643293,-109.94239958714051,-112.87226065128137
-112.0619119784994,-112.79919659386658,-110.37918219691872,-112.87226065128137
-112.03689631669276,-112.81243851218024,-110.21395149031518,-112.87226065128137
-111.83155427945412,-112.63850096532934,-110.18025812250552,-112.87226065128137
-111.90742102204626,-112.6021743471353,-109.88003891169016,-112.87226065128137
-111.9120744759626,-112.66133626260836,-110.1643814758288,-112.87226065128137
-112.07296077771257,-112.58024520929378,-110.10746449490568,-112.87226065128137
-111.91673419780103,-112.92851898721412,-110.13454058870757,-112.87226065128137
-111.98032261829032,-112.7351370691483,-110.520262547823,-112.87226065128137
-111.99329574587202,-112.86013248546132,-109.91243447351616,-112.87226065128137
-112.07379913750177,-112.69247086802848,-110.22322293540684,-112.87226065128137
-111.79401123059252,-112.87738569772404,-110.05473179746888,-112.87226065128137
-111.99369009612607,-112.72107029395345,-110.20268131245456,-112.87226065128137
-112.06149615007055,-112.84633084492856,-110.22563317136198,-112.87226065128137
-111.97522771523992,-112.6257349474435,-109.56751579156014,-112.87226065128137
-111.9344416865262,-112.74426297459532,-109.77011536374395,-112.87226065128137
-112.0412887600168,-112.82193083491433,-110.05935267987742,-112.87226065128137
-112.01252013936288,-112.63078901183944,-110.0394665303603,-112.87226065128137
-111.94594865779914,-112.7059895503809,-110.0096131636266,-112.87226065128137
-111.8804948576507,-112.93622787425396,-110.22144179068812,-112.87226065128137
-111.98024597080708,-112.83894947087008,-110.10609758700645,-112.87226065128137
-112.04989912950424,-112.6758214187512,-109.51878308546756,-112.87226065128137
-112.05880349229028,-112.4976633117773,-110.02672883229911,-112.87226065128137
-111.98258461195556,-112.55617230264856,-110.53486655443808,-112.87226065128137
-112.12369527305762,-112.89676258263376,-110.2401385912638,-112.87226065128137
-111.704015883277,-112.83964731210392,-110.04357645419796,-112.87226065128137
-112.04480591590728,-112.4737348174313,-109.71085192317172,-112.87226065128137
-111.91896191623164,-112.89063988847587,-110.1329069904651,-112.87226065128137
-111.87132402021118,-112.79189368905678,-110.21492056394426,-112.87226065128137
-111.9100765236546,-112.85739487592367,-110.22802673178694,-112.87226065128137
-112.11073886436164,-112.84957690998208,-109.89661639176724,-112.87226065128137
-111.9972974088562,-112.80105635149025,-110.25405047789756,-112.87226065128137
-112.20473604149328,-112.61195421593324,-110.06246923028996,-112.87226065128137
-111.9550568978948,-112.53029844502495,-109.9313234290746,-112.87226065128137
-111.91500102023632,-112.90089049035387,-109.97400273135509,-112.87226065128137
-111.96163509084576,-112.59436508123652,-110.15468476793758,-112.87226065128137
-111.92124284922522,-112.72033245180936,-109.6098865850818,-112.87226065128137
-111.78925058551047,-112.82386350474484,-110.00164853081417,-112.87226065128137
-111.9986094456778,-112.63611744009174,-109.96792633874117,-112.87226065128137
-111.77082929550954,-112.67501890993624,-109.92250411249248,-112.87226065128137
-112.0145426484745,-112.65299245373822,-109.91383695701428,-112.87226065128137
-111.89230913285026,-112.8222106922546,-109.87093209553692,-112.87226065128137
-111.93538647840788,-112.68157534766776,-110.07355009714333,-112.87226065128137
-111.97033146397088,-112.88038559459034,-109.9788012365395,-112.87226065128137
-111.99699430300105,-112.87129174046788,-110.2803238719849,-112.87226065128137
-112.0736608281814,-112.82809713989364,-109.8993807761037,-112.87226065128137
-111.76878085039324,-112.8282083095683,-110.20700362631764,-112.87226065128137
-111.92862450606276,-112.58875142813784,-109.8937205132098,-112.87226065128137
-111.8775844813712,-112.90296639911485,-109.66511862077608,-112.87226065128137
-112.00740420606095,-112.6388703906917,-109.95901844930536,-112.87226065128137
-111.9902689950018,-113.04524711069516,-109.99531517695532,-112.87226065128137
-112.00894534639514,-112.60019631100606,-109.94110884194616,-112.87226065128137
-112.00971713935988,-112.84607815599335,-110.45991382777152,-112.87226065128137
-111.93110354299633,-112.81905912221076,-110.42389878865464,-112.87226065128137
-111.86275909422,-112.66520060912494,-109.84593604473328,-112.87226065128137
-111.79042000088532,-112.77805017985924,-110.02279009208036,-112.87226065128137
-112.00613715414028,-112.68255403607505,-110.0472185124528,-112.87226065128137
-111.99561510511904,-112.95140945979404,-110.25388431210376,-112.87226065128137
-111.9236636963621,-112.6690520366151,-109.97053219785684,-112.87226065128137
-112.02313144659584,-112.8237336052902,-110.01471588576209,-112.87226065128137
-112.19564484240384,-112.56850023651704,-109.81037842595929,-112.87226065128137
-112.12344629489012,-112.86729577636572,-110.00954610289416,-112.87226065128137
-112.00681498317373,-112.71955320004642,-109.71323300894608,-112.87226065128137
-111.9082625917662,-112.77037350258456,-110.14056954903158,-112.87226065128137
-111.9101522421313,-112.85852258481192,-109.89862853732922,-112.87226065128137
-111.91942201758432,-112.72641434182614,-110.08452008829032,-112.87226065128137
-111.91805993700856,-112.84577168230436,-110.2595119112155,-112.87226065128137
-111.93160347328173,-112.81568950332036,-109.72900190150752,-112.87226065128137
-111.9350843258948,-112.69749088494508,-109.87955522842024,-112.87226065128137
-111.94351215881532,-112.5687161020466,-109.99418763441868,-112.87226065128137
-111.96639224945604,-112.57052726426204,-110.18975742835134,-112.87226065128137
-111.96576470861817,-112.82227180091252,-109.90487523188628,-112.87226065128137
-112.00286877239056,-112.73812668649518,-109.9836563175576,-112.87226065128137
-111.9763839441811,-112.86934508404306,-109.88680118328185,-112.87226065128137
-111.96872414338952,-112.80618048761754,-110.08063344612668,-112.87226065128137
-112.0012571415888,-112.83097937330032,-110.7170672129364,-112.87226065128137
-111.9431132448205,-112.75734178527073,-110.486163973638,-112.87226065128137
-111.9849748883098,-112.71523926616806,-110.04868975825885,-112.87226065128137
-111.85849654020946,-112.71436764950002,-110.55335981439998,-112.87226065128137
-111.91575663501268,-112.7408624313369,-110.03697741261166,-112.87226065128137
-112.038819622042,-112.92281126339591,-110.17370124236794,-112.87226065128137
-111.90418090693365,-112.75407053562526,-109.78580811091186,-112.87226065128137
-111.97498847450797,-112.803247204753,-110.81286593335692,-112.87226065128137
-111.90913198595896,-112.62696266175249,-109.7425926348908,-112.87226065128137
-111.97700409835434,-112.6354858934468,-110.19699333034262,-112.87226065128137
-111.94908369201002,-112.81538662334596,-110.0706693046849,-112.87226065128137
-111.92519258038236,-112.56249035929588,-109.9193901528196,-112.87226065128137
-111.92373174912213,-112.87836263769896,-109.91337377260636,-112.87226065128137
-111.95156225319025,-112.56045095993024,-109.99056286092951,-112.87226065128137
-111.9790659352039,-112.82838873542596,-110.13518919641548,-112.87226065128137
-112.17247562264346,-112.70691145079805,-110.4296219998686,-112.87226065128137
-111.8954982348164,-112.8174586369196,-110.05941273299548,-112.87226065128137
-112.03355876725676,-112.7771780254669,-109.98057667740268,-112.87226065128137
-111.76716289085329,-112.62888207453322,-110.23384616354114,-112.87226065128137
-111.94114110357977,-112.74389495978735,-110.13244543800684,-112.87226065128137
-111.96219147097426,-112.8611092241178,-110.353937769452,-112.87226065128137
-111.8955188222146,-112.9487455572258,-109.92204977932649,-112.87226065128137
-112.02480192096124,-112.78906662692046,-110.24045882782444,-112.87226065128137
-111.78247434204202,-112.9089178245184,-110.02295169962368,-112.87226065128137
-111.79633125894676,-112.77921824746409,-110.00483675577662,-112.87226065128137
-112.11681253644032,-112.69992160366311,-110.25322067700633,-112.87226065128137
-111.87816258675346,-112.93441276728416,-109.98846760305383,-112.87226065128137
-111.9676144514635,-112.74653505000587,-110.41955294022718,-112.87226065128137
-111.65853383459356,-112.6846308013386,-110.0366338798774,-112.87226065128137
-112.0095696011341,-112.79134928519308,-109.8450231289628,-112.87226065128137
-111.93185571408904,-112.84009551073451,-110.067401569127,-112.87226065128137
-112.1237211835468,-112.78176647964932,-109.8542476730632,-112.87226065128137
-111.91602402869404,-112.5763885819212,-110.09695974363544,-112.87226065128137
-111.83595214537073,-112.8703881863609,-109.76077482229846,-112.87226065128137
-112.08046770113812,-112.63337771293772,-109.9477713900842,-112.87226065128137
-111.78830072310272,-112.72551457429698,-109.76456144113682,-112.87226065128137
-111.9450078920768,-112.76955239224787,-109.62222693652998,-112.87226065128137
-112.18377486528212,-112.6120432221515,-110.20725676301656,-112.87226065128137
-112.14035878721504,-112.76946304554178,-109.93953087774838,-112.87226065128137
-112.00945792210334,-112.81770373017636,-110.42221190149066,-112.87226065128137
-112.05131591285104,-112.72001165771852,-109.8246063513086,-112.87226065128137
-111.95000919087782,-112.6516895839414,-109.71959974788147,-112.87226065128137
-111.89630367082285,-112.64916193184052,-109.68180689895648,-112.87226065128137
-111.87544897340396,-112.89407292425742,-110.0344813257744,-112.87226065128137
-111.86256455989825,-112.5834607501476,-110.21265544135622,-112.87226065128137
-112.0315270123942,-112.9264739139536,-110.31923452554614,-112.87226065128137
-111.85050039965188,-112.5879980852567,-109.94960629212956,-112.87226065128137
-111.92046782883504,-112.79153454589758,-110.23055227028442,-112.87226065128137
-111.92462516092056,-112.63029431908856,-110.06458096689224,-112.87226065128137
-112.057247057799,-112.57151207708408,-109.7352446443839,-112.87226065128137
-111.66434289705218,-112.59083569534856,-110.15002260421096,-112.87226065128137
-112.03199862237724,-112.76577350155428,-110.30608190802228,-112.87226065128137
-111.94921312795312,-112.84697143215408,-109.9326618000088,-112.87226065128137
-111.8294789548748,-112.6906823980185,-109.96300784240874,-112.87226065128137
-111.96424810934836,-112.88590627304004,-109.88968589903756,-112.87226065128137
-112.08405351232942,-112.81073787517394,-110.0223391518884,-112.87226065128137
-112.05642360999975,-112.6975022566402,-109.78409245577738,-112.87226065128137
-111.86202148153228,-112.60004637797856,-109.78373611208956,-112.87226065128137
-111.81493821206982,-112.70221131348752,-110.48626467034832,-112.87226065128137
-111.6441503812626,-112.67329387154416,-110.22884828401256,-112.87226065128137
-111.9925279492515,-112.7557154452734,-109.82130359249122,-112.87226065128137
-111.91823331851688,-112.87770390083746,-109.89482639730674,-112.87226065128137
-111.92138438573892,-112.79221992122132,-110.36633649146476,-112.87226065128137
-111.98426836686188,-112.80602862303869,-110.21877622950696,-112.87226065128137
-111.725983227316,-112.69623543604264,-110.03963969889138,-112.87226065128137
-111.99848713527514,-112.46684288211834,-110.21817176618156,-112.87226065128137
-112.03226131893324,-112.8970187720287,-109.99379026843764,-112.87226065128137
-112.07496648819232,-112.76441652225064,-110.18554382596108,-112.87226065128137
-111.83599208732312,-113.03171014791394,-109.83438585116198,-112.87226065128137
-111.90220212668892,-112.68118986254974,-109.92237835601804,-112.87226065128137
-112.01652466785792,-112.70941768501056,-110.03000949757448,-112.87226065128137
-112.10690918569657,-112.69257489196502,-110.5122694396415,-112.87226065128137
-111.95559393332998,-112.65301807668496,-110.24406725809874,-112.87226065128137
-111.8924729429974,-112.66195510462006,-110.1144459923392,-112.87226065128137
-111.84333223936368,-112.73965761012047,-110.02876622531696,-112.87226065128137
-112.20572072353367,-112.45490571306182,-110.01376725855432,-112.87226065128137
-111.88882526115148,-112.66785588784796,-109.95086177194668,-112.87226065128137
-112.08654930324384,-112.75398608136965,-110.03710872114456,-112.87226065128137
-112.07756891586904,-112.61063738945164,-109.83496752029356,-112.87226065128137
-111.8517107269889,-112.89326744964292,-109.76602678254562,-112.87226065128137
-111.8427120994939,-112.73820529118385,-109.7265445963956,-112.87226065128137
-112.09934115423876,-112.93910486440822,-110.24440680029063,-112.87226065128137
-111.83684718772705,-112.75894317760554,-109.90883611450325,-112.87226065128137
-112.00392811373683,-112.84233644109052,-110.36436673930037,-112.87226065128137
-111.95882800266092,-112.74216366059282,-109.93325695264,-112.87226065128137
-111.89787438336774,-112.75759513694844,-110.13423893480042,-112.87226065128137
-111.99263450334492,-112.6946426663965,-110.0455672435198,-112.87226065128137
-111.82105862382129,-112.92104601781858,-110.06255856972749,-112.87226065128137
-111.91972765508795,-112.7196112343775,-110.26285596084976,-112.87226065128137
-112.11879205791504,-112.7726442473738,-110.39316082635838,-112.87226065128137
-112.00963912240071,-112.8591118774942,-110.75895457851304,-112.87226065128137
-111.90132799652618,-112.6874694750346,-109.8846456398474,-112.87226065128137
-111.99681793721692,-112.80210441134354,-109.69134243486256,-112.87226065128137
-111.95374829126024,-112.67659152693956,-109.81131288509324,-112.87226065128137
-111.76801858660332,-112.7828237530262,-110.38329652280274,-112.87226065128137
-112.1556586530656,-113.003317811,-109.89392003287185,-112.87226065128137
-111.82416428921564,-112.90517621111658,-109.70085561980903,-112.87226065128137
-112.267999431107,-112.68903295849547,-110.14828792303383,-112.87226065128137
-111.81668761404684,-112.7230680660734,-109.83201299623488,-112.87226065128137
-111.93098682423027,-112.9413921225392,-110.04506561252902,-112.87226065128137
-111.96290386527818,-112.64364374218218,-109.5880506274487,-112.87226065128137
-111.98465693263796,-113.0620544199832,-109.91700749112752,-112.87226065128137
-111.692074897984,-112.7138496937639,-110.0822440851527,-112.87226065128137
-111.89700488966189,-112.8645103226144,-110.06960345360709,-112.87226065128137
-111.91603818143714,-112.70351263494858,-109.90994090612864,-112.87226065128137
-111.94180066174266,-112.75085918145378,-109.91450602782572,-112.87226065128137
-111.9785600569757,-112.76949379078972,-110.02505676033192,-112.87226065128137
-112.2046015784996,-112.65113628955874,-109.96745387544227,-112.87226065128137
-111.81397358336042,-112.50628723842668,-110.09998437225038,-112.87226065128137
-111.98761654931371,-112.75899696968656,-110.23249589774368,-112.87226065128137
-112.10329945035303,-112.74402654368016,-110.1566179825703,-112.87226065128137
-111.84889949354135,-112.95196288596308,-109.89722942740585,-112.87226065128137
-111.89523475356532,-112.7058387391612,-109.98451324949544,-112.87226065128137
-112.02477404625776,-112.75509596337868,-110.33685190299502,-112.87226065128137
-111.83133200243722,-112.94336129157386,-109.61844428605146,-112.87226065128137
-111.97817172478042,-112.6464023353475,-110.11809970697416,-112.87226065128137
-111.8778960069163,-112.6302336902894,-109.6971257497376,-112.87226065128137
-112.10775389886145,-112.78075219687877,-110.78998934624776,-112.87226065128137
-112.10288138827308,-112.89621656508932,-110.05052700485952,-112.87226065128137
-111.87746607861123,-112.7948873136381,-110.09521593357006,-112.87226065128137
-112.085035975558,-112.6466791336174,-109.77970272430758,-112.87226065128137
-111.9977465374048,-112.904096064789,-109.85910938456234,-112.87226065128137
-111.98070484717525,-112.67206076846978,-109.82356128462938,-112.87226065128137
-112.1552043374209,-112.68842819533003,-109.9285632995215,-112.87226065128137
-111.88692710371124,-112.84838426337942,-109.9848708707813,-112.87226065128137
-111.94724185110248,-112.96281786913062,-110.07363550896486,-112.87226065128137
-111.9316587231842,-112.8622989178287,-110.09937317153276,-112.87226065128137
-111.95885927340956,-112.78254296663548,-109.8508128651712,-112.87226065128137
-111.95013650655213,-112.57661694370536,-110.0322097050659,-112.87226065128137
-111.9923564435352,-112.76205187456704,-109.97351374958376,-112.87226065128137
-111.78344385755076,-112.5801381331228,-110.2890962686278,-112.87226065128137
-112.01717882939477,-112.75227698055022,-109.9288546362641,-112.87226065128137
-111.80281135384875,-112.73296475473497,-110.01587329831368,-112.87226065128137
-111.833452995912,-112.8587260574989,-110.20462350447244,-112.87226065128137
-111.86676968577092,-112.91440286291136,-109.9797610266934,-112.87226065128137
-112.03192646515592,-112.64095937608862,-110.12491127334556,-112.87226065128137
-111.9382003179408,-112.8139010044411,-109.77796566485534,-112.87226065128137
-111.936033087561,-112.74829785219968,-109.74469209921652,-112.87226065128137
-112.00522156818668,-112.77544874088562,-109.71884494382948,-112.87226065128137
-111.97812349556702,-112.67102231151688,-110.29796281016064,-112.87226065128137
-111.97796745658071,-112.78632269268,-110.14959895821512,-112.87226065128137
-111.9332173419724,-112.76815522414525,-109.95885924366586,-112.87226065128137
-112.00827888106404,-112.6501313013792,-110.09768439043228,-112.87226065128137
-111.95162869130336,-112.6961794160242,-110.00694120635444,-112.87226065128137
-111.85466240474145,-112.7609762718026,-109.94481036120018,-112.87226065128137
-111.94642245280905,-112.8094331747146,-110.24827742901812,-112.87226065128137
-112.03819108387472,-112.7185060133662,-110.4511807238088,-112.87226065128137
-111.98237057551052,-112.62823244096803,-110.20802704491824,-112.87226065128137
-111.83355062296629,-112.87473716405356,-110.0394251782559,-112.87226065128137
-111.9807813109056,-112.6243892327689,-110.08380545529772,-112.87226065128137
-111.95999587156416,-112.6782911023238,-109.8113874505068,-112.87226065128137
-111.9732210113478,-112.92055543118886,-110.0116456807547,-112.87226065128137
-111.99627289272496,-112.75199965839523,-110.09378362948704,-112.87226065128137
-112.04337511781448,-112.66831009375946,-110.2233411002626,-112.87226065128137
-111.6766431176512,-112.7424268022897,-109.88700399323734,-112.87226065128137
-111.87642422266656,-112.81667708102916,-110.65344387845788,-112.87226065128137
-111.92371774838236,-112.76871034259634,-109.9398354827518,-112.87226065128137
-111.93394915565156,-112.80998588477333,-110.32216730638072,-112.87226065128137
-112.0245618120648,-112.81814304049948,-109.87833496911688,-112.87226065128137
-112.03827557433227,-112.98551099435552,-110.1013971044469,-112.87226065128137
-111.9473713537971,-112.55882862320075,-110.03260564549927,-112.87226065128137
-111.98781035355375,-112.58742451985115,-110.2220844548532,-112.87226065128137
-111.98871966710996,-112.92139935244944,-109.97090212348697,-112.87226065128137
-112.06487598700248,-112.62762758953052,-110.35277942946536,-112.87226065128137
-112.09515322320092,-112.54256517526142,-109.7318523038077,-112.87226065128137
-111.89747340561742,-112.77510367685169,-110.34948609242242,-112.87226065128137
-112.0792804724436,-112.7259914488615,-110.10677018160833,-112.87226065128137
-111.77709377127456,-113.02809624713444,-110.27792521004208,-112.87226065128137
-112.05018153252897,-112.7551011570408,-110.03891984098064,-112.87226065128137
-112.0436737026884,-112.99232655663172,-110.02389895510902,-112.87226065128137
-111.89154341740196,-112.66192614988556,-109.49187456759282,-112.87226065128137
-111.87453147036211,-112.71773558387316,-110.35115590421675,-112.87226065128137
-111.93023718437948,-112.8336821428201,-109.52554417737286,-112.87226065128137
-112.08186385172844,-112.6208241575052,-109.79677243066422,-112.87226065128137
-111.90274710408072,-112.76498051920152,-110.31600541001612,-112.87226065128137
-112.29594621135772,-112.8085679071951,-109.98754584255042,-112.87226065128137
-111.99101782670256,-112.63478342545454,-110.17874146250278,-112.87226065128137
-111.86619487785384,-112.74612314651056,-110.27231009757716,-112.87226065128137
-112.01518436406876,-112.64732285755252,-109.76290366463704,-112.87226065128137
-111.92508042589284,-112.87098445951987,-110.12225760116236,-112.87226065128137
-111.88657278715644,-112.7106623176416,-109.59505439267674,-112.87226065128137
-112.23216068989166,-112.59952022558936,-109.97633715411985,-112.87226065128137
-112.14919003447014,-112.89334060580916,-110.3166258621573,-112.87226065128137
-111.88364518541565,-112.57860708107684,-110.24135419085594,-112.87226065128137
-111.84966005314055,-112.68291193844354,-110.09539949017596,-112.87226065128137
-112.01892127802977,-112.78130369168676,-110.0954759579923,-112.87226065128137
-111.94010530265231,-112.89399613440278,-110.45455000677724,-112.87226065128137
-112.00636076851428,-112.85457812365462,-109.7851729920568,-112.87226065128137
-112.03430474230606,-112.61296533540204,-110.49385427534706,-112.87226065128137
-112.01622631571524,-112.89925513485574,-110.0564530506548,-112.87226065128137
-111.98673457812146,-112.88922444846293,-110.26971370840415,-112.87226065128137
-111.85579336021628,-112.93371686963138,-109.9981033897321,-112.87226065128137
-111.99972335141015,-112.72017433262324,-109.85024791735393,-112.87226065128137
-112.04649715078544,-112.86021157488048,-109.813307062004,-112.87226065128137
-111.95267245901672,-112.899928683139,-109.9442149813927,-112.87226065128137
-111.97278274192963,-112.61658847456565,-110.2622848569522,-112.87226065128137
-111.79286728047494,-112.93150692078405,-110.19302161639988,-112.87226065128137
-112.03248323986264,-112.67931807768592,-110.17770913082347,-112.87226065128137
-112.02052311997429,-112.81139005593349,-109.8231745147918,-112.87226065128137
-111.8665781203048,-112.84254311926196,-110.5043689486982,-112.87226065128137
-111.99546595861976,-112.85389434316627,-110.032811080839,-112.87226065128137
-111.97584526082636,-112.76150046253704,-109.75912733590845,-112.87226065128137
-112.01066928564782,-112.5895368997068,-109.78427610489727,-112.87226065128137
