E,EA,EAS,ind
-361.2146589860723,-361.8077805927488,-354.5395088148082,-422.1748499430632
-360.7677738628372,-361.0837733098699,-354.190806547593,-422.1748499430632
-361.11568936169033,-360.9300317980116,-354.5844733836672,-422.1748499430632
-361.6027804867955,-360.50803910704974,-355.3906731563774,-422.1748499430632
-361.5834006600292,-360.92000348977416,-353.761928161034,-422.1748499430632
-362.1885503955707,-361.30423024714713,-354.7691262174658,-422.1748499430632
-360.23014349615806,-361.3584504913439,-354.4805409148655,-422.1748499430632
-361.03188150970885,-360.9755591017773,-354.8264333454252,-422.1748499430632
-360.2880233809195,-362.6701609583238,-353.8589418110884,-422.1748499430632
-360.76269062594025,-361.84581956348495,-355.8336005801779,-422.1748499430632
-362.04316068488254,-360.4078529993108,-352.6071138280961,-422.1748499430632
-361.62006373470285,-362.06796903820265,-354.93753241591,-422.1748499430632
-361.3278507658904,-361.37169734859646,-355.7552075053404,-422.1748499430632
-363.4976177956541,-361.33755451751927,-354.0039152026987,-422.1748499430632
-362.3860275438717,-360.5828477136808,-356.24805154538353,-422.1748499430632
-362.5639531664157,-362.0931801847125,-354.25885146721595,-422.1748499430632
-362.0771442116437,-360.1820570168037,-354.6939142646919,-422.1748499430632
-361.8945172174728,-361.00174553747104,-354.778329466669,-422.1748499430632
-360.9703449078452,-360.4135972628046,-353.26035879964326,-422.1748499430632
-361.0992054458226,-361.59100788976895,-353.77293049197345,-422.1748499430632
-361.72468541933694,-362.2018818290396,-354.9255274596445,-422.1748499430632
-361.2656243040092,-361.46947722638106,-353.6811325466544,-422.1748499430632
-361.3845295894832,-361.7935240096973,-355.0928669191292,-422.1748499430632
-361.0707684902476,-360.9857207267023,-353.36536865228254,-422.1748499430632
-362.5907249316125,-360.3257873931095,-352.6065341064839,-422.1748499430632
-361.5208097569152,-360.6535037448105,-354.5103507850277,-422.1748499430632
-362.92185107205,-361.852578594748,-354.48325165928304,-422.1748499430632
-361.08841998634847,-360.41272019372,-353.48597638186845,-422.1748499430632
-363.3218224378254,-362.2313093736932,-354.921401869251,-422.1748499430632
-362.1175708819727,-361.68408878810567,-353.9561492824595,-422.1748499430632
-361.9274785653538,-361.34412634202806,-353.7715455519335,-422.1748499430632
-361.82107865547897,-360.6701323308537,-351.2408944868725,-422.1748499430632
-361.1804582826927,-361.65522240604,-355.69683949184525,-422.1748499430632
-361.7802880944178,-360.53682962034407,-353.26189252733855,-422.1748499430632
-362.2161615937882,-362.55727374682175,-352.5447407701139,-422.1748499430632
-362.0342117674128,-362.1923857354327,-356.5082328423023,-422.1748499430632
-361.7145305934697,-359.90646883296887,-353.5451225446549,-422.1748499430632
-361.4361802110248,-360.4395071845729,-351.7078878692299,-422.1748499430632
-361.87537696174,-362.9446180975572,-354.971303701724,-422.1748499430632
-362.1485289719395,-360.97949844511686,-351.9899468709728,-422.1748499430632
-362.7349733985725,-361.2384937725827,-353.2943128445822,-422.1748499430632
-361.5124089316906,-363.00768304715245,-353.70797103394773,-422.1748499430632
-362.18122922854,-361.44006524521296,-353.09000988102594,-422.1748499430632
-361.1997246424927,-360.5850686006737,-353.3882960660758,-422.1748499430632
-361.24250444160486,-361.371486134245,-352.262729055523,-422.1748499430632
-361.566744702333,-361.77056832960704,-355.1877414177536,-422.1748499430632
-361.2565762131889,-360.5560059375886,-353.73528108772115,-422.1748499430632
-362.1732771386762,-361.8652095582146,-355.24032403003025,-422.1748499430632
-362.5279403492788,-362.220181398766,-354.05118747568235,-422.1748499430632
-361.8848754263503,-361.4395299748472,-354.18630361075134,-422.1748499430632
-362.05259573536216,-361.379511289683,-354.0348943464586,-422.1748499430632
-361.0161164737616,-361.29715485562895,-354.1845750405957,-422.1748499430632
-362.2683795255053,-360.6650237624113,-355.8124205438712,-422.1748499430632
-359.9537257350081,-361.2826051005981,-353.96663307960046,-422.1748499430632
-361.4930542891078,-361.1541810725198,-355.4895580724205,-422.1748499430632
-361.9617096500876,-361.7844213240127,-353.5858672925469,-422.1748499430632
-361.8322413993607,-361.9153741017407,-354.84569964497405,-422.1748499430632
-360.335728213573,-361.0948149878772,-356.57171006974903,-422.1748499430632
-361.2552866193822,-361.6370032890285,-353.3710303162539,-422.1748499430632
-361.0535488074465,-362.3394595495362,-354.8954557423662,-422.1748499430632
-361.68937677686506,-360.7839408593685,-354.1843161723417,-422.1748499430632
-362.8330821674461,-361.4158131674603,-354.17565510778894,-422.1748499430632
-361.46429892953705,-361.4302520403934,-355.70368557509767,-422.1748499430632
-362.8156350330168,-361.8365756792501,-354.4229267105602,-422.1748499430632
-361.9986816153798,-360.1590978670189,-354.94463907139755,-422.1748499430632
-362.0754747465013,-360.5238156181982,-355.1478183481745,-422.1748499430632
-362.1516522573775,-361.0731462985912,-354.3032296759162,-422.1748499430632
-362.0388232809374,-360.40172838923786,-352.60422112342553,-422.1748499430632
-360.9383699925396,-360.06214773227487,-353.5518086795626,-422.1748499430632
-361.2531464018724,-361.8745326960401,-352.862826066378,-422.1748499430632
-362.21091006773406,-361.2192719647774,-353.33033732237936,-422.1748499430632
-362.5697608423035,-362.288391910993,-356.2204832626374,-422.1748499430632
-361.7489951874783,-362.2096480965407,-353.153278412874,-422.1748499430632
-361.6459094197868,-361.19727488570607,-353.99161771279694,-422.1748499430632
-361.2672642935542,-360.4044533453766,-353.2135568727175,-422.1748499430632
-361.5653890230168,-359.7058694387728,-352.8481549237447,-422.1748499430632
-361.81637745794353,-361.5452941756151,-353.3715112364593,-422.1748499430632
-361.7367989082038,-360.9458164330885,-355.3398253521044,-422.1748499430632
-362.8959220258429,-360.5747161060351,-354.3674016541769,-422.1748499430632
-361.3842405048095,-360.26946315269925,-355.6811971006033,-422.1748499430632
-361.0531580651894,-360.0070708079567,-352.8385579874499,-422.1748499430632
-361.969242545433,-361.919857202337,-356.936383992072,-422.1748499430632
-361.2773329243592,-361.6114794204444,-354.86459280568494,-422.1748499430632
-361.26249349530633,-360.5574649254781,-354.7987126415733,-422.1748499430632
-361.3985981541185,-361.9865784371739,-352.32112889085977,-422.1748499430632
-361.775402250718,-361.4234139932176,-354.90390657884336,-422.1748499430632
-361.43352911229954,-360.8813535225074,-353.54733094127687,-422.1748499430632
-361.60386656282753,-360.981998076422,-353.8775916987332,-422.1748499430632
-361.28174924338725,-361.6044345338655,-355.06877551902335,-422.1748499430632
-360.8713559109134,-362.07030061376514,-354.86973789992635,-422.1748499430632
-361.2129163329136,-363.28904104592914,-352.56467459863205,-422.1748499430632
-362.1514609151988,-360.89981474990685,-353.36136318957426,-422.1748499430632
-362.6746084780575,-360.35048010485,-354.32738422787645,-422.1748499430632
-360.6640581368736,-362.117789426486,-355.1535924147554,-422.1748499430632
-361.7847045954719,-361.48530380298,-352.9548005151648,-422.1748499430632
-360.7494429680529,-360.5314026177314,-352.3556179280755,-422.1748499430632
-361.9284494221706,-361.8659254082133,-355.42656402885524,-422.1748499430632
-360.9767318939946,-360.18336616087936,-353.5844939335583,-422.1748499430632
-361.450947085994,-360.8502646629142,-355.0491179981681,-422.1748499430632
-360.4081578893798,-361.53322694366193,-352.9268823618942,-422.1748499430632
-362.0342548521544,-362.5379269564861,-355.28311613620144,-422.1748499430632
-361.8075770937728,-360.7018014019686,-353.252640537833,-422.1748499430632
-361.5955292757194,-361.0899595465256,-355.01998798468856,-422.1748499430632
-361.8842340153725,-360.8694231743126,-357.8870819045681,-422.1748499430632
-361.9422678329628,-362.1948152139329,-354.7599359537926,-422.1748499430632
-361.6248972118136,-361.9308781285957,-354.0560254846048,-422.1748499430632
-363.21611766083777,-360.7760164633977,-354.51610404670373,-422.1748499430632
-361.5369014103293,-361.37878605099183,-354.53691912268204,-422.1748499430632
-362.00622218870456,-361.24373617500464,-354.9402843506495,-422.1748499430632
-362.4629268734709,-360.8327020146541,-353.28587900681896,-422.1748499430632
-361.0950036963557,-360.936158245632,-356.8930895655476,-422.1748499430632
-360.7525994565366,-360.8476709680889,-355.2427017433057,-422.1748499430632
-361.1180906659068,-361.70234747413735,-353.4764847180211,-422.1748499430632
-363.0355445665913,-360.6943410278007,-355.2663020445636,-422.1748499430632
-361.6736310707533,-361.3460339190072,-353.50996248320564,-422.1748499430632
-362.7152109907132,-361.85673499192126,-353.52014414480465,-422.1748499430632
-362.0161633287122,-362.19229971918986,-353.3793241150371,-422.1748499430632
-361.665230763001,-360.5796028650302,-353.1738345071916,-422.1748499430632
-361.6237276279391,-361.47862920055394,-354.0602317470716,-422.1748499430632
-361.2725440542469,-361.5321617338758,-352.8767694605157,-422.1748499430632
-362.1848787842722,-360.43223481529344,-353.3541585186491,-422.1748499430632
-362.3364983872768,-361.4295553244394,-353.94889998738154,-422.1748499430632
-362.1961475268782,-361.075800508974,-354.50751738417534,-422.1748499430632
-361.42876996267154,-361.8057625102811,-353.84925012238733,-422.1748499430632
-360.74970660842285,-360.68518345167377,-353.415726714983,-422.1748499430632
-361.3364334284648,-360.49968884421287,-354.9592978904408,-422.1748499430632
-360.96059899166255,-361.3336574160029,-354.0776139168681,-422.1748499430632
-361.0372575424972,-361.7841502712093,-353.94684639583875,-422.1748499430632
-361.1435096707014,-360.8026568835265,-353.5136934537335,-422.1748499430632
-361.618264699432,-362.29679739413984,-354.32116042115496,-422.1748499430632
-361.86448376652754,-360.98488028931945,-353.6001472390474,-422.1748499430632
-362.6753575532043,-360.7096426889407,-356.087669461677,-422.1748499430632
-362.1976336897019,-360.8843597948768,-354.2798416015109,-422.1748499430632
-362.0055326991055,-361.32557059539545,-352.9160172747412,-422.1748499430632
-362.423779862472,-361.0754227566784,-355.2442555797951,-422.1748499430632
-362.5212410857968,-360.6695132824372,-355.6015342041591,-422.1748499430632
-360.94341951676256,-361.67331364763993,-352.26112179209093,-422.1748499430632
-361.3286418697312,-362.13886602051946,-353.9672324477192,-422.1748499430632
-361.9018532202232,-360.9525556379033,-353.0348789457749,-422.1748499430632
-361.337460181989,-361.1223303642011,-353.2774697759386,-422.1748499430632
-361.3659845778164,-360.4827593416888,-354.6111874189807,-422.1748499430632
-362.7262575260745,-361.8509040333408,-353.6850660764409,-422.1748499430632
-361.26861161674736,-360.7565007416497,-353.0459760544487,-422.1748499430632
-361.7739578519012,-360.9883845061125,-354.1602586087804,-422.1748499430632
-361.6416676425195,-361.2535577026837,-354.3652088160655,-422.1748499430632
-361.8472676694792,-362.5868195079961,-355.1844311872222,-422.1748499430632
-361.5619760213205,-361.48418715302927,-353.13123951035635,-422.1748499430632
-361.4710974547261,-361.47270051523697,-353.95385082866807,-422.1748499430632
-362.1545198258133,-361.4982680302013,-355.33558426266285,-422.1748499430632
-361.5617788903848,-362.040967066962,-352.222478588756,-422.1748499430632
-362.5284816231198,-361.2711465526775,-358.8309867074415,-422.1748499430632
-361.9794367737402,-361.8916323957253,-355.0642418865249,-422.1748499430632
-361.9724540234753,-361.3826265475123,-353.24091396793665,-422.1748499430632
-361.58371631735736,-361.58967334300297,-355.22990973618573,-422.1748499430632
-361.9934641854159,-360.40620968171606,-354.18700901295745,-422.1748499430632
-362.30871416674336,-361.8027150713544,-352.73754529813993,-422.1748499430632
-361.9496984997019,-359.8710500948258,-354.404984029042,-422.1748499430632
-360.7382558749713,-362.1030128302691,-352.64875063640346,-422.1748499430632
-362.8256095640734,-361.4165147240872,-352.9781876339042,-422.1748499430632
-361.7467727627093,-362.9226568361141,-353.81708194211456,-422.1748499430632
-362.2316891008218,-361.24323880336885,-354.7365744789772,-422.1748499430632
-361.2597884133447,-361.1137129826125,-354.10209452320464,-422.1748499430632
-361.6384065670799,-361.4153291907563,-351.9003524980807,-422.1748499430632
-362.17239679915326,-360.9314201578544,-353.9710050486584,-422.1748499430632
-361.1317421327376,-359.76821368886624,-355.5591968027644,-422.1748499430632
-362.18695782352654,-360.2769718368012,-353.84850348842355,-422.1748499430632
-362.9284667324693,-362.1117995136545,-354.5420581491786,-422.1748499430632
-360.2520910368418,-361.4289472639946,-353.83325003990586,-422.1748499430632
-362.45326901702873,-360.4954133126184,-355.7916710751896,-422.1748499430632
-362.2089176775812,-362.18756581677553,-352.8212201826616,-422.1748499430632
-363.38162945151726,-360.9905846698964,-355.3011819885044,-422.1748499430632
-360.8583964522184,-360.9140201528403,-354.38567229302146,-422.1748499430632
-361.89658350856575,-360.7677175193407,-352.30019404291494,-422.1748499430632
-360.3949763374482,-361.5707462714776,-356.4746350118969,-422.1748499430632
-361.4100991517613,-361.29720119604247,-355.19813699234373,-422.1748499430632
-362.3863525756068,-361.8862900928564,-354.6614706487065,-422.1748499430632
-360.97540298741205,-361.3264660431198,-354.15825070288633,-422.1748499430632
-363.005541864368,-360.9671847806824,-356.29808850798645,-422.1748499430632
-361.62506544801215,-361.8110843972733,-355.16031799349605,-422.1748499430632
-360.8900977195124,-361.8601792867428,-354.9557432413958,-422.1748499430632
-360.5816547809692,-361.2119042482085,-354.75004483890075,-422.1748499430632
-361.824722333359,-360.9518214434803,-351.82181201746346,-422.1748499430632
-362.3377427200131,-362.0564217796266,-355.29631607442275,-422.1748499430632
-361.45883374861006,-360.7165076929946,-354.29148964617275,-422.1748499430632
-362.68078709277705,-361.1348128390124,-354.21860553273706,-422.1748499430632
-361.6909038453964,-361.4760235326196,-353.52408106315943,-422.1748499430632
-362.1278121773709,-360.7919376755552,-353.99509394377066,-422.1748499430632
-360.7544828565711,-359.6512374201169,-353.19052757207146,-422.1748499430632
-362.4386654688677,-361.3579603508836,-356.326549498173,-422.1748499430632
-362.03109578068126,-362.3363732453066,-354.5238771381135,-422.1748499430632
-361.9531698676184,-362.39785784447406,-352.741074962008,-422.1748499430632
-360.9967244136696,-363.0072133234645,-353.50389255376,-422.1748499430632
-363.4262119841064,-362.18460065732063,-354.681788356782,-422.1748499430632
-361.1489773657527,-360.7143628576781,-354.3451867054333,-422.1748499430632
-361.52897534241646,-362.0529489064798,-354.0550895122067,-422.1748499430632
-362.7654056885525,-361.6045179458548,-355.22457156827886,-422.1748499430632
-361.6241880379068,-361.623535732872,-353.97302726773,-422.1748499430632
-360.86895312389487,-361.0867397430833,-354.59036328948343,-422.1748499430632
-360.4270330469548,-361.9394566793787,-354.9185480018084,-422.1748499430632
-362.75190070925225,-362.1953397829344,-354.0064556093104,-422.1748499430632
-361.9708656222487,-361.9913364377471,-353.12744669579683,-422.1748499430632
-364.3209687294866,-361.5205059083056,-352.881739441452,-422.1748499430632
-361.5339031930139,-360.8580896218576,-353.9841463083539,-422.1748499430632
-361.7381652763457,-360.64600040722416,-353.48715321935924,-422.1748499430632
-361.6747111795024,-361.6330180434985,-353.4452904237816,-422.1748499430632
-361.43657684059326,-361.6877718336368,-353.3813009742109,-422.1748499430632
-363.5931140180266,-361.0387930536879,-355.38329991104933,-422.1748499430632
-361.457645441896,-362.73385029430506,-354.5986982151079,-422.1748499430632
-362.18752893801377,-361.6681356347672,-353.3699207975677,-422.1748499430632
-361.3160335986876,-361.6514360972594,-354.5079068485704,-422.1748499430632
-363.1152409607612,-359.666245400928,-356.13829264404075,-422.1748499430632
-362.4089187946103,-361.2614426363516,-355.33650076534434,-422.1748499430632
-361.49861841227175,-361.0975258445027,-353.4717812463467,-422.1748499430632
-361.2842772565764,-361.785121121254,-352.64930039628257,-422.1748499430632
-361.3224400000743,-361.2196768699806,-354.96700421650155,-422.1748499430632
-362.14484813565,-363.0646986734392,-353.5499879189708,-422.1748499430632
-363.3784408879455,-360.6064548225165,-356.2870320981233,-422.1748499430632
-361.0388864576586,-361.77927229396187,-355.08402165824,-422.1748499430632
-361.6546238250859,-362.3354960415143,-356.75925410667503,-422.1748499430632
-360.414710708109,-361.5646430616719,-354.39500562532623,-422.1748499430632
-360.7795941098581,-362.0154632984085,-354.47506928882785,-422.1748499430632
-362.34887836104303,-361.3984932427802,-354.62513414647594,-422.1748499430632
-362.1411066094438,-362.2883930050645,-355.3405692113324,-422.1748499430632
-360.63055283230335,-360.43489158524994,-353.91420652115767,-422.1748499430632
-362.7736537103469,-361.556445220128,-354.5730850779612,-422.1748499430632
-361.5862652204462,-360.69998825808847,-353.2024916331919,-422.1748499430632
-361.39585920145385,-361.0899493675179,-355.5074882812046,-422.1748499430632
-361.87971125550905,-361.74441634768186,-354.2785465486831,-422.1748499430632
-360.9603327003096,-363.4871558723071,-354.69166437434444,-422.1748499430632
-362.7700816067301,-360.8060564429484,-355.9471611083331,-422.1748499430632
-361.9478685068463,-362.06678427394974,-352.63057924630374,-422.1748499430632
-361.2845376109111,-360.2230784155876,-353.8775070598331,-422.1748499430632
-361.6436874485786,-360.5492592843867,-353.5682723543641,-422.1748499430632
-361.225598388156,-361.28767492560087,-355.51789067815025,-422.1748499430632
-361.63234746312446,-360.05365762054186,-356.5934744302757,-422.1748499430632
-361.6564066606242,-361.4495595248309,-354.4459106898,-422.1748499430632
-362.96866936412624,-361.39726544185953,-352.5563798751557,-422.1748499430632
-360.60150168568975,-361.0196617538894,-353.9229207763621,-422.1748499430632
-362.325824331138,-361.0072686977695,-353.86859628479857,-422.1748499430632
-359.87587519213866,-361.8818977905588,-352.9527799705213,-422.1748499430632
-361.9060904571032,-361.99645323532695,-353.6461995516388,-422.1748499430632
-361.779050714876,-361.5214477538216,-358.0366717553685,-422.1748499430632
-361.5491139919296,-361.1383160760188,-355.0659630077711,-422.1748499430632
-361.7660005169613,-360.3937386643364,-353.8175139316144,-422.1748499430632
-363.7392767656073,-362.171289628621,-353.3310265979336,-422.1748499430632
-362.046211456901,-361.3791395532549,-354.2290309116464,-422.1748499430632
-362.1187593671786,-361.6868881465471,-355.3218824156391,-422.1748499430632
-360.8000332970282,-361.7359299659897,-355.8387653349378,-422.1748499430632
-362.2144402273295,-361.7580989441086,-354.38752245908665,-422.1748499430632
-360.2977671145012,-361.8862225776475,-354.85330133490083,-422.1748499430632
-362.0264143595326,-361.80532182793416,-353.2641182370545,-422.1748499430632
-361.1324279336297,-361.5722554557661,-353.4804685297173,-422.1748499430632
-360.2872818468925,-361.9320948371154,-353.5565939391045,-422.1748499430632
-362.7054528117618,-361.190587405663,-352.66741950600795,-422.1748499430632
-360.9627218525414,-361.0571908718478,-353.6916677208928,-422.1748499430632
-360.73606283761535,-361.205557316748,-354.72444771379566,-422.1748499430632
-362.5552368232718,-361.0799602262183,-356.21878956200646,-422.1748499430632
-361.28398086979104,-362.00269147645145,-354.8734320737032,-422.1748499430632
-362.1846654830792,-362.05324720162514,-354.9834713285019,-422.1748499430632
-360.7401869725074,-361.9758305025067,-352.170085148589,-422.1748499430632
-361.04183180324287,-361.4786036622999,-354.6148753490242,-422.1748499430632
-362.1395987585007,-362.09863691418985,-355.32233995860224,-422.1748499430632
-361.6028881960465,-361.76208835938274,-355.2950773827487,-422.1748499430632
-361.99443758511165,-360.80229626900393,-354.345255087517,-422.1748499430632
-361.9133853231484,-362.01225712896553,-355.0056600558636,-422.1748499430632
-360.20301923129017,-360.9816057438357,-353.6591112358545,-422.1748499430632
-361.505505643137,-361.5582300993972,-354.77918914002987,-422.1748499430632
-362.7820040169347,-361.2563422813953,-354.2644718929342,-422.1748499430632
-361.8467210916836,-361.3497758253553,-353.73193022357486,-422.1748499430632
-362.0810797888148,-361.1898617297046,-355.58783905512865,-422.1748499430632
-361.6252144658582,-361.7529295470192,-354.31780131245046,-422.1748499430632
-361.2786194052049,-361.069996891245,-354.3672715847769,-422.1748499430632
-363.0601199331809,-361.78195864651,-352.1982453485088,-422.1748499430632
-361.6397871856789,-361.3822460766279,-354.6776223940987,-422.1748499430632
-363.39851876622186,-360.9987064678157,-354.54075040418445,-422.1748499430632
-361.7161395248396,-360.86620319765,-353.5146756276424,-422.1748499430632
-362.1272003710977,-360.8482788062845,-355.03877044868386,-422.1748499430632
-361.2059845933984,-361.8424902926218,-353.46082604128026,-422.1748499430632
-362.4060552231973,-362.0628129089012,-355.058911396157,-422.1748499430632
-361.2038105610108,-361.8393019308327,-353.649740071224,-422.1748499430632
-361.4721130289763,-361.1780180160464,-356.1557641735552,-422.1748499430632
-362.2779256521411,-361.5771134638677,-354.3337749245384,-422.1748499430632
-361.8031346505484,-361.8418761965864,-353.1288409891643,-422.1748499430632
-361.78741456908745,-361.40870868176125,-353.22869389143983,-422.1748499430632
-361.5321227443912,-361.56089292549154,-353.03026799690906,-422.1748499430632
-360.9887072465041,-362.1089676016526,-353.9764794215301,-422.1748499430632
-362.5942198184173,-360.776722299242,-355.1123557599728,-422.1748499430632
-361.8912860011807,-360.483698625025,-353.47166980854433,-422.1748499430632
-361.40227091619306,-362.35638086427343,-351.11511795106003,-422.1748499430632
-361.39705079066346,-361.3966534835144,-352.4847165276982,-422.1748499430632
-362.5562086430844,-361.3381537044927,-352.9382456250541,-422.1748499430632
-361.4065061035628,-361.9267792362823,-353.2419758299785,-422.1748499430632
-361.6866518816794,-361.84440504330416,-353.85361988642285,-422.1748499430632
-361.6036271969722,-360.1015339504406,-355.73523105102726,-422.1748499430632
-361.3819360231303,-362.6594669212152,-356.0140760603986,-422.1748499430632
-361.77115565180594,-361.661542115308,-353.459653778484,-422.1748499430632
-363.7268327111594,-361.0399767788128,-354.1403678160435,-422.1748499430632
-362.2360499011921,-362.1854182803953,-352.79231152933824,-422.1748499430632
-361.5175889267268,-361.4163044147752,-354.7227499493182,-422.1748499430632
-361.3609579354718,-361.4248811817712,-354.65124414613376,-422.1748499430632
-361.41205412427627,-360.9766112923765,-354.16742219709937,-422.1748499430632
-361.2952208531263,-359.875445623288,-355.2850129091029,-422.1748499430632
-361.74667508850615,-362.81452883433417,-353.8560657437382,-422.1748499430632
-362.1614462376905,-361.72914610267406,-352.4649800444723,-422.1748499430632
-361.8606572349972,-360.22374135598284,-354.5445836889812,-422.1748499430632
-361.3805978186677,-361.2384777045364,-355.1968945080875,-422.1748499430632
-361.2416623173567,-362.75754301574034,-354.5081696520484,-422.1748499430632
-362.6285706411393,-361.17754765292045,-353.1831269971008,-422.1748499430632
-361.1177069756699,-362.397683081264,-354.4254141638043,-422.1748499430632
-362.4948690972424,-360.6517884865972,-354.6034058424572,-422.1748499430632
-361.576949413844,-361.5353231333818,-354.378603847927,-422.1748499430632
-362.0015091416825,-359.54585029911914,-352.8903245848008,-422.1748499430632
-361.7554783704904,-362.3625616667358,-356.8502714857342,-422.1748499430632
-361.2587918601616,-361.2081910314107,-352.76745183150706,-422.1748499430632
-361.4152101707693,-359.59918479788746,-355.7403331377527,-422.1748499430632
-360.7455849494471,-361.54720702034194,-355.83559025604814,-422.1748499430632
-362.09160888318615,-362.8905397381351,-351.2880600427037,-422.1748499430632
-359.87812145258584,-362.5180508945376,-353.3285409598773,-422.1748499430632
-361.6965317052561,-362.6231581112574,-353.1567333395453,-422.1748499430632
-361.5612425826671,-363.4381702677104,-353.5238357842219,-422.1748499430632
-361.01315502935176,-361.3703756245392,-355.89818868852376,-422.1748499430632
-362.08800139291264,-360.9449878237023,-354.3278720374875,-422.1748499430632
-362.2170743506497,-361.3009453173583,-354.25796486200323,-422.1748499430632
-360.64928411691926,-363.9767631927664,-354.96844175664774,-422.1748499430632
-361.0088900056873,-361.5035467942494,-351.3937445404064,-422.1748499430632
-361.7644960124403,-363.0003342807063,-354.5580338057782,-422.1748499430632
-361.815352392218,-362.0063391208754,-353.56397876794176,-422.1748499430632
-361.88072295559687,-360.93049736515815,-351.79402707564856,-422.1748499430632
-361.8271395433806,-362.1246879114441,-354.23958680855424,-422.1748499430632
-361.6124704742459,-360.7092294439233,-355.32073632857885,-422.1748499430632
-361.9903753217629,-362.1654759413183,-353.80858198660985,-422.1748499430632
-360.8207091908624,-360.910300673452,-354.7502596755514,-422.1748499430632
-361.2362865799212,-361.0091649383228,-352.9392210892434,-422.1748499430632
-362.05834580758494,-360.0637703834792,-354.43275327209216,-422.1748499430632
-362.0868754015549,-361.5587253486369,-355.2555675923345,-422.1748499430632
-360.4183961893893,-360.5760496446678,-355.4436209342773,-422.1748499430632
-361.082484355456,-360.6582780117602,-354.3232143886079,-422.1748499430632
-361.5811352653161,-361.483939522608,-353.7894789990912,-422.1748499430632
-363.115097692086,-360.6205470037344,-353.98332115733024,-422.1748499430632
-361.72990838835193,-361.8216812444996,-353.7300127481521,-422.1748499430632
-361.2469366071129,-360.7756804038429,-353.9122458391075,-422.1748499430632
-361.5075015858456,-360.1645788195724,-353.4400849187908,-422.1748499430632
-361.3305763209244,-361.10854599300177,-354.5996040225179,-422.1748499430632
-362.1931465919304,-361.15750106428834,-355.0667608271899,-422.1748499430632
-361.83606589246176,-361.8339607147238,-354.9622191246193,-422.1748499430632
-361.7489914919163,-362.19775251396914,-353.4035706085523,-422.1748499430632
-361.43822072053456,-361.4483035501436,-354.6389542798305,-422.1748499430632
-361.3700842811497,-361.5332705036375,-355.0150718587864,-422.1748499430632
-362.9762646693903,-361.02617336389386,-355.866760502301,-422.1748499430632
-362.5728757830505,-360.9759544495121,-353.91061532252115,-422.1748499430632
-362.3714941094814,-361.2173770253884,-354.3443705149622,-422.1748499430632
-360.8308793074041,-360.82280412960375,-355.2235485973186,-422.1748499430632
-362.7077254933485,-361.39146372252094,-355.1095226927532,-422.1748499430632
-360.5777938367262,-361.3086682172136,-353.5203126532257,-422.1748499430632
-360.6299017474894,-360.6899089929445,-354.4276340092286,-422.1748499430632
-361.78088787061824,-362.1213564142702,-352.9557846232217,-422.1748499430632
-363.1047983988095,-361.6017558505969,-354.91226341409265,-422.1748499430632
-361.44805178207343,-361.0216925985584,-354.09445168820963,-422.1748499430632
-361.5607647449452,-362.9333236366265,-355.0370494851066,-422.1748499430632
-361.5716106113561,-360.7521829506172,-355.1854880459071,-422.1748499430632
-361.832260971136,-362.39559593261663,-353.0928534403507,-422.1748499430632
-362.4815182226672,-360.65115238492245,-355.2485344398268,-422.1748499430632
-360.8630560913034,-361.5730645589992,-354.3247113382216,-422.1748499430632
-362.109197524545,-361.2140989628836,-354.58953595687115,-422.1748499430632
-361.9303907071097,-361.28917398469,-354.9053866984394,-422.1748499430632
-361.6494909375892,-361.3753361155851,-355.66501655409627,-422.1748499430632
-360.6123569345345,-361.4746464714664,-354.61122706650394,-422.1748499430632
-361.4480538286639,-360.7997890045189,-354.45501214573267,-422.1748499430632
-362.08461685595125,-361.8545128741084,-355.07685861663816,-422.1748499430632
-361.052191706132,-362.7797771858301,-354.33683541287354,-422.1748499430632
-361.73273526740047,-360.91002733558463,-353.7708488017485,-422.1748499430632
-360.9909216366504,-361.6138602218175,-355.4902147639875,-422.1748499430632
-359.8651840391225,-360.8024630399121,-353.3216147782712,-422.1748499430632
-363.683396829912,-361.1899740575717,-353.1796237737664,-422.1748499430632
-362.7596672538747,-360.85896611257454,-352.642952924413,-422.1748499430632
-361.78439182389536,-360.63215344688,-354.8076896958645,-422.1748499430632
-362.0242717068119,-361.9685156608733,-352.2787786383244,-422.1748499430632
-362.1269961236892,-361.8355407822036,-352.4032893244206,-422.1748499430632
-361.4451159654119,-361.8646445082894,-354.43972112238123,-422.1748499430632
-361.8880558284234,-360.2390955102497,-354.293776252537,-422.1748499430632
-361.3346722935611,-362.1190346475286,-354.3650789657811,-422.1748499430632
-362.9664102543604,-361.5500986283192,-352.98319771401026,-422.1748499430632
-362.3598634011354,-361.76344999615696,-353.948630736062,-422.1748499430632
-361.7888725259966,-360.2405725039349,-354.22911954621736,-422.1748499430632
-362.7238743599604,-361.7887818010792,-355.9623475656384,-422.1748499430632
-362.6635823308197,-360.7777789089585,-354.3259702139156,-422.1748499430632
-360.6477671007151,-362.1804878344429,-354.52065943884736,-422.1748499430632
-362.08028574223226,-361.5859465586611,-355.0672557247692,-422.1748499430632
-362.3380075883383,-362.2152299482699,-354.48178229029,-422.1748499430632
-361.9997444204015,-361.7817431304146,-354.2081912336818,-422.1748499430632
-361.0021587858399,-361.70316843346166,-356.0179888879792,-422.1748499430632
