recid,eqid,magnitude,region,station_longitude,station_latitude,epi_dist,epi_azimuth,vs30,scaled_deltaW
346,76,6.36,CALIFORNIA,-120.445,35.879,41.12002076747928,-2.8406012159652594,372.26,-0.1424381232944414
347,76,6.36,CALIFORNIA,-120.378,35.818,46.4542915945946,-3.008918019281804,214.43,0.1211396847770523
348,76,6.36,CALIFORNIA,-120.348,35.843,43.409577210944406,-3.0624254845485765,360.92,-0.3097202835495285
349,76,6.36,CALIFORNIA,-120.391,35.812,47.2810381226746,-2.9861352441438984,290.5,-0.3362701624000496
350,76,6.36,CALIFORNIA,-120.334,35.87,40.33647411038573,-3.087831551607425,450.61,-0.4731057678265281
351,76,6.36,CALIFORNIA,-120.411,35.796,49.3366008693144,-2.9554642059576515,510.92,0.945187708122958
352,76,6.36,CALIFORNIA,-120.444,35.785,51.15655449652218,-2.902503894865469,421.2,-0.2697139065610934
353,76,6.36,CALIFORNIA,-120.477,35.77,53.535059533191024,-2.8556326889106205,441.37,0.6204799547770323
354,76,6.36,CALIFORNIA,-120.507,35.738,57.72622005446071,-2.827749611468463,232.44,-0.4120129951000711
355,76,6.36,CALIFORNIA,-120.282,35.81,47.00363604550454,3.087727200445419,566.33,-0.1194617010448423
356,76,6.36,CALIFORNIA,-120.27,35.833,44.53001186655144,3.0603408244616346,565.08,-0.3935082714405353
357,76,6.36,CALIFORNIA,-120.281,35.855,42.0241436022412,3.079217953058122,492.43,-0.4500271486288629
358,76,6.36,CALIFORNIA,-120.481,35.957,34.27891099403536,-2.674797988528686,381.27,1.730812230519919
359,76,6.36,CALIFORNIA,-120.497,35.934,37.20760196532502,-2.670872041109307,284.21,0.1561724041518158
361,76,6.36,CALIFORNIA,-120.509,35.927,38.39467619125828,-2.6548475325080267,438.74,-0.6707112622824349
362,76,6.36,CALIFORNIA,-120.534,35.922,39.974418209306,-2.6113544376402014,308.87,0.8481848897544453
363,76,6.36,CALIFORNIA,-120.55,35.905,42.33241045474912,-2.6043256002390174,386.19,-0.2528345476917319
365,76,6.36,CALIFORNIA,-120.6,35.861,48.8535423987118,-2.5757087033007227,392.24,-0.0735086166979866
368,76,6.36,CALIFORNIA,-120.59,36.034,33.50798730949035,-2.28882484467996,648.09,1.5806450943040586
588,113,5.99,CALIFORNIA,-118.15,34.07,6.771277935851539,-1.224502965930664,549.75,1.731408157266158
589,113,5.99,CALIFORNIA,-118.096,34.177,14.232494652374005,-0.0973179588595161,375.16,-0.1169770890198582
590,113,5.99,CALIFORNIA,-117.951,33.817,28.43244269830225,2.704496662856449,269.29,-1.1014828923949895
591,113,5.99,CALIFORNIA,-118.036,34.13,9.868003094374304,0.4341613744570959,367.53,0.1422999087626906
592,113,5.99,CALIFORNIA,-118.439,34.236,38.9756375494737,-1.0088523271541914,297.71,0.1214968348442217
593,113,5.99,CALIFORNIA,-117.974,34.1,11.365432574701266,1.052646689985071,544.68,0.0809521640382459
594,113,5.99,CALIFORNIA,-118.158,33.965,11.748705019316771,-2.490909262478903,267.13,1.0470677089501503
595,113,5.99,CALIFORNIA,-118.405,34.127,31.119048103102585,-1.2885815703056962,545.66,0.0386319286935383
596,113,5.99,CALIFORNIA,-118.439,34.132,34.288449135771046,-1.2982106992908744,355.81,-0.0783692234546374
598,113,5.99,CALIFORNIA,-117.896,33.916,22.60199533724248,2.2829991547197808,322.75,-0.5915346908380701
599,113,5.99,CALIFORNIA,-117.927,33.89,22.688807785340945,2.462781363429709,437.5,-0.4963399553960688
600,113,5.99,CALIFORNIA,-117.9258,33.8904,22.724086374990627,2.457751119339872,437.5,-0.0029827803276705
601,113,5.99,CALIFORNIA,-118.331,34.168,26.56005909521356,-1.0508943625174656,320.57,0.4777816451548694
602,113,5.99,CALIFORNIA,-118.696,34.15,57.83895956897042,-1.3734449952209948,403.72,-0.8409308320482827
603,113,5.99,CALIFORNIA,-118.606,34.212,51.68111105680463,-1.211503005050823,267.49,0.1410100628515855
604,113,5.99,CALIFORNIA,-118.426,34.419,51.885103905939225,-0.6576584141615165,325.6,0.3153063099889137
605,113,5.99,CALIFORNIA,-117.838,33.9121,27.125820897661768,2.165244116873916,235.0,-1.5923966677190695
606,113,5.99,CALIFORNIA,-118.27,33.812,31.594254331698185,-2.5545864754541,305.14,-0.6790726713018035
608,113,5.99,CALIFORNIA,-118.65,34.459,69.36980634546994,-0.8536446096466054,421.05,0.4587015635792725
609,113,5.99,CALIFORNIA,-118.642,34.564,76.9839327280233,-0.732530561099186,450.28,1.5702459925353578
610,113,5.99,CALIFORNIA,-118.196,33.899,19.770785617671496,-2.573521865955372,266.9,1.6786795680773998
611,113,5.99,CALIFORNIA,-117.871,34.078,19.64596829133404,1.407008698047945,346.62,-0.4771511939206691
612,113,5.99,CALIFORNIA,-117.915,34.087,15.883978549394126,1.3035718806396657,324.79,-0.5592735459132614
613,113,5.99,CALIFORNIA,-118.137,33.92,15.24712179561197,-2.7950679781630927,245.06,1.4267525014655795
614,113,5.99,CALIFORNIA,-118.167,33.924,16.009800509142035,-2.6217931796882272,271.9,1.496951664929535
615,113,5.99,CALIFORNIA,-118.019,34.093,7.500036326895691,0.8677517452277117,290.63,-0.2354614578206419
616,113,5.99,CALIFORNIA,-117.709,33.869,39.77680342889735,2.095797969899781,367.54,-0.953518774485924
617,113,5.99,CALIFORNIA,-117.937,33.719,38.983682291290044,2.792146823131743,270.54,-0.9459728495393738
618,113,5.99,CALIFORNIA,-118.112,34.049,2.862471270136824,-1.582270383063766,468.18,1.357327985393824
619,113,5.99,CALIFORNIA,-118.231,34.2,21.70047647322352,-0.6907176244672862,371.07,-0.0090913984663072
620,113,5.99,CALIFORNIA,-117.883,34.137,20.70042740044402,1.080601102636764,362.31,-0.6043196299760111
621,113,5.99,CALIFORNIA,-117.943,33.99,14.343326735154935,2.0465311068802894,337.0,-1.5038316097965292
622,113,5.99,CALIFORNIA,-116.979,33.729,107.95296476805429,1.9007765757703223,328.09,0.3374183967956826
623,113,5.99,CALIFORNIA,-117.997,33.662,43.65685728776569,2.9621720496652486,315.52,-0.9452859505536914
624,113,5.99,CALIFORNIA,-118.279,33.905,24.310000109245927,-2.2885390822915164,316.02,1.1314452072785692
625,113,5.99,CALIFORNIA,-118.26,33.929,21.25084087683991,-2.2488068056304145,301.0,1.1915206788605304
626,113,5.99,CALIFORNIA,-118.361,34.009,26.24242549842041,-1.7406054978021552,297.07,-0.1439969230340952
627,113,5.99,CALIFORNIA,-118.431,34.001,32.76609945603306,-1.7333337886430238,321.91,-1.57749932449676
628,113,5.99,CALIFORNIA,-118.418,34.063,31.150248424149613,-1.5203456662460546,277.98,-0.7914391629681867
629,113,5.99,CALIFORNIA,-118.416,34.062,30.96075800649981,-1.5236432405938978,277.98,-0.7230143707092597
630,113,5.99,CALIFORNIA,-118.481,34.086,37.14829744136077,-1.459035940896283,740.05,-0.4114712241922489
631,113,5.99,CALIFORNIA,-118.222,34.088,13.705392740150163,-1.251529990988854,366.71,0.1067533407058997
632,113,5.99,CALIFORNIA,-118.23,34.004,14.649731867573328,-1.920173486228841,283.14,-0.1551278920256897
633,113,5.99,CALIFORNIA,-118.244,34.115,16.716418516676583,-1.1188943223362355,329.06,1.199618163281668
634,113,5.99,CALIFORNIA,-118.339,34.09,24.23991932191204,-1.3821953388676838,316.46,0.6645872491599573
635,113,5.99,CALIFORNIA,-118.435,34.089,32.973057912892784,-1.435112478563106,255.0,-1.4509786854038835
636,113,5.99,CALIFORNIA,-118.189,34.111,12.091519651693863,-0.9686025873613546,364.91,0.2224623669014446
637,113,5.99,CALIFORNIA,-118.298,34.082,20.357798423959128,-1.3906068754437575,315.06,-0.2690484215374193
638,113,5.99,CALIFORNIA,-118.178,34.037,9.060107853118412,-1.7214867108572784,349.43,0.9438730292622102
639,113,5.99,CALIFORNIA,-118.279,34.005,18.93508087696225,-1.832346126547033,285.28,-0.0645456909548263
640,113,5.99,CALIFORNIA,-118.355,34.046,25.30192881026642,-1.5839252095403304,308.71,-1.0750932592222664
641,113,5.99,CALIFORNIA,-118.289,33.976,20.862727481343235,-1.9701082595631625,241.41,0.8290059992614155
643,113,5.99,CALIFORNIA,-118.2,33.754,34.55462031950857,-2.816842094658889,230.0,0.5639657521184835
644,113,5.99,CALIFORNIA,-118.176,33.881,20.62982825337192,-2.7015000958805087,344.72,2.225834924808158
645,113,5.99,CALIFORNIA,-118.194,33.84,25.45779446024989,-2.7182194263784285,302.73,1.6697588165331605
646,113,5.99,CALIFORNIA,-118.133,33.778,30.47462763511605,-2.982878039651695,282.0,0.0664173625277236
647,113,5.99,CALIFORNIA,-118.254,34.238,26.31939523323791,-0.6504647957696876,411.55,0.79477657230001
648,113,5.99,CALIFORNIA,-117.973,33.921,17.38149294487558,2.529520590672913,338.27,-0.2941621146608164
649,113,5.99,CALIFORNIA,-117.918,34.026,15.272345270773934,1.7400462493462896,339.52,-1.6020455069240185
651,113,5.99,CALIFORNIA,-118.099,33.846,22.611635192599643,-3.067850294424868,267.35,1.688035345882059
652,113,5.99,CALIFORNIA,-118.156,34.688,71.18546522646542,-0.0966961692304245,339.14,-0.5271530397872611
653,113,5.99,CALIFORNIA,-118.346,33.897,29.751131790046603,-2.1733625188643666,311.86,0.3183183982088689
654,113,5.99,CALIFORNIA,-118.241,34.6,62.83782396195825,-0.2357479048023815,375.22,-0.5061714379998377
655,113,5.99,CALIFORNIA,-118.244,34.604,63.3340283331812,-0.2383238362230796,327.44,-1.497906236586691
656,113,5.99,CALIFORNIA,-118.638,34.045,51.43202541258996,-1.5773487449047654,578.11,-0.6700864335167929
657,113,5.99,CALIFORNIA,-118.8,34.013,66.52223727697191,-1.6278496101218334,349.54,0.4517053486583564
658,113,5.99,CALIFORNIA,-118.788,34.024,65.34813489992602,-1.6103001847414369,436.53,0.4940100626310972
660,113,5.99,CALIFORNIA,-118.08,34.39,37.79272347322553,0.0024333009849186,569.84,0.4207912835581684
661,113,5.99,CALIFORNIA,-118.881,34.288,78.36953324845946,-1.2222402478895478,341.58,0.0743937229492013
662,113,5.99,CALIFORNIA,-118.057,34.224,19.504600337561165,0.1136227740569179,680.37,-0.2962114735778961
663,113,5.99,CALIFORNIA,-118.412,34.194,34.49717388406913,-1.0852286725675273,326.47,0.3817572973234299
664,113,5.99,CALIFORNIA,-118.533,34.387,56.01802226192151,-0.8361108687620521,269.14,-0.38390326710281
665,113,5.99,CALIFORNIA,-118.622,34.391,62.62398579392478,-0.9180604553342916,285.93,-0.3251754928902406
666,113,5.99,CALIFORNIA,-118.517,34.209,43.94711716548957,-1.1537723913901288,280.86,0.1116317533117666
667,113,5.99,CALIFORNIA,-118.07,33.915,14.931470059662129,3.0734122798776853,279.46,0.7135485234824851
668,113,5.99,CALIFORNIA,-117.884,33.9354,22.15650955212385,2.176605779265275,415.69,-0.9075205927646512
669,113,5.99,CALIFORNIA,-118.554,34.042,43.68208129433383,-1.587023456607118,191.06,-2.836719275171361
670,113,5.99,CALIFORNIA,-118.375,34.296,38.51747404071653,-0.7791988378229922,508.08,1.463238429191445
671,113,5.99,CALIFORNIA,-118.42,34.25,38.37999659909805,-0.9503368191449736,323.76,0.2568395756788073
672,113,5.99,CALIFORNIA,-118.442,34.222,38.41510506640784,-1.0469592264782108,318.16,0.154394194946641
674,113,5.99,CALIFORNIA,-118.121,34.139,10.612543674961609,-0.3550547610054475,415.13,-0.14440478993309
682,113,5.99,CALIFORNIA,-118.078,34.168,13.16962960033346,0.021005001226758,397.27,0.1565020498920498
683,113,5.99,CALIFORNIA,-118.432,33.96,33.904491913654695,-1.865561846041517,345.72,-0.9823329926445724
684,113,5.99,CALIFORNIA,-117.748,34.056,30.754107975678856,1.5450014034520214,384.44,-1.23588403486644
685,113,5.99,CALIFORNIA,-117.574,34.104,47.1886301998553,1.4393809866505762,390.18,-0.5003823606595804
686,113,5.99,CALIFORNIA,-118.335,33.74,41.58142041205377,-2.5398887807885844,508.83,0.9960806835198548
687,113,5.99,CALIFORNIA,-117.446,33.951,59.6688328772311,1.751464415806514,389.95,-2.1361205752406445
688,113,5.99,CALIFORNIA,-118.265,34.827,87.91231139338413,-0.1926623520985259,275.12,0.7588270042091483
689,113,5.99,CALIFORNIA,-118.093,34.091,4.756302395204767,-0.2349918509027502,401.37,0.723668056706638
690,113,5.99,CALIFORNIA,-118.13,34.115,8.576915286039913,-0.5551643322762961,379.43,0.1799150466701113
691,113,5.99,CALIFORNIA,-118.087,33.944,11.6932675492565,-3.094139644658814,339.06,1.2617928039713646
692,113,5.99,CALIFORNIA,-118.485,34.005,37.63373370635766,-1.699767967057831,385.87,-0.2668999858720658
693,113,5.99,CALIFORNIA,-118.412,34.146,32.372976083359134,-1.2314578481410818,400.44,0.999053529820662
694,113,5.99,CALIFORNIA,-118.421,34.221,36.691300711248665,-1.0233568792731498,320.93,0.144554939924598
695,113,5.99,CALIFORNIA,-118.366,34.235,33.395307085715466,-0.9047110745515612,393.67,-1.0531056748958438
696,113,5.99,CALIFORNIA,-118.303,34.269,31.82726657220796,-0.6975743593091283,402.16,0.3220746791400284
697,113,5.99,CALIFORNIA,-118.444,34.326,45.40653036254115,-0.8267483408597425,440.54,0.1076297878893511
698,113,5.99,CALIFORNIA,-118.437,34.306,43.45081765313896,-0.8544356179363951,348.87,-0.1376942311009601
699,113,5.99,CALIFORNIA,-118.534,34.16,43.56520355251901,-1.2828486676322692,257.21,0.4162486660488347
700,113,5.99,CALIFORNIA,-118.269,33.736,38.85966950117594,-2.6766962923849467,260.6,0.5724987615391544
701,113,5.99,CALIFORNIA,-118.356,33.822,35.80629714410939,-2.3506557397796826,289.04,-0.3219939291736765
703,113,5.99,CALIFORNIA,-117.818,33.821,35.10724615586101,2.3752091528939023,416.93,-1.6306617637552066
704,113,5.99,CALIFORNIA,-117.952,34.064,12.020823113933597,1.4341007127922545,334.69,-0.3619789567688424
705,113,5.99,CALIFORNIA,-118.053,34.02,4.153161667423127,2.469405886719415,298.68,-1.1025817461462368
706,114,5.27,CALIFORNIA,-118.15,34.07,4.433618153084801,-1.3176951931520562,549.75,0.5023098867273704
707,114,5.27,CALIFORNIA,-118.096,34.177,12.996601394331991,0.0532271880181789,375.16,0.3320229993335931
708,114,5.27,CALIFORNIA,-118.167,33.924,16.186151587601938,-2.7703667024082086,271.9,-0.3194603099129487
709,114,5.27,CALIFORNIA,-118.279,33.905,23.634348745819896,-2.3845446175825376,316.02,0.9168217053409428
710,114,5.27,CALIFORNIA,-118.26,33.929,20.49906102396224,-2.357902666382922,301.0,0.9652066494942813
711,114,5.27,CALIFORNIA,-118.361,34.009,24.443094081786462,-1.803094258614544,297.07,1.2013324764481197
712,114,5.27,CALIFORNIA,-118.339,34.09,21.99071079205317,-1.4177380382052678,316.46,-0.1820168217558498
713,114,5.27,CALIFORNIA,-118.178,34.037,7.336622674592404,-1.9255915388288976,349.43,1.0718415801457104
714,114,5.27,CALIFORNIA,-118.057,34.224,18.690394780778483,0.2312969924486212,680.37,-0.3259745972371358
715,114,5.27,CALIFORNIA,-118.13,34.115,6.572773442455058,-0.3811334468271388,379.43,0.2513455175214834
716,114,5.27,CALIFORNIA,-118.534,34.16,41.24005384152253,-1.2963650961962676,257.21,-0.4086485148549836
3683,114,5.27,CALIFORNIA,-117.951,33.817,30.41853449356076,2.658914427473057,269.29,-0.0484741927165703
3684,114,5.27,CALIFORNIA,-118.036,34.13,9.954450039172675,0.6757657697551148,367.53,-0.0377635551475501
3685,114,5.27,CALIFORNIA,-117.974,34.1,12.749558084019611,1.2147173902033523,544.68,0.4865445701063525
3686,114,5.27,CALIFORNIA,-118.158,33.965,11.678421033793756,-2.6956467473735364,267.13,0.4005231440361702
3687,114,5.27,CALIFORNIA,-118.405,34.127,28.79891256891917,-1.3083061873721131,545.66,-1.0223759523714264
3688,114,5.27,CALIFORNIA,-118.225,34.286,27.458082175280914,-0.4196290692095243,550.11,0.3342359650090625
3689,114,5.27,CALIFORNIA,-117.896,33.916,24.954272965416333,2.2643885958005883,322.75,0.2215216888233031
3690,114,5.27,CALIFORNIA,-118.018,33.847,24.91308816230436,2.818367640466216,270.96,0.779949239945383
3691,114,5.27,CALIFORNIA,-118.331,34.168,24.167578636078225,-1.051044467117911,320.57,-0.1653925404042813
3693,114,5.27,CALIFORNIA,-118.606,34.212,49.32062279195564,-1.2194465273443436,267.49,-0.1973256315541253
3695,114,5.27,CALIFORNIA,-118.27,33.812,31.522649820562734,-2.6306010950532657,305.14,-0.7733207594293163
3697,114,5.27,CALIFORNIA,-118.196,33.899,19.798640341521303,-2.694732745258176,266.9,-0.0415423314511906
3698,114,5.27,CALIFORNIA,-117.871,34.078,21.554748468676568,1.4768964759735332,346.62,-0.2016579136989303
3699,114,5.27,CALIFORNIA,-117.915,34.087,17.655390971988172,1.3994174478955796,324.79,-0.0153382126874035
3700,114,5.27,CALIFORNIA,-118.137,33.92,15.834576061520924,-2.944688097685261,245.06,-0.4012782496428596
3701,114,5.27,CALIFORNIA,-118.019,34.093,8.615769581542358,1.1315775064992684,290.63,-0.3432907855146748
3702,114,5.27,CALIFORNIA,-117.937,33.719,40.83947196312926,2.754082033929925,270.54,-0.1811691541747221
3703,114,5.27,CALIFORNIA,-118.231,34.2,19.480430972979885,-0.6475583279006957,371.07,0.4335929011967945
3704,114,5.27,CALIFORNIA,-118.012,33.79,31.120817888537943,2.8658173135287472,301.11,0.9663351149468354
3705,114,5.27,CALIFORNIA,-117.883,34.137,22.06725712505241,1.1722866764152502,362.31,-0.7963125876911945
3706,114,5.27,CALIFORNIA,-117.943,33.99,16.73387142633155,2.0525231525664607,337.0,-0.7471571965857366
3707,114,5.27,CALIFORNIA,-118.431,34.001,30.94512877364514,-1.7822910472816624,321.91,-0.7830925363743195
3708,114,5.27,CALIFORNIA,-118.222,34.088,11.37050103861353,-1.2935499424007249,366.71,-1.2248848041351246
3709,114,5.27,CALIFORNIA,-118.23,34.004,13.231059328937231,-2.058877289620184,283.14,0.7263478502251887
3710,114,5.27,CALIFORNIA,-118.244,34.115,14.330255750394976,-1.1303410506408489,329.06,0.0207777179257658
3711,114,5.27,CALIFORNIA,-118.435,34.089,30.767403017388,-1.464432618078312,255.0,-1.5652891314712851
3712,114,5.27,CALIFORNIA,-118.189,34.111,9.7093001371439,-0.9483932009465548,364.91,-0.8664999460158622
3713,114,5.27,CALIFORNIA,-118.298,34.082,18.118961536000526,-1.434751800007511,315.06,-0.5645632687523467
3714,114,5.27,CALIFORNIA,-118.279,34.005,17.317548384305724,-1.9299534965875127,285.28,0.4116644927358608
3715,114,5.27,CALIFORNIA,-118.355,34.046,23.272197886523305,-1.6363456911055565,308.71,-0.2540063807334157
3716,114,5.27,CALIFORNIA,-118.289,33.976,19.503372907965662,-2.067968517698093,241.41,1.100827714197801
3719,114,5.27,CALIFORNIA,-117.973,33.921,19.57306816790931,2.477265620919169,338.27,0.7989812951726325
3720,114,5.27,CALIFORNIA,-117.918,34.026,17.539011452327877,1.786610903671691,339.52,-0.9964927717087144
3721,114,5.27,CALIFORNIA,-118.099,33.846,23.74085336143864,3.124048946138472,267.35,0.9279446249060188
3722,114,5.27,CALIFORNIA,-118.346,33.897,28.7933479200015,-2.2485063309425755,311.86,0.944211561942513
3723,114,5.27,CALIFORNIA,-118.176,33.881,20.955052824813773,-2.8157817760037664,344.72,0.8553074180649903
3725,114,5.27,CALIFORNIA,-118.389,33.886,32.68990759610321,-2.2009676335045887,351.57,1.7060261228721718
3726,114,5.27,CALIFORNIA,-118.08,34.39,36.6697156402844,0.0589678739584586,569.84,1.0718641161908429
3727,114,5.27,CALIFORNIA,-118.412,34.194,32.10614627472808,-1.0879540614705523,326.47,-0.1652937609198244
3728,114,5.27,CALIFORNIA,-118.517,34.209,41.56782937115049,-1.159862686439985,280.86,-0.1749359302820592
3729,114,5.27,CALIFORNIA,-118.554,34.042,41.64231630524234,-1.6165600258583652,191.06,-2.741284571210706
3730,114,5.27,CALIFORNIA,-118.42,34.25,36.00058380495123,-0.9438386638416068,323.76,-0.2714840911999099
3731,114,5.27,CALIFORNIA,-118.442,34.222,36.02265142138448,-1.0468709508024294,318.16,0.2916723412014315
3732,114,5.27,CALIFORNIA,-118.078,34.168,12.208668211030998,0.193792372590484,397.27,0.1234841090364348
3733,114,5.27,CALIFORNIA,-118.093,34.091,3.572608500213524,0.2746724697319388,401.37,-0.304926365297323
3734,114,5.27,CALIFORNIA,-118.087,33.944,12.95697662489716,3.023594831130654,339.06,0.1115602016231162
