recid,eqid,magnitude,region,station_longitude,station_latitude,epi_dist,epi_azimuth,vs30,scaled_deltaW
761,118,6.93,CALIFORNIA,-121.919,37.53,54.39825753522067,-0.0586921790593447,367.57,0.0704120350930023
762,118,6.93,CALIFORNIA,-121.568,36.973,29.01679658876268,1.8310512941915733,729.65,-1.3252894359725949
765,118,6.93,CALIFORNIA,-121.556,36.982,29.813979100407696,1.7893569634472282,270.84,-1.7723104423001417
766,118,6.93,CALIFORNIA,-121.536,36.987,31.44246718511703,1.759663837953861,349.85,-1.7145823810269163
767,118,6.93,CALIFORNIA,-121.522,37.001,32.41632001948349,1.705235332598077,221.78,-2.481157100031362
768,118,6.93,CALIFORNIA,-121.484,37.026,35.528690305213004,1.6146329523943168,663.31,-1.4603259409850196
769,118,6.93,CALIFORNIA,-121.434,37.033,39.947152484094566,1.5898298559551298,333.85,-1.202288298100643
770,118,6.93,CALIFORNIA,-122.476,37.808,100.04007635366196,-0.549302463854837,584.17,1.4235281565067688
772,118,6.93,CALIFORNIA,-122.086,37.67,72.12303850779281,-0.2510767368936127,337.88,1.5545470430147044
773,118,6.93,CALIFORNIA,-122.082,37.679,73.00410047167115,-0.2429692247596757,735.44,1.4191806946876044
774,118,6.93,CALIFORNIA,-121.446,36.765,49.52093411705136,2.234495676449184,621.2,-0.1513025757656226
775,118,6.93,CALIFORNIA,-121.397,36.848,48.277039480071295,2.027150893163137,282.14,1.2279861259432088
776,118,6.93,CALIFORNIA,-121.4,36.85,47.93870707410064,2.025490236496704,198.77,0.9344985346907828
777,118,6.93,CALIFORNIA,-121.413,36.888,45.1471283030717,1.953107192891541,215.54,0.2304050006891971
778,118,6.93,CALIFORNIA,-122.01,37.172,18.438222699146355,-0.658838289208598,594.83,-0.907168199012597
780,118,6.93,CALIFORNIA,-122.361,37.529,68.80675770277675,-0.6613546611967916,586.08,1.003503810133718
781,118,6.93,CALIFORNIA,-121.897,36.597,49.25534380953597,-3.1159749736791094,638.63,-1.1951572488113489
782,118,6.93,CALIFORNIA,-122.314,37.813,93.82350463119202,-0.4165477228680172,248.62,0.9268727280152136
783,118,6.93,CALIFORNIA,-122.267,37.806,91.48889238012688,-0.3787166223244191,306.3,0.9911567347528876
785,118,6.93,CALIFORNIA,-122.112,37.453,50.06948998066914,-0.416825293539987,209.87,0.1493845559178363
786,118,6.93,CALIFORNIA,-122.21,37.42,51.13338461697042,-0.6019648378766159,425.3,-0.1076912840635387
789,118,6.93,CALIFORNIA,-122.342,37.935,107.23870109073718,-0.3858699352330045,259.9,0.5609543283563803
790,118,6.93,CALIFORNIA,-121.395,36.753,53.94920699860871,2.2015379873652785,608.67,0.0055896383246654
791,118,6.93,CALIFORNIA,-122.385,37.728,88.2941046664957,-0.5251277695210608,362.4,1.093600197668584
792,118,6.93,CALIFORNIA,-122.513,37.778,99.03437387022277,-0.5950138015384003,614.57,0.9244391414971644
793,118,6.93,CALIFORNIA,-122.432,37.74,91.5856153154632,-0.5567877443375031,582.9,0.8057420241196785
795,118,6.93,CALIFORNIA,-122.457,37.792,97.64996430867154,-0.5443334229486821,594.47,0.949337874896021
797,118,6.93,CALIFORNIA,-122.408,37.803,96.5310076086342,-0.4995941896406256,585.23,1.079612422218177
798,118,6.93,CALIFORNIA,-122.398,37.622,79.03202217994226,-0.6130817457056055,190.14,0.658706312415558
799,118,6.93,CALIFORNIA,-121.642,36.671,46.31176041683688,2.6579555899057987,279.56,-0.587866594983672
800,118,6.93,CALIFORNIA,-121.803,37.21,20.085765671994373,0.3608905349240905,671.77,-0.045550785415087
801,118,6.93,CALIFORNIA,-122.031,37.255,27.17983893893265,-0.5045246997643886,380.89,0.90307057304475
802,118,6.93,CALIFORNIA,-122.009,37.262,26.994053390808386,-0.4272602811312355,347.9,-0.0632339215620925
805,118,6.93,CALIFORNIA,-122.025,37.402,42.03431218363042,-0.303980568520995,267.71,0.6085397993160993
806,118,6.93,CALIFORNIA,-121.88,37.597,61.74072853187621,0.0041480956041056,400.62,0.9080718821556808
808,118,6.93,CALIFORNIA,-122.062,37.001,16.535400599693673,-1.83956114317098,713.59,-2.470304104875963
809,118,6.93,CALIFORNIA,-122.06,37.001,16.36392859389018,-1.842469558617183,713.59,-0.946880634585206
810,118,6.93,CALIFORNIA,-121.995,36.972,12.556912086775723,-2.222700465853847,388.33,-2.1152566900824565
811,118,6.93,CALIFORNIA,-122.258,37.429,54.4519984015022,-0.6556947142991504,453.98,0.3000927081778271
812,118,6.93,CALIFORNIA,-122.361,37.807,94.9949319248318,-0.4591867668544281,659.81,0.8316611786434797
831,125,7.28,CALIFORNIA,-115.743,34.56,75.21314889645126,1.007667169810947,382.93,1.0470243596219213
832,125,7.28,CALIFORNIA,-117.951,33.817,146.2533040174491,-1.8581069321122583,269.29,-1.1893041839272538
833,125,7.28,CALIFORNIA,-118.059,34.127,149.8699392111717,-1.6168950797633204,330.5,-0.02304952863737
835,125,7.28,CALIFORNIA,-116.066,35.271,123.54935567619376,0.2759867145806651,324.62,0.3236603716130969
836,125,7.28,CALIFORNIA,-117.974,34.1,142.2692704250123,-1.641303833860592,544.68,1.2824638312790426
837,125,7.28,CALIFORNIA,-117.047,34.887,94.6227602962471,-0.6314149874846261,370.08,1.254254218368497
838,125,7.28,CALIFORNIA,-118.158,33.965,161.0540196909999,-1.7249288111599952,267.13,-0.5161221739672334
839,125,7.28,CALIFORNIA,-118.225,34.286,165.07798885863932,-1.5041950967490572,550.11,0.7378457537383892
840,125,7.28,CALIFORNIA,-117.65,35.002,142.53281134530278,-0.8907120230573802,291.03,-0.1194071081305157
841,125,7.28,CALIFORNIA,-117.896,33.916,138.42092329379238,-1.7932409308998214,322.75,0.5872544984031413
842,125,7.28,CALIFORNIA,-118.018,33.847,151.2661327701424,-1.8248864981660973,270.96,-0.0767181943877401
845,125,7.28,CALIFORNIA,-118.571,34.358,197.37028916463828,-1.471396445945079,409.4,0.8397699242993768
846,125,7.28,CALIFORNIA,-118.196,33.899,165.89494630301195,-1.764820906949838,266.9,-0.1435418975670586
847,125,7.28,CALIFORNIA,-116.858,34.851,81.95338058043365,-0.490340806123219,352.98,0.5296931387853114
848,125,7.28,CALIFORNIA,-117.915,34.087,136.9803593347211,-1.6551801784530502,324.79,0.9790643438993258
849,125,7.28,CALIFORNIA,-116.509,33.962,27.2460945488781,-2.891353318249032,359.0,-0.7446207147187246
850,125,7.28,CALIFORNIA,-118.167,33.924,162.70573408395106,-1.7516077916706467,271.9,0.3244393630630676
851,125,7.28,CALIFORNIA,-117.939,34.15,138.6786291648903,-1.6034301484808104,459.14,0.6335210223135272
852,125,7.28,CALIFORNIA,-118.019,34.093,146.4737368898716,-1.644156261646928,290.63,0.94300032890071
853,125,7.28,CALIFORNIA,-117.709,33.869,123.15724065993015,-1.8672850590256729,367.54,-0.924121081958282
854,125,7.28,CALIFORNIA,-116.684,35.268,120.63655057541573,-0.188171902296741,367.43,1.3681226014193475
855,125,7.28,CALIFORNIA,-117.937,33.719,148.63869055980152,-1.930592235686316,270.54,-0.4656024808834726
857,125,7.28,CALIFORNIA,-117.883,34.137,133.5980180894311,-1.61603320510451,362.31,-1.078042167472135
858,125,7.28,CALIFORNIA,-117.943,33.99,141.0046565545699,-1.729374231897477,337.0,0.931416622443026
859,125,7.28,CALIFORNIA,-116.979,33.729,72.44325606441494,-2.3736344400780776,328.09,-0.322463784961869
860,125,7.28,CALIFORNIA,-118.044,33.727,157.60492544620797,-1.902302215727585,270.54,-1.245604223843414
861,125,7.28,CALIFORNIA,-116.155,33.717,59.5388140357391,2.6888145286603664,339.02,-0.8647946827562863
862,125,7.28,CALIFORNIA,-118.279,33.905,173.2753929958493,-1.7517576786649167,316.02,0.2616649601562877
863,125,7.28,CALIFORNIA,-116.314,34.13,13.668725342431248,2.174355452072728,379.32,-1.1134309074759496
864,125,7.28,CALIFORNIA,-118.26,33.929,171.04201172488152,-1.7385280346255585,301.0,0.0348235672742951
865,125,7.28,CALIFORNIA,-118.23,34.004,166.95922736671147,-1.6925949403095355,283.14,-0.1757063086236196
866,125,7.28,CALIFORNIA,-118.244,34.115,166.98696904745847,-1.6184250298223457,329.06,-0.3648166268960494
868,125,7.28,CALIFORNIA,-118.298,34.082,172.23136675378188,-1.6377393090121148,315.06,0.1675147812023963
869,125,7.28,CALIFORNIA,-118.178,34.037,161.72230084895966,-1.67429413656059,349.43,0.7684231150249778
870,125,7.28,CALIFORNIA,-118.279,34.005,171.42797237946664,-1.6882795828123622,285.28,-0.1960141533615703
871,125,7.28,CALIFORNIA,-118.298,34.045,172.62897891184576,-1.6614327380861709,329.52,0.1863902806261512
872,125,7.28,CALIFORNIA,-118.289,33.976,172.80532896208516,-1.7060040978869322,241.41,-0.2763896533652461
873,125,7.28,CALIFORNIA,-118.176,33.881,164.52099542569397,-1.7790457111334474,344.72,-0.0380895213326803
874,125,7.28,CALIFORNIA,-118.254,34.238,167.57408800975773,-1.5367195282880348,411.55,0.7734148767992073
875,125,7.28,CALIFORNIA,-117.973,33.921,145.2287206162552,-1.7780113042611791,338.27,-0.0358974052453364
876,125,7.28,CALIFORNIA,-117.918,34.026,138.08689225163133,-1.7037661858712754,339.52,0.9648380016344772
877,125,7.28,CALIFORNIA,-118.099,33.846,158.53213984038737,-1.8129492427001803,267.35,-0.462853410594807
879,125,7.28,CALIFORNIA,-116.419,33.905,32.76000557300377,3.093579880542257,355.42,0.3313306453250919
881,125,7.28,CALIFORNIA,-116.543,33.924,32.16901439860383,-2.828961678750445,344.67,-0.6947741236795348
882,125,7.28,CALIFORNIA,-118.517,34.209,191.7900747808276,-1.5553821463866595,280.86,1.2174099009775872
883,125,7.28,CALIFORNIA,-116.512,33.829,41.74676916546893,-2.9722606586613027,312.47,-0.5047548194516487
884,125,7.28,CALIFORNIA,-117.748,34.056,122.07535400403432,-1.695588816554327,384.44,0.9348555696478784
886,125,7.28,CALIFORNIA,-117.446,33.951,97.23090721105856,-1.8538813877486435,389.95,-0.6694149771864922
887,125,7.28,CALIFORNIA,-117.292,34.065,80.3655915991445,-1.7540301999899128,296.97,1.6481658143806075
888,125,7.28,CALIFORNIA,-118.093,34.091,153.2959221837263,-1.6416276255493325,401.37,0.8075073088226474
889,125,7.28,CALIFORNIA,-118.087,33.944,155.01953975784988,-1.7469293974286468,339.06,-0.4719673226229435
890,125,7.28,CALIFORNIA,-116.852,33.851,54.54129667182548,-2.3579392123375937,659.09,-0.0833019015099729
891,125,7.28,CALIFORNIA,-118.421,34.221,182.9421524090206,-1.548324277355522,320.93,0.7899535681037179
892,125,7.28,CALIFORNIA,-118.366,34.235,177.88662005768666,-1.5395000153567484,393.67,-0.4413704003690892
893,125,7.28,CALIFORNIA,-118.303,34.269,172.1747623501333,-1.517165279426579,402.16,1.4115120480292365
894,125,7.28,CALIFORNIA,-118.534,34.16,193.46096827023035,-1.5834439433564218,257.21,-2.0454433545810367
895,125,7.28,CALIFORNIA,-117.824,33.7278,138.56322216429672,-1.9516437073437392,303.09,-0.8874149285690627
896,125,7.28,CALIFORNIA,-116.009,34.021,44.117679964331664,2.0355329643655136,635.01,-0.6052512139546345
897,125,7.28,CALIFORNIA,-117.818,33.821,134.4025167818116,-1.88215989975872,416.93,0.2473656886262848
898,125,7.28,CALIFORNIA,-117.952,34.064,140.64834572904402,-1.6708310788732663,334.69,0.9965947831012028
899,125,7.28,CALIFORNIA,-116.823,34.904,85.79439885128626,-0.4249452287307307,353.63,1.6267028870528444
3751,125,7.28,CALIFORNIA,-116.919,34.088,46.24633735218468,-1.840409108813934,436.14,-0.0296152165143763
3752,125,7.28,CALIFORNIA,-116.389,33.925,30.811004318358684,3.000070007405496,388.63,-1.204605875651828
3755,125,7.28,CALIFORNIA,-116.572,35.043,94.34506262604788,-0.1319114675658219,368.2,-0.2085459568683816
3756,125,7.28,CALIFORNIA,-116.54794,33.92474,32.23419132803578,-2.8146919611306283,367.84,-0.7056634126667201
3757,125,7.28,CALIFORNIA,-116.3945,33.81663,42.69682243298542,3.0514824291615854,333.89,-0.6333648849781953
3759,125,7.28,CALIFORNIA,-116.935,34.238,46.17412214556136,-1.47693161874223,430.36,0.1976523603324224
945,127,6.69,CALIFORNIA,-118.361,34.758,63.77821974256624,0.2805868182782431,572.57,1.0729750434137535
948,127,6.69,CALIFORNIA,-118.439,34.236,11.108155523807282,1.2628376014342235,297.71,-1.3414159023872392
952,127,6.69,CALIFORNIA,-118.439,34.132,13.381553565452316,2.227468818585909,355.81,0.3278520057847028
956,127,6.69,CALIFORNIA,-118.302,34.204,23.21647593741748,1.5776830869252405,581.93,-1.01805836098804
958,127,6.69,CALIFORNIA,-118.606,34.212,4.8520258527818605,-1.4260085529425914,267.49,-0.6149450586270439
959,127,6.69,CALIFORNIA,-118.426,34.419,26.42790346111576,0.4610597470217917,325.6,-0.7197075192477468
962,127,6.69,CALIFORNIA,-118.642,34.564,40.56339400267775,-0.2006606726273,450.28,0.77185936527118
963,127,6.69,CALIFORNIA,-118.196,33.899,47.42663924298544,2.368995068152944,266.9,-0.4986978760374334
969,127,6.69,CALIFORNIA,-118.019,34.093,50.88929093234905,1.8163701737350448,290.63,0.4363584118258942
970,127,6.69,CALIFORNIA,-118.387,34.662,52.890896116214826,0.2934401614033508,326.19,0.6232976096091841
980,127,6.69,CALIFORNIA,-118.279,33.905,41.91275188569912,2.489797009678412,316.02,-1.0804948617159669
982,127,6.69,CALIFORNIA,-118.498,34.313,12.968291896503455,0.4079839437187146,525.79,0.6843663565066717
983,127,6.69,CALIFORNIA,-118.26,33.929,40.964499866412,2.4162823320299123,301.0,-1.174538167839498
984,127,6.69,CALIFORNIA,-118.361,34.009,28.157577511184204,2.456380285090826,297.07,-0.827537657104477
986,127,6.69,CALIFORNIA,-118.431,34.001,25.38057978825268,2.6777935868238174,321.91,-0.2835659952069452
987,127,6.69,CALIFORNIA,-118.418,34.063,20.191326278410298,2.471131651393175,277.98,-0.7084492826016914
990,127,6.69,CALIFORNIA,-118.222,34.088,33.277691024417564,1.972333812559999,366.71,-1.462003164723784
992,127,6.69,CALIFORNIA,-118.244,34.115,30.295490736608897,1.907798532269768,329.06,0.8269222147537789
995,127,6.69,CALIFORNIA,-118.435,34.089,16.965109785318592,2.4382073953114776,255.0,0.0053881515172511
1005,127,6.69,CALIFORNIA,-118.439,34.068,18.59092427010171,2.5344498613416224,398.42,-0.5090462653360083
1007,127,6.69,CALIFORNIA,-118.298,34.045,29.58068045760668,2.216308734186448,329.52,-0.4366877196742809
1011,127,6.69,CALIFORNIA,-118.454,34.106,14.393547294892851,2.4465613968444524,706.22,-0.1888993759642649
1012,127,6.69,CALIFORNIA,-118.483,34.294,11.77246276836764,0.5877212534695533,628.99,0.4190478445496078
1014,127,6.69,CALIFORNIA,-118.194,33.84,52.44414977483884,2.4533467819695742,302.73,-0.8505171227179431
1018,127,6.69,CALIFORNIA,-118.43,34.674,53.18205748231417,0.2151760542571639,425.34,0.9764761476051446
1019,127,6.69,CALIFORNIA,-118.56,34.571,40.52640023527161,-0.0138124796616004,602.1,0.7812495136936491
1020,127,6.69,CALIFORNIA,-118.478,34.65,49.7775917214671,0.1402453679512388,600.06,0.8540494064110861
1021,127,6.69,CALIFORNIA,-118.477,34.65,49.79055779552377,0.1420683314047497,523.54,0.4422599156668569
1023,127,6.69,CALIFORNIA,-118.099,33.846,57.93971521992207,2.328165379434952,267.35,-0.5779109347172386
1025,127,6.69,CALIFORNIA,-118.346,33.897,39.25520510288065,2.6296496886772465,311.86,-0.7223090417685617
1034,127,6.69,CALIFORNIA,-118.389,33.886,38.592689624745184,2.735227734005638,351.57,0.0455796008804997
1037,127,6.69,CALIFORNIA,-118.114,33.99,47.119926567875154,2.101241430219373,316.01,-0.8262024527378319
1038,127,6.69,CALIFORNIA,-118.881,34.288,31.48399750388697,-1.2749998726315166,341.58,-0.3820054286371917
1041,127,6.69,CALIFORNIA,-118.412,34.194,13.142856183117122,1.6690096929395628,326.47,-0.7293308402240394
1042,127,6.69,CALIFORNIA,-118.536,34.848,71.27053578186101,0.0229723588883239,337.63,3.951410179006512
1043,127,6.69,CALIFORNIA,-118.533,34.387,20.203034612103306,0.0952805485196171,269.14,-0.3092729953194765
1044,127,6.69,CALIFORNIA,-118.622,34.391,21.48974220569044,-0.2957061324306174,285.93,0.3352669987358569
1046,127,6.69,CALIFORNIA,-117.931,33.623,86.57749446637577,2.4105971960098254,340.65,-0.5248501728986538
1047,127,6.69,CALIFORNIA,-118.517,34.209,3.42033793636234,1.4633865140031663,280.86,-0.1430051407128589
1048,127,6.69,CALIFORNIA,-118.554,34.042,18.158363501856595,-3.141084130770006,191.06,-1.8241880735713576
1051,127,6.69,CALIFORNIA,-118.375,34.296,19.28440158647549,1.0237463186330618,508.08,-0.7236741656684532
1056,127,6.69,CALIFORNIA,-118.432,33.96,29.484903829069207,2.7494944839671738,345.72,0.5777742286355135
1058,127,6.69,CALIFORNIA,-119.206,34.145,60.49580870056986,-1.6791293525911568,248.98,-0.0555539352003326
1062,127,6.69,CALIFORNIA,-118.478,34.281,10.892949618236724,0.6965724235862518,282.25,-0.2273608028932864
1069,127,6.69,CALIFORNIA,-118.093,34.091,44.36926432919312,1.859374471465417,401.37,-0.4480018858373392
1070,127,6.69,CALIFORNIA,-116.958,33.787,154.58264239628537,1.8681416732458749,306.76,2.3476284132605008
1073,127,6.69,CALIFORNIA,-118.724,34.743,61.61765200024615,-0.2555696325967306,421.0,2.0571202007318634
1075,127,6.69,CALIFORNIA,-118.087,33.944,51.96126223135771,2.161279930323748,339.06,0.9971227829915328
1076,127,6.69,CALIFORNIA,-118.49,34.011,22.387283340285684,2.874777845209763,336.2,0.7846699204621415
1077,127,6.69,CALIFORNIA,-118.71,34.232,14.677039425536195,-1.3699271584005754,715.12,0.0235420302002116
1078,127,6.69,CALIFORNIA,-118.084,33.757,66.04915216608774,2.421928390484791,296.62,-0.7733680964078551
1081,127,6.69,CALIFORNIA,-118.421,34.221,12.36419143454772,1.4324444734362052,320.93,-0.989116751970166
1082,127,6.69,CALIFORNIA,-118.303,34.269,24.15763861293909,1.2746484886902665,402.16,0.3167075039471221
1085,127,6.69,CALIFORNIA,-118.444,34.326,16.748683648625043,0.6483560904545516,440.54,0.0962153644405548
1086,127,6.69,CALIFORNIA,-118.534,34.16,5.391035751530886,2.794271145139004,257.21,1.0374378280258818
1087,127,6.69,CALIFORNIA,-118.269,33.736,58.374979273899136,2.6722726614762924,260.6,1.5032304933281555
1092,127,6.69,CALIFORNIA,-117.818,33.821,80.2588196079703,2.1277757663851222,416.93,-0.6179008695821429
1093,127,6.69,CALIFORNIA,-117.952,34.064,57.70038885002798,1.8437406392587583,334.69,0.3884722291801077
1179,137,7.62,TAIWAN,120.4125,23.7192,43.986572005469625,-1.9049706272832112,235.13,1.9234315550263263
1180,137,7.62,TAIWAN,120.1715,23.6013,71.63255290992257,-1.9632088671217287,271.3,1.4071860034350032
1181,137,7.62,TAIWAN,120.552,23.5815,40.38801693929202,-2.397431668274324,438.19,-0.8102342772568727
1182,137,7.62,TAIWAN,120.2692,23.4853,69.19936319057244,-2.1921408817799244,210.73,0.3737160396513138
1183,137,7.62,TAIWAN,120.544,23.4653,51.0702133489202,-2.556650072268708,538.69,-1.3952417627554097
1184,137,7.62,TAIWAN,120.1523,23.3328,89.02710039044841,-2.2674013272466462,198.4,0.1342263923749748
1185,137,7.62,TAIWAN,120.5828,23.2963,65.93100163957769,-2.7646914750457388,347.63,-1.6676271853709663
1186,137,7.62,TAIWAN,120.4052,23.355,69.26587850808247,-2.482566114661721,228.66,-0.6423413422141809
1187,137,7.62,TAIWAN,120.1532,23.2212,97.39551998516332,-2.365125228454771,200.86,0.532519441951015
1188,137,7.62,TAIWAN,120.268,23.2147,90.15485182116772,-2.4642315813066844,190.57,0.4417732049556435
1189,137,7.62,TAIWAN,120.4778,23.1795,82.0716336938439,-2.700516824287265,497.53,-0.7378272915089195
1190,137,7.62,TAIWAN,120.4615,23.0457,96.31451579492465,-2.750184072170886,564.07,-0.4024624246563132
1191,137,7.62,TAIWAN,120.28,22.9655,112.4372496205125,-2.6266026365949178,279.78,-0.7000185338734527
1192,137,7.62,TAIWAN,120.6062,23.757,24.099526956745105,-2.011662825174584,427.73,0.3292902466538717
1193,137,7.62,TAIWAN,120.5137,23.7795,32.17291141512094,-1.814861304655116,277.5,0.5468652513693547
1194,137,7.62,TAIWAN,120.4113,23.7987,42.028013003878776,-1.7049602451104542,226.01,1.043466363607289
1195,137,7.62,TAIWAN,120.2468,23.752,59.41325891761325,-1.752494632979867,210.01,0.2527066428834613
1196,137,7.62,TAIWAN,120.6052,23.632,32.59687361869811,-2.4041508192772887,542.61,-1.175085207862172
1197,137,7.62,TAIWAN,120.5282,23.6135,39.639586928295685,-2.291639031776776,544.74,0.6265654386665225
1198,137,7.62,TAIWAN,120.291,23.5799,61.68383118005673,-2.0752620365309267,192.71,-0.6301692364729661
1199,137,7.62,TAIWAN,120.2153,23.5407,70.54826357953377,-2.075685794673725,197.63,-0.1232220864411608
1200,137,7.62,TAIWAN,120.5443,23.5212,46.0095821201687,-2.4830592663187927,378.75,-1.2484767109277262
1201,137,7.62,TAIWAN,120.584,23.52,43.76349718371837,-2.558356946230162,573.04,-1.3388197067129362
1202,137,7.62,TAIWAN,120.4788,23.6073,43.96460879703044,-2.2274274411490738,233.14,0.0595707452929164
1203,137,7.62,TAIWAN,120.344,23.5207,60.72333288841568,-2.213389916669144,201.21,-0.7759383206627011
1204,137,7.62,TAIWAN,120.5957,23.4388,50.96835629832904,-2.675151842530743,492.26,-1.2892152063714146
1205,137,7.62,TAIWAN,120.5833,23.3583,59.574813107247664,-2.723235655056841,665.2,-0.0040105537241732
1206,137,7.62,TAIWAN,120.1635,23.3832,84.62447806426077,-2.2257228383731285,194.47,0.2011446138249742
1207,137,7.62,TAIWAN,120.4632,23.4765,55.10034864022895,-2.418733902601158,442.15,-0.93852187186725
1209,137,7.62,TAIWAN,120.4083,23.2803,75.8128718739649,-2.5525102492707594,538.93,0.0917277116285045
1210,137,7.62,TAIWAN,120.501,23.2878,70.26690075426173,-2.658579614519653,573.04,0.4487837358930872
1212,137,7.62,TAIWAN,120.2705,23.2698,85.30188317409035,-2.421941753342605,225.77,1.1709917833540855
1213,137,7.62,TAIWAN,120.4098,23.1495,88.17179130783805,-2.6449824419461967,411.46,-1.2308578367775715
1214,137,7.62,TAIWAN,120.3192,23.1725,90.80831638097732,-2.541530426598245,269.28,-0.2276726388511122
1215,137,7.62,TAIWAN,120.1025,23.184,103.97102475851874,-2.3569754941573886,191.09,-0.2596853762794039
1216,137,7.62,TAIWAN,120.2392,23.1243,99.89758809356115,-2.50366945722909,228.92,0.1272935832008316
1217,137,7.62,TAIWAN,120.5107,23.0768,91.27699729388142,-2.786987791240364,538.69,-1.4141741083189563
1219,137,7.62,TAIWAN,120.3402,23.027,103.4974548713597,-2.6463999718096862,246.88,-1.4608878045648652
1220,137,7.62,TAIWAN,120.345,22.906,115.2748598903824,-2.705100454035295,250.0,-0.3320479303601423
1221,137,7.62,TAIWAN,120.2078,22.9205,120.47276757601428,-2.593208442258077,211.97,-0.963234008046702
1222,137,7.62,TAIWAN,120.1837,22.999,114.50509015881195,-2.53540731309951,227.97,-0.4207668742120775
1223,137,7.62,TAIWAN,120.1815,22.9737,116.95081493560926,-2.547380413909611,224.42,-0.2694371742732673
1224,137,7.62,TAIWAN,120.2286,22.971,114.58864275598242,-2.5838667270597817,265.45,-1.0866227649239408
1225,137,7.62,TAIWAN,120.1645,23.0648,109.76241735908836,-2.4830210744632124,202.95,0.4199127091324766
1226,137,7.62,TAIWAN,120.8052,23.5103,37.65328121220024,-3.101437191540131,553.43,-0.801216490899924
1229,137,7.62,TAIWAN,120.528,23.1848,79.4784370908187,-2.7559481784997617,573.04,-0.8748487056835619
1230,137,7.62,TAIWAN,120.6777,23.5972,31.53515903981273,-2.662959551960314,496.21,-1.0175279619676652
1231,137,7.62,TAIWAN,120.488,23.267,72.92450930271534,-2.657015702853225,573.04,0.3689649917166261
1232,137,7.62,TAIWAN,120.2975,23.7237,55.05904630472239,-1.8258323468007407,193.69,-0.0571579818647428
1233,137,7.62,TAIWAN,120.5932,23.351,59.91742988265852,-2.7441481727042785,665.2,0.0206649114134146
1234,137,7.62,TAIWAN,120.519,23.3845,60.01246347207029,-2.603205686496229,505.2,-1.0518538311332188
1235,137,7.62,TAIWAN,120.4293,23.3462,68.58181445561299,-2.5197157927426024,318.52,-0.1204478185058264
1236,137,7.62,TAIWAN,120.2163,23.2673,89.2391529477008,-2.377062059518146,180.33,-0.0633954552192984
1237,137,7.62,TAIWAN,120.4783,23.7913,35.41838890667306,-1.7541969277006568,253.72,0.9600339086001332
1238,137,7.62,TAIWAN,120.1472,23.6538,71.94899300103121,-1.875238827483356,190.49,1.0525650889519882
1239,137,7.62,TAIWAN,120.3205,23.7935,51.27800206640016,-1.6913745429304776,221.92,0.6783916838278704
1240,137,7.62,TAIWAN,120.2327,22.983,113.23770345036588,-2.580854151522048,293.61,-0.2357491000039803
