recid,eqid,magnitude,region,station_longitude,station_latitude,epi_dist,epi_azimuth,vs30,scaled_deltaW
77,30,6.61,CALIFORNIA,-118.11401,34.57806,31.19855099776033,1.0562174498267063,452.86,0.4292336380708884
78,30,6.61,CALIFORNIA,-118.121,34.139,42.69468738945304,2.4673146639861665,415.13,0.349432996693883
80,30,6.61,CALIFORNIA,-117.922,34.5083,45.46740709371175,1.400968248774439,529.09,-0.0090329217506631
81,30,6.61,CALIFORNIA,-119.206,34.145,80.25904288198262,-1.9868360174447608,248.98,-0.4030936153393923
82,30,6.61,CALIFORNIA,-117.808,34.091,67.62046520592436,2.177398508557183,421.44,-0.4673730117193837
83,30,6.61,CALIFORNIA,-117.163,32.719,223.24132253088808,2.5903655667894623,354.06,-0.9339269734617288
84,30,6.61,CALIFORNIA,-117.671,33.4894,125.62945251185296,2.563183661341059,459.37,1.3315333293044291
85,30,6.61,CALIFORNIA,-117.56,33.37,142.3584289837855,2.552412319854138,442.88,0.2637459725869432
86,30,6.61,CALIFORNIA,-118.018,34.185,45.847743901812095,2.2337502777424345,667.13,0.3331728704231704
87,30,6.61,CALIFORNIA,-118.753,34.46,31.5978782689688,-1.4988315938724774,389.0,-1.0577194730156294
88,30,6.61,CALIFORNIA,-118.827,34.9417,67.50969615995686,-0.5995635973477202,669.48,0.1939930874180468
89,30,6.61,CALIFORNIA,-119.85,34.41,132.4086062752239,-1.5888266526005752,322.42,0.0741053121180363
90,30,6.61,CALIFORNIA,-117.675,34.155,74.68604749426902,2.0042564318729053,487.23,1.3926156949840525
91,30,6.61,CALIFORNIA,-118.791,35.027,73.87844519082296,-0.4900119261484131,347.67,-0.4339976877652352
92,30,6.61,CALIFORNIA,-118.053,34.02,57.03011399291541,2.5250922409736947,298.68,-0.0338613710778842
93,30,6.61,CALIFORNIA,-117.63,34.36,72.26737473248203,1.6900583225777634,486.0,0.9958938839021516
321,76,6.36,CALIFORNIA,-120.32,36.503,29.974213619122548,-0.0298928002401164,274.73,1.2548552879037582
322,76,6.36,CALIFORNIA,-120.404,35.639,66.45250503356517,-3.013118003588907,359.03,-0.8348538182800527
323,76,6.36,CALIFORNIA,-120.277,35.743,54.45117969640167,3.086744273492384,326.64,0.1092457363689013
324,76,6.36,CALIFORNIA,-120.259,35.751,53.67952152775847,3.0555540722908314,522.74,-1.4105349966816532
326,76,6.36,CALIFORNIA,-120.247,35.77,51.68709065208298,3.0311507756923373,397.36,-0.5150104112408105
327,76,6.36,CALIFORNIA,-120.294,35.724,56.4963608190714,3.115966111404604,230.57,0.0966665528672832
328,76,6.36,CALIFORNIA,-120.316,35.707,58.36665219664967,-3.1322895400456687,283.38,-0.109376808099043
329,76,6.36,CALIFORNIA,-120.304,35.718,57.14621494753316,3.132092164225594,410.4,1.5099639053809133
330,76,6.36,CALIFORNIA,-120.328,35.697,59.49583694571381,-3.1142065487733843,236.59,1.3977225006996603
331,76,6.36,CALIFORNIA,-120.342,35.684,60.98443091115021,-3.0940749686236724,251.57,0.7454883731307795
332,76,6.36,CALIFORNIA,-120.359,35.671,62.51495574716396,-3.0705680346816684,256.82,0.2925311532434467
334,76,6.36,CALIFORNIA,-120.422,35.872,41.30820148540783,-2.894218241207387,372.73,-0.6552974919629695
335,76,6.36,CALIFORNIA,-120.398,35.896,38.22475712918548,-2.932220546248184,541.73,-0.0128168841795793
336,76,6.36,CALIFORNIA,-120.433,35.899,38.68180098291822,-2.8504277883393647,265.21,-0.0552036498926944
337,76,6.36,CALIFORNIA,-120.458,35.908,38.44769264957159,-2.786711197671636,246.07,1.083217073651377
338,76,6.36,CALIFORNIA,-120.481,35.921,37.89156793243107,-2.722091512646256,307.59,0.3403019255206023
339,76,6.36,CALIFORNIA,-120.456,35.927,36.41160285923641,-2.7713251775345924,384.26,0.5716354295126758
340,76,6.36,CALIFORNIA,-120.334,35.787,49.53507315020486,-3.097776250246511,294.26,0.6474569955521433
341,76,6.36,CALIFORNIA,-120.334,35.803,47.76153725573311,-3.096157256872577,211.74,0.8899482050007979
342,76,6.36,CALIFORNIA,-120.395,35.836,44.71210602609359,-2.968975376169141,220.75,-1.6227383982870232
343,76,6.36,CALIFORNIA,-120.42,35.859,42.66635039177305,-2.90656521864691,266.65,-1.831981670070136
344,76,6.36,CALIFORNIA,-120.404,35.871,41.05077208309204,-2.9332914392544365,297.46,-0.1708656326663223
345,76,6.36,CALIFORNIA,-120.381,35.878,39.90687866001164,-2.9802316134488827,308.84,-0.1034102274854917
346,76,6.36,CALIFORNIA,-120.445,35.879,41.12002076747928,-2.8406012159652594,372.26,-1.934661194136882
347,76,6.36,CALIFORNIA,-120.378,35.818,46.4542915945946,-3.008918019281804,214.43,-0.8924629879529216
348,76,6.36,CALIFORNIA,-120.348,35.843,43.409577210944406,-3.0624254845485765,360.92,-0.7174068958957469
349,76,6.36,CALIFORNIA,-120.391,35.812,47.2810381226746,-2.9861352441438984,290.5,-0.3992090253388577
350,76,6.36,CALIFORNIA,-120.334,35.87,40.33647411038573,-3.087831551607425,450.61,0.2719469511325866
351,76,6.36,CALIFORNIA,-120.411,35.796,49.3366008693144,-2.9554642059576515,510.92,1.7623345529819845
352,76,6.36,CALIFORNIA,-120.444,35.785,51.15655449652218,-2.902503894865469,421.2,0.0084380223978405
353,76,6.36,CALIFORNIA,-120.477,35.77,53.535059533191024,-2.8556326889106205,441.37,0.79207030810193
354,76,6.36,CALIFORNIA,-120.507,35.738,57.72622005446071,-2.827749611468463,232.44,-0.1477269857895251
355,76,6.36,CALIFORNIA,-120.282,35.81,47.00363604550454,3.087727200445419,566.33,0.193341898234827
356,76,6.36,CALIFORNIA,-120.27,35.833,44.53001186655144,3.0603408244616346,565.08,0.7422451141843472
357,76,6.36,CALIFORNIA,-120.281,35.855,42.0241436022412,3.079217953058122,492.43,-0.2995661163525989
358,76,6.36,CALIFORNIA,-120.481,35.957,34.27891099403536,-2.674797988528686,381.27,0.1131205942439903
359,76,6.36,CALIFORNIA,-120.497,35.934,37.20760196532502,-2.670872041109307,284.21,-1.1914081494841395
361,76,6.36,CALIFORNIA,-120.509,35.927,38.39467619125828,-2.6548475325080267,438.74,0.0707686355679363
362,76,6.36,CALIFORNIA,-120.534,35.922,39.974418209306,-2.6113544376402014,308.87,-0.6027553011644999
363,76,6.36,CALIFORNIA,-120.55,35.905,42.33241045474912,-2.6043256002390174,386.19,-1.4385902175423195
365,76,6.36,CALIFORNIA,-120.6,35.861,48.8535423987118,-2.5757087033007227,392.24,-0.7140581703724421
368,76,6.36,CALIFORNIA,-120.59,36.034,33.50798730949035,-2.28882484467996,648.09,0.895705956532842
588,113,5.99,CALIFORNIA,-118.15,34.07,6.771277935851539,-1.224502965930664,549.75,0.8179363285351879
589,113,5.99,CALIFORNIA,-118.096,34.177,14.232494652374005,-0.0973179588595161,375.16,0.4421143846505459
590,113,5.99,CALIFORNIA,-117.951,33.817,28.43244269830225,2.704496662856449,269.29,-0.9643997628321314
591,113,5.99,CALIFORNIA,-118.036,34.13,9.868003094374304,0.4341613744570959,367.53,1.0965600439279313
592,113,5.99,CALIFORNIA,-118.439,34.236,38.9756375494737,-1.0088523271541914,297.71,0.1414212025361555
593,113,5.99,CALIFORNIA,-117.974,34.1,11.365432574701266,1.052646689985071,544.68,-0.7373728421092177
594,113,5.99,CALIFORNIA,-118.158,33.965,11.748705019316771,-2.490909262478903,267.13,-0.4579473183559374
595,113,5.99,CALIFORNIA,-118.405,34.127,31.119048103102585,-1.2885815703056962,545.66,0.8377715180478661
596,113,5.99,CALIFORNIA,-118.439,34.132,34.288449135771046,-1.2982106992908744,355.81,0.5611965116899079
597,113,5.99,CALIFORNIA,-118.225,34.286,29.42216589317556,-0.4674778239580641,550.11,0.2008693058640985
598,113,5.99,CALIFORNIA,-117.896,33.916,22.60199533724248,2.2829991547197808,322.75,-0.1141818968184755
599,113,5.99,CALIFORNIA,-117.927,33.89,22.688807785340945,2.462781363429709,437.5,1.341836191628142
600,113,5.99,CALIFORNIA,-117.9258,33.8904,22.724086374990627,2.457751119339872,437.5,-0.34477336793036
601,113,5.99,CALIFORNIA,-118.331,34.168,26.56005909521356,-1.0508943625174656,320.57,1.420796145743164
602,113,5.99,CALIFORNIA,-118.696,34.15,57.83895956897042,-1.3734449952209948,403.72,0.2290393210449416
603,113,5.99,CALIFORNIA,-118.606,34.212,51.68111105680463,-1.211503005050823,267.49,2.086136657017464
604,113,5.99,CALIFORNIA,-118.426,34.419,51.885103905939225,-0.6576584141615165,325.6,1.352782698908881
605,113,5.99,CALIFORNIA,-117.838,33.9121,27.125820897661768,2.165244116873916,235.0,0.0996848463958884
606,113,5.99,CALIFORNIA,-118.27,33.812,31.594254331698185,-2.5545864754541,305.14,-1.5404175696893547
608,113,5.99,CALIFORNIA,-118.65,34.459,69.36980634546994,-0.8536446096466054,421.05,0.1869044846388072
609,113,5.99,CALIFORNIA,-118.642,34.564,76.9839327280233,-0.732530561099186,450.28,1.7950033431152252
610,113,5.99,CALIFORNIA,-118.196,33.899,19.770785617671496,-2.573521865955372,266.9,0.9971372082612912
611,113,5.99,CALIFORNIA,-117.871,34.078,19.64596829133404,1.407008698047945,346.62,-0.8542321397842749
612,113,5.99,CALIFORNIA,-117.915,34.087,15.883978549394126,1.3035718806396657,324.79,-0.827693317103121
613,113,5.99,CALIFORNIA,-118.137,33.92,15.24712179561197,-2.7950679781630927,245.06,1.0393641847303223
614,113,5.99,CALIFORNIA,-118.167,33.924,16.009800509142035,-2.6217931796882272,271.9,-0.1638518348196383
615,113,5.99,CALIFORNIA,-118.019,34.093,7.500036326895691,0.8677517452277117,290.63,0.5935356737743425
616,113,5.99,CALIFORNIA,-117.709,33.869,39.77680342889735,2.095797969899781,367.54,1.2922208983754255
617,113,5.99,CALIFORNIA,-117.937,33.719,38.983682291290044,2.792146823131743,270.54,-0.8384042923331047
618,113,5.99,CALIFORNIA,-118.112,34.049,2.862471270136824,-1.582270383063766,468.18,0.8112798553741548
619,113,5.99,CALIFORNIA,-118.231,34.2,21.70047647322352,-0.6907176244672862,371.07,0.2608488125522741
620,113,5.99,CALIFORNIA,-117.883,34.137,20.70042740044402,1.080601102636764,362.31,-0.6898613968199857
621,113,5.99,CALIFORNIA,-117.943,33.99,14.343326735154935,2.0465311068802894,337.0,-0.1527179135222705
622,113,5.99,CALIFORNIA,-116.979,33.729,107.95296476805429,1.9007765757703223,328.09,0.3233790977286556
623,113,5.99,CALIFORNIA,-117.997,33.662,43.65685728776569,2.9621720496652486,315.52,-0.6395184366730282
624,113,5.99,CALIFORNIA,-118.279,33.905,24.310000109245927,-2.2885390822915164,316.02,0.43454492338221
625,113,5.99,CALIFORNIA,-118.26,33.929,21.25084087683991,-2.2488068056304145,301.0,0.713204522070239
626,113,5.99,CALIFORNIA,-118.361,34.009,26.24242549842041,-1.7406054978021552,297.07,0.1974508074116399
627,113,5.99,CALIFORNIA,-118.431,34.001,32.76609945603306,-1.7333337886430238,321.91,-2.512022485330495
628,113,5.99,CALIFORNIA,-118.418,34.063,31.150248424149613,-1.5203456662460546,277.98,-0.9051405914080878
629,113,5.99,CALIFORNIA,-118.416,34.062,30.96075800649981,-1.5236432405938978,277.98,-1.7712074315984163
630,113,5.99,CALIFORNIA,-118.481,34.086,37.14829744136077,-1.459035940896283,740.05,-0.3819807860540009
631,113,5.99,CALIFORNIA,-118.222,34.088,13.705392740150163,-1.251529990988854,366.71,-1.084082091035749
632,113,5.99,CALIFORNIA,-118.23,34.004,14.649731867573328,-1.920173486228841,283.14,-1.1197588543955257
633,113,5.99,CALIFORNIA,-118.244,34.115,16.716418516676583,-1.1188943223362355,329.06,-0.0140442453983662
634,113,5.99,CALIFORNIA,-118.339,34.09,24.23991932191204,-1.3821953388676838,316.46,-0.7605108258028903
635,113,5.99,CALIFORNIA,-118.435,34.089,32.973057912892784,-1.435112478563106,255.0,-1.855069187495619
636,113,5.99,CALIFORNIA,-118.189,34.111,12.091519651693863,-0.9686025873613546,364.91,-0.8162155164231546
637,113,5.99,CALIFORNIA,-118.298,34.082,20.357798423959128,-1.3906068754437575,315.06,0.4456528970719448
638,113,5.99,CALIFORNIA,-118.178,34.037,9.060107853118412,-1.7214867108572784,349.43,0.452566170784264
639,113,5.99,CALIFORNIA,-118.279,34.005,18.93508087696225,-1.832346126547033,285.28,0.0121603218851763
640,113,5.99,CALIFORNIA,-118.355,34.046,25.30192881026642,-1.5839252095403304,308.71,-0.623000058335501
641,113,5.99,CALIFORNIA,-118.289,33.976,20.862727481343235,-1.9701082595631625,241.41,-0.4247585695601205
643,113,5.99,CALIFORNIA,-118.2,33.754,34.55462031950857,-2.816842094658889,230.0,-1.426225765100379
644,113,5.99,CALIFORNIA,-118.176,33.881,20.62982825337192,-2.7015000958805087,344.72,1.1445467559206313
645,113,5.99,CALIFORNIA,-118.194,33.84,25.45779446024989,-2.7182194263784285,302.73,1.1581092169392462
646,113,5.99,CALIFORNIA,-118.133,33.778,30.47462763511605,-2.982878039651695,282.0,-1.646456264057915
647,113,5.99,CALIFORNIA,-118.254,34.238,26.31939523323791,-0.6504647957696876,411.55,0.0369487733587992
648,113,5.99,CALIFORNIA,-117.973,33.921,17.38149294487558,2.529520590672913,338.27,-0.029750583927065
649,113,5.99,CALIFORNIA,-117.918,34.026,15.272345270773934,1.7400462493462896,339.52,-0.4203731465927173
650,113,5.99,CALIFORNIA,-118.43,34.674,76.37292070293816,-0.4321378672826126,425.34,0.61609295514257
651,113,5.99,CALIFORNIA,-118.099,33.846,22.611635192599643,-3.067850294424868,267.35,0.8835868345063301
652,113,5.99,CALIFORNIA,-118.156,34.688,71.18546522646542,-0.0966961692304245,339.14,1.2151143836934182
653,113,5.99,CALIFORNIA,-118.346,33.897,29.751131790046603,-2.1733625188643666,311.86,-0.8354871514456608
654,113,5.99,CALIFORNIA,-118.241,34.6,62.83782396195825,-0.2357479048023815,375.22,0.8673612755106992
655,113,5.99,CALIFORNIA,-118.244,34.604,63.3340283331812,-0.2383238362230796,327.44,0.1590654957527902
656,113,5.99,CALIFORNIA,-118.638,34.045,51.43202541258996,-1.5773487449047654,578.11,0.4516864909537341
657,113,5.99,CALIFORNIA,-118.8,34.013,66.52223727697191,-1.6278496101218334,349.54,0.4600246088932466
658,113,5.99,CALIFORNIA,-118.788,34.024,65.34813489992602,-1.6103001847414369,436.53,0.4732668373867347
660,113,5.99,CALIFORNIA,-118.08,34.39,37.79272347322553,0.0024333009849186,569.84,0.1415970845681176
661,113,5.99,CALIFORNIA,-118.881,34.288,78.36953324845946,-1.2222402478895478,341.58,0.9642558234617548
662,113,5.99,CALIFORNIA,-118.057,34.224,19.504600337561165,0.1136227740569179,680.37,-0.95563355350725
663,113,5.99,CALIFORNIA,-118.412,34.194,34.49717388406913,-1.0852286725675273,326.47,1.3873883579217627
664,113,5.99,CALIFORNIA,-118.533,34.387,56.01802226192151,-0.8361108687620521,269.14,0.3979791333657203
665,113,5.99,CALIFORNIA,-118.622,34.391,62.62398579392478,-0.9180604553342916,285.93,0.9345517194326404
666,113,5.99,CALIFORNIA,-118.517,34.209,43.94711716548957,-1.1537723913901288,280.86,1.4391134999973094
667,113,5.99,CALIFORNIA,-118.07,33.915,14.931470059662129,3.0734122798776853,279.46,-0.8928882164433196
668,113,5.99,CALIFORNIA,-117.884,33.9354,22.15650955212385,2.176605779265275,415.69,0.6573677422551184
669,113,5.99,CALIFORNIA,-118.554,34.042,43.68208129433383,-1.587023456607118,191.06,-1.7373523909238937
670,113,5.99,CALIFORNIA,-118.375,34.296,38.51747404071653,-0.7791988378229922,508.08,1.5912318656458082
671,113,5.99,CALIFORNIA,-118.42,34.25,38.37999659909805,-0.9503368191449736,323.76,0.467935437876623
672,113,5.99,CALIFORNIA,-118.442,34.222,38.41510506640784,-1.0469592264782108,318.16,0.7941202306235389
674,113,5.99,CALIFORNIA,-118.121,34.139,10.612543674961609,-0.3550547610054475,415.13,-0.9050470412778208
682,113,5.99,CALIFORNIA,-118.078,34.168,13.16962960033346,0.021005001226758,397.27,0.4617325770536195
683,113,5.99,CALIFORNIA,-118.432,33.96,33.904491913654695,-1.865561846041517,345.72,-1.7232949271903215
684,113,5.99,CALIFORNIA,-117.748,34.056,30.754107975678856,1.5450014034520214,384.44,-1.523262303283885
685,113,5.99,CALIFORNIA,-117.574,34.104,47.1886301998553,1.4393809866505762,390.18,-1.1946940380368531
686,113,5.99,CALIFORNIA,-118.335,33.74,41.58142041205377,-2.5398887807885844,508.83,-1.5885623644352944
687,113,5.99,CALIFORNIA,-117.446,33.951,59.6688328772311,1.751464415806514,389.95,-0.7060791582600364
688,113,5.99,CALIFORNIA,-118.265,34.827,87.91231139338413,-0.1926623520985259,275.12,1.3450656320195309
689,113,5.99,CALIFORNIA,-118.093,34.091,4.756302395204767,-0.2349918509027502,401.37,0.3598704983298965
690,113,5.99,CALIFORNIA,-118.13,34.115,8.576915286039913,-0.5551643322762961,379.43,-1.3474539054481558
691,113,5.99,CALIFORNIA,-118.087,33.944,11.6932675492565,-3.094139644658814,339.06,1.9239180922363663
692,113,5.99,CALIFORNIA,-118.485,34.005,37.63373370635766,-1.699767967057831,385.87,-1.405008929279874
693,113,5.99,CALIFORNIA,-118.412,34.146,32.372976083359134,-1.2314578481410818,400.44,1.828412983991215
694,113,5.99,CALIFORNIA,-118.421,34.221,36.691300711248665,-1.0233568792731498,320.93,1.7190375969050091
695,113,5.99,CALIFORNIA,-118.366,34.235,33.395307085715466,-0.9047110745515612,393.67,-0.3845265238503877
696,113,5.99,CALIFORNIA,-118.303,34.269,31.82726657220796,-0.6975743593091283,402.16,-0.4447531955113279
697,113,5.99,CALIFORNIA,-118.444,34.326,45.40653036254115,-0.8267483408597425,440.54,-0.1106624834662836
698,113,5.99,CALIFORNIA,-118.437,34.306,43.45081765313896,-0.8544356179363951,348.87,-0.3035014349276977
699,113,5.99,CALIFORNIA,-118.534,34.16,43.56520355251901,-1.2828486676322692,257.21,4.39958750138187
700,113,5.99,CALIFORNIA,-118.269,33.736,38.85966950117594,-2.6766962923849467,260.6,-0.3495522070746996
701,113,5.99,CALIFORNIA,-118.356,33.822,35.80629714410939,-2.3506557397796826,289.04,-1.195025090685427
703,113,5.99,CALIFORNIA,-117.818,33.821,35.10724615586101,2.3752091528939023,416.93,-0.5223168550696975
704,113,5.99,CALIFORNIA,-117.952,34.064,12.020823113933597,1.4341007127922545,334.69,-0.8632636724591629
705,113,5.99,CALIFORNIA,-118.053,34.02,4.153161667423127,2.469405886719415,298.68,0.3395224400956065
706,114,5.27,CALIFORNIA,-118.15,34.07,4.433618153084801,-1.3176951931520562,549.75,0.8919689641370155
707,114,5.27,CALIFORNIA,-118.096,34.177,12.996601394331991,0.0532271880181789,375.16,1.182034830576585
708,114,5.27,CALIFORNIA,-118.167,33.924,16.186151587601938,-2.7703667024082086,271.9,-0.8313748759439601
709,114,5.27,CALIFORNIA,-118.279,33.905,23.634348745819896,-2.3845446175825376,316.02,0.9791587078697058
710,114,5.27,CALIFORNIA,-118.26,33.929,20.49906102396224,-2.357902666382922,301.0,1.0645594295933944
711,114,5.27,CALIFORNIA,-118.361,34.009,24.443094081786462,-1.803094258614544,297.07,0.6855114103447271
712,114,5.27,CALIFORNIA,-118.339,34.09,21.99071079205317,-1.4177380382052678,316.46,0.1355448669398405
713,114,5.27,CALIFORNIA,-118.178,34.037,7.336622674592404,-1.9255915388288976,349.43,1.5823919795621448
714,114,5.27,CALIFORNIA,-118.057,34.224,18.690394780778483,0.2312969924486212,680.37,1.3640747727358178
715,114,5.27,CALIFORNIA,-118.13,34.115,6.572773442455058,-0.3811334468271388,379.43,1.4590178825176412
716,114,5.27,CALIFORNIA,-118.534,34.16,41.24005384152253,-1.2963650961962676,257.21,1.040616519004696
3683,114,5.27,CALIFORNIA,-117.951,33.817,30.41853449356076,2.658914427473057,269.29,-0.3366104106326495
3684,114,5.27,CALIFORNIA,-118.036,34.13,9.954450039172675,0.6757657697551148,367.53,0.935916604550811
3685,114,5.27,CALIFORNIA,-117.974,34.1,12.749558084019611,1.2147173902033523,544.68,-1.256184714460868
3686,114,5.27,CALIFORNIA,-118.158,33.965,11.678421033793756,-2.6956467473735364,267.13,-0.3543903728316852
3687,114,5.27,CALIFORNIA,-118.405,34.127,28.79891256891917,-1.3083061873721131,545.66,-0.1245436574814657
3688,114,5.27,CALIFORNIA,-118.225,34.286,27.458082175280914,-0.4196290692095243,550.11,1.6079376146186326
3689,114,5.27,CALIFORNIA,-117.896,33.916,24.954272965416333,2.2643885958005883,322.75,0.5508319625099991
3690,114,5.27,CALIFORNIA,-118.018,33.847,24.91308816230436,2.818367640466216,270.96,1.733573277683201
3691,114,5.27,CALIFORNIA,-118.331,34.168,24.167578636078225,-1.051044467117911,320.57,-0.6020069070261826
3692,114,5.27,CALIFORNIA,-118.696,34.15,55.57447741955504,-1.387282438034826,403.72,-0.897888050646377
3693,114,5.27,CALIFORNIA,-118.606,34.212,49.32062279195564,-1.2194465273443436,267.49,0.1994252696132031
3694,114,5.27,CALIFORNIA,-118.426,34.419,49.68436536171797,-0.6393948432446489,325.6,0.1951421473975937
3695,114,5.27,CALIFORNIA,-118.27,33.812,31.522649820562734,-2.6306010950532657,305.14,-1.2300539023612096
3697,114,5.27,CALIFORNIA,-118.196,33.899,19.798640341521303,-2.694732745258176,266.9,0.238325217188112
3698,114,5.27,CALIFORNIA,-117.871,34.078,21.554748468676568,1.4768964759735332,346.62,-1.3802969534622065
3699,114,5.27,CALIFORNIA,-117.915,34.087,17.655390971988172,1.3994174478955796,324.79,-0.9114691137683012
3700,114,5.27,CALIFORNIA,-118.137,33.92,15.834576061520924,-2.944688097685261,245.06,-0.7187512972022472
3701,114,5.27,CALIFORNIA,-118.019,34.093,8.615769581542358,1.1315775064992684,290.63,-0.3379265089985873
3702,114,5.27,CALIFORNIA,-117.937,33.719,40.83947196312926,2.754082033929925,270.54,0.1629296016548783
3703,114,5.27,CALIFORNIA,-118.231,34.2,19.480430972979885,-0.6475583279006957,371.07,0.4605495523863683
3704,114,5.27,CALIFORNIA,-118.012,33.79,31.120817888537943,2.8658173135287472,301.11,0.5478312367490662
3705,114,5.27,CALIFORNIA,-117.883,34.137,22.06725712505241,1.1722866764152502,362.31,-1.5110324714475063
3706,114,5.27,CALIFORNIA,-117.943,33.99,16.73387142633155,2.0525231525664607,337.0,-0.4158489122329455
3707,114,5.27,CALIFORNIA,-118.431,34.001,30.94512877364514,-1.7822910472816624,321.91,-1.631635006202258
3708,114,5.27,CALIFORNIA,-118.222,34.088,11.37050103861353,-1.2935499424007249,366.71,-0.2172841207550786
3709,114,5.27,CALIFORNIA,-118.23,34.004,13.231059328937231,-2.058877289620184,283.14,-0.2169841391378708
3710,114,5.27,CALIFORNIA,-118.244,34.115,14.330255750394976,-1.1303410506408489,329.06,0.4543861111087739
3711,114,5.27,CALIFORNIA,-118.435,34.089,30.767403017388,-1.464432618078312,255.0,-2.248542078706099
3712,114,5.27,CALIFORNIA,-118.189,34.111,9.7093001371439,-0.9483932009465548,364.91,-0.5956052248461638
3713,114,5.27,CALIFORNIA,-118.298,34.082,18.118961536000526,-1.434751800007511,315.06,-0.4902184190269177
3714,114,5.27,CALIFORNIA,-118.279,34.005,17.317548384305724,-1.9299534965875127,285.28,0.994371675142666
3715,114,5.27,CALIFORNIA,-118.355,34.046,23.272197886523305,-1.6363456911055565,308.71,-0.7907383594623061
3716,114,5.27,CALIFORNIA,-118.289,33.976,19.503372907965662,-2.067968517698093,241.41,0.1704292459197355
3718,114,5.27,CALIFORNIA,-118.254,34.238,24.134918716310004,-0.611968841961128,411.55,0.2907294024719568
3719,114,5.27,CALIFORNIA,-117.973,33.921,19.57306816790931,2.477265620919169,338.27,-0.1362960810140338
3720,114,5.27,CALIFORNIA,-117.918,34.026,17.539011452327877,1.786610903671691,339.52,-0.747769578864861
3721,114,5.27,CALIFORNIA,-118.099,33.846,23.74085336143864,3.124048946138472,267.35,1.3942657550479312
3722,114,5.27,CALIFORNIA,-118.346,33.897,28.7933479200015,-2.2485063309425755,311.86,-0.5359789739224063
3723,114,5.27,CALIFORNIA,-118.176,33.881,20.955052824813773,-2.8157817760037664,344.72,-0.2619116369177273
3724,114,5.27,CALIFORNIA,-118.788,34.024,63.33214236465248,-1.630545611077681,436.53,-0.698240531611881
3725,114,5.27,CALIFORNIA,-118.389,33.886,32.68990759610321,-2.2009676335045887,351.57,-0.6301160730166102
3726,114,5.27,CALIFORNIA,-118.08,34.39,36.6697156402844,0.0589678739584586,569.84,1.4663373446309689
3727,114,5.27,CALIFORNIA,-118.412,34.194,32.10614627472808,-1.0879540614705523,326.47,0.2104227645188113
3728,114,5.27,CALIFORNIA,-118.517,34.209,41.56782937115049,-1.159862686439985,280.86,-0.0698559318807098
