x,y,vs30,epi_dist,epi_azimuth
-7.199999999999994,-14.4,750.0,24.498979570586197,3.2315134426250456
-6.799999999999994,-14.4,750.0,24.466303357883877,3.2152297588897585
-6.399999999999993,-14.4,750.0,24.440130932546165,3.1989068626958326
-5.999999999999993,-14.4,750.0,24.420483205702542,3.182553337124108
-5.5999999999999925,-14.4,750.0,24.407375934335914,3.166177862959653
-5.199999999999992,-14.4,750.0,24.400819658363936,3.149789191339705
-4.799999999999992,-14.4,750.0,24.400819658363936,3.13339611583988
-4.399999999999992,-14.4,750.0,24.407375934335914,3.117007444219933
-3.999999999999991,-14.4,750.0,24.420483205702542,3.100631970055477
-3.5999999999999908,-14.4,630.0,24.440130932546165,3.0842784444837528
-3.1999999999999904,-14.4,630.0,24.466303357883877,3.0679555482898273
-2.79999999999999,-14.4,480.0,24.498979570586197,3.05167186455454
-2.3999999999999897,-14.4,480.0,24.5381335883559,3.0354358520771565
-1.9999999999999891,-14.4,630.0,24.58373446000424,3.0192558197742967
-1.599999999999989,-14.4,630.0,24.635746386095143,3.0031399022425354
-1.1999999999999886,-14.4,750.0,24.69412885687608,2.987096036655412
-0.7999999999999883,-14.4,750.0,24.758836806279895,2.9711319411468686
-0.3999999999999879,-14.4,750.0,24.82982078066614,2.955255094812744
1.2434497875801752e-14,-14.4,750.0,24.907027120874943,2.9394727194402988
0.4000000000000128,-14.4,630.0,24.99039815609187,2.923791763053374
0.8000000000000131,-14.4,630.0,25.079872407968907,2.908218885337999
1.2000000000000135,-14.4,480.0,25.175384803414627,2.892760444990645
1.600000000000012,-14.4,480.0,25.276866894455097,2.8774224890091347
2.000000000000014,-14.4,630.0,25.384247083575282,2.862210743924965
2.4000000000000163,-14.4,480.0,25.497450852977444,2.847130608955686
2.800000000000015,-14.4,630.0,25.61640099623677,2.832187151037375
3.200000000000013,-14.4,630.0,25.741017850893158,2.8173851016803244
3.600000000000016,-14.4,630.0,25.871219530590363,2.8027288555760164
4.000000000000018,-14.4,630.0,26.006922155457,2.788222470870395
4.400000000000016,-14.4,630.0,26.14804007951648,2.7738696710074446
4.800000000000015,-14.4,630.0,26.294486114012578,2.759673848038141
5.200000000000017,-14.4,630.0,26.446171745642133,2.7456380672829552
5.600000000000019,-14.4,750.0,26.60300734879424,2.73176507323117
6.000000000000018,-14.4,750.0,26.764902391004536,2.7180572965572147
6.400000000000016,-14.4,750.0,26.931765630942213,2.704516862132954
6.8000000000000185,-14.4,750.0,27.103505308354496,2.691145597915136
7.200000000000021,-14.4,750.0,27.28002932549744,2.6779450445889865
7.600000000000019,-14.4,750.0,27.461245419681905,2.6649164658518956
8.000000000000018,-14.4,750.0,27.647061326658218,2.6520608592252732
8.40000000000002,-14.4,750.0,27.837384934652185,2.639378967287616
8.800000000000022,-14.4,750.0,28.032124428947593,2.6268712892275805
9.20000000000002,-14.4,750.0,28.231188426986215,2.6145380926221544
9.60000000000002,-14.4,750.0,28.43448610402517,2.6023794253517405
10.00000000000002,-14.4,750.0,28.64192730945319,2.590395127570964
10.400000000000023,-14.4,750.0,28.85342267392208,2.578584843661145
10.800000000000022,-14.4,750.0,29.068883707497275,2.566948034097553
11.20000000000002,-14.4,750.0,29.288222889072678,2.555483987171645
11.600000000000025,-14.4,630.0,29.511353747329192,2.5441918305154405
12.000000000000025,-14.4,480.0,29.738190933545383,2.5330705423818727
12.400000000000023,-14.4,480.0,29.968650286591167,2.5221189626414016
12.800000000000022,-14.4,480.0,30.202648890453315,2.5113358034612374
13.200000000000024,-14.4,480.0,30.44010512465423,2.500719659639267
13.600000000000026,-14.4,630.0,30.68093870793397,2.4902690185700838
14.000000000000025,-14.4,750.0,30.925070735569882,2.4799822698254608
14.400000000000023,-14.4,630.0,31.172423710709452,2.4698577143361202
14.800000000000026,-14.4,630.0,31.422921570089578,2.4598935731657443
-14.8,-14.0,750.0,25.923734298900687,3.5292622319637914
-14.4,-14.0,750.0,25.775181861628056,3.514894544402452
-14.0,-14.0,750.0,25.632011235952593,3.5003633238603653
-13.6,-14.0,750.0,25.494313091354314,3.4856720025896037
-13.2,-14.0,750.0,25.362176562747923,3.4708243651736628
-12.8,-14.0,750.0,25.23568901377571,3.455824552674131
-12.4,-14.0,750.0,25.114935795259363,3.4406770652027507
-11.999999999999998,-14.0,750.0,25.0,3.4253867627981207
-11.599999999999998,-14.0,750.0,24.890962215229848,3.4099588644957
-11.199999999999998,-14.0,750.0,24.78790027412568,3.3943989454915493
-10.799999999999995,-14.0,750.0,24.690889007891148,3.3787129323144556
-10.399999999999997,-14.0,750.0,24.599999999999998,3.362907095937584
-9.999999999999996,-14.0,750.0,24.515301344262525,3.3469880427795604
-9.599999999999996,-14.0,750.0,24.436857408431223,3.3309627035656373
-9.199999999999996,-14.0,750.0,24.364728605096342,3.3148383200421576
-8.799999999999995,-14.0,750.0,24.29897117163605,3.2986224295615245
-8.399999999999995,-14.0,750.0,24.239636960977776,3.282322847580018
-7.999999999999995,-14.0,750.0,24.186773244895647,3.2659476481365544
-7.599999999999994,-14.0,750.0,24.140422531513405,3.2495051424064694
-7.199999999999994,-14.0,750.0,24.100622398602074,3.2330038554500735
-6.799999999999994,-14.0,750.0,24.067405344157894,3.2164525013005596
-6.399999999999993,-14.0,750.0,24.040798655618744,3.199859956559326
-5.999999999999993,-14.0,750.0,24.020824298928627,3.1832352326883813
-5.5999999999999925,-14.0,750.0,24.00749882849107,3.166587447208713
-5.199999999999992,-14.0,750.0,24.000833318866242,3.1499257940299286
-4.799999999999992,-14.0,750.0,24.000833318866242,3.133259513149657
-4.399999999999992,-14.0,630.0,24.00749882849107,3.116597859970873
-3.999999999999991,-14.0,630.0,24.020824298928627,3.0999500744912045
-3.5999999999999908,-14.0,630.0,24.040798655618744,3.0833253506202594
-3.1999999999999904,-14.0,630.0,24.067405344157894,3.066732805879026
-2.79999999999999,-14.0,480.0,24.100622398602074,3.050181451729512
-2.3999999999999897,-14.0,480.0,24.140422531513405,3.0336801647731164
-1.9999999999999891,-14.0,630.0,24.18677324489565,3.0172376590430314
-1.599999999999989,-14.0,750.0,24.23963696097778,3.0008624595995674
-1.1999999999999886,-14.0,750.0,24.298971171636055,2.984562877618061
-0.7999999999999883,-14.0,750.0,24.364728605096346,2.9683469871374277
-0.3999999999999879,-14.0,750.0,24.436857408431226,2.952222603613948
1.2434497875801752e-14,-14.0,630.0,24.51530134426253,2.9361972644000254
0.4000000000000128,-14.0,630.0,24.6,2.9202782112420014
0.8000000000000131,-14.0,630.0,24.69088900789115,2.9044723748651298
1.2000000000000135,-14.0,480.0,24.787900274125683,2.888786361688036
1.600000000000012,-14.0,480.0,24.89096221522985,2.873226442683886
2.000000000000014,-14.0,480.0,25.000000000000004,2.8577985443814646
2.4000000000000163,-14.0,630.0,25.114935795259367,2.8425082419768346
2.800000000000015,-14.0,630.0,25.235689013775715,2.827360754505454
3.200000000000013,-14.0,630.0,25.362176562747926,2.812360942005923
3.600000000000016,-14.0,630.0,25.49431309135432,2.797513304589982
4.000000000000018,-14.0,480.0,25.6320112359526,2.7828219833192205
4.400000000000016,-14.0,630.0,25.775181861628063,2.768290762777134
4.800000000000015,-14.0,750.0,25.923734298900694,2.7539230752157944
5.200000000000017,-14.0,750.0,26.077576574520883,2.739722006149336
5.600000000000019,-14.0,630.0,26.236615635405425,2.7256903012616625
6.000000000000018,-14.0,750.0,26.40075756488818,2.711830374493104
6.400000000000016,-14.0,750.0,26.569907790581443,2.6981443171700543
6.8000000000000185,-14.0,750.0,26.743971283263082,2.684633908042659
7.200000000000021,-14.0,750.0,26.922852746319446,2.6713006240982966
7.600000000000019,-14.0,750.0,27.10645679538365,2.6581456520225935
8.000000000000018,-14.0,750.0,27.29468812791237,2.6451699001849107
8.40000000000002,-14.0,750.0,27.487451682540534,2.6323740110313687
8.800000000000022,-14.0,750.0,27.684652788142397,2.6197583737753822
9.20000000000002,-14.0,750.0,27.886197302608338,2.607323137283132
9.60000000000002,-14.0,750.0,28.09199174141984,2.5950682230592697
10.00000000000002,-14.0,750.0,28.301943396169822,2.5829933382462302
10.400000000000023,-14.0,750.0,28.5159604432325,2.5710979885587117
10.800000000000022,-14.0,750.0,28.733952042836027,2.5593814910830277
11.20000000000002,-14.0,630.0,28.95582842883278,2.5478429868790213
11.600000000000025,-14.0,630.0,29.181500989496765,2.5364814533300195
12.000000000000025,-14.0,630.0,29.410882339705502,2.525295716193721
12.400000000000023,-14.0,480.0,29.643886384885516,2.51428446131403
12.800000000000022,-14.0,480.0,29.880428377116697,2.5034462459604896
13.200000000000024,-14.0,480.0,30.12042496380157,2.4927795097682113
13.600000000000026,-14.0,630.0,30.363794229312003,2.4822825852569346
14.000000000000025,-14.0,480.0,30.61045573002795,2.471953707913155
14.400000000000023,-14.0,630.0,30.86033052318139,2.4617910258240365
14.800000000000026,-14.0,630.0,31.11334118991403,2.4517926088561848
-14.8,-13.6,750.0,25.553864678361276,3.5351796799521438
-14.4,-13.6,750.0,25.403149411047444,3.520637043439686
-14.0,-13.6,750.0,25.257870060636545,3.5059239709023315
-13.6,-13.6,750.0,25.118120948828956,3.4910439291776068
-13.2,-13.6,750.0,24.983994876720576,3.476000759820487
-12.8,-13.6,750.0,24.85558287387363,3.460798684215955
-12.4,-13.6,750.0,24.7329739416836,3.4454423070006834
-11.999999999999998,-13.6,750.0,24.616254792311523,3.4299366176549175
-11.599999999999998,-13.6,750.0,24.505509584581176,3.4142869901354604
-11.199999999999998,-13.6,750.0,24.400819658363936,3.3984991804332285
-10.799999999999995,-13.6,750.0,24.302263269086687,3.382579321954234
-10.399999999999997,-13.6,750.0,24.209915324098098,3.3665339186409637
-9.999999999999996,-13.6,750.0,24.123847122712416,3.350369835771858
-9.599999999999996,-13.6,750.0,24.044126101815387,3.3340942883997724
-9.199999999999996,-13.6,750.0,23.970815588961507,3.3177148274156125
-8.799999999999995,-13.6,750.0,23.90397456491284,3.301239323250454
-8.399999999999995,-13.6,750.0,23.843657437566076,3.284675947257949
-7.999999999999995,-13.6,750.0,23.789913829183998,3.2680331508481824
-7.599999999999994,-13.6,750.0,23.742788378789886,3.251319642473869
-7.199999999999994,-13.6,750.0,23.70232056149777,3.2345443625992094
-6.799999999999994,-13.6,750.0,23.66854452643846,3.21771645681032
-6.399999999999993,-13.6,750.0,23.641488954801474,3.200845247253225
-5.999999999999993,-13.6,750.0,23.621176939348302,3.1839402026103687
-5.5999999999999925,-13.6,750.0,23.607625886564705,3.1670109068488683
-5.199999999999992,-13.6,750.0,23.600847442411894,3.150067026992763
-4.799999999999992,-13.6,630.0,23.600847442411894,3.1331182801868223
-4.399999999999992,-13.6,630.0,23.607625886564705,3.116174400330717
-3.999999999999991,-13.6,480.0,23.621176939348302,3.099245104569217
-3.5999999999999908,-13.6,480.0,23.641488954801474,3.0823400599263606
-3.1999999999999904,-13.6,480.0,23.66854452643846,3.0654688503692658
-2.79999999999999,-13.6,480.0,23.70232056149777,3.0486409445803764
-2.3999999999999897,-13.6,630.0,23.74278837878989,3.0318656647057165
-1.9999999999999891,-13.6,630.0,23.789913829184,3.015152156331403
-1.599999999999989,-13.6,750.0,23.843657437566076,2.9985093599216364
-1.1999999999999886,-13.6,750.0,23.903974564912843,2.981945983929131
-0.7999999999999883,-13.6,750.0,23.97081558896151,2.9654704797639733
-0.3999999999999879,-13.6,750.0,24.04412610181539,2.9490910187798134
1.2434497875801752e-14,-13.6,630.0,24.123847122712416,2.9328154714077277
0.4000000000000128,-13.6,480.0,24.2099153240981,2.9166513885386216
0.8000000000000131,-13.6,630.0,24.30226326908669,2.9006059852253516
1.2000000000000135,-13.6,480.0,24.400819658363943,2.8846861267463573
1.600000000000012,-13.6,630.0,24.505509584581183,2.8688983170441253
2.000000000000014,-13.6,480.0,24.616254792311526,2.8532486895246683
2.4000000000000163,-13.6,480.0,24.732973941683607,2.8377430001789024
2.800000000000015,-13.6,480.0,24.855582873873633,2.8223866229636307
3.200000000000013,-13.6,480.0,24.983994876720583,2.8071845473590984
3.600000000000016,-13.6,480.0,25.11812094882896,2.7921413780019786
4.000000000000018,-13.6,630.0,25.257870060636552,2.7772613362772542
4.400000000000016,-13.6,630.0,25.40314941104745,2.7625482637399
4.800000000000015,-13.6,630.0,25.553864678361283,2.748005627227442
5.200000000000017,-13.6,630.0,25.70992026436489,2.7336365255173716
5.600000000000019,-13.6,630.0,25.871219530590366,2.719443697378839
6.000000000000018,-13.6,750.0,26.037665025881267,2.705429530865914
6.400000000000016,-13.6,750.0,26.209158704544492,2.6915960736997446
6.8000000000000185,-13.6,750.0,26.38560213449753,2.6779450445889865
7.200000000000021,-13.6,750.0,26.56689669494728,2.6644778453416174
7.600000000000019,-13.6,630.0,26.752943763257164,2.6511955736265045
8.000000000000018,-13.6,750.0,26.943644890771562,2.63809903624958
8.40000000000002,-13.6,750.0,27.138901967470986,2.62518876281695
8.800000000000022,-13.6,750.0,27.338617375427027,2.6124650196655215
9.20000000000002,-13.6,750.0,27.542694131112167,2.5999278239505266
9.60000000000002,-13.6,750.0,27.751036016696755,2.58757695778848
10.00000000000002,-13.6,750.0,27.96354770053329,2.575411982363433
10.400000000000023,-13.6,750.0,28.18013484708689,2.5634322519137367
10.800000000000022,-13.6,750.0,28.400704216621122,2.5516369275257462
11.20000000000002,-13.6,630.0,28.625163754990133,2.5400249906699073
11.600000000000025,-13.6,630.0,28.85342267392208,2.528595256423305
12.000000000000025,-13.6,630.0,29.0853915222058,2.517346386331029
12.400000000000023,-13.6,630.0,29.320982248212644,2.5062769008664856
12.800000000000022,-13.6,630.0,29.560108254199626,2.49538519145808
13.200000000000024,-13.6,630.0,29.80268444284845,2.484669532056417
13.600000000000026,-13.6,480.0,30.048627256498772,2.474128090222396
14.000000000000025,-13.6,480.0,30.297854709533496,2.4637589377221727
14.400000000000023,-13.6,480.0,30.550286414369356,2.4535600606200862
14.800000000000026,-13.6,480.0,30.805843601498744,2.4435293688651756
-14.8,-13.2,750.0,25.184916120567088,3.541270722778761
-14.4,-13.2,750.0,25.031979546172533,3.5265500398838956
-14.0,-13.2,750.0,24.88453334905037,3.5116516496275105
-13.6,-13.2,750.0,24.742675683927153,3.496579046750011
-13.2,-13.2,750.0,24.606503205453635,3.4813361246408814
-12.8,-13.2,750.0,24.4761108021679,3.4659271815635906
-12.4,-13.2,750.0,24.351591323771842,3.450356925066263
-11.999999999999998,-13.2,750.0,24.233035303073365,3.4346304744183085
-11.599999999999998,-13.2,750.0,24.120530674095875,3.4187533609233824
-11.199999999999998,-13.2,750.0,24.014162487998618,3.402731525972361
-10.799999999999995,-13.2,750.0,23.91401262858243,3.386571316716657
-10.399999999999997,-13.2,750.0,23.82015952927268,3.370279479262017
-9.999999999999996,-13.2,750.0,23.732677893571136,3.3538631493058837
-9.599999999999996,-13.2,750.0,23.651638421048126,3.3373298401672593
-9.199999999999996,-13.2,750.0,23.577107541002565,3.320687428186435
-8.799999999999995,-13.2,750.0,23.509147155947616,3.303944135502608
-8.399999999999995,-13.2,750.0,23.447814397081874,3.2871085102497593
-7.999999999999995,-13.2,750.0,23.393161393877484,3.270189404244696
-7.599999999999994,-13.2,750.0,23.345235059857504,3.2531959482751818
-7.199999999999994,-13.2,750.0,23.30407689654323,3.2361375251299336
-6.799999999999994,-13.2,750.0,23.26972281742952,3.2190237405452358
-6.399999999999993,-13.2,750.0,23.242202993692317,3.2018643922741856
-5.999999999999993,-13.2,750.0,23.221541723150082,3.1846694375135542
-5.5999999999999925,-13.2,750.0,23.207757323791544,3.1674489589490524
-5.199999999999992,-13.2,630.0,23.20086205294967,3.150213129701929
-4.799999999999992,-13.2,630.0,23.20086205294967,3.1329721774776567
-4.399999999999992,-13.2,480.0,23.207757323791544,3.1157363482305334
-3.999999999999991,-13.2,630.0,23.221541723150082,3.098515869666031
-3.5999999999999908,-13.2,480.0,23.242202993692317,3.0813209149053997
-3.1999999999999904,-13.2,480.0,23.26972281742952,3.06416156663435
-2.79999999999999,-13.2,630.0,23.304076896543233,3.0470477820496518
-2.3999999999999897,-13.2,630.0,23.345235059857508,3.029989358904404
-1.9999999999999891,-13.2,630.0,23.393161393877488,3.012995902934889
-1.599999999999989,-13.2,750.0,23.447814397081874,2.9960767969298265
-1.1999999999999886,-13.2,750.0,23.50914715594762,2.979241171676978
-0.7999999999999883,-13.2,750.0,23.577107541002565,2.9624978789931506
-0.3999999999999879,-13.2,630.0,23.65163842104813,2.9458554670123265
1.2434497875801752e-14,-13.2,630.0,23.732677893571136,2.9293221578737016
0.4000000000000128,-13.2,480.0,23.82015952927268,2.9129058279175686
0.8000000000000131,-13.2,630.0,23.914012628582434,2.8966139904629284
1.2000000000000135,-13.2,480.0,24.01416248799862,2.880453781207225
1.600000000000012,-13.2,480.0,24.12053067409588,2.8644319462562033
2.000000000000014,-13.2,480.0,24.23303530307337,2.8485548327612773
2.4000000000000163,-13.2,480.0,24.351591323771846,2.832828382113323
2.800000000000015,-13.2,480.0,24.476110802167902,2.8172581256159948
3.200000000000013,-13.2,630.0,24.606503205453638,2.8018491825387044
3.600000000000016,-13.2,630.0,24.742675683927157,2.7866062604295743
4.000000000000018,-13.2,630.0,24.884533349050376,2.7715336575520753
4.400000000000016,-13.2,630.0,25.03197954617254,2.75663526729569
4.800000000000015,-13.2,480.0,25.184916120567095,2.7419145844008246
5.200000000000017,-13.2,630.0,25.343243675583444,2.7273747128311183
5.600000000000019,-13.2,750.0,25.506861821870608,2.713018375122212
6.000000000000018,-13.2,750.0,25.67566941678445,2.698847923034596
6.400000000000016,-13.2,750.0,25.84956479324169,2.684865349339227
6.8000000000000185,-13.2,750.0,26.028445977430163,2.671072300567816
7.200000000000021,-13.2,750.0,26.212210894924535,2.657470090564818
7.600000000000019,-13.2,750.0,26.40075756488818,2.644059714684869
8.000000000000018,-13.2,750.0,26.593984282164275,2.6308418644874427
8.40000000000002,-13.2,750.0,26.79178978717175,2.617816942789558
8.800000000000022,-13.2,750.0,26.994073423623945,2.604985078947174
9.20000000000002,-13.2,750.0,27.20073528417937,2.5923461442462608
9.60000000000002,-13.2,750.0,27.411676344215078,2.579899767295147
10.00000000000002,-13.2,750.0,27.626798583983643,2.5676453493204865
10.400000000000023,-13.2,750.0,27.846005099475235,2.5555820792798203
10.800000000000022,-13.2,750.0,28.06920020235704,2.5437089487141584
11.20000000000002,-13.2,750.0,28.29628950940389,2.5320247662740667
11.600000000000025,-13.2,630.0,28.52718002186688,2.5205281718623955
12.000000000000025,-13.2,630.0,28.761780195252186,2.509217650345896
12.400000000000023,-13.2,630.0,29.000000000000014,2.4980915447965084
12.800000000000022,-13.2,630.0,29.241750973565193,2.487148069231031
13.200000000000024,-13.2,630.0,29.486946264406576,2.4763853208251594
13.600000000000026,-13.2,630.0,29.73550066839301,2.4658012915845107
14.000000000000025,-13.2,480.0,29.987330658129626,2.4553938794612646
14.400000000000023,-13.2,480.0,30.24235440570064,2.445160898910374
14.800000000000026,-13.2,480.0,30.50049179931368,2.435100090884087
-14.8,-12.8,750.0,24.816929705344297,3.54754264053809
-14.4,-12.8,750.0,24.661711213944585,3.5326408088601045
-14.0,-12.8,750.0,24.512037858978598,3.5175536074610987
-13.6,-12.8,750.0,24.368011818775862,3.5022845510834744
-13.2,-12.8,750.0,24.22973379961076,3.486837578698429
-12.8,-12.8,750.0,24.097302753627844,3.471217061010536
-12.4,-12.8,750.0,23.970815588961507,3.4554278060177017
-11.999999999999998,-12.8,750.0,23.85036687348855,3.4394750624427415
-11.599999999999998,-12.8,750.0,23.736048533822977,3.423364520863145
-11.199999999999998,-12.8,750.0,23.627949551325862,3.4071023123797044
-10.799999999999995,-12.8,750.0,23.526155657055405,3.390695004682538
-10.399999999999997,-12.8,750.0,23.430749027719962,3.374149595394702
-9.999999999999996,-12.8,750.0,23.341807984815574,3.357473502598947
-9.599999999999996,-12.8,750.0,23.259406699226016,3.3406745524819783
-9.199999999999996,-12.8,750.0,23.183614903633988,3.323760964062556
-8.799999999999995,-12.8,750.0,23.114497615133235,3.3067413310044196
-8.399999999999995,-12.8,750.0,23.052114870440846,3.2896246005518326
-7.999999999999995,-12.8,750.0,22.996521476084162,3.27242004966385
-7.599999999999994,-12.8,750.0,22.947766775876037,3.2551372584624474
-7.199999999999994,-12.8,750.0,22.90589443789524,3.237786081148662
-6.799999999999994,-12.8,750.0,22.870942263055102,3.2203766145789365
-6.399999999999993,-12.8,630.0,22.842942017174586,3.202919164730158
-5.999999999999993,-12.8,750.0,22.821919288263203,3.1854242113154303
-5.5999999999999925,-12.8,750.0,22.807893370497855,3.167902370842715
-5.199999999999992,-12.8,630.0,22.800877176108816,3.1503643584342353
-4.799999999999992,-12.8,480.0,22.800877176108816,3.13282094874535
-4.399999999999992,-12.8,630.0,22.807893370497855,3.115282936336871
-3.999999999999991,-12.8,630.0,22.821919288263203,3.097761095864155
-3.5999999999999908,-12.8,630.0,22.842942017174586,3.0802661424494273
-3.1999999999999904,-12.8,630.0,22.870942263055102,3.062808692600649
-2.79999999999999,-12.8,630.0,22.90589443789524,3.045399226030924
-2.3999999999999897,-12.8,630.0,22.947766775876037,3.028048048717138
-1.9999999999999891,-12.8,630.0,22.996521476084162,3.010765257515736
-1.599999999999989,-12.8,750.0,23.05211487044085,2.9935607066277528
-1.1999999999999886,-12.8,750.0,23.114497615133235,2.9764439761751658
