LE,gammaE,LA
50.43604900749277,0.3796815141959408,25.43511758217616
59.27772489042234,0.3874681876377993,29.853652651382006
58.80973973906001,0.389036673086106,28.766150884583798
55.5141230029624,0.38009765069936613,29.037002810591936
54.78010114940823,0.3897998187653301,22.48001428672399
52.93794191945057,0.3984333566579468,22.512233762598694
52.45685659466688,0.3932225839082872,29.330823039510104
53.190303939121264,0.39011235874727523,27.113244228479502
53.78190268464186,0.38952520161947035,21.43656709623271
53.75286533378639,0.3772421852070053,26.87573111205619
57.583333728243936,0.38969333500117503,27.195929572552433
57.54334384422656,0.3662779418582407,21.532356481363557
59.25637958712752,0.3763273391208772,26.071851281498386
68.26991057035578,0.3515221645774811,21.940957376048658
72.60318270789608,0.3462949779593721,23.92727261956721
46.49262676209793,0.39835228708867704,31.206587307617138
46.65458742455171,0.40599981874806595,29.928009898189188
50.0194544813815,0.4018461654615162,33.168115912382795
49.840948957965296,0.3839681982865565,34.60062067001658
51.003356943549086,0.3956627647249516,30.208419896034844
64.22819725152722,0.3762732582709418,21.341627953033054
62.41695330904382,0.35815703624048584,25.91786609998659
66.4565302416798,0.3676463303262739,21.88636778383578
60.68348205836384,0.36590511216084337,23.18560552630905
52.973212307536315,0.38193927355562324,30.147217706446707
44.67653031674564,0.398184537175887,26.91723460193005
43.4953543687358,0.40406991915037666,24.218473569985026
51.11268868568288,0.4036054174066232,26.667864721228252
51.22233327844018,0.4065658284817454,26.24293276982824
55.15518536056217,0.37470970193140396,23.9010072611211
44.54967600612783,0.4412935140516315,36.295562803300044
42.90028328522089,0.43454088132913193,35.424389311900654
57.2849335737595,0.3772471385261832,36.81956576013194
51.08347343108108,0.39778814035210086,31.21665598527083
59.75154635452526,0.3781280110318617,27.340606203857533
45.729949316798056,0.4007125498473283,19.826756421169055
47.47284678660374,0.40521551063999117,21.418119970012253
48.0554161522063,0.3962465576116429,28.870417503445882
54.590155296810366,0.39637988524074513,28.868133112806053
57.70729882158295,0.3676114523059215,26.711815386342877
52.989792249281344,0.4001330150663252,25.242125967662123
53.07432458595011,0.37780461360620504,21.603582665906615
55.65264788695627,0.3901086423815967,23.23666772141126
54.567853612191584,0.3855738414059353,21.77675114130386
57.746145637730024,0.39758763259249613,25.577854516125985
51.87503330296261,0.3810392355776788,24.595954056589214
50.74079045452828,0.40217362554057795,28.48709502949567
50.69891633245692,0.3908428491057119,20.601799465309306
59.54304576276893,0.39767099915037685,25.937286340542112
54.87114412344658,0.39891198762417474,25.049323868908306
54.3700123561096,0.3914465911153545,21.763712723542344
54.50522923749682,0.39099978941935876,24.921863059498165
55.67823178432452,0.39002115489103995,29.89191332029286
55.235096208873955,0.3538067709788976,33.563479378548834
61.04601431402093,0.36125793512894644,33.60200274844002
62.64829371340926,0.3600727213122868,27.110834392512665
42.93167140505737,0.4142550233884147,36.28799853638021
49.94562126370663,0.40319227231778043,26.91205803101158
60.314520056062264,0.3732674320792697,28.333216696986874
51.48196271668994,0.3874793210901297,28.684228879217873
51.25570744140471,0.4054097322701049,22.115095803499916
48.90902764344306,0.39275036735477736,26.66049053702491
58.24638226166612,0.37873681791130365,24.584091161577017
43.90025945562677,0.41737123737517706,27.06374087543884
51.01132600583773,0.4058756222118464,24.780073484131126
50.35832927733972,0.40098217603173636,20.81596524557654
56.345637382540694,0.4045942967664805,28.477712969742992
56.10425140710714,0.3923506078480658,30.70529205776514
54.233146795512006,0.37467098556762046,29.412456397872024
58.898300463033316,0.36127081772444436,26.332655627542827
56.03103504760652,0.37038638802847723,27.90693360464025
58.57364939607784,0.3810697337604784,30.09800358139328
52.53438421277628,0.38400871898613703,22.152346045442588
50.9445737051445,0.3915666605129009,26.892298971868712
46.46090264849651,0.423969338253906,29.35713040867291
47.30114577185922,0.43002642874427954,29.035480224843205
48.86032314562463,0.37404159255752917,32.72714645316933
58.48436459761207,0.38632028963850007,23.211677577701586
49.72289597884219,0.3922215871236714,26.144828754802706
51.300477372743664,0.3986045405192145,22.03398672288157
51.50127285741517,0.37911358390192884,33.091622257459115
55.49272238782804,0.3982539042544378,33.91670175792636
52.64202348842749,0.4077288107249834,20.223807227145002
47.498310690284555,0.39880348518438363,21.485284396680782
52.721481811115574,0.4216066797063246,29.301025802558634
55.69440156980091,0.3931195833411928,26.145305214057004
56.67208824492691,0.3774224803643343,23.65102146567431
54.33232362046424,0.3757037992660109,20.91073898796739
66.2858257155395,0.37404643195802667,26.190769968948214
45.5297270368745,0.39706465744623876,23.34507044373037
46.27043009057472,0.39602781593210473,26.128711013339515
48.02685693683441,0.3982082370800849,26.382082015212294
52.5176195894292,0.39129705607989906,27.79333514159112
52.5176195894292,0.39129705607989906,27.79333514159112
51.893430192234725,0.37979163737198696,25.770336501033864
54.55923582100184,0.38974533202232825,17.603567955952688
62.7249706772767,0.3646003775510566,31.79367849033537
49.68670463819587,0.39252836607248665,31.44264569494426
48.025950250143275,0.40891548128749794,30.6939037385743
48.97487554978567,0.40288014410629003,28.010505937002236
51.086199826702966,0.3870395624628294,21.83174741156905
52.86395114484378,0.388300016957509,24.77801954744825
55.66344303316177,0.40481646407025546,30.467428586603923
55.44977328604498,0.3888248619494384,27.515989609416334
52.685160995758636,0.3889938760117893,24.784912511020377
55.56820363633347,0.3807976537863748,27.237489750881156
50.98561320104804,0.396661362610811,30.864379089008366
54.77435278453796,0.3853575290064682,24.6810175181939
50.82487779731083,0.3994674694266625,29.284297261335556
48.705030970377756,0.3953237462421967,27.796681761155927
49.18006512064733,0.39557874593350634,21.28724956046912
56.85680510849173,0.3765738887757083,26.07564809365229
51.680840632975226,0.4013221351608613,25.30210747539338
58.315603372865155,0.3726161108723116,25.84023407390145
73.14093343662594,0.34844368274228654,23.024549481799415
67.36331784034006,0.3585079245571226,22.985428144034707
61.836995894521436,0.3772067758399494,25.853019725482035
59.90496543141031,0.38956335915461443,25.567158995369457
55.81375087433231,0.373786096521274,23.769096411587615
54.49950108271872,0.39309256803361836,21.060265377168754
50.466667113932935,0.3968717732196848,22.313904898243003
53.32063133748581,0.38386403350383747,29.539405015843116
56.2612234011272,0.3981994202709587,26.59936294485964
50.53813297431133,0.38699062507371224,26.306091956764764
53.97338076123621,0.3989919678997068,27.961869454537467
53.550755874438074,0.39300169580204486,31.944099592429765
46.029463380957736,0.40382674223172527,25.942233825705816
48.620556281515,0.3846474056769463,27.30919316976689
50.54383727178176,0.402200160051105,25.593896159454196
51.46769549665398,0.38454158177507797,26.47954622372104
53.748077643546345,0.38554275695254575,26.979913419519946
55.408408355467074,0.38354120125143853,24.404347033698965
58.63817880889889,0.3763266228661477,22.922654463123997
