LE,gammaE,LA,LS,w
17.30911230861166,0.35537648836354485,20.87719922846007,272.6999328448734,0.8165071640164803
16.642529514972374,0.3556366932946341,24.168338588830192,210.70553284350032,0.8252869724791569
18.072440564687952,0.34325880755842986,23.851089431721594,119.60250340035513,0.8581518952341914
18.092819796686186,0.3423162895604599,24.091978230878862,123.88176973237303,0.8693498806574941
15.387223102852133,0.36018348751504325,25.26979460984066,191.4639817462104,0.8559394034327014
17.596214488443554,0.35459777950569543,22.380614479418615,204.64589925246295,0.7927765738407697
15.389505397878938,0.35438078405438045,25.90877277641775,181.75411810779912,0.8702529481646195
18.49507379717874,0.35862001174940317,21.263323403815374,206.3508752671017,0.8201110201468594
14.900072597991562,0.3517500737745921,26.564692916015517,195.74860135601872,0.8695208028830161
18.512039972208218,0.3597767740046389,21.689794125235224,172.88300261035144,0.8133566050159634
16.952857809110906,0.3585351580366754,24.81444785875316,227.85723458035076,0.8119301595936055
15.532209531598475,0.3638814806082518,24.439213049496203,247.7890165921381,0.7650760606624548
16.566054920082294,0.3363332653162914,21.582375497391507,108.6867667520216,0.8539474412844477
15.815681515199724,0.3394085571969657,20.67774074051449,131.11453914370188,0.8539687925857364
17.323563838764354,0.32739844177753974,24.2384573391595,263.15001211449135,0.8499552567558862
15.281381453329697,0.35784004364256716,26.126199587886447,143.95156244148365,0.8607642955316098
16.6631098760503,0.3368426534436163,25.332747429701428,143.15734145946678,0.8865381434294688
16.792201985327356,0.3741573440115553,23.171474729343988,161.77377283417803,0.8154075661893848
16.08607808948794,0.33517420654231495,23.3964608215587,187.18389759146794,0.8397568120668489
16.354424526806895,0.37497421573244555,25.74794473612682,169.63084528380028,0.8536189736527514
16.146000227262604,0.36942314753391103,24.96187591200413,197.51461917425337,0.863144289535409
15.614144057503879,0.3589105509914204,23.13851554260047,235.41538405497573,0.863521785633066
15.136862999654177,0.3632696057873583,23.64929982885527,236.28457624991879,0.8564501348340456
17.135694301259456,0.3530732066406668,25.06290074188526,189.2056542328512,0.8368740804799593
17.762718620675834,0.3587009014360025,23.54392836046475,218.45799324926426,0.8520576962522015
17.7219594228834,0.35030445488539763,22.044347285814602,185.29775863332668,0.8395224723325051
19.171567606170463,0.3483069639305732,21.710356066597562,172.70458072962998,0.807399963449274
14.860264748543335,0.35993293410187666,24.824414269915703,249.25779305411828,0.8298222761272397
17.634102534217412,0.35691342566527423,27.834903983451284,102.82456584177606,0.8699921655978128
16.768148713349742,0.35405264975033196,25.833383532721538,112.66149103518296,0.8498824643164111
15.345761226877446,0.3632100983027363,25.260199691395606,292.80334779918434,0.8391242462608466
15.634890658625636,0.35990906762493685,26.255422312382187,224.84070833278128,0.8311842833322438
18.02328712650924,0.34332224335359995,21.268158422381756,161.52869868136207,0.838279239614534
17.048524209955026,0.3572263982745667,24.557721332296605,269.7452591324599,0.7966636768975423
16.725501779015598,0.3486875964597932,24.277580451821414,155.8905621552743,0.8669692204467483
16.089700302859995,0.36163673705004185,20.97560352019973,190.0502284309901,0.8629692132853563
15.789822742564226,0.35864930368596815,23.461321919235033,216.38193789978885,0.8720089389800422
16.070425178756096,0.344246212503253,24.197441553229247,135.61010778377823,0.8459762235816455
17.642929929211945,0.35818921684459293,22.932129220107168,157.0488200223967,0.883123747359839
16.842663200828547,0.3420363426609957,24.00706201521957,142.15046635013636,0.8289829700481931
17.370703808736838,0.34502868312863655,23.98279140196448,217.97697306894835,0.8567668022651105
16.958691110376805,0.342390009194718,22.741910298056904,146.48831507652042,0.8203602472209167
16.419647265229752,0.3575443551114352,24.8097720023835,178.47635293723775,0.8455928237001894
17.125412015256508,0.352565005476347,24.19864378834087,195.26281649603382,0.8399149437786567
16.972135451541668,0.36447307911662435,26.593018362034268,174.08183641824618,0.844574026128454
14.582426904273184,0.3536540596873407,24.58419937535902,209.1199313609153,0.8393376202041137
16.443752055338987,0.34593144714952434,25.597968315038766,275.5800955084233,0.8220913386926363
15.873577748172641,0.3406377183783849,26.151660012411956,288.438927720945,0.7913800403781158
15.39250754241292,0.36812803228293856,25.112927079237238,281.90943173130967,0.8149017471972372
18.326452543614863,0.35223266552009597,25.84758847984646,132.1568813356322,0.8597134160340842
15.808991362514009,0.33228737789501217,22.053230557410195,196.54205807538486,0.8417730687979839
16.674977985718403,0.38004102162395254,24.733418775757563,141.3389451204277,0.8273352095241091
16.306578891626682,0.3638846421018631,24.50354463369707,173.55552171442991,0.8562367281071122
17.88868853558389,0.35311630781844805,23.36652379789574,192.14997583678505,0.8115896995099123
17.79532037414973,0.3498538171453053,23.538446857176545,190.15066381065907,0.8116839692117579
14.728897702480925,0.3615256955443095,25.375813742958048,178.16819782826957,0.8597466084682327
17.334610869484642,0.36425553357920526,30.415131059564267,170.34078089462656,0.8215996962807197
15.312375123395174,0.3491720675032431,21.91620938999573,139.03177570216167,0.8714609002891022
16.892240110231796,0.3488087403980332,25.705297918872557,168.93916249206185,0.8367443505599034
17.007373091195774,0.36008085591503564,23.535332590446124,151.78211032711215,0.8511060175247199
16.23821137933648,0.35562942918772306,24.64936579035094,206.7501724026322,0.8448827910325852
16.879762355478274,0.35673896725591436,23.885843959747884,188.28493116715902,0.787330447650411
15.592377875629664,0.350137686991833,24.72043064720739,167.58209077593241,0.8963998347919566
15.592345409594824,0.34132415978132946,28.062704958916985,189.66398067633722,0.8155614588716382
16.995489428118347,0.35987293286976557,21.230882461493003,133.476022280462,0.8814088781029132
17.970835230962038,0.34443023363644304,24.460952347303188,150.30542923480886,0.8267378425197535
16.58627754156082,0.36924926875071823,20.05704046078819,298.1579808996406,0.807579703461047
