LE,gammaE,LA
12.947172874148505,0.3586260298055743,28.232377004667335
13.994785237688717,0.34637316134228224,31.377794786258445
14.04222503877896,0.3516932021505235,30.550745702629865
13.608803589197569,0.34635854346563744,30.724808118816462
13.590015208382036,0.34591184699829514,31.35086394706483
13.18745673104176,0.35584300935131813,29.897211284107804
13.433365591526604,0.3546989801067358,31.23264119307144
12.765406775694409,0.3402614808619315,28.435481791726417
13.442284003343724,0.34514177473942786,25.14562710731638
15.066557704136484,0.36234226545650045,28.937544104358125
15.07383742675636,0.3662880380673756,28.988653424046596
14.466578927590675,0.3439360881744581,29.181801077410764
13.249271153777308,0.35104177632315353,28.33295109442898
13.249271153777308,0.35104177632315353,28.33295109442898
13.823970165359176,0.3394214298852625,28.69079142247827
13.932432096549327,0.35564545103284656,25.697530557874536
12.767417870448403,0.34585156830430785,28.92858862894647
13.613730304951767,0.3421236495376995,25.957880124143696
13.276498111560453,0.33349028382224305,30.193857091237078
12.894496479447916,0.3443049074695683,26.964609607219813
15.710565158866254,0.3380780702375859,24.6987510231986
13.341915262635078,0.35804171639614807,28.154922561593185
12.721956203561454,0.3606393598101101,27.153131573072226
13.534334410116674,0.34406565836517305,27.757715201404974
12.381907318205382,0.3484439453626988,31.887347259185585
12.324219192143207,0.3382401192925252,28.432386570372916
11.983897772084905,0.3429517303788834,26.382950867568436
11.551205727877328,0.34502735825016795,26.259307046835293
14.72870589710612,0.3499506428625869,27.522108042274755
13.539170056039357,0.3461795727894872,25.994582311158908
13.539170056039357,0.3461795727894872,25.994582311158908
13.489919488888974,0.35218046737412745,27.653546466390658
13.250985345221524,0.3476661762651436,24.671315838095204
13.447023440390458,0.35470387018717364,28.04875760108183
13.738011637307077,0.3517485125973673,26.811506656696594
13.738011637307077,0.3517485125973673,26.811506656696594
13.830087915792008,0.3477525904483506,28.47446851138772
12.733481191990816,0.34702693820101604,32.65720326332803
12.720615944137814,0.34465573887229517,33.14138526822262
13.952692524840398,0.3490496895548134,29.266395554065646
13.7609989150849,0.33811979774706974,24.879910071186433
13.638338105758406,0.3313400931184787,25.556584216264884
13.941837863688107,0.3561013880449367,27.51141968399277
13.712858787984647,0.3512912060278093,26.083030219045362
12.566078399238794,0.33746446741524677,26.962973855981495
13.328307734728929,0.33845879702005943,28.20955785693966
14.349696461541217,0.34618391853963654,27.342936693678514
13.470709660222692,0.34141402257550924,23.868512841692024
12.856648487153814,0.34201308720327467,31.866274997677024
12.665383548493978,0.35166999071783894,30.905386759715622
12.938365816752734,0.34843964271255584,28.235822887767316
13.655286651515295,0.3474562964933675,25.593829955700716
