LE,gammaE
21.991983,0.46174976
20.058146,0.43573892
20.199429,0.43854702
21.845127,0.4439432
21.001644,0.44915557
23.891203,0.40925658
19.94349,0.45987877
19.510057,0.45662543
19.233437,0.45789686
21.033077,0.46205395
20.77542,0.4224575
20.370245,0.4164428
20.99453,0.41907096
20.887974,0.41558772
23.917664,0.44160387
22.965063,0.43708014
21.27192,0.42607054
21.462824,0.4402308
24.323807,0.4393643
18.907871,0.42951974
19.431429,0.43701163
21.720549,0.45690536
21.720549,0.45690536
23.08495,0.43796462
20.515102,0.43095642
21.514322,0.43514547
20.512012,0.43497068
21.763817,0.4428118
21.741724,0.4244002
21.953922,0.42297897
21.840483,0.42386848
21.579905,0.42507
20.281973,0.4286427
23.836315,0.4353384
21.010849,0.44771475
22.635565,0.43921542
19.90675,0.43518904
20.108618,0.43772435
22.139256,0.44307825
22.139256,0.44307825
21.32753,0.4515704
20.554764,0.45911503
21.826141,0.43406704
22.29877,0.4381958
22.29877,0.4381958
20.899979,0.42619833
20.552256,0.44485992
21.136583,0.44376674
21.490849,0.44061202
20.0674,0.43478292
21.29451,0.45834377
20.314949,0.4518503
22.676796,0.4381053
22.788227,0.43634868
22.408339,0.43302605
22.765305,0.4212165
19.790298,0.456937
18.991123,0.44719452
22.630978,0.4346179
20.836882,0.4429421
20.823278,0.4459129
22.22335,0.42849982
22.106411,0.4242691
22.642971,0.42514226
23.101208,0.42950496
23.11454,0.4171588
21.771582,0.43969908
19.411924,0.4550713
21.967657,0.42348838
21.586363,0.4252577
23.577652,0.42472142
21.964169,0.43991515
20.450542,0.42817494
23.932262,0.43200916
22.118927,0.4048308
21.53104,0.40161484
18.60938,0.44657892
19.159325,0.45063818
20.1633,0.46421605
23.146423,0.40962797
23.404137,0.40819207
24.262245,0.41108632
23.705917,0.41475454
23.369278,0.4176085
23.35263,0.44551495
20.90932,0.4370398
20.583826,0.45367613
20.987204,0.4553198
19.55081,0.44372448
20.759308,0.4581054
22.687675,0.4385294
23.488655,0.4258871
19.182941,0.45911488
19.248703,0.43569094
22.983276,0.42671835
21.82636,0.42548388
21.203997,0.41581616
21.73669,0.42151016
20.140045,0.465789
19.759756,0.42864454
19.642216,0.42665175
21.781233,0.42605248
20.900518,0.4293084
21.915035,0.43558604
23.002375,0.4388886
21.791569,0.41838002
23.126442,0.4382183
20.766432,0.45036507
22.273483,0.4116128
25.342762,0.42460716
18.100828,0.45018342
21.3605,0.45995915
22.850471,0.4193011
20.71206,0.45096755
20.5744,0.43895826
21.45343,0.44851676
21.76717,0.4379911
23.062935,0.43202782
21.937029,0.44296083
22.39529,0.45328304
20.541101,0.4472638
23.434765,0.41226935
20.157482,0.47216123
19.74278,0.43595266
20.8929,0.45882794
22.444168,0.43240035
20.876553,0.44324517
21.918318,0.42685267
19.808868,0.4451937
19.419725,0.44580603
19.00815,0.4426261
22.238531,0.45471507
20.79687,0.44854903
19.414545,0.4686757
20.748423,0.46652082
20.73964,0.4384965
21.846367,0.44031453
22.927643,0.44629332
22.302322,0.45185527
19.19967,0.4380691
19.492607,0.43782774
20.271946,0.4269821
20.614109,0.44609293
21.317226,0.43725985
22.823555,0.43360296
20.970978,0.44111323
20.970978,0.44111323
22.302246,0.4459672
21.750113,0.4326455
21.648226,0.4612824
21.88462,0.46720502
19.085768,0.45372346
21.899216,0.44255948
20.848242,0.4338171
20.615572,0.45060423
21.10346,0.44814286
21.412714,0.44439808
20.09758,0.44991964
19.904064,0.44879466
20.33446,0.4400595
20.693136,0.43516248
22.479095,0.43631536
19.832167,0.44596705
20.010586,0.43783596
22.381039,0.4404536
23.296741,0.4273418
22.936773,0.4112168
22.064728,0.4157252
21.652897,0.41746622
24.728497,0.4330839
18.368889,0.44910976
18.689209,0.46233827
21.39496,0.42522338
20.2543,0.433263
20.853067,0.45227498
22.815876,0.4171092
23.724237,0.4251465
24.721233,0.41379252
19.32499,0.45156348
20.520811,0.46128634
20.336834,0.45961076
20.53568,0.4572247
21.71916,0.44113326
21.190575,0.43318176
22.085659,0.4388868
21.490837,0.41932908
23.459507,0.43295845
22.09732,0.41459757
21.920204,0.4083527
21.920204,0.4083527
23.96788,0.43814355
24.276596,0.41254574
22.99721,0.43150637
20.64414,0.43777534
20.350159,0.43614945
21.856335,0.43898985
19.60698,0.44831786
19.71658,0.43352804
21.398287,0.42296818
22.246008,0.4471179
22.212143,0.42690977
20.990625,0.42276925
21.090538,0.42678666
19.408875,0.4226586
20.566616,0.4556025
20.905151,0.45779675
22.421326,0.45716295
20.90609,0.44950455
21.811031,0.4371625
22.448915,0.41603953
21.169243,0.45208827
19.801167,0.4388729
22.431099,0.44353136
22.431099,0.44353136
19.72603,0.44014752
22.20678,0.44619662
21.017714,0.44057617
21.78078,0.45613307
20.326723,0.44303593
20.326723,0.44303593
21.234138,0.4511157
21.209026,0.44818902
20.007421,0.44544214
20.848404,0.43580815
20.139944,0.43825457
19.58052,0.46149072
20.940609,0.44631508
21.515072,0.42862377
20.766525,0.44423747
20.732674,0.45398492
19.629128,0.43852317
23.781578,0.43237698
22.283613,0.41956314
23.029758,0.43152422
21.341366,0.43029526
21.14743,0.436051
21.065578,0.43933216
20.093344,0.46791792
18.369305,0.46544728
18.555733,0.45998996
21.426737,0.47097674
21.134468,0.45720175
22.245367,0.41700992
20.818806,0.45694563
24.077385,0.41184843
23.585787,0.4122995
22.429249,0.44870955
20.595009,0.4467575
22.253302,0.4413952
22.748209,0.45595917
19.543224,0.43786293
19.556065,0.4382514
19.630373,0.44354364
20.366745,0.43262807
21.655954,0.44016868
21.935135,0.44460553
21.59132,0.4343893
20.387445,0.45144176
20.700878,0.44357818
20.670267,0.42489222
20.858269,0.42664903
21.833933,0.43385324
20.592976,0.426112
21.494984,0.4453351
21.74091,0.44283947
21.323366,0.45077083
21.43315,0.45510292
23.105742,0.40533596
19.164265,0.4778322
20.198702,0.4581909
22.38049,0.4192395
22.39283,0.44469532
21.147793,0.44064513
20.248505,0.44400275
20.155167,0.45531368
23.399456,0.4440712
22.66699,0.4256971
21.173508,0.43522543
21.89041,0.43795896
22.369484,0.43261594
22.284628,0.43955067
22.212551,0.42921758
22.559372,0.45027182
22.205528,0.43526933
23.0813,0.4241604
22.898853,0.4309715
22.951073,0.41729027
21.879358,0.43502176
22.324554,0.4445903
21.625177,0.45643
19.991587,0.4395654
22.234953,0.42608455
21.092833,0.4323751
22.360058,0.42853916
21.941172,0.4380973
21.40116,0.42179722
21.458597,0.43813884
20.994846,0.44881418
21.109367,0.4406191
20.267578,0.4528923
20.23425,0.45329303
21.47372,0.4352442
22.957378,0.4246049
21.192791,0.45147628
19.094166,0.4527407
18.868702,0.45297447
23.050455,0.43525475
20.900314,0.43344623
22.21363,0.44853494
23.036495,0.41675398
23.407776,0.4137454
24.05039,0.41561356
23.526384,0.41694
23.610977,0.41440213
23.331348,0.41506433
20.49738,0.45310283
22.904472,0.42215005
22.8508,0.426648
21.747162,0.42952132
21.828203,0.43398976
21.376835,0.44214094
19.389107,0.4411484
19.207289,0.43214822
23.33994,0.4504885
22.231035,0.43934873
22.377613,0.43243778
21.748598,0.4477682
22.608042,0.43402842
22.3458,0.43690348
19.79026,0.44407392
21.326986,0.4514914
21.316124,0.43459097
23.65686,0.4221465
22.202728,0.42883334
18.826017,0.46893895
21.480875,0.4351084
21.753147,0.4384865
21.571926,0.43231058
19.606705,0.43733317
20.620985,0.44891658
20.773493,0.44755036
20.42295,0.44302598
21.10083,0.44065276
20.472061,0.44609982
19.554745,0.4636454
19.261389,0.44768912
21.410385,0.455454
22.014494,0.44666162
20.975582,0.4407046
20.054897,0.4304014
20.827936,0.43741935
21.40905,0.438994
22.109753,0.4581769
21.160196,0.43549988
21.649569,0.42696756
21.556904,0.44643402
20.082712,0.40632457
20.09341,0.40617245
23.46114,0.43691713
23.589539,0.43953767
22.0752,0.42869365
22.335064,0.42521098
21.15598,0.45529968
21.09911,0.4613674
21.193554,0.43639553
20.945309,0.44218722
20.311031,0.45108575
20.672298,0.4451054
22.02095,0.4358096
22.291859,0.4250206
23.897509,0.44054225
23.383205,0.4395068
23.450453,0.43701082
24.512642,0.40701443
23.053703,0.41112185
22.35608,0.41331404
22.928217,0.43017966
21.327282,0.43299997
21.338552,0.43200564
21.12062,0.43076578
22.04921,0.4404662
20.816566,0.43190676
20.595985,0.4357517
20.731392,0.4484558
20.213863,0.43877003
21.925123,0.42940444
20.072075,0.4321747
20.361069,0.41781512
20.160435,0.4441595
20.568151,0.44880745
22.271019,0.42657202
21.534657,0.42240736
22.489628,0.40392977
24.406988,0.4349881
21.030073,0.41718325
24.320774,0.43536294
22.333838,0.42111868
21.707363,0.42251015
22.15744,0.4297758
23.192963,0.43301424
23.192963,0.43301424
23.388023,0.40829578
23.426804,0.43264943
22.98082,0.4107392
21.19367,0.45354772
21.130672,0.45643485
19.608368,0.44189474
21.989262,0.43815002
19.553617,0.4481047
21.500381,0.43569136
22.04453,0.42851624
20.718285,0.448701
21.070263,0.42902485
21.88504,0.44677648
22.217777,0.43760675
22.701591,0.41807812
22.861012,0.41459227
23.23251,0.44642547
23.468872,0.4258828
22.84375,0.43826282
20.5225,0.43336383
19.643177,0.45467776
19.655544,0.45692876
21.947304,0.42396376
18.793495,0.4245289
22.311592,0.43123502
21.051159,0.4325656
21.445168,0.44822922
22.049677,0.44233766
20.618542,0.4332316
21.095411,0.4457375
21.26485,0.43302876
22.787357,0.43061525
22.302912,0.42068356
24.072487,0.4394927
23.878986,0.43847376
23.545502,0.4397548
24.289848,0.44355762
23.331516,0.44271767
21.609118,0.45233566
21.573803,0.45436686
19.999996,0.4468425
18.321602,0.44114155
18.761162,0.44422388
18.247654,0.4444178
21.285133,0.47305068
18.770191,0.4327093
18.501171,0.4336192
23.421974,0.44001555
20.572002,0.44952396
22.195827,0.44065958
21.534224,0.42721736
21.082088,0.43141866
21.687183,0.4253618
21.114065,0.44956356
21.884893,0.42351365
20.581068,0.43527028
21.950123,0.44040644
22.62965,0.433765
21.504734,0.44149262
23.886305,0.4325169
22.092821,0.42146066
22.130833,0.42049113
23.31361,0.44193086
22.908758,0.43576893
22.785397,0.4391579
20.380608,0.43345332
20.985191,0.4268513
23.080173,0.42627847
22.422892,0.4195438
21.513805,0.4272307
22.665413,0.43645194
21.653175,0.41650453
21.511307,0.41849774
20.38537,0.4555683
19.413748,0.44461462
19.057413,0.44641647
19.622717,0.45908588
22.571144,0.4456739
20.734842,0.40546235
22.114971,0.4079744
19.278194,0.4627416
21.679138,0.4545088
20.435497,0.42814568
19.921515,0.44256958
19.729685,0.4679408
19.71396,0.42431903
21.459452,0.44874623
19.226871,0.45108336
17.473028,0.43086126
19.660828,0.44171986
20.617392,0.45527157
20.22807,0.44879842
22.476318,0.42319855
22.606749,0.42206594
21.16513,0.46305233
19.187302,0.45373347
21.706938,0.44300193
22.298307,0.4224447
20.938213,0.4366645
21.648376,0.43297285
19.604414,0.42678988
19.006351,0.44207722
19.130445,0.4440233
19.919302,0.46883744
20.37194,0.43514198
22.36831,0.44238448
21.72223,0.42200655
20.873413,0.43960142
21.683962,0.4198764
20.741909,0.42919818
20.711946,0.42981365
21.343746,0.45173788
20.12183,0.4441268
21.038214,0.43759352
20.511791,0.4632322
19.378681,0.45633757
20.899647,0.44105932
21.872604,0.44464517
19.707823,0.4505314
20.962475,0.46073502
21.073328,0.46925306
21.044394,0.47598234
21.467117,0.4633092
21.68681,0.45737126
20.77705,0.42150396
20.725052,0.4302758
21.087788,0.44297674
19.680534,0.45200425
21.44938,0.45316055
21.107008,0.43483526
19.862654,0.44685885
20.90584,0.45173034
19.909307,0.44601637
22.02263,0.44000185
21.944065,0.44757074
21.346724,0.45834655
19.810957,0.43563688
20.24484,0.4638319
19.907883,0.45222405
20.695726,0.43607077
22.714884,0.44317862
21.003862,0.44390512
21.004429,0.45869923
22.218891,0.45709422
21.419239,0.43616787
21.028008,0.4650811
19.540958,0.43956116
21.277756,0.440107
20.7223,0.44577077
21.428173,0.44072926
19.5071,0.46649224
20.137764,0.42655277
21.870941,0.43545532
20.53079,0.43513831
19.875374,0.42330697
20.864317,0.43108398
21.78759,0.4305624
22.652987,0.41605842
19.7007,0.46733832
20.08549,0.46464458
20.247559,0.45875606
20.14113,0.44398683
20.732534,0.43981516
20.721786,0.44229698
22.107506,0.43444076
21.18369,0.42225146
20.90125,0.42000866
22.945427,0.44773218
22.425388,0.4357575
21.342308,0.42742294
22.22366,0.44153365
24.391933,0.42589173
25.526447,0.42556345
20.011223,0.43090126
22.146328,0.4346747
21.964966,0.43555346
21.513268,0.43430382
22.815735,0.4243311
22.152735,0.42976946
23.403843,0.43065184
23.927269,0.4364806
18.403154,0.44749558
20.43252,0.4691631
20.173262,0.4612378
19.903337,0.45592165
20.562454,0.43246934
19.487381,0.42955887
19.487381,0.42955887
20.626202,0.42900828
20.722986,0.4292749
21.125776,0.4572682
22.183327,0.4322166
21.364712,0.4349661
23.196646,0.43250084
23.167274,0.4236935
23.266413,0.42026135
22.850483,0.44082096
22.438528,0.4382564
20.34296,0.44276443
19.062416,0.45249346
24.213455,0.42210856
21.746088,0.4239203
22.314022,0.41218105
22.189255,0.40238208
23.9441,0.41772696
20.390017,0.4448638
20.368652,0.4458836
22.172043,0.43343836
21.402576,0.43031898
24.4327,0.4059116
22.157911,0.43068594
23.539553,0.4214529
22.070047,0.4202893
22.039444,0.42503095
22.312044,0.43695
21.769924,0.43262547
21.96317,0.43121028
20.867119,0.44758627
20.867119,0.44758627
22.064312,0.43915713
20.999325,0.44843173
20.969578,0.4511806
20.969578,0.4511806
20.427353,0.43545538
23.448715,0.43637046
21.066551,0.42376286
22.160145,0.44710952
21.090885,0.43135846
22.554386,0.44384375
20.782896,0.42572388
20.985718,0.4509727
20.403576,0.43435484
19.835917,0.4433772
25.395239,0.4107779
25.057592,0.4095353
19.000933,0.46049362
20.958712,0.43058023
20.958712,0.43058023
23.090153,0.42978135
23.27615,0.4527974
21.222523,0.44199327
20.403988,0.4355146
22.445312,0.44246066
20.607862,0.43584085
21.226673,0.44070837
21.549206,0.4384478
22.042976,0.43048474
22.949585,0.43209592
20.238684,0.43019742
20.949194,0.42547518
22.472782,0.42694342
21.574375,0.4368918
18.707743,0.46843764
21.708227,0.4317027
21.68787,0.45317093
23.512527,0.43575606
20.224232,0.4327123
21.975822,0.43987992
18.939987,0.4411779
20.406055,0.43927395
22.055408,0.43880752
20.50479,0.44764826
20.5624,0.43951875
20.192404,0.45334888
22.67931,0.42415258
23.817415,0.43268314
21.048141,0.42110005
22.723036,0.46299678
20.074656,0.43123516
21.627378,0.42251536
20.411608,0.46118405
21.461668,0.43039867
21.837582,0.43025053
21.809631,0.43150407
21.9515,0.43142217
23.024267,0.43882048
20.730385,0.44180095
20.296635,0.45090032
21.675163,0.4497804
18.686728,0.45388538
21.895697,0.44332772
19.44605,0.43100598
23.250303,0.44184065
23.76144,0.4389894
23.066057,0.4361339
23.897766,0.4167215
22.124338,0.42749912
20.000946,0.43478292
21.053457,0.45989147
22.137524,0.42456913
20.074276,0.4282856
19.886755,0.42606825
25.762016,0.4413244
24.778313,0.43215904
25.462055,0.43095818
23.214245,0.41580105
19.840546,0.4601178
20.54431,0.43942693
20.4698,0.4274464
20.308174,0.44309345
20.308174,0.44309345
21.353184,0.44566944
21.388346,0.4447934
21.496962,0.44492283
23.22792,0.42701626
19.553963,0.45841342
20.598593,0.44609088
21.418718,0.43834317
21.355225,0.4401825
20.504414,0.44797787
21.057693,0.4517805
23.081047,0.4105314
23.876488,0.42383242
22.359854,0.43361172
22.144855,0.42704988
21.385515,0.42417225
20.996187,0.42167407
21.546955,0.4160813
22.446575,0.42656004
19.580894,0.42040044
20.466366,0.44966835
23.075497,0.4360667
21.677536,0.44744274
21.034546,0.4216429
21.781082,0.41927758
23.077587,0.43753955
23.00459,0.43525732
20.427021,0.4359733
20.757542,0.45488504
20.626545,0.45674446
20.037132,0.44332093
23.095146,0.44561756
22.839188,0.4426339
20.666586,0.42750818
24.213242,0.43103117
20.502218,0.43946436
20.44954,0.43814716
20.579409,0.45746446
21.79567,0.42327368
21.389101,0.4351309
20.240541,0.4539211
24.06263,0.4089935
21.372498,0.450202
20.734802,0.4493131
19.369532,0.45733097
20.592995,0.4430006
20.993618,0.4552099
20.788986,0.4486972
20.734892,0.44409993
20.295362,0.45155132
22.447721,0.42575347
21.163723,0.44329092
24.304781,0.4092095
21.735634,0.4382705
21.739765,0.4369246
20.234524,0.44837123
18.935223,0.4512203
21.086456,0.45439166
21.063126,0.45732918
21.7989,0.43964714
21.041965,0.43256596
23.794474,0.43956548
24.045557,0.43760428
23.867655,0.41941118
24.180561,0.40546745
24.797615,0.4188902
23.41083,0.4278854
22.101967,0.43476784
22.177176,0.42333534
21.367306,0.4285221
21.899675,0.4438881
20.670631,0.43322
20.670631,0.43322
20.769215,0.44464678
19.925886,0.4545456
19.76698,0.45412716
19.569283,0.45208788
22.534618,0.4473201
23.54087,0.44077608
21.314598,0.45291406
21.116285,0.45179465
20.310102,0.42940667
22.231098,0.4238352
21.989922,0.44664258
22.51946,0.43365642
21.540894,0.4562568
19.444311,0.45393702
21.038128,0.4492349
22.96473,0.44093937
20.700607,0.43145823
22.094934,0.43870747
19.914473,0.43278202
19.914473,0.43278202
22.678936,0.44928214
22.311958,0.4527458
22.321238,0.45592758
19.737072,0.44211128
21.581741,0.44108313
20.633,0.43941647
22.09919,0.4278773
20.641478,0.44862863
20.298485,0.4584554
18.6825,0.44151825
22.351252,0.43854052
21.616816,0.43146765
20.704664,0.43456787
20.903248,0.42794698
20.581102,0.44665295
20.046848,0.43957627
21.1165,0.44086936
21.172958,0.43911242
22.502293,0.42500344
18.606878,0.47254917
19.08979,0.4364
22.242088,0.44044444
23.146782,0.43857867
20.318127,0.4311345
22.407154,0.4486235
22.271126,0.44738308
21.245668,0.4252894
19.681618,0.42978525
20.219946,0.43069196
20.07655,0.4181882
22.075188,0.44311684
19.472778,0.43118015
20.719711,0.41665262
23.489656,0.4351641
22.175499,0.4267534
21.183392,0.4427451
20.160416,0.44941574
22.30497,0.45604452
20.816841,0.4379005
20.987774,0.42898285
20.247688,0.4403112
21.160872,0.437533
20.007675,0.46237627
19.69754,0.45044
20.361233,0.46437728
19.444191,0.46455678
19.214952,0.45099413
21.006226,0.45358062
20.47501,0.43975767
21.88649,0.43507373
20.605564,0.44471702
19.23521,0.45267063
19.965979,0.43937555
18.858406,0.45163476
18.858406,0.45163476
18.375227,0.45212102
19.135683,0.44923714
23.002522,0.43790948
20.869894,0.41815382
23.938477,0.4431134
22.988625,0.45034534
20.181583,0.44103327
23.097294,0.43583515
20.167274,0.4359115
21.180607,0.43500423
20.890963,0.4455465
20.20308,0.44138157
21.31025,0.4494437
21.9808,0.425655
20.064056,0.4528237
20.961605,0.44349524
21.508276,0.43501723
20.28218,0.4338818
20.28218,0.4338818
20.405804,0.42156062
19.719719,0.4362822
19.72913,0.4386846
21.970852,0.42912734
23.241657,0.43870413
22.849117,0.4339903
20.19397,0.42271787
20.54888,0.41180477
21.890789,0.45437926
19.799639,0.44691777
20.427025,0.45366004
22.460672,0.4290852
20.27853,0.44451952
21.483604,0.43289402
18.679249,0.44502923
19.632263,0.4355961
20.21899,0.43748346
22.000778,0.43694663
22.191685,0.42832696
20.908308,0.4303985
22.056196,0.4541544
20.053114,0.43486136
21.239819,0.4576668
20.61728,0.45030522
21.267725,0.43813798
22.628706,0.4069402
22.73182,0.46017277
22.023933,0.39583898
24.213814,0.45104223
23.310898,0.41344455
21.019016,0.41790867
23.909122,0.44517374
20.240545,0.42117593
20.513191,0.43059406
20.188992,0.4468801
21.16285,0.45231807
22.491253,0.44638348
20.698046,0.44364437
23.267994,0.42654666
21.622744,0.4389615
19.86864,0.42889342
20.05106,0.43303695
20.490597,0.45249498
21.268911,0.44661763
23.23758,0.43917078
21.574879,0.4472227
18.699358,0.45238233
23.224033,0.4148978
20.871796,0.4356834
20.523752,0.4392347
21.218662,0.445305
23.232643,0.45620608
23.342716,0.4391469
22.29684,0.42101604
22.500633,0.43120736
20.413881,0.4512507
20.495312,0.45547006
20.460072,0.4539494
20.460072,0.4539494
19.059652,0.45411843
20.824282,0.44153756
20.82668,0.4442857
21.373821,0.44197288
19.5623,0.4324667
19.771566,0.43799335
20.114109,0.45292023
22.476486,0.43011877
22.46344,0.43201926
23.463305,0.42655948
21.147375,0.44897494
19.79531,0.46702382
22.487366,0.42979547
20.151548,0.43677083
21.507784,0.4454705
22.30079,0.4128094
21.799358,0.4475693
20.050924,0.44018558
20.481459,0.4278511
21.649847,0.43100762
21.824966,0.43201855
21.824966,0.43201855
20.787498,0.44109482
21.835344,0.43685952
21.828281,0.4340189
21.83384,0.4375518
20.04202,0.42546463
19.92733,0.4173062
20.201626,0.41885057
20.708427,0.41898966
22.16077,0.44691676
21.12059,0.4474394
21.374659,0.4347842
19.919834,0.44706926
21.63851,0.4495085
23.238283,0.44535473
20.028313,0.42983517
21.47621,0.43899474
20.923727,0.41597638
20.380297,0.44215533
22.360025,0.4310949
22.024662,0.40859926
22.158789,0.4144307
22.040205,0.4052109
21.677052,0.46286786
21.371964,0.46276808
20.918724,0.42953908
20.55768,0.42179507
22.346014,0.43036348
21.849243,0.4164416
22.658913,0.4191459
21.789715,0.43973175
21.1514,0.44125274
20.666225,0.43931586
20.377556,0.4424159
20.997238,0.43940023
20.514515,0.44255936
21.564434,0.43025076
21.218374,0.43066671
19.363436,0.42820552
24.86666,0.43943703
21.38102,0.40535823
20.746939,0.46396995
21.284891,0.43593398
21.318954,0.4381133
20.486181,0.4407876
19.820797,0.4592587
20.067774,0.45873892
22.728428,0.4295183
22.62308,0.42601246
24.222094,0.42451966
21.333347,0.41253373
22.781235,0.42439258
20.392141,0.44856074
21.228584,0.44260913
20.522911,0.42595103
21.828718,0.46129382
20.01372,0.45051852
20.80279,0.44407016
20.027332,0.4231081
22.718784,0.4420762
20.343548,0.45121527
21.48943,0.43830523
21.675138,0.46264663
21.02805,0.43887419
21.628555,0.42062214
20.751055,0.43066105
21.896358,0.43817243
22.105051,0.44691747
20.322678,0.43674836
23.314049,0.45118842
20.572155,0.43649304
19.217335,0.4332034
19.742107,0.44719684
19.742107,0.44719684
20.490515,0.43497103
21.05047,0.44615367
21.05047,0.44615367
23.115852,0.41626957
22.827385,0.41390193
23.666367,0.42253757
23.01075,0.43310553
22.68078,0.42657813
19.51714,0.45774823
21.200342,0.43902323
20.510828,0.43280327
19.743393,0.4227574
20.744194,0.42511016
20.936941,0.44671923
23.05001,0.42270514
20.732866,0.44058254
21.363022,0.430999
22.068943,0.436086
20.566479,0.43565497
21.587181,0.438112
20.020554,0.45433584
20.457462,0.46268812
21.869839,0.43706855
21.588982,0.4346721
21.474234,0.44919273
19.197638,0.4506684
20.453371,0.44279104
20.543589,0.4413324
21.7265,0.4436857
22.063648,0.4335924
23.650944,0.43425876
20.798454,0.41705212
23.01588,0.4133097
22.18861,0.44168225
20.44615,0.43557787
20.163082,0.43362755
20.601446,0.43853152
21.968777,0.45053604
21.20204,0.4539303
21.070997,0.45634785
21.387444,0.434174
19.762535,0.45575944
21.576706,0.43275484
22.57306,0.4313787
23.233803,0.4229824
23.580452,0.42375684
22.95016,0.42568246
20.917223,0.4342899
22.368551,0.43447876
21.914654,0.4350973
21.992182,0.43682083
21.12758,0.4376155
21.832329,0.43411225
20.89129,0.43476427
21.27211,0.44565237
22.25473,0.44465426
21.426977,0.4325947
22.576283,0.43452615
18.54266,0.48163578
20.841637,0.43479627
20.766525,0.45600927
19.045944,0.44770914
18.577534,0.44303223
20.042297,0.44024745
23.49234,0.41448605
22.237864,0.42575204
20.529537,0.4425686
