LE,gammaE
10.403813539264272,0.43654430333502076
10.610396706843522,0.42591334407173903
10.753160664046575,0.4358050127344205
10.791853541059458,0.4298727108188069
11.206858890526135,0.4414235063509156
11.527300612457793,0.43973199116208395
11.322026469010579,0.4391402068092243
11.000233285475437,0.4412684528156094
10.413944789620258,0.43120056673438806
10.513921895076647,0.4389011592530061
10.928142059309494,0.42657229880509295
10.715000756116842,0.43775848831713526
11.32096434224983,0.43894733257704166
11.231374788060124,0.440477460398465
10.93320891455747,0.44652174669157485
11.420569577014765,0.4243921588088759
10.847623042786228,0.4255974329924574
10.612303374032154,0.42540457090768996
11.117422292299198,0.43467799225020876
10.558420990442968,0.4241151543577612
9.878581915353,0.4252075848206786
10.592505589184901,0.43935236145340373
10.833857431388758,0.4432538193144425
11.091143109323836,0.42668155899610866
10.45107513694892,0.4284170603758486
10.509315127324106,0.42896463740085244
10.507192832855338,0.4301228726480288
11.044728267079831,0.4314416498317019
10.694502323284153,0.4306737965840347
10.34798196510666,0.42422365800395784
11.261684506797797,0.4306238264196824
11.147390515473312,0.421654460757138
10.996457253452826,0.4111019125804487
10.468748029940803,0.4282072554171406
10.845348248600203,0.42160246558330444
10.830019304311945,0.43791020217916704
11.10555338736856,0.43214541434957043
10.899634614079021,0.4277936629388396
10.59243229805367,0.43349312264360607
10.825169374154447,0.42868227169407536
10.496139907246311,0.4171433004982053
11.137060756671591,0.4215520806939201
10.551941548324898,0.44308866083844
10.727643905050083,0.4431504634132734
11.22239740511103,0.4362794312258704
11.27177064796114,0.4361365372213462
10.475832144315783,0.42913282199490954
10.979320527096393,0.4315607536426486
10.77929423449882,0.45088940016734763
10.916958674508471,0.4536163059116223
10.72838701981551,0.445496252117894
10.639432321535448,0.4400776041562047
10.540741944496672,0.43363185495523043
11.080602980735133,0.42953303797074555
10.52936569741276,0.43388327507340885
10.72008533802164,0.4372845821158004
11.102133155650012,0.42593949808770776
10.744943713599051,0.43712921132882954
10.696918857593126,0.44685875324563085
10.64429353713749,0.4258930467704745
10.989664948582636,0.4343315071082475
10.301074141577654,0.44301806049619363
11.47937059352189,0.41950168720848585
10.88896650195888,0.4375121306841913
11.430042069642374,0.4408209200805916
10.05589716896694,0.42934876920889514
10.804304782549607,0.42482799197760013
11.821700818795579,0.4351412866075411
11.867705377490466,0.4299327820546401
10.598159236380576,0.440679100878761
10.690837640567176,0.42517793555044797
10.757833263912612,0.4261538419873665
