LE,gammaE,LA,LS,w
37.844803,0.44647092,14.801571,511.1204,0.43752646
42.229065,0.4557465,18.084692,411.3557,0.45916396
39.529003,0.49675792,18.55665,243.94447,0.5629628
38.555458,0.4803296,18.427904,344.27957,0.48439622
40.818127,0.4829855,18.483318,348.7931,0.49012604
42.651623,0.46822205,19.835358,320.37943,0.54073846
43.25783,0.46715412,15.22408,325.6743,0.45914918
45.993706,0.44142514,17.441008,349.29755,0.55756545
39.32543,0.4806881,20.631786,466.8607,0.38746768
41.467007,0.46582684,16.591066,395.12164,0.40522006
45.464775,0.448428,18.94526,306.98196,0.5321327
41.68715,0.4515665,19.093927,389.52264,0.47464302
42.760773,0.46076497,18.403353,369.9394,0.4917221
42.602383,0.46251822,17.758434,279.3605,0.50165635
41.299503,0.46227548,18.109102,468.29587,0.44654724
46.61525,0.4384138,14.08643,450.24774,0.4614649
40.995384,0.4479284,16.008232,442.08185,0.42793423
43.186592,0.45414397,17.278545,370.04065,0.46295688
43.241417,0.42500955,17.72801,392.32617,0.4626518
42.21323,0.4753868,15.3785095,333.072,0.423623
41.582375,0.42633593,17.918179,453.85742,0.44431752
44.543602,0.45195094,18.6028,359.177,0.49639952
44.044525,0.44653276,17.918503,322.601,0.60166144
43.11206,0.47314984,19.001863,451.12283,0.43229905
42.055225,0.454719,18.058575,505.3813,0.4372213
43.64794,0.46055815,18.278296,291.64258,0.54634506
45.311817,0.47907084,18.295225,296.95486,0.4917822
43.423607,0.42773026,16.497728,322.01575,0.58414906
43.575336,0.4539653,17.11143,449.8593,0.37564126
45.286392,0.44483307,13.561001,502.57898,0.40273258
39.207172,0.4754498,17.160536,382.02884,0.41608846
45.72896,0.45591792,17.906918,274.63443,0.56375885
40.059803,0.49460298,17.214685,244.71703,0.5596358
41.007576,0.44566908,19.955622,436.8308,0.45038354
41.936264,0.45534828,18.600845,446.77667,0.48129058
41.161804,0.44427535,17.165009,399.2639,0.4687011
41.296215,0.44423243,17.66651,422.56583,0.48345473
40.2604,0.44391713,16.854431,420.1636,0.45180133
45.280586,0.47207174,14.508897,387.75082,0.420849
46.081482,0.47404727,14.1110935,390.83447,0.429597
43.7903,0.48664346,14.232506,322.27045,0.43118763
40.235428,0.46974856,24.010324,439.58252,0.4590484
36.79293,0.49877277,18.89661,288.38947,0.4865789
41.915295,0.4667825,19.039827,420.3247,0.44162306
44.142586,0.4294491,16.83019,397.98865,0.56005883
42.640877,0.44767714,19.303326,288.32538,0.5378696
40.11209,0.4624374,20.044033,286.97406,0.6031728
40.213688,0.46402246,20.299253,267.4149,0.5697412
41.432793,0.47225,20.924696,254.24883,0.6049842
43.916473,0.44031924,16.183228,548.54254,0.44862437
44.162937,0.45849904,16.99121,342.13474,0.5560516
43.032967,0.4466957,20.654829,449.18475,0.45429528
43.365845,0.43890956,19.514309,387.8137,0.47691438
43.673553,0.47045574,21.039513,333.27155,0.47375697
41.84001,0.46311733,21.080172,327.66873,0.4683358
46.584908,0.43222815,16.245617,425.25687,0.43616918
44.616043,0.4537102,16.553385,316.98816,0.5143265
42.43545,0.44079545,20.742203,345.5852,0.53560185
41.555824,0.4442729,19.459309,351.33832,0.4864299
39.158855,0.45573092,18.873062,336.2564,0.54949784
38.57978,0.45464945,18.777906,318.61963,0.5527167
42.182373,0.48153383,18.214176,326.92432,0.43258095
39.52282,0.44606394,16.505724,392.1599,0.44846174
43.65657,0.45851263,17.028334,535.3378,0.4179267
39.573143,0.4872067,17.913418,325.16098,0.44887263
39.95245,0.49527973,18.84489,310.22003,0.4317585
45.328598,0.44274613,21.516874,304.77985,0.5988131
38.578842,0.4743674,23.419535,217.74873,0.6221977
42.107998,0.42849126,14.211236,478.22354,0.44883657
43.044315,0.46518362,15.614299,423.39215,0.43253303
43.044315,0.46518362,15.614299,423.39215,0.43253303
40.493324,0.46881333,12.040215,403.98572,0.41219294
47.175533,0.4276998,25.845297,352.5952,0.5119272
45.781723,0.43594587,25.9145,352.0608,0.57250154
44.82792,0.4426451,23.459152,291.42834,0.55302006
49.098835,0.44457984,19.11611,317.17004,0.5507221
42.96981,0.44047853,20.0198,327.237,0.536285
41.42045,0.45163193,17.744644,286.924,0.61080545
41.122723,0.43785974,21.641006,351.1787,0.531818
38.502125,0.43851537,16.533173,451.7555,0.5464055
41.027653,0.43142027,20.50724,491.28287,0.5720594
43.11698,0.4333022,17.713001,351.8938,0.54429924
42.347805,0.4273221,18.651134,369.22406,0.5444105
40.603367,0.4903626,16.958527,378.90262,0.46585846
46.101757,0.4329012,20.110884,317.29892,0.6045299
37.84603,0.4957311,14.875586,407.57028,0.4465287
44.24376,0.48710608,21.589577,310.2397,0.42831624
42.595264,0.47560486,21.655592,321.35144,0.41733828
39.249897,0.4852233,22.473227,397.08295,0.4742678
38.692467,0.4636086,18.077448,287.13806,0.6075326
44.816784,0.43478298,18.187885,364.05536,0.4627375
41.704815,0.45816544,18.532448,319.3129,0.5703177
41.41243,0.44794592,18.803429,344.03473,0.58597815
41.86769,0.47162017,18.309628,240.8207,0.53682864
39.56189,0.44338855,21.89057,417.8864,0.56415814
42.42914,0.46994862,19.95481,219.6758,0.5788114
40.152134,0.45203277,21.101435,321.1915,0.52141684
44.210426,0.45142934,16.591484,314.87036,0.46812755
38.701607,0.43738505,22.1183,422.7345,0.59191567
46.62361,0.49821025,13.688447,304.54916,0.437093
41.956665,0.48284927,17.00804,344.8528,0.43217734
40.141346,0.4779388,16.550837,341.8241,0.4413794
41.038647,0.44988805,17.41791,458.0948,0.3813873
41.491234,0.4433698,17.221638,567.607,0.42572013
41.65304,0.48419166,16.79051,299.3417,0.5442905
38.055656,0.47645378,17.81959,343.7299,0.53879046
39.67026,0.44508058,20.74849,390.34073,0.46943542
43.7304,0.4659068,17.243284,279.60516,0.51593304
44.683197,0.4448706,17.72755,397.67242,0.48193118
44.4865,0.43938395,18.624039,293.5571,0.56234014
45.56028,0.4271722,16.802105,407.33286,0.46731558
45.56028,0.4271722,16.802105,407.33286,0.46731558
38.520718,0.4909173,14.456584,464.13074,0.36778983
38.33898,0.482935,14.7344675,474.50742,0.30877417
38.805027,0.462916,18.767653,351.01263,0.51362836
44.21515,0.4103007,16.370346,306.91992,0.5867289
38.36778,0.5032219,22.545874,372.89844,0.47689083
38.082287,0.47760704,18.839373,291.50452,0.47170725
46.893517,0.4386324,15.390638,474.55966,0.4819005
48.290985,0.43358624,18.448515,348.63544,0.54780173
46.8819,0.4278185,16.797266,339.28644,0.5186593
45.939358,0.42253652,20.471945,369.5984,0.51424295
39.95332,0.461523,16.319471,350.79242,0.5307705
41.130478,0.4503819,16.992842,352.19595,0.52849966
43.16715,0.45220974,19.409994,392.07764,0.52296567
42.072285,0.47480372,18.583899,252.60837,0.61840796
43.3587,0.42921174,20.139856,359.86615,0.49703184
40.593426,0.44395933,22.25762,367.3529,0.52108055
38.655804,0.49017757,14.307863,332.52454,0.43122607
37.18214,0.46082076,25.053646,399.816,0.45199832
43.44114,0.4673871,18.68205,189.69022,0.6388307
46.38346,0.4483651,18.10458,286.77054,0.5805774
37.251064,0.46579096,18.106714,440.48392,0.41551742
38.061047,0.49734,21.836874,280.2246,0.5113983
40.70243,0.49246797,20.565283,261.08102,0.49902105
37.357475,0.4542955,22.193384,293.12265,0.57840014
44.75844,0.47592548,18.936663,265.43018,0.5373414
40.633553,0.43502262,16.534359,502.4007,0.4453891
40.30232,0.43876547,17.600014,470.30698,0.43533275
35.401943,0.49881667,22.100124,471.2289,0.4528812
48.73962,0.44813994,17.45698,250.14633,0.6039789
45.850124,0.4437437,19.063707,232.89723,0.5770983
38.494728,0.48232555,17.996178,347.47552,0.46813706
45.698635,0.42969042,18.316364,385.14246,0.50068134
40.808678,0.49030134,17.335804,292.8023,0.42767668
40.81472,0.47321492,17.379086,438.66998,0.47738802
43.01532,0.46120802,17.413649,422.9079,0.5009044
40.800156,0.49865282,16.596613,296.33545,0.5150764
41.36622,0.44563916,18.79374,495.6087,0.45189962
41.295376,0.4459769,21.64127,354.32245,0.5241885
42.030434,0.4260604,22.13257,459.87567,0.50198734
43.81767,0.462764,13.755179,408.29993,0.42632112
40.854073,0.448809,14.459902,382.8511,0.4530254
45.08983,0.4578167,18.087019,308.88095,0.5694634
38.428684,0.4496855,16.530212,492.41916,0.4746941
38.060577,0.4742956,15.719315,327.6836,0.49854383
36.261,0.48939872,22.408178,469.04095,0.373599
42.974186,0.46821463,14.563065,310.1301,0.4941058
38.427795,0.46699458,27.594572,293.66574,0.5130996
38.03877,0.4721289,27.592573,279.81845,0.5592202
42.70873,0.46560588,13.251322,373.39185,0.44353285
44.82419,0.4480465,15.083171,360.36655,0.4327552
39.89218,0.4612674,18.287855,411.4279,0.40001708
41.220276,0.47270066,18.13869,289.7476,0.548375
38.2985,0.48108655,18.581844,265.0841,0.55384797
42.810604,0.46035787,20.364992,318.9139,0.5419679
42.756687,0.46847925,15.401316,417.5701,0.38505945
51.882004,0.40105656,14.590026,501.85553,0.4540155
40.780277,0.4603979,18.412304,344.2942,0.50760317
43.539135,0.45132947,16.426804,465.38773,0.41584325
39.280434,0.45679277,15.917338,437.33603,0.44113114
40.408455,0.48795885,15.8587,325.409,0.46858862
38.394405,0.47806507,16.650255,390.68915,0.39655656
38.451725,0.48502862,15.81006,419.5912,0.45894557
40.67015,0.47090906,21.207268,364.21527,0.49537718
46.09336,0.44663918,14.865423,343.67383,0.48328853
38.55202,0.46466467,19.434725,385.96094,0.4522422
43.403587,0.45239753,15.237702,341.32016,0.46643108
43.743164,0.44153363,17.060577,528.9115,0.43683058
45.06308,0.45392486,16.892992,478.42218,0.4042964
40.044018,0.44289953,20.28199,272.68723,0.57949895
40.47634,0.4484219,19.564137,238.6402,0.5753081
41.32726,0.45276672,18.927011,290.6038,0.58966625
49.282494,0.45836022,20.193579,271.19083,0.57149255
36.471664,0.4813835,18.23237,344.5026,0.51055133
44.96968,0.45500857,17.660856,322.205,0.50836587
42.470016,0.44829714,13.662321,345.90073,0.5695993
43.06597,0.46612716,19.30153,333.80957,0.48117596
44.349785,0.43388295,18.796474,314.99786,0.58014846
39.489597,0.46935865,17.213678,387.77338,0.47664517
38.37712,0.47715786,17.961412,319.62213,0.5059542
41.469193,0.47178504,19.242048,317.55685,0.49662054
41.837517,0.44434443,16.15379,391.29132,0.46607563
38.98873,0.46906877,15.49349,416.39978,0.4970438
43.04953,0.47682312,18.694473,376.9984,0.4674199
45.225174,0.44414756,20.302572,338.77768,0.4576436
41.628727,0.44646293,19.66822,379.17844,0.55057234
46.047073,0.44496697,21.215395,325.36554,0.49293476
40.88375,0.4665719,18.869633,301.93427,0.5348243
45.53542,0.44227743,17.30407,443.6458,0.4450855
44.782978,0.46733645,12.562983,377.25412,0.427698
41.11022,0.45273212,22.601494,381.05475,0.47325426
41.445538,0.44804367,20.142662,423.93964,0.48717025
40.850456,0.46766332,17.532576,421.81775,0.50465757
37.40239,0.46291304,17.995523,463.67307,0.4781086
40.967518,0.49480468,22.80223,338.29486,0.5155609
37.80754,0.46255317,15.411207,336.65125,0.4981304
39.434372,0.48767075,21.70421,289.99652,0.46258795
40.467148,0.46759993,19.567646,280.31094,0.59045774
40.7659,0.47765192,20.505411,305.3952,0.53817916
42.88983,0.4706782,11.600975,465.21246,0.3587827
42.54107,0.47090906,17.250498,466.30872,0.4443868
39.97081,0.4485787,15.502589,386.4331,0.41653532
40.491024,0.46333244,21.130875,436.83374,0.44826695
36.377068,0.49979016,13.396854,483.1674,0.364293
41.042004,0.4548704,21.597147,351.65344,0.49552605
41.839554,0.48184183,22.623135,382.67297,0.52431566
38.13824,0.4555689,22.18509,366.37134,0.43673515
38.7488,0.4801366,17.477566,314.62198,0.46323502
42.076767,0.502675,16.51547,314.14032,0.4773302
39.925873,0.4726701,17.478354,356.4211,0.4304005
38.59658,0.46624017,16.434181,361.09396,0.48019406
38.62659,0.45697406,18.341396,391.44904,0.49186823
36.010612,0.48276702,19.242401,305.94647,0.54270875
38.570602,0.46801442,21.0607,309.37106,0.53875303
43.320408,0.45774922,14.504247,360.74582,0.5038894
44.17806,0.4661237,17.518724,301.47565,0.5176779
43.88903,0.4542764,16.723885,289.10983,0.49160564
40.920017,0.46221843,16.748554,432.5009,0.51645595
46.37677,0.4469534,17.22764,400.0113,0.44646055
38.320404,0.4696688,18.723274,326.68338,0.5284282
47.758156,0.4460887,20.668741,331.95737,0.5158578
45.62874,0.4337626,20.238031,303.49594,0.49277285
44.79995,0.42267698,14.968588,439.19553,0.40518793
42.56079,0.46605262,14.897689,417.33124,0.39790034
44.76482,0.4256436,19.517843,357.7344,0.49678993
38.94125,0.45487016,14.060319,379.7591,0.47609
37.563267,0.47308463,17.07015,367.40738,0.4316756
39.498184,0.487238,17.449825,387.66302,0.48175517
41.28691,0.47010404,15.434743,309.55627,0.4900869
41.43245,0.46462384,18.333954,461.42688,0.46507654
40.39902,0.48100892,14.682998,439.49237,0.44121101
40.20696,0.47275412,24.696602,301.1854,0.5824042
40.18095,0.46671686,21.053215,300.42047,0.58541656
45.34495,0.4487459,17.09474,334.7497,0.5307943
40.482407,0.45542094,15.393003,646.22766,0.36340004
40.24932,0.48644152,20.260399,257.88165,0.57083964
41.637405,0.47010067,15.108988,450.66034,0.4332198
42.43425,0.46274924,19.313908,346.2988,0.51251125
42.224426,0.45746484,18.766382,330.47244,0.5059667
45.01873,0.43981293,14.723474,500.11,0.37524045
42.434563,0.43117496,20.473433,313.435,0.5620101
41.39315,0.46197084,17.550377,441.68256,0.41014814
45.818848,0.46305245,14.410742,382.9391,0.44087926
40.05549,0.43372577,20.020117,449.52243,0.47134012
41.62052,0.4748193,19.191114,398.8894,0.44470856
41.4371,0.4835684,19.835438,314.5944,0.52011317
42.35862,0.45383376,16.309238,401.45972,0.5244673
42.262787,0.44260624,14.948179,379.80853,0.46651605
44.3569,0.4560171,19.524487,316.74866,0.5653971
41.50295,0.44992623,20.693092,300.95325,0.537061
41.593033,0.45287415,20.336222,330.64426,0.5297177
44.54399,0.46412894,18.847853,289.40198,0.5673286
40.555,0.4644853,18.260538,330.53534,0.4707602
41.390812,0.4672037,18.413124,405.30762,0.46494013
42.822365,0.46223366,18.324467,426.0393,0.4958886
39.694736,0.4542123,22.749434,370.79608,0.47522148
44.04546,0.46557638,18.455397,210.29729,0.57579046
43.146126,0.4775715,21.926374,286.38736,0.5329766
42.095802,0.44121718,18.063408,329.91037,0.5883833
41.13135,0.48422113,18.012608,364.33722,0.4279384
44.52748,0.47511664,15.97499,317.0178,0.41924074
41.276596,0.43163532,20.00969,418.2484,0.47659674
41.464336,0.43326336,20.02756,417.79138,0.44017303
41.644073,0.43038765,17.900095,359.27277,0.4575473
44.665195,0.45244974,22.03564,465.29144,0.48567042
42.33015,0.4530507,22.214233,409.68066,0.43276966
40.224236,0.45225284,18.419796,491.19385,0.43101567
43.13011,0.4271967,17.029547,483.37524,0.44810078
46.095547,0.42002222,16.098087,502.94745,0.48994058
42.24109,0.4900478,20.391418,299.20642,0.50400156
39.56935,0.46916467,16.430647,293.6586,0.5613881
39.56935,0.46916467,16.430647,293.6586,0.5613881
39.33466,0.48538572,21.77024,389.40414,0.45598865
41.65765,0.4554135,16.041683,337.1166,0.585779
43.76583,0.43653533,19.876003,347.14447,0.4586082
42.349957,0.46650878,16.967697,406.82544,0.51734036
40.698475,0.45974144,18.255991,418.6419,0.516589
44.936394,0.44455066,14.261632,469.20535,0.48614365
42.906483,0.43884897,15.186595,429.74515,0.4932134
35.486923,0.503337,20.527819,386.1421,0.36742327
40.925568,0.4627033,17.53896,275.61322,0.5520892
47.359665,0.425524,19.595776,319.1348,0.5240402
37.153164,0.48299995,17.516005,313.561,0.51111954
39.12111,0.49118996,20.42835,291.77667,0.49980316
45.62184,0.43691856,19.172157,301.75162,0.584187
40.691227,0.46055532,20.461063,332.38834,0.5259533
45.19055,0.46475282,19.816204,338.7013,0.54707086
42.40588,0.45028707,18.119465,317.21057,0.5573329
44.224407,0.43741497,17.818579,400.2433,0.4954791
43.030727,0.44194856,16.891562,376.0739,0.5484646
45.58429,0.44991407,20.37312,366.81274,0.5634568
40.015675,0.45617652,17.258385,410.96887,0.40559852
45.670578,0.45103097,14.997659,364.35147,0.40255466
42.80252,0.44203505,15.801519,551.3602,0.4533976
45.845406,0.43418208,19.395552,332.07657,0.48836234
42.29207,0.44858536,18.033384,319.92206,0.5121246
39.13168,0.47413543,19.336597,321.8328,0.5037563
37.20554,0.47612584,19.489388,276.54276,0.5649579
40.885323,0.46094787,21.826147,258.6389,0.5962844
39.453922,0.4743634,19.421127,293.2798,0.5596102
38.31388,0.47735786,20.5756,378.7256,0.47525892
37.84089,0.48338583,19.070698,360.6858,0.5000538
35.790833,0.45729762,18.151987,387.1489,0.5071053
45.30713,0.45746267,18.21458,484.79138,0.43535548
38.15451,0.4625564,14.863568,452.62357,0.45106092
40.775093,0.4582248,18.678272,387.69556,0.4758496
42.051064,0.45996702,20.13055,304.14542,0.5377447
39.777122,0.46775857,20.013853,399.5875,0.44613066
47.501957,0.4404312,19.035898,275.151,0.58422965
44.470657,0.45186758,18.818022,381.61118,0.4262812
41.3388,0.44633877,19.982529,293.59558,0.56808984
39.470848,0.5134543,19.393433,251.67477,0.541918
43.915634,0.435191,19.16279,298.35233,0.62110287
42.12366,0.48799887,19.432322,385.13144,0.4465954
39.60628,0.4573578,15.621818,402.12048,0.42431375
41.161194,0.4750794,20.137724,278.1911,0.50800365
39.673203,0.46783504,18.80434,257.95126,0.45677027
40.1277,0.47999284,18.917831,307.30945,0.48275024
40.311207,0.4664535,18.687695,412.5805,0.53064674
38.503475,0.47594917,21.498114,312.4814,0.44835997
40.569054,0.4660083,21.130795,338.32776,0.44343904
44.1537,0.43345568,13.576278,370.4967,0.48960105
38.1628,0.4732556,19.25807,303.5475,0.48819637
38.466206,0.4863585,21.076199,356.56424,0.50345844
39.51073,0.48193452,18.574629,309.59952,0.51755285
40.127884,0.46572432,18.851543,359.76666,0.56960684
41.51067,0.47947156,21.22877,247.69862,0.52447283
41.010372,0.4744501,17.313272,376.59326,0.5022521
44.673077,0.45023465,17.966373,409.9566,0.5120068
39.758274,0.44877633,17.444307,363.65598,0.4302922
43.971027,0.44708425,16.163095,362.63794,0.43970406
36.918972,0.49315113,18.894417,306.0597,0.50599605
37.555305,0.47077602,20.314299,359.34283,0.5168547
44.15582,0.45694968,15.497726,399.11505,0.49889272
43.738888,0.45005,15.003019,334.48212,0.4777299
45.047062,0.45246568,18.838089,410.2237,0.48345006
40.41878,0.4651119,16.327206,409.5918,0.48433423
41.31639,0.4476088,15.1308775,505.91995,0.39831853
43.042835,0.44764635,14.427845,568.2114,0.3708484
39.441772,0.45833287,22.903471,330.51593,0.52809244
41.06814,0.47895792,15.432473,423.9746,0.43858576
37.501934,0.47603637,20.07521,407.14178,0.44464958
37.83654,0.48233566,18.450848,364.52228,0.4834906
47.151527,0.43992433,14.778012,337.19006,0.49677005
48.318707,0.4507056,16.212532,382.54526,0.46754968
40.67071,0.41354027,19.847336,380.21857,0.5530393
44.215508,0.45531917,23.02838,323.42413,0.5533968
40.38759,0.4891862,20.286173,303.36414,0.5435747
40.50971,0.45067972,18.218515,405.03867,0.53892165
41.9082,0.4415519,19.4839,423.3104,0.5444932
41.870087,0.4288087,18.960266,362.79898,0.50985426
49.702213,0.42178342,19.440334,358.06122,0.5816453
48.080853,0.42604202,22.04534,356.9276,0.57970196
44.987247,0.42379248,18.074398,332.10556,0.51772934
47.126633,0.46367338,19.51439,365.94952,0.47375417
44.74715,0.4311789,12.756893,474.98688,0.46537614
45.781822,0.465669,14.320515,405.7094,0.38422787
36.491463,0.4719648,16.113222,426.66626,0.43431345
42.34829,0.46465746,18.911968,303.37558,0.46735266
42.15541,0.47495696,18.56177,402.2699,0.45387194
43.73828,0.4696948,18.06618,389.5176,0.40767148
42.679333,0.4288616,20.411133,358.00076,0.56870437
46.472443,0.45866376,15.7822,339.41428,0.46933013
42.13283,0.42965612,19.963007,322.18903,0.5480962
42.195774,0.49128276,18.054068,313.70624,0.5261266
38.13803,0.47331482,20.503836,293.9043,0.55957353
36.6315,0.46867973,19.630323,295.03085,0.56482106
44.70409,0.42274234,15.780336,452.62314,0.48181581
49.75336,0.4198268,15.574884,450.38904,0.4517732
41.57388,0.47259316,19.152906,305.95462,0.5332532
41.736626,0.45049646,14.808203,406.58014,0.44112542
42.555218,0.45284292,22.011803,254.53352,0.56133884
40.51639,0.45770687,17.679718,376.59576,0.45302206
41.16236,0.46343195,18.874254,298.15506,0.5079465
41.017323,0.4636579,18.213566,329.86993,0.48315796
47.952385,0.45770603,17.473574,307.73425,0.531745
51.021976,0.4567887,16.937254,323.3009,0.5340031
31.915052,0.48552883,19.966578,431.8083,0.48539162
34.42533,0.47698742,20.514805,388.6147,0.44430122
48.507835,0.4456736,18.106953,295.1731,0.49091086
40.40463,0.43238124,17.703054,409.06635,0.48472044
41.309715,0.46716452,19.511715,431.90323,0.4551689
44.257168,0.44788182,19.620394,357.70694,0.4769421
44.81059,0.4603323,16.744831,412.38953,0.5162385
43.319847,0.44448334,13.097854,360.54187,0.4351966
45.219254,0.44634566,16.451097,452.13843,0.49120188
43.145737,0.43089682,15.9521675,432.5877,0.47470066
43.95409,0.42325878,14.084264,449.32977,0.41768804
40.5003,0.47784618,22.451183,249.28935,0.5599166
38.02154,0.4710949,22.351868,344.4244,0.53049386
46.352768,0.42236695,18.95161,421.4677,0.46792367
38.394115,0.5112833,18.868773,302.51218,0.47500935
49.20735,0.42387527,17.22443,478.5956,0.5116667
50.24915,0.40590978,19.073616,345.76666,0.48889562
37.931442,0.5108229,16.9516,359.6231,0.35324216
38.168797,0.50879014,16.789822,383.62042,0.44716606
34.70329,0.5025312,19.577738,357.83606,0.46763492
42.77346,0.43946785,15.09309,419.93887,0.4543962
40.582664,0.4749968,18.401352,327.2732,0.46011525
44.797832,0.4583783,18.432863,327.23715,0.5338258
38.211975,0.46282205,20.506361,279.90506,0.6002779
39.881912,0.4801252,20.346462,300.7071,0.5376622
42.850708,0.45999435,19.602911,255.76732,0.5971341
44.67231,0.45733118,15.630261,396.7907,0.45916125
43.86122,0.45462102,17.424425,401.69485,0.42198494
44.220768,0.44077066,15.845542,339.44763,0.52226573
43.89028,0.4662065,21.854567,335.47437,0.4892141
37.861572,0.45493016,20.06507,405.6057,0.5243512
43.89937,0.48225456,20.116882,335.34882,0.4648254
37.21725,0.46150807,22.819008,268.38116,0.65373665
37.12517,0.4672332,22.471514,291.78598,0.59442264
43.874924,0.47699404,19.942245,237.04834,0.55217135
38.80143,0.46161592,17.124437,362.49722,0.48015553
44.80046,0.45325047,15.870613,366.06558,0.54450303
41.73347,0.45843703,20.574427,385.76334,0.52919734
42.56746,0.45237657,20.357866,369.7979,0.49734756
36.55048,0.4702166,19.332098,410.34384,0.480813
42.017742,0.46065417,17.583998,399.2068,0.45100597
43.687798,0.46897027,18.34331,396.93414,0.40513915
43.09007,0.46586514,17.133188,443.71582,0.43385738
42.119957,0.43911117,18.200964,464.96896,0.4019158
