LE,gammaE
10.806943924798679,0.42747948584278295
10.536577103431988,0.4377721013692616
10.624187493673208,0.43356422737752326
10.538896163138048,0.43839084559493463
10.9149711913797,0.44028035381292696
11.254652641695579,0.43823264218810765
10.329779662142018,0.42868406140765053
10.453164758615495,0.427016628289684
10.648114396934913,0.4287709057772002
10.1101447565882,0.43711236221255906
10.644300017363232,0.42267014582841766
10.67306155043993,0.4399963393901562
10.978138813329235,0.43723726731856244
10.851279438953174,0.43931116558341804
10.527837905732925,0.4445361941748654
10.837924999270266,0.42224109349318734
10.375649141634732,0.4273496640625369
10.304882892081944,0.42571187388381154
10.10983004358762,0.42427990922039327
10.204943277591054,0.42280278323443554
9.609640512718935,0.4257728122028179
10.569393222171248,0.4402130261038471
10.765260370355431,0.4442136510154535
10.71491611457886,0.4235617914501051
9.976255023341158,0.4268918852704504
10.117871307137818,0.4278270131571919
10.61228613508055,0.4298826901332084
10.838108118775988,0.42098581323371165
9.926916736698145,0.43763608450189906
11.210746589331942,0.4391375812041364
11.520277574936104,0.43770244088414506
10.57028260550908,0.42072956433474296
10.566398334946602,0.44059561805113345
10.233874464673203,0.42769345637797235
10.587920595044043,0.44378729153637
10.578054808533398,0.4361495319028724
10.875745759732123,0.42967646086196537
10.465681220041946,0.42806458447549867
10.391223136470254,0.42947328044190436
10.62268601305164,0.43025502957464684
10.141704552751845,0.41702600666146256
10.017709655832673,0.4404181645647257
10.629701827993387,0.43959131805069923
10.706078293647764,0.4405613130470868
11.090369119027502,0.4447130748928679
11.05593063674592,0.44117075710071335
9.986990143966244,0.4285215356392535
10.660957286064525,0.43828702616137494
10.461065062691423,0.4495288651594394
10.63278498589475,0.4521826920348915
10.412052625477855,0.4399679177645627
10.313388219563288,0.4348804297605707
10.478447009176406,0.4313590118466351
10.156101348908468,0.4345848525474582
10.063834843951152,0.43494663004742545
10.539529308038546,0.43560639231625436
10.56273919490977,0.4269212666079989
10.454257720334134,0.43452266764081127
10.429353167547532,0.4125677897939595
10.480210385280575,0.4090795776070551
10.835208524583187,0.4348533871656537
9.931260656671332,0.4421338620206064
11.785022583115653,0.41290136071271427
10.719529823092236,0.4230950748092866
9.927146806297836,0.42384997599105195
9.714487616523668,0.4301021331577306
10.719568392637717,0.42423343001584984
11.697001214398979,0.42522392522272856
9.80296600907646,0.440149957580559
10.413527366765907,0.43576459224200403
10.76857599910649,0.43396706227890003
10.724421546741373,0.43243106302299866
10.651995325120643,0.43343325611218586
10.63175940102294,0.4327289227734119
10.577819751808148,0.4315882730374251
10.10600041710852,0.4338820710423019
10.625397862498925,0.44233108401177623
10.164168981437982,0.4226436222640078
10.394152842615867,0.43266514204285245
10.712763552328461,0.43074875473741536
10.349825649519541,0.43581533087635715
10.480941425534901,0.4270406699214202
9.925861671206365,0.42096380633791813
9.922340720363621,0.41675481687363175
10.057324122040466,0.4172212124028909
9.944175257848949,0.42243868086893627
10.555822362853354,0.4245349754686563
10.360173397673508,0.44313210960209204
10.743823813301734,0.4290894153949849
10.264110698818653,0.4369797372531842
10.604919368621971,0.4260391124490153
9.78712736501607,0.42867421306612274
11.279201315532427,0.43202942703568037
10.655404221050349,0.43011947652603727
10.284471230956362,0.4364709353640687
10.620121989471825,0.43606071344912894
10.548721731727715,0.4294941947282141
10.026592541762971,0.42691512208815524
9.955361545335254,0.4250181895757428
10.443579272216743,0.4307287188593626
10.065945325896996,0.4359406559389994
10.81353999855021,0.4232881326603495
10.078561356184954,0.42359760606961233
10.967760635043707,0.4296443736331663
9.950657748990611,0.43391559587086276
11.025806358837336,0.43532899551883447
10.203274728582317,0.43247337590615775
10.325473147267966,0.4148467353705393
10.292871508803874,0.44322004348487243
10.512020462719137,0.4206403445389634
10.799745115345946,0.4274539599916476
11.19829992164504,0.41295517709441076
9.50919170065442,0.4441257691500778
9.793678685682123,0.43766925976368315
10.027798406192009,0.4380490833329847
10.919679725081776,0.4269316901295685
10.593818889040968,0.4385117530600985
10.259435000413733,0.4207490823931352
10.771501076027926,0.438779557151707
10.675140932815184,0.4366641381857105
10.452969467322813,0.441865443722468
10.959493243365536,0.42873968133992774
10.704973973049722,0.4358699560722681
10.349380499058201,0.43376571228025795
10.103620635578542,0.41639523660758
10.063130277607502,0.41361808213021045
10.002107513988653,0.43224916240276184
9.805761016807923,0.4310607567116939
11.040626091093365,0.43329487032032393
10.257436594172566,0.4284577200518288
11.074284037229393,0.4328241217885202
10.8722618725097,0.4221384423585071
10.77792114693804,0.4336235673066953
10.814306466443753,0.4397544343656718
10.866796677548534,0.44512057454408227
11.578080206579212,0.4338342279235661
11.082678452937197,0.4363108191963203
10.405598963298118,0.435261497714206
11.15734931619,0.4612072557573226
11.145338775748057,0.4558101753943526
10.63977523407646,0.4287723555707689
10.354836878097114,0.431054688321854
10.64607300932964,0.4341370387565907
10.183227052903856,0.4375979934292012
10.061184801298532,0.43012565495156646
10.37022592368808,0.4278459752859138
10.784014757164261,0.4364757182139803
10.269670474292177,0.4228104767521716
10.523433006522245,0.43232343311842586
10.615372866706275,0.4479898698689069
10.745543691222696,0.45038995281481664
10.914994654699225,0.45358544415565766
9.698617408660153,0.41557162261038333
9.56234489497719,0.4119604193228635
10.354872528122462,0.4121300975952542
10.46511647034756,0.45257791971518957
10.583962614363257,0.40751417634817944
10.1826560597429,0.42721297816918036
10.246152919428642,0.4267862592938174
10.519250713296087,0.4296851406132012
10.314547904563868,0.4437247059002173
10.11910933210954,0.44516220062117434
10.149750758438152,0.40527221042966605
10.335842197302727,0.4476867003132191
9.318057331026484,0.42342655473419794
9.99140171778736,0.43515355375892506
9.836174950323848,0.4333434889931097
9.997607284140654,0.4181364300981263
9.833932836252732,0.4127030303182078
10.080323194421098,0.4281868061833876
10.707079111400343,0.42744306105300817
10.358149732231483,0.4367735369290413
10.948120878563222,0.44518394993335825
9.651960898004978,0.4283964451963243
9.822066658056796,0.43370593309441907
11.319533012941887,0.4339642057032096
10.944828566392909,0.44284146578748823
10.33800868417712,0.4294011600935629
10.80056334060202,0.436094072682395
10.281834610434537,0.4249668521685513
