LE,gammaE,LA,LS,w
14.80807,0.32921836,30.198238,164.88353,0.8643579
14.962946,0.32879883,28.78415,252.78175,0.83383477
16.415726,0.32403034,24.222343,173.60294,0.85234976
16.551384,0.318889,22.388391,163.32573,0.87157536
16.61181,0.34801513,26.18747,189.24274,0.8182813
17.8176,0.32977065,21.74732,247.45967,0.80679226
14.36899,0.35394958,29.317371,102.09299,0.89035285
14.363575,0.3600136,29.428242,119.19636,0.878104
13.437056,0.37052387,30.947493,106.47351,0.8823011
14.728411,0.35670504,33.622887,135.41425,0.8842383
14.910739,0.33711272,32.89528,151.41339,0.8749437
15.369634,0.33447254,25.372194,133.9523,0.883356
15.837267,0.33479208,26.541162,207.90662,0.83910614
14.578868,0.34334877,25.216671,183.86642,0.8757131
15.057043,0.34173882,22.681017,177.28214,0.8452618
15.434351,0.30894357,28.65931,169.3625,0.8509639
12.872704,0.35030624,25.350769,237.1406,0.8624692
14.620237,0.3573352,26.887218,234.53345,0.79941297
14.414784,0.32180727,31.874178,104.11061,0.90066487
15.605083,0.32981908,21.97712,209.78088,0.873659
14.124567,0.35202798,28.139412,326.65283,0.8386939
16.4986,0.32261127,23.528856,223.2101,0.8653412
14.324639,0.33752942,29.723774,223.38312,0.8324156
14.620788,0.33149233,23.659727,156.2702,0.8732597
15.387564,0.32524446,27.308245,216.67374,0.86155784
17.226562,0.30755213,23.31819,159.33975,0.8509687
17.324461,0.31198207,22.58149,171.7197,0.86235464
13.250877,0.35921448,32.509663,242.98183,0.8251583
13.992466,0.34497663,31.540653,243.17749,0.8048864
15.775388,0.33509865,25.786974,124.13263,0.88978976
15.182726,0.32903945,26.625973,159.73503,0.86930835
15.545124,0.31612876,24.577404,142.91666,0.87765086
13.543859,0.342711,29.794085,215.39462,0.87370664
13.588082,0.34635854,30.998354,163.426,0.90092283
15.048136,0.31876525,24.90775,123.43643,0.8681182
14.751542,0.34900406,27.570635,199.94919,0.8027024
14.029937,0.3209095,24.670427,360.60684,0.840209
15.761516,0.3127342,24.870813,264.117,0.83811754
15.225188,0.36616457,26.67727,99.521454,0.8758459
15.013321,0.3414524,23.996115,134.02988,0.8648975
15.632491,0.32399496,27.356174,137.46533,0.8645161
15.51996,0.34575018,22.832376,198.81033,0.83239824
14.289785,0.33209845,30.542253,155.48227,0.85389394
14.706298,0.31874192,23.736135,253.89433,0.86743325
14.974527,0.35410345,27.89862,165.77919,0.8157432
14.7814455,0.32163122,25.871609,173.18382,0.8624023
16.403585,0.33729038,24.120066,198.35808,0.85786384
14.539213,0.32714537,26.387556,273.25278,0.8595019
15.355126,0.3344011,29.35413,185.95973,0.8523192
13.663632,0.33110383,24.679157,323.4005,0.8535643
14.444677,0.32549396,26.432808,159.24556,0.85047877
15.979109,0.35130534,27.401047,114.86738,0.8565438
14.683777,0.34192824,24.463478,252.98941,0.84748346
15.09893,0.33776042,26.182533,178.65273,0.8370136
14.207798,0.3358613,23.830664,301.69855,0.8389947
14.98023,0.34170005,31.81306,155.34554,0.86167514
15.279272,0.3320218,22.603214,189.17075,0.8607523
15.10593,0.3368456,18.978323,169.45645,0.85574
16.368464,0.33155704,24.047276,177.09668,0.8415851
17.487644,0.33784586,25.621193,186.23393,0.8725484
14.689684,0.34022635,25.90359,197.13474,0.80324286
15.081686,0.3386119,26.292383,228.68683,0.83446956
14.338351,0.3484391,29.356148,179.09198,0.85933024
15.357836,0.33044168,22.264107,281.0689,0.7913269
15.818908,0.3239403,25.787832,268.41006,0.84350175
13.611963,0.3261973,23.185339,204.51416,0.84195846
16.248236,0.3439065,27.825287,189.02504,0.828465
14.427805,0.31359845,23.358196,255.5055,0.8785039
16.206522,0.36907938,27.152521,163.70973,0.7997018
13.853794,0.3034277,24.61131,197.28415,0.84923744
15.339601,0.34904322,27.49232,190.57227,0.8601795
14.933843,0.3180252,24.175957,141.32567,0.8920905
14.803276,0.3459196,28.951235,259.4926,0.8155472
14.386017,0.31510597,21.865698,238.28487,0.8213314
15.588766,0.33411404,26.917768,240.20358,0.85104704
13.702787,0.3160449,25.297573,165.28697,0.86574167
15.308903,0.31440127,24.161457,170.42123,0.8926326
14.922489,0.3641041,26.17823,333.5124,0.79831487
16.025085,0.32703152,22.45562,290.3027,0.78572
14.633848,0.35930145,26.927608,212.35233,0.8323443
16.936783,0.33569115,26.176565,102.88395,0.8879457
14.616707,0.36064547,24.130033,105.092,0.8734044
15.007001,0.3613796,24.35737,134.20677,0.87297916
14.784833,0.35092804,26.031073,129.19777,0.85660094
14.401638,0.31695458,26.074915,255.24283,0.85453945
14.163995,0.31879497,25.755255,222.37032,0.84784544
13.84145,0.31977126,24.71056,225.62143,0.83160275
16.472895,0.34676602,25.227673,217.10934,0.8433664
16.76612,0.34907925,24.36078,209.20401,0.84322065
16.294292,0.3637294,23.764141,138.37137,0.83577037
13.606068,0.3498442,26.060595,235.84354,0.8557328
14.600848,0.35602677,26.418327,149.03745,0.84878755
16.055428,0.32410184,25.263428,282.40628,0.80343664
14.478674,0.32169092,23.866354,180.83673,0.87880707
14.261069,0.33608967,26.996807,117.524055,0.88071936
13.695549,0.34038034,27.656311,124.05789,0.9016889
13.826136,0.34118813,27.847683,114.24341,0.8896271
15.580651,0.34542415,28.56323,116.439285,0.9000576
15.142209,0.32688808,25.307102,442.3874,0.79727554
15.622655,0.34852386,23.93896,157.6665,0.881281
15.04942,0.34554064,23.386038,126.81678,0.8897429
15.470715,0.33227104,26.243713,132.13611,0.8749798
14.758606,0.31561595,23.175556,225.49344,0.86914027
14.159343,0.32880485,27.293041,189.0043,0.8419536
16.3759,0.32933593,22.410343,198.47408,0.8337793
15.792401,0.34828207,27.422634,149.33673,0.8602048
15.450621,0.3535601,25.645958,149.88226,0.85355854
15.551778,0.3533993,24.749094,121.323784,0.8407792
14.354353,0.34416705,25.707264,138.87042,0.88049203
14.098586,0.3408803,25.67691,129.62794,0.88260984
15.928285,0.3341815,26.973139,216.46317,0.8155403
14.59553,0.33846316,25.272083,157.0137,0.831537
14.601311,0.326869,25.475845,280.06525,0.82439685
16.518332,0.33351716,25.106333,118.71049,0.864001
13.69286,0.32802916,26.43496,210.77576,0.83080786
14.733629,0.32119262,23.738005,391.86942,0.82894963
15.773639,0.35839358,26.368277,237.4264,0.8475777
14.019458,0.31965262,24.811275,190.923,0.87691146
14.4398155,0.32034773,26.701134,202.00952,0.8735509
14.4398155,0.32034773,26.701134,202.00952,0.8735509
14.667076,0.34247723,21.176899,182.16513,0.8525878
14.837862,0.33075383,31.53553,115.101715,0.8541618
15.1083145,0.34615302,31.222897,194.06529,0.89664537
14.236694,0.32331762,32.093544,183.41022,0.83478004
12.88036,0.33182812,32.511116,195.2398,0.867089
12.904317,0.33678535,32.46299,220.70747,0.871756
13.598109,0.32650974,26.032314,118.78732,0.89555764
13.852882,0.31761578,28.06284,223.074,0.87923706
12.90756,0.3177642,22.502766,295.63922,0.87419415
12.671058,0.33316204,21.72625,192.85426,0.8297911
13.323886,0.33394375,21.577261,206.31534,0.8585137
16.932709,0.3480579,30.178116,186.64893,0.828666
15.354039,0.34975854,27.271336,210.47687,0.8513978
14.824171,0.3531857,27.511635,243.97995,0.8319387
14.211992,0.3182395,27.96588,119.85252,0.9047279
16.982422,0.35224527,31.588377,105.78088,0.85643196
16.39029,0.34501052,31.635706,114.75662,0.8426235
15.049585,0.3552942,32.284885,188.00917,0.8603832
15.185227,0.36289233,33.65937,127.4363,0.83411163
15.112491,0.3385545,31.958258,153.74722,0.86710995
14.129235,0.3361055,25.073343,144.23799,0.889201
15.82629,0.34345877,25.9955,237.92722,0.8390855
14.930447,0.34824646,24.213947,119.843895,0.8670497
16.310932,0.36011758,23.995628,115.98279,0.86856115
15.08703,0.32899398,28.854885,124.156425,0.8995226
14.86455,0.33006984,29.008917,127.62677,0.9036591
14.925628,0.33683035,23.564365,188.2144,0.8127749
13.265383,0.31819132,29.71311,262.69568,0.8899324
17.040884,0.36204126,21.663008,155.3554,0.8337411
16.053024,0.3553015,26.762913,193.15714,0.8242946
15.986124,0.33928874,25.984837,191.45074,0.8380246
13.924363,0.32783505,26.20383,234.99881,0.81805044
14.662329,0.32758301,26.378443,368.83252,0.82376015
15.6199875,0.34926,24.809128,151.3088,0.8867729
16.847532,0.3493342,24.242872,109.759155,0.8763699
14.665972,0.32737157,27.679913,246.64471,0.86332697
14.981312,0.34023628,24.818008,147.20631,0.87607956
16.097233,0.3314583,25.643,225.38841,0.8265912
15.341364,0.33653122,25.105026,121.40307,0.86798894
13.87058,0.33738044,28.785967,290.39948,0.85228115
14.674128,0.3584509,29.934563,309.93082,0.8265969
14.502291,0.34142625,21.63522,320.0409,0.80025965
14.412434,0.33119586,22.595882,236.11855,0.82340217
15.116926,0.34608743,30.456486,170.2764,0.8551468
16.272734,0.3385553,31.480526,133.28604,0.8408527
14.4547615,0.31889004,26.893192,204.93481,0.84084696
15.455123,0.35149458,24.988592,200.99084,0.8583828
15.55088,0.3402721,26.020254,295.42276,0.84224653
16.384436,0.33330122,24.963562,123.68636,0.8779924
14.621251,0.34660524,27.478035,178.86923,0.8593105
15.0275955,0.35410115,23.478182,174.99797,0.86386675
14.005794,0.34314802,26.095121,181.71548,0.856748
16.198053,0.32405984,24.875479,172.45026,0.85198694
16.115658,0.33155578,26.630087,228.34119,0.86415505
15.243564,0.35329872,25.779968,127.263664,0.8919131
14.733763,0.3109182,25.749187,192.97789,0.8340971
13.748346,0.32340747,28.565426,209.8166,0.85473317
16.370247,0.34586433,23.555145,196.57144,0.82780355
13.156378,0.33545032,31.21945,234.43372,0.85309243
14.649379,0.3343781,23.096283,296.82816,0.803341
16.152,0.3252601,23.257193,265.14035,0.81972784
16.451157,0.32674897,24.392176,301.58533,0.8534064
13.710287,0.36099,30.436878,187.76718,0.88872486
14.694062,0.35454124,29.066076,147.24675,0.8737308
15.346646,0.351075,31.835138,135.04276,0.8557652
14.659602,0.32229942,22.256624,195.24055,0.8530945
15.612992,0.34874138,27.947042,230.56728,0.79414505
14.214764,0.3236456,23.959255,145.18707,0.8789102
13.54995,0.33527827,22.58533,140.00699,0.84351665
15.897842,0.33219346,30.497396,124.73297,0.8485531
15.3930855,0.33750057,29.060379,129.87654,0.87417066
14.653145,0.3548283,23.702862,237.97318,0.8269976
16.293825,0.31952858,25.547472,202.21547,0.83531547
14.565363,0.3543545,26.872766,154.64888,0.8544967
14.714631,0.34616694,26.641125,168.37755,0.8818475
14.950309,0.33521697,24.53022,294.49716,0.82863754
15.043175,0.32438737,26.345186,375.82294,0.8288737
15.293953,0.34997568,24.25373,209.02412,0.8528569
14.812007,0.33064163,26.260004,182.29486,0.87566996
14.416437,0.3159068,28.504368,261.85364,0.8357116
15.097567,0.34750152,21.521147,256.67508,0.81653273
17.122698,0.35309651,25.789745,259.4148,0.7687165
15.372889,0.33141348,23.069351,124.99876,0.89434886
14.782112,0.342304,27.596197,319.7552,0.8039352
13.4556465,0.34003583,22.063026,152.407,0.88133913
14.150781,0.33765787,32.865055,345.94727,0.7938246
15.727224,0.33984926,30.820135,274.27112,0.83739936
15.511895,0.32135817,25.623964,167.72806,0.9040208
14.453876,0.32329372,27.529182,101.69632,0.8717426
14.885587,0.33749595,25.902037,276.14297,0.8117737
15.5248375,0.3232356,24.518324,194.35303,0.81902254
14.821538,0.35171464,29.00902,171.06654,0.83179975
15.493001,0.31354252,23.03134,163.05228,0.8557554
14.302103,0.33259982,24.744213,150.59227,0.8739694
15.547944,0.32758585,26.905172,185.57104,0.86381245
14.153578,0.3426236,24.610518,255.62808,0.80903924
19.117493,0.32071325,23.19335,266.53232,0.8083657
17.453629,0.33125335,25.713509,236.46118,0.79856056
13.505377,0.34000114,31.047367,196.32489,0.8692265
13.868371,0.34022206,26.875765,208.01312,0.8560379
14.939167,0.35510716,24.384256,145.09447,0.87634504
15.549386,0.3400349,26.718319,236.20436,0.79901046
15.307506,0.33306545,24.889421,195.396,0.86707544
14.472634,0.3457713,28.474092,193.44093,0.8462892
16.192583,0.33439997,23.852482,183.32724,0.8376656
14.192326,0.33297363,27.876293,274.55835,0.82714814
15.630773,0.33563468,22.552963,150.67012,0.8454033
15.293085,0.32305214,26.002842,336.72266,0.82517606
16.006075,0.36610687,23.851149,182.89511,0.8352719
14.38966,0.32098618,30.681406,118.98738,0.87677556
15.728252,0.34595782,23.822992,207.993,0.8354538
14.721052,0.3328022,28.540817,168.05806,0.8942684
17.588846,0.34328705,27.008514,109.56881,0.8561108
12.754171,0.33712396,26.065647,422.72705,0.8758912
12.370184,0.33105543,26.309803,426.30914,0.8766374
15.387769,0.3226507,25.523397,103.54354,0.84917504
15.924161,0.32904005,26.743486,166.66994,0.8756059
13.995209,0.34919402,24.392725,185.40538,0.855249
15.832518,0.3292535,26.22925,200.11343,0.84260625
14.69023,0.3396556,25.873901,144.30382,0.86760545
14.700345,0.3351924,26.059835,206.55533,0.84500337
15.882143,0.34258178,24.356487,221.7458,0.8292498
16.75391,0.32605416,26.957346,198.18375,0.8359316
14.311548,0.3516459,24.870562,193.28032,0.8671975
15.995858,0.32871237,28.337143,161.63928,0.8424794
14.744456,0.34173328,27.411566,202.13371,0.8733423
15.897152,0.33015594,28.718239,151.83302,0.83808976
16.301014,0.32703874,25.806818,244.36801,0.85640764
15.952045,0.33210403,25.365696,152.34088,0.83242744
16.15964,0.34893417,22.05852,213.11261,0.8630655
14.115013,0.34173965,28.774223,235.90125,0.8705998
14.30846,0.33052218,28.737732,227.59158,0.8371736
14.039902,0.33207074,24.592014,255.73305,0.86882764
14.680917,0.32786006,24.69947,163.64487,0.84925365
13.931925,0.33467728,29.810442,162.58142,0.84377265
15.072168,0.34201434,22.557322,204.04669,0.8562881
14.787103,0.346818,29.70446,113.41307,0.82423186
15.778852,0.34166545,26.655907,178.20825,0.9057399
15.796367,0.33304808,26.111147,155.38643,0.865422
16.267338,0.3495085,22.873827,366.14676,0.76407653
15.497967,0.33775634,25.462908,238.35861,0.87866366
14.643795,0.32349345,23.483427,166.73703,0.8595447
14.637313,0.3383771,30.071524,261.76065,0.83992577
14.69545,0.3470246,21.922178,392.44293,0.79672456
14.966261,0.33451292,30.613312,139.44586,0.8657922
15.411579,0.36154944,31.471039,209.53096,0.88161695
14.036776,0.3314312,31.045116,182.17287,0.8065387
13.896345,0.33558434,24.136293,182.90776,0.8823964
14.372393,0.3182181,29.009628,198.24216,0.84167504
14.44102,0.32334793,27.755495,263.60492,0.83238477
15.064502,0.33091557,28.60008,265.30402,0.81061924
14.848631,0.32434762,29.906532,294.98303,0.82364833
16.595121,0.32577395,24.540703,294.84604,0.80971926
15.580239,0.33828604,22.46664,275.79202,0.8111584
15.727352,0.32628092,23.01515,255.73354,0.81301135
15.965214,0.34097275,25.287525,178.57616,0.85378504
14.231699,0.34316233,27.850573,151.57181,0.84493756
15.798016,0.3251009,25.324863,198.3891,0.82753366
13.6222,0.33325687,25.249895,178.27719,0.8562984
16.121634,0.34071973,26.598633,164.1337,0.84040606
17.06455,0.3250425,26.604855,177.67795,0.85861427
14.4085655,0.35165277,24.176838,145.67722,0.82911015
13.772854,0.35782674,26.193037,150.71446,0.85603803
16.693169,0.33630118,25.236097,260.76773,0.80689937
14.138023,0.3277268,25.950506,121.69129,0.86830527
15.13091,0.34594697,23.443138,227.87424,0.77803624
14.427702,0.35736457,26.613556,223.7123,0.76286536
15.351934,0.3425188,26.4708,316.4339,0.8234403
14.215201,0.33847246,26.037271,223.63411,0.8601158
14.452301,0.33487198,27.578354,339.67383,0.831292
15.910544,0.34096187,23.478283,230.20694,0.85443264
16.187765,0.32645223,25.286997,234.15028,0.81784415
14.324226,0.33230665,25.85999,197.27051,0.8642026
13.561937,0.32833877,25.827497,188.66322,0.85603607
15.714732,0.33920416,23.427164,424.7419,0.7682709
16.143517,0.3327869,22.128433,379.6999,0.73912895
15.000655,0.34550768,24.281286,369.54443,0.79434234
15.685528,0.33199185,27.136812,125.4122,0.8822235
13.912885,0.3314461,26.012743,176.77742,0.8433836
16.138548,0.34170347,24.549084,220.12332,0.7878371
14.161115,0.32669634,28.187391,127.77669,0.89427406
14.179392,0.31790185,23.721022,184.27097,0.8582047
16.837675,0.3371666,24.750643,186.60808,0.8526949
13.309424,0.33191893,25.767086,218.7089,0.8304147
14.40524,0.35634398,26.345806,229.38731,0.8305512
15.521285,0.3113454,26.956509,143.23111,0.8744986
15.544164,0.36187932,24.752972,240.06903,0.8509953
15.015247,0.31722987,26.906246,312.01523,0.8618719
14.814176,0.35246456,22.94953,259.2758,0.77969116
15.675131,0.33893546,24.574505,281.70114,0.8264833
15.508974,0.3387456,24.43979,298.19672,0.81578207
15.770157,0.34048927,26.144863,155.58617,0.8778409
14.764448,0.32935932,25.222195,313.6353,0.8310171
15.079281,0.33722296,24.918499,308.8172,0.7735163
14.269286,0.3438589,24.64091,276.88358,0.7895707
14.955389,0.33810842,31.173742,226.23604,0.8391111
14.6588125,0.33718067,23.266903,128.64493,0.89917135
14.814804,0.34226698,28.650696,162.99017,0.83869857
15.070856,0.3273859,23.580765,162.17422,0.8768993
15.352447,0.35217083,28.38089,201.67728,0.80657697
13.094268,0.35368678,31.068363,337.77277,0.8468572
16.956505,0.31345797,22.354584,135.51088,0.87359273
16.687132,0.31456017,23.401798,141.29279,0.84907585
16.474937,0.31223106,21.612568,110.083755,0.8564271
16.648827,0.3296698,28.914377,216.85669,0.86292803
14.060534,0.35476542,26.243292,185.69373,0.81701905
14.943256,0.33320346,26.352272,393.3092,0.81429666
15.048355,0.32380408,26.234322,433.58618,0.8148675
14.136664,0.35504568,25.883444,185.00568,0.81560403
15.461536,0.3135974,27.406841,139.27422,0.88559234
15.161141,0.35713464,23.925,152.3836,0.8618582
17.113476,0.3347869,25.190311,215.02704,0.8433448
14.920557,0.3420147,25.172615,154.21625,0.80730206
14.609171,0.32135373,25.833673,130.26443,0.8431274
15.181463,0.32547903,26.048391,206.10098,0.873998
14.598179,0.3522802,25.024014,168.41368,0.8268278
14.18583,0.33156034,28.891909,270.47733,0.8663934
15.833133,0.35145757,20.629532,249.78613,0.8477043
15.146087,0.34488776,22.52817,213.59433,0.8529244
14.262531,0.34065542,31.461134,275.48972,0.8004894
15.642173,0.34396747,24.835033,109.239265,0.884347
13.222821,0.3367193,27.510115,416.4669,0.80639243
16.554699,0.33521557,22.95261,90.791695,0.8931449
15.942334,0.34055644,27.494474,91.29019,0.8709889
15.097778,0.3428298,23.30514,271.75146,0.8469765
15.357535,0.34205386,29.677603,163.4991,0.86477435
16.702736,0.3486134,28.20622,182.1878,0.8779132
13.555498,0.32195997,24.260033,163.2084,0.8513653
14.984048,0.31642458,25.204514,294.47876,0.8542615
15.542429,0.3227412,26.634087,267.81085,0.7785085
14.299491,0.32214338,22.189762,284.95612,0.7947692
14.00727,0.33728164,27.663855,237.0557,0.8635032
18.00635,0.33839282,26.943851,171.55945,0.83600336
14.149798,0.32962748,22.175556,293.85037,0.8472804
13.762396,0.33830124,25.576689,205.12067,0.8415543
15.299099,0.33459178,25.065283,186.39117,0.86337316
14.490398,0.34602326,28.161055,180.07126,0.8656778
13.576437,0.3398404,27.533707,115.41697,0.88220096
14.777545,0.32587966,29.234612,116.04403,0.8986909
13.957817,0.3398609,25.352127,163.9487,0.86998826
14.019715,0.33498117,27.75824,262.4881,0.8313526
13.887618,0.3408349,26.065245,236.8566,0.84738415
13.131287,0.32472444,25.340467,248.86618,0.87258524
15.002022,0.3213889,25.600739,264.6288,0.8234171
14.687604,0.35538062,25.071808,271.5801,0.78004074
15.57462,0.3554959,24.771732,308.3328,0.7913853
15.219152,0.33888,27.1552,155.09315,0.85472614
14.494365,0.34505594,26.101425,279.397,0.79754835
15.887721,0.32512268,26.862013,95.83416,0.8853286
16.034178,0.35628068,26.405441,290.21274,0.81096035
15.57038,0.3552911,25.303284,284.38614,0.78837055
14.535099,0.3690878,25.336912,178.68272,0.8466954
16.160769,0.30259496,25.641224,152.9779,0.8863825
13.650101,0.36036253,28.357756,233.17091,0.83735275
17.173695,0.3218802,25.333342,101.0101,0.88531196
13.724651,0.35308754,27.559889,230.82843,0.8583362
14.394302,0.3274301,23.86562,232.77322,0.8303234
15.259544,0.3496914,26.95621,219.96918,0.8246875
14.459639,0.3274261,24.985529,248.61331,0.87285244
15.828282,0.32502222,24.859848,149.33879,0.8279155
14.082804,0.35583842,26.272326,196.96025,0.8922346
15.85823,0.3077363,24.997288,138.84639,0.8330669
13.864106,0.32064736,28.539593,130.295,0.9323224
13.996971,0.3143842,26.250286,103.031136,0.9256126
14.600838,0.31531852,26.09635,137.84138,0.90441847
15.65687,0.35934952,25.387901,333.81485,0.82523143
14.436187,0.31338555,23.582933,210.02641,0.8008102
15.448057,0.34293678,23.946512,397.96494,0.827915
15.146123,0.34530577,24.702465,373.4704,0.8291609
14.027722,0.33378926,25.631754,283.40994,0.8402952
16.587399,0.33829027,25.103758,197.96547,0.8555597
13.608812,0.3517256,27.021444,140.84856,0.86757576
15.58547,0.36618337,24.901432,132.35202,0.8704188
14.354065,0.31015906,25.279724,323.08392,0.836893
16.077442,0.35888973,26.48238,150.67285,0.8915692
14.92361,0.34669915,25.50065,132.96712,0.8721459
15.360538,0.32669517,25.591208,267.58926,0.81659645
16.668034,0.34815836,20.348192,287.86505,0.79896975
16.344444,0.33770084,22.727722,351.22073,0.7643025
13.621875,0.33160973,33.431385,114.46179,0.8962503
17.263882,0.32186985,22.057236,348.556,0.7698747
16.391907,0.32855237,23.047045,204.79472,0.8362775
16.662443,0.3246166,23.45332,230.6954,0.8698491
16.752531,0.3277253,23.390268,147.86734,0.86691725
13.249828,0.33823532,29.15117,183.2049,0.854775
14.343723,0.3141865,25.81105,168.37932,0.8926482
14.650849,0.33881795,29.89759,140.68182,0.87713253
14.523214,0.36028206,24.742699,149.1973,0.83409464
14.96229,0.31515643,26.485209,178.33408,0.8436957
15.430311,0.311973,27.629738,221.71335,0.8608263
15.321892,0.30604348,26.776735,172.30804,0.8480914
14.81616,0.36484286,24.187347,115.83168,0.8389259
15.733679,0.35881117,29.36035,223.01158,0.8890922
14.567863,0.3239118,25.592867,136.00208,0.82441294
16.165709,0.34866908,27.5297,237.45415,0.8475324
16.059502,0.32720193,21.062016,274.25504,0.8208354
16.175697,0.3526894,23.206078,215.72684,0.79137003
13.955961,0.33558825,26.761887,228.85765,0.84418523
15.964852,0.34238154,25.614271,128.67273,0.8379253
15.8292675,0.3492433,25.355297,225.01,0.8287392
16.659636,0.35078025,25.68405,238.78488,0.79983616
15.317048,0.32128617,28.174206,161.57031,0.8733802
15.548103,0.34552333,22.437525,193.34273,0.838734
15.88596,0.3371448,25.630322,188.9198,0.8714523
15.829362,0.33843488,23.209936,199.83566,0.81112087
14.290375,0.3347228,27.552309,200.42552,0.88424337
14.980176,0.3324687,25.457682,197.24277,0.8619756
14.687432,0.33952397,26.49315,205.64235,0.8425016
16.189726,0.32082802,22.935116,223.78986,0.84062546
16.288166,0.3327021,24.959286,171.99924,0.8305575
13.85095,0.34415597,25.393974,292.53256,0.83014494
16.483793,0.33330405,27.336443,89.98186,0.8819381
14.56495,0.33193287,29.103148,237.69736,0.8615511
15.318414,0.3356631,24.119415,175.5115,0.836352
15.434167,0.33842757,27.524296,147.04454,0.8887125
17.116968,0.33583382,24.99104,107.5269,0.8546571
18.314331,0.33844504,24.351854,133.24359,0.86424357
20.009726,0.32134297,23.81364,119.32972,0.8608605
18.512197,0.3291798,23.206896,144.86674,0.8775004
15.675404,0.32017425,26.82164,225.33372,0.8854472
14.6292715,0.34745136,24.911823,171.19997,0.801842
14.802709,0.34759432,27.728373,336.2426,0.85133535
15.855799,0.33263275,27.92915,178.64276,0.837802
15.563592,0.3493728,22.731434,215.48883,0.8511467
15.38691,0.3248677,29.67749,287.85257,0.8376791
14.814886,0.33944994,30.816814,204.7212,0.80366206
15.569875,0.33593708,26.486095,118.31,0.85530376
15.373163,0.32097158,22.642328,183.02092,0.8471659
14.995388,0.34125698,28.560091,119.096596,0.89357114
14.04195,0.33799306,28.60463,211.98589,0.84803337
15.850749,0.31902602,24.682287,230.76086,0.81725496
13.54764,0.35583088,26.205261,165.42346,0.86626834
15.466285,0.32775432,26.551668,247.35715,0.8525262
16.173052,0.3201024,27.243683,153.75894,0.84786296
14.9667425,0.3479641,27.63849,212.4291,0.81363326
15.00649,0.32641518,23.752935,258.74188,0.8529764
15.619392,0.34775627,28.090372,240.08551,0.83815074
14.571567,0.32517385,23.29976,175.45285,0.855607
14.891834,0.3356709,23.12642,172.44482,0.8568314
16.37737,0.33232412,25.104185,210.06868,0.8389386
14.098183,0.34009194,27.13595,154.00446,0.88728756
14.686046,0.3392713,27.211256,171.10506,0.891036
15.812958,0.33734626,25.817358,142.29039,0.86359185
15.8793745,0.335947,22.316092,151.37492,0.856317
15.1059265,0.33288807,26.487236,170.0862,0.8738471
15.753757,0.3325184,24.230122,139.19641,0.85808414
15.273952,0.3246593,22.248316,187.88004,0.8721767
13.662893,0.34119368,30.52045,209.72289,0.8188308
16.028528,0.34818658,28.181795,221.84967,0.86044383
13.700258,0.33421025,30.049265,105.67813,0.89401805
16.56304,0.33780932,24.707724,192.97882,0.8662732
13.82111,0.33206967,28.716234,166.13205,0.8752395
15.757333,0.34854522,23.591728,209.93,0.8163441
14.116618,0.3275112,26.199457,203.96333,0.8534616
16.187218,0.35138798,26.002516,163.21353,0.84637046
15.921679,0.33178842,25.248777,206.22957,0.83730817
12.810352,0.33749548,27.177843,255.50452,0.8414184
16.376192,0.3280265,24.443838,177.51003,0.8412845
13.786474,0.3306351,26.20785,161.28543,0.8819726
14.925154,0.339712,26.312649,223.3762,0.8669453
14.747786,0.34931728,24.219704,156.34787,0.885142
