LE,gammaE,LA,LS,w
71.5695071822124,0.47315012244475696,17.9279077971097,364.4217642007074,0.5775472405978002
69.48512771499878,0.5067511017488129,18.638556443154634,308.34213121851656,0.5698022637580484
63.61150875926276,0.5247096755113586,15.327348347326996,519.4494336766726,0.44717910562322616
64.7916020471064,0.49645471851234896,15.838563297106965,369.11295355105995,0.4823909935148084
68.54416392111536,0.49779674884355946,14.927818735933261,376.5316598804476,0.4757530943107535
67.73200618142585,0.5114103046952801,11.915168504351207,445.9510241719695,0.44418521389114946
72.5851867212709,0.4993841650862998,13.462970453681114,415.5824060926645,0.42782072654365094
61.15195385649382,0.4910314647897096,16.60681290716491,482.6217380620846,0.4589762328466695
70.22659573270381,0.5116010607507651,18.58780933419463,283.0015153521083,0.4871458381186397
69.45039943120346,0.4555713652768239,15.994205985794387,353.6279240942262,0.5846929787655456
73.79238610062701,0.4815019718353038,17.940432834254466,418.18691081557637,0.5233583395874392
64.2328426573205,0.5016694414905233,16.60437402370405,498.81191127348944,0.41628095650144126
94.92888381516462,0.4567195364322145,15.424727209520643,358.5037911645581,0.5828408324956199
89.97271414702475,0.45437127596909144,14.460377211498832,362.77321520497804,0.5714126452597436
70.21231709786734,0.5040432104968521,13.062683203837857,359.3241224827574,0.4779355111155724
70.78322554624395,0.503647159429104,12.200748708593515,356.77794876268075,0.45299811028190584
61.55346194385188,0.5041848910438272,14.263144388892584,486.0164769853113,0.37007116230247356
71.22042531547137,0.48254157416234283,19.239780573337125,326.30170746048117,0.6214599262009977
69.04847099746473,0.4736322482926726,16.042722202930687,545.4479144313749,0.45357613108233585
65.8959843612737,0.5221510502256528,16.331947512398425,307.08315267666666,0.5317692524198502
65.3291127243928,0.5196553218816966,15.955723293189312,338.8730072703952,0.5542647195380271
69.18732418210551,0.5320071202152995,19.633776297390334,250.21319886081054,0.5304639684293594
71.0570446230584,0.448871677373557,16.589454405507524,340.3929949645463,0.6225973711789962
84.66422643970625,0.46931661813455944,18.733944797834713,349.27413811580874,0.5690593082956887
78.33844952192021,0.4394490240156824,15.438712475191265,329.210363920671,0.5645987283160033
65.64902878482908,0.49438807318521044,20.72980636347544,300.9471732254622,0.5028290023369955
72.9664598107044,0.49857785995225706,19.0541401059788,359.2281735877003,0.5114333470746014
65.55874740041236,0.4827362512326119,18.19157788001539,443.37837807204437,0.505674385528114
68.92264568634657,0.4858301172622707,12.502000694079916,565.5448040923075,0.41689532022479175
68.91675387168841,0.48309955246724956,12.793229209425377,494.8258402217799,0.3999432326605028
82.4517594516063,0.4469043529426989,16.17770094926635,364.89870029741195,0.5415444599746225
66.8693049392819,0.4986464760226462,17.1878306339965,373.67723285393777,0.5405548919263536
77.67659649460815,0.4627219438904591,15.003117603347269,423.68825685826727,0.5257469927549732
74.34819754388928,0.4905902292098064,16.583168776195432,313.68343550791366,0.6040212036021823
73.61890623539938,0.45951993961260307,17.936083920728105,381.6627752801046,0.5937985684196398
60.05000787336018,0.506506677983306,15.588666117528044,440.4917133756033,0.4263260422838783
73.00560622035019,0.5092439158249537,11.789408032507161,409.2988799048476,0.4348755237422902
69.12922389747575,0.4993386765009471,12.397176634972093,408.1575932829781,0.47230608848936306
73.98778678047157,0.4986418540642927,14.234475241342624,334.1482676613119,0.5304590169588491
74.69625178804594,0.4645634975924862,17.528404189294157,418.7203277610396,0.5371325759938868
77.97320496243323,0.4514671572302306,17.81002499710639,425.1450119365606,0.5422230134040352
73.72731470567369,0.4676419593144423,17.79052591357741,393.8504976383878,0.554319198514836
80.31506449367461,0.4672660812305374,14.574248067772091,404.8702316787692,0.505990491672321
