LE,gammaE
17.001963565853547,0.3912955649643869
16.40287680204601,0.4024955398838048
16.4473569376526,0.39976589467060397
16.26610602303004,0.40491969649081194
15.608521264308658,0.39571893792000373
14.963084816837217,0.4008540851753446
16.0260340044479,0.40054234350773166
16.194319496524454,0.3912917515123525
16.607413652786583,0.39530466177598117
15.537962735593327,0.4064300108533025
16.31608640544107,0.39365175348869064
16.568666268588025,0.4057602180203341
16.780538088780155,0.4048742486322345
15.462087618977732,0.39166682088087246
16.181987756304643,0.41704261940892723
16.595520544344208,0.3833929037101331
16.56981903337931,0.3829418671526634
16.099164696645545,0.3919987976449019
16.844714311401898,0.4030538391482895
15.564808149859909,0.3902043506986322
14.583809594752566,0.3974736406254058
14.916643095279383,0.4077336481076942
15.548444048836002,0.4136917516633173
16.37110833106537,0.39500768857506113
14.590282654021618,0.4015949613668568
14.944755239272995,0.4023769895587495
15.110749277037096,0.4035268633339714
15.81328919663643,0.3942247228226103
15.808264011294533,0.4048089112291096
15.506466559838682,0.3930063134847551
17.363330612330188,0.4009502285946912
16.74389429525778,0.3841659084256094
16.727192152761166,0.40330456448338403
16.850827954357932,0.40283810504151135
16.118015525179583,0.3950023504239142
16.042048634283933,0.392035817500087
15.514403751779412,0.40586724798048907
16.13643400275673,0.3971196002977464
16.206218257994824,0.395027885384501
16.547685833205623,0.39606600143316945
15.737135987499622,0.38385708691875303
17.273186093347878,0.38944550448861653
17.272783265340415,0.39893315891673564
17.113514893618763,0.401843852562055
17.078926380867067,0.4151764041892215
16.945593460361685,0.4105949939697405
15.111378885426893,0.39756196194664434
16.150869463548318,0.41096342918639883
15.521683943788533,0.4213923342796168
15.769415358535037,0.4249746641102985
15.192174641994763,0.4157069163732562
15.12529682463081,0.4103260297602407
15.48485073702653,0.41013960812153244
16.68353993462025,0.3965472211637726
15.540884143639497,0.4018676832551531
15.835943689426585,0.4088187907849163
16.087345189043205,0.392926210005685
16.007556285344993,0.4089834762042809
16.3918500481028,0.414986222178566
16.406037218967146,0.39755142286549905
15.763831754071639,0.4034338030110378
15.120672661881269,0.41184936923312054
18.251775009807698,0.38267192233087516
16.109557858932703,0.39551985694330505
15.313092980629753,0.3901752182144885
14.895967325359289,0.3976074752861131
16.33929390789147,0.39708693022129604
14.585693704483052,0.39937241313317773
15.11265654823272,0.41187712710617297
15.254989398711489,0.41348389900177945
15.946848291772666,0.41039287211706843
16.00943979003194,0.4068532242148389
16.966728619375875,0.39091616454352024
16.824135571520678,0.3926701852722052
16.421569236263167,0.397816687378816
15.358354189750926,0.40357785579689753
15.569960008670083,0.41297422771631087
16.55078187069361,0.3860881740150004
17.11728345947894,0.39372576017159383
17.353529304041245,0.3933154095222716
