LE,gammaE,LA
13.106708148135544,0.3182911742193901,28.440057433520675
12.81694047567155,0.32553825236812584,30.702313504990943
12.920959544505422,0.3312086736688939,29.904520141467902
12.453860639708381,0.3246066931732188,30.362708608274527
12.25959655869598,0.33135930282108345,25.71501856347966
11.99914896104358,0.33935077669718766,26.096612047148216
12.575939576669606,0.3304215517935393,31.88172934779057
11.524314664785129,0.32096312552435075,27.697630900525798
12.438726485594684,0.3246100893887807,26.113226015882542
13.363481642277465,0.34122801720927604,29.914521137556065
13.56530565002682,0.3461776923948349,29.97835562025633
13.241333094348548,0.3212084688782846,30.071377073795073
11.946760451663776,0.32350542847119124,27.832935976650884
11.946760451663776,0.32350542847119124,27.832935976650884
11.782013224291408,0.3443526767938866,28.337667192676044
13.463945264231748,0.3169677189986845,28.20410079459636
11.318443569312267,0.3268682471680371,28.164002425907167
12.431898647329266,0.32650606323692766,32.366826694400466
12.565887667012406,0.33888179255890166,29.186242255519375
12.069320156287795,0.3173634068356719,26.797161305328398
14.765812093377276,0.317945466404338,25.47370043177678
13.605462095572312,0.33027644128463274,27.341255340392635
12.37107174335605,0.33524416244531635,26.16163391135134
12.419097152619686,0.3221788511943477,28.183570469557115
11.566600804659206,0.32359563322164536,31.29530850673922
11.42826210109995,0.31290134870668657,26.99814680031299
12.80279367245546,0.3487262277942033,25.891777601237592
13.895284896804794,0.3390662251522192,28.279541442198134
11.323686668958835,0.32304152475766795,27.97133226761866
12.304244237320708,0.3253315750488165,27.410386914081027
12.304244237320708,0.3253315750488165,27.410386914081027
12.25822567077473,0.3333277611563835,27.99458403476955
12.019439133519192,0.3275675063718655,24.464343003462314
12.287144554281031,0.3354457619173003,29.46069341542128
12.572962495236101,0.33109083212546375,26.890763566660247
12.572962495236101,0.33109083212546375,26.890763566660247
12.678125126401298,0.3266016606766568,29.05727117221881
11.603300874934295,0.32712041494909566,33.55562088110792
11.613371975533212,0.3238067039546619,34.04042289266061
12.928856257494758,0.32874869513233174,29.077580994414728
12.429688472795542,0.31809150006797526,25.919909052782902
12.327393829622096,0.3124236512407248,26.560224204925305
12.72398819731686,0.3397562419751652,28.390256992204943
12.475735403954292,0.3329116349135674,26.578852981128588
12.992313322150876,0.3426400552487309,29.23823803889323
12.022228462654246,0.32691217220549285,28.353534573556885
11.662250481859273,0.34493439364359957,31.266477045915195
12.509087409905755,0.3180161307096826,30.081132229985894
13.39413272351342,0.33961426103390285,26.189297963640083
12.710976137592974,0.3437384940588401,26.693632128193997
12.681377728704973,0.3205602432270913,26.48728902877254
12.61596631032696,0.3233084847561031,28.46127371491175
12.802150699431484,0.3249520253934884,32.238837501370426
12.680778233166299,0.35246054709138885,27.68602818326443
13.391519090366884,0.3418870404381788,29.2164728831016
12.158197693008647,0.30393299985387995,27.82534711407332
12.149702909184391,0.338962768163076,35.85200125188946
11.822482552534433,0.33227364403436577,36.3373579005343
13.499208342394676,0.316959202648847,34.79884364676392
11.720635860462561,0.34662153239118326,22.647386856081688
11.973980514510346,0.34979612716048447,24.574998976909892
12.023890669832896,0.32103797740768414,30.42379409461884
12.789318084335967,0.3345643657655676,26.379448850771812
12.754267639301817,0.3028449624467106,27.695055947176495
12.80557411281492,0.32850361583764603,25.649813407595552
12.608075353685896,0.32689619622624416,23.043121790393535
11.340687014695874,0.31073343074177645,33.375726450906946
12.968554288970502,0.3430341354604994,30.69921274632554
12.581053757839479,0.3469204480206582,28.832967302823523
11.96280874032391,0.3098664417391031,25.81785073257787
12.750902016877706,0.30874786249495034,23.59758592421372
13.05682022547806,0.31969410182686014,28.7935717694694
11.459068639343489,0.3269350614471611,27.272784192493333
11.938018070770942,0.31723776874075155,25.47039245369713
13.422926197795315,0.30092939241645883,27.17566860883975
12.03431246847659,0.31119608411789557,26.867431477149445
13.162807756768967,0.34818084129791477,31.364354614977675
11.808848715568333,0.304928732708065,28.471098940911656
12.948221578220771,0.3525730205464499,28.078910011025865
12.841255922788148,0.34910436790372046,24.736057809204198
11.329891162021541,0.3123185913608657,33.90532972693378
13.519086884002329,0.3391295117028352,26.027681161400874
12.879215623653252,0.3336231313588374,29.4937431286108
11.723475786012369,0.32901929938108887,27.878866126805285
11.766633551683647,0.299243550466295,26.917036371664057
10.906868178994838,0.32290207249089853,29.37587127534968
12.138208652502412,0.33068393463085705,33.480652389462705
13.180786575402184,0.3311317846691558,32.54116131593208
13.277845888439971,0.32277435451546294,28.480392501343726
11.955435230679102,0.3486509756596312,28.85632724912129
11.788467408650275,0.33814907137609485,30.106950162031037
11.936177877404106,0.33464625252294494,29.783983571678963
12.595218140364837,0.3227847942862668,26.221372276740528
12.595218140364837,0.3227847942862668,26.221372276740528
12.397369244862501,0.3125238465249368,25.729408464322233
13.097403010449991,0.3332991765280791,27.990268006723262
11.123555063743781,0.32731467712911005,31.513123485789833
11.07752378182433,0.3372583862328399,32.78976999432251
11.758916828996066,0.3357335721107811,31.933557069648828
12.093636024597357,0.32047312683156515,27.85895584755373
12.131067946363325,0.3142268306103037,25.383386264032268
12.22846839875797,0.3179796339875601,25.220034363211724
13.287865687200751,0.3485096279051395,32.73859231022936
13.298013447613757,0.3329703206917877,30.1817506121214
11.376801127576359,0.32269212592230956,27.04702066346439
11.53092469962053,0.30360495420888334,29.47215596064103
12.693673496646186,0.30223846115971437,28.53317193026357
12.802782826917287,0.3204394807437721,25.218766339383162
13.022046435594891,0.3342627640058877,30.00192414124597
11.957595781751944,0.33426176877051716,28.58824138831191
11.666508287113045,0.3193182405961656,25.274828107148014
12.651360739088553,0.30704355409317324,28.26386370031853
13.763318559795596,0.32758237845521687,29.199317855134677
11.315316621944723,0.32298295292866747,28.80824700592454
11.742200367062436,0.3427803538699011,29.27176234385623
13.116997114176101,0.31292420837431073,26.788198317229167
12.4778630432236,0.3395818189223659,29.986312140758912
12.491475081155532,0.32272130023951573,29.262776189789584
12.54728085729961,0.3244747931750714,27.33855143036827
12.116056118748928,0.3415646232857258,24.96726374768311
11.517920003043098,0.34216201101628063,26.30141694275327
12.382975876814053,0.3149843265383015,31.792547959332918
12.494021708964958,0.3390026444964044,26.17429310740877
11.658555188612556,0.31183050081424923,30.848305622371104
12.627894141507262,0.344416011396901,28.395089654968352
12.657641626981244,0.33638892359781253,32.37853375414989
11.203168560418836,0.3362078148142887,27.305814821304658
13.612684925405675,0.31502728417071235,29.999947451371106
11.619550267174592,0.3485129045795005,26.448234554314965
12.084998830523473,0.32552212982650297,28.291023744291394
12.772620391191559,0.32875972438723594,28.27082156819858
11.539486848063087,0.30971630275296824,27.649637262315995
12.979576516934745,0.3336414824633102,27.68244038724751
13.80094364693668,0.3285355416511763,27.16480424476682
13.210662836008863,0.3303976451414299,27.717045160484417
11.856341364982375,0.31820658413172764,28.169976086761032
11.856341364982375,0.31820658413172764,28.169976086761032
12.359342968250928,0.321115442245086,28.877026718978165
12.779405089815636,0.3347450116734432,25.15036281054276
12.413432021584931,0.32606468489181656,31.019391907608405
12.11500696541319,0.34896224557104183,32.409211959647365
13.683695635688292,0.32159941743821596,30.454220210384797
11.610102281417998,0.3244163358770765,26.369048079559185
11.86504460542037,0.3228269620765619,27.016702281424475
12.96799567248493,0.3258336363993969,30.80064814729581
13.072317236848045,0.3241509144911126,31.38608008796031
12.066775905929031,0.33424358453240605,25.430308907430714
12.066827875565068,0.3289966906221942,26.655365360530194
12.743990518669447,0.31851462466667424,28.773041617482978
12.853720269536657,0.31698662010483464,31.4369554866095
12.332158833291674,0.32888473513905114,24.227751154232468
12.664158724873497,0.3396084979100216,31.287507227282067
11.47153807490784,0.34111120973885684,31.6023236459629
12.008531500868017,0.32782159483012197,29.154396308502495
12.356725255059697,0.3228122131314703,25.965111672116688
12.68220425507192,0.327697190698101,24.824409029374678
12.953733241328424,0.3288720063677024,23.85958275696814
12.069534409904554,0.3283392272674338,29.068051537270623
13.37562617297098,0.3288549750476211,30.09793695338042
11.001998934123542,0.3140695630288488,26.213690379710545
12.66803475739045,0.33093339214408135,32.2301432148184
11.821330170801602,0.32039956010522824,33.90638454370673
