sr3_025,sr4_025,sr3_sr4_025,sr1_075,sr2_075,sr1_sr2_075
0.0059899117276166,0.0009721322099805,0.0035155001597954,0.0052270499836654,0.0093217614914818,0.0072909915748541
0.0009457755359394,0.0,0.0004793863854266,0.7350539039529566,0.3053680488588878,0.5184705119896306
0.6970365699873896,0.2151652624756967,0.4594119527005433,0.0,0.0003214400514304,0.0001620220349967
0.0271122320302648,0.0003240440699935,0.0139022051773729,0.3051290427964717,0.0035358405657344,0.1531108230719378
0.0012610340479192,0.0,0.0006391818472355,0.8124795818360013,0.3198328511732561,0.5641607258587168
0.0012610340479192,0.0,0.0006391818472355,0.2270499836654688,0.003214400514304,0.1142255346727154
0.6919924337957125,0.3110823071937783,0.504154682007031,0.1898072525318523,0.0022500803600128,0.0952689565780946
0.0116645649432534,0.0988334413480233,0.0546500479386385,0.2665795491669389,0.2513661202185792,0.2589112119248217
0.1412358133669609,0.4475048606610499,0.29226589964845,0.0,0.0028929604628736,0.0014581983149708
0.0520176544766708,0.000648088139987,0.0266858421220837,0.3714472394642273,0.1530054644808743,0.2613415424497731
0.0,0.0,0.0,0.0,0.0,0.0
0.0788146279949558,0.2887232663642255,0.1823266219239373,0.0052270499836654,0.0051430408228865,0.0051847051198963
0.0,0.0,0.0,0.0091473374714145,0.003214400514304,0.0061568373298768
0.328499369482976,0.1989630589760207,0.2646212847555129,0.0280953936622018,0.0028929604628736,0.0153920933246921
0.1333543505674653,0.0194426441996111,0.0771812080536912,0.0738320810192747,0.1385406621665059,0.106448476992871
0.0173392181588902,0.0003240440699935,0.0089485458612975,0.0,0.0096432015429122,0.0048606610499027
0.0003152585119798,0.0,0.0001597954618088,0.0,0.0057859209257473,0.0029163966299416
0.0851197982345523,0.0,0.0431447746883988,0.878797778503757,0.8759241401478625,0.877349319507453
0.0,0.0,0.0,0.5311989545900032,0.003214400514304,0.2650680492546986
0.2137452711223203,0.0032404406999351,0.1099392777245126,0.6060111074812153,0.1285760205721633,0.3653596889176928
0.0186002522068095,0.0,0.0094279322467241,0.8484155504737014,0.1022179363548698,0.4722942320155541
0.0926860025220681,0.0362929358392741,0.0648769574944071,0.0,0.0,0.0
0.003467843631778,0.0,0.0017577500798977,0.1231623652401176,0.0305368048858887,0.0764744005184705
0.0122950819672131,0.0,0.0062320230105465,0.1051943809212675,0.0176792028286724,0.0610823071937783
0.3726355611601513,0.0038885288399222,0.1907957813998082,0.9588369813786344,0.117325618772099,0.5346727154893065
0.0,0.0,0.0,0.0,0.0,0.0
0.0025220680958385,0.0,0.001278363694471,0.0516171185886965,0.0,0.025599481529488
0.0056746532156368,0.0,0.0028763183125599,0.7177393008820647,0.4294439087110254,0.5724238496435515
0.0050441361916771,0.0567077122488658,0.0305209332054969,0.1012740934335184,0.0408228865316618,0.0708036292935839
0.0037831021437578,0.0003240440699935,0.0020773410035155,0.4547533485788957,0.033108325297332,0.2422229423201555
0.0,0.0,0.0,0.8742241097680497,0.374799099967856,0.6224886584575502
0.0639974779319041,0.0152300712896954,0.0399488654522211,0.0013067624959163,0.0,0.000648088139987
0.0993064312736443,0.0,0.0503355704697986,0.0124142437112054,0.0057859209257473,0.0090732339598185
0.0179697351828499,0.0,0.0091083413231064,0.0104540999673309,0.0051430408228865,0.0077770576798444
0.9943253467843632,0.98250162022035,0.9884947267497604,0.2407709898725906,0.0228222436515589,0.1309138042773817
0.0,0.0,0.0,0.0,0.0,0.0
0.390920554854981,0.2112767336357744,0.3023330137424097,0.0,0.0,0.0
0.0693568726355611,0.0003240440699935,0.0353147970597635,0.0,0.0003214400514304,0.0001620220349967
0.0,0.0,0.0,0.3698137863443319,0.0228222436515589,0.1949125081011017
0.8631778058007566,0.8655217109526896,0.8643336529242569,1.0,0.7351333976213437,0.8664938431626701
0.0,0.0009721322099805,0.0004793863854266,0.0006533812479581,0.0,0.0003240440699935
0.0204918032786885,0.0,0.0103867050175775,0.0182946749428291,0.0446801671488267,0.0315942968243681
0.0006305170239596,0.0,0.0003195909236177,0.0,0.0,0.0
0.0031525851197982,0.0,0.0015979546180888,0.2368507023848415,0.0057859209257473,0.1203823720025923
0.051702395964691,0.0003240440699935,0.0263662511984659,0.1502776870303822,0.0067502410800385,0.0779325988334413
0.5466582597730139,0.6023979261179521,0.5741450942793225,0.0058804312316236,0.0051430408228865,0.0055087491898898
0.1005674653215636,0.0071289695398574,0.0544902524768296,0.0,0.0,0.0
0.1986128625472887,0.0145819831497083,0.1078619367209971,0.0032669062397909,0.0,0.0016202203499675
0.0252206809583858,0.0061568373298768,0.0158197507190795,0.0552107154524665,0.0700739312118289,0.0627025275437459
0.0668348045397225,0.0401814646791963,0.0536912751677852,0.000326690623979,0.0,0.0001620220349967
0.4227616645649432,0.0372650680492546,0.232662192393736,0.3897419144070565,0.2577949212471874,0.3232339598185353
0.6242118537200504,0.3707064160725858,0.4992010226909555,0.0702384841555047,0.0077145612343297,0.0387232663642255
0.4864438839848676,0.3749189889825016,0.4314477468839885,0.0,0.0,0.0
0.7115384615384616,0.679196370706416,0.6955896452540747,0.0016334531198954,0.0003214400514304,0.0009721322099805
0.0,0.0,0.0,0.0006533812479581,0.0038572806171648,0.0022683084899546
0.5305800756620429,0.4160725858716785,0.4741131351869607,0.6161385168245671,0.3265830922532947,0.4701879455605962
0.0,0.0,0.0,0.0016334531198954,0.0,0.0008101101749837
0.2389659520807061,0.0243033052495139,0.1331096196868009,0.0476968311009474,0.001607200257152,0.0244653272845106
0.0056746532156368,0.0016202203499675,0.0036752956216043,0.0568441685723619,0.0151076824172291,0.0358068697342838
0.376733921815889,0.1150356448476992,0.2476829658037711,0.0,0.0106075216972034,0.005346727154893
0.1831651954602774,0.0745301360985093,0.1295941195270054,0.0,0.0,0.0
0.0226986128625472,0.0,0.0115052732502396,0.0091473374714145,0.0,0.0045366169799092
0.0,0.0,0.0,0.0104540999673309,0.0003214400514304,0.005346727154893
0.0734552332912988,0.0038885288399222,0.0391498881431767,0.0,0.0022500803600128,0.0011341542449773
0.0050441361916771,0.0,0.0025567273889421,0.1097680496569748,0.0266795242687238,0.0678872326636422
0.0917402269861286,0.0149060272197018,0.0538510706295941,0.4988565828160732,0.0006428801028608,0.2477316915100453
0.0788146279949558,0.0,0.0399488654522211,0.7628226069911793,0.0077145612343297,0.3822099805573558
0.0009457755359394,0.0068049254698639,0.0038350910834132,0.1261025808559294,0.001607200257152,0.0633506156837329
0.3612862547288776,0.0200907323395981,0.1930329178651326,0.0,0.0,0.0
0.0,0.0,0.0,0.0049003593596863,0.001607200257152,0.0032404406999351
0.0040983606557377,0.0,0.0020773410035155,0.4044429924861156,0.2867245258759241,0.3451069345430979
0.0050441361916771,0.069345430978613,0.0367529562160434,0.0329957530218882,0.0061073609771777,0.0194426441996111
0.0,0.0,0.0,0.0895132309702711,0.0019286403085824,0.0453661697990926
0.0296343001261034,0.0,0.0150207734100351,0.8271806599150604,0.4901960784313725,0.6573233959818535
0.1207440100882723,0.0,0.0612016618728028,0.000326690623979,0.0,0.0001620220349967
0.0,0.0,0.0,0.7357072852009148,0.0318225650916104,0.3809138042773817
0.0,0.0,0.0,0.110421430904933,0.0797171327547412,0.0949449125081011
0.0,0.0,0.0,0.1620385494936295,0.1137897782063645,0.1377187297472456
0.3600252206809584,0.0249513933895009,0.1947906679450303,0.2754001960143744,0.0141433622629379,0.1437135450421257
0.0003152585119798,0.0155541153596889,0.0078299776286353,0.0111074812152891,0.0167148826743812,0.0139338950097213
0.4419924337957124,0.5349967595593,0.4878555449025247,0.0,0.0003214400514304,0.0001620220349967
0.1478562421185372,0.0385612443292287,0.0939597315436241,0.0,0.0,0.0
0.0022068095838587,0.0,0.0011185682326621,0.0336491342698464,0.0311796849887496,0.0324044069993519
0.0003152585119798,0.0,0.0001597954618088,0.0823260372427311,0.0,0.0408295528191834
0.0223833543505674,0.0009721322099805,0.0118248641738574,0.0777523685070238,0.0212150433944069,0.0492546986390149
0.0003152585119798,0.0,0.0001597954618088,0.0016334531198954,0.0038572806171648,0.0027543745949449
0.2282471626733921,0.144847699287103,0.1871204857782039,0.0042469781117281,0.0,0.0021062864549578
0.0132408575031525,0.0032404406999351,0.008309364014062,0.6377000980071872,0.1012536162005785,0.3673039533376539
0.424968474148802,0.1983149708360337,0.3131991051454139,0.0284220842861809,0.0028929604628736,0.0155541153596889
0.0,0.0,0.0,0.629859523031689,0.2629379620700739,0.4449125081011017
0.0740857503152585,0.001296176279974,0.0381911153723234,0.4991832734400522,0.5364834458373513,0.5179844458846403
0.4413619167717528,0.1976668826960466,0.3211888782358581,0.0,0.0,0.0
0.0750315258511979,0.0372650680492546,0.0564077980185362,0.0055537406076445,0.001607200257152,0.0035644847699287
0.0854350567465321,0.0408295528191834,0.0634387983381272,0.2874877491016008,0.2664738026358084,0.276895657809462
0.0,0.0,0.0,0.0052270499836654,0.0,0.0025923525599481
0.0154476670870113,0.0,0.0078299776286353,0.0117608624632473,0.0215364834458373,0.0166882696046662
0.2559899117276166,0.001296176279974,0.1303930968360498,0.0,0.0003214400514304,0.0001620220349967
0.0003152585119798,0.0016202203499675,0.0009587727708533,0.5929434825220516,0.1163612986178077,0.3527219701879455
0.2307692307692307,0.0142579390797148,0.1240012783636944,0.0029402156158118,0.0,0.0014581983149708
0.7421185372005045,0.6289695398574207,0.6863215084691595,0.3645867363606664,0.5290903246544519,0.4475048606610499
0.2241488020176544,0.0340246273493195,0.1303930968360498,0.000326690623979,0.1125040180006428,0.0568697342838626
0.0160781841109709,0.0217109526895657,0.0188558644934483,0.0666448872917347,0.018964963034394,0.0426117952041477
0.4454602774274905,0.3801036941023979,0.4132310642377756,0.02156158118262,0.0006428801028608,0.0110174983797796
0.9870744010088272,0.9854180168502916,0.986257590284436,0.0,0.0205721632915461,0.0103694102397926
0.1970365699873896,0.2478937135450421,0.2221156919143496,0.0715452466514211,0.0482160077145612,0.0597861309138042
0.0,0.0,0.0,0.00359359686377,0.0838958534233365,0.0440699935191186
0.0081967213114754,0.0,0.004154682007031,0.0173146030708918,0.0,0.0085871678548282
0.0,0.0,0.0,0.0,0.0,0.0
0.2837326607818411,0.0453661697990926,0.16618728028124,0.0,0.0003214400514304,0.0001620220349967
0.0,0.0,0.0,0.0,0.0,0.0
0.1002522068095838,0.0110174983797796,0.0562480025567273,0.074812152891212,0.0896817743490838,0.0823071937783538
0.0,0.0,0.0,0.1332897745834694,0.001607200257152,0.0669151004536617
0.3808322824716267,0.2313674659753726,0.3071268775966762,0.0009800718719372,0.0,0.0004860661049902
0.014186633039092,0.0016202203499675,0.0079897730904442,0.0610911466840901,0.0231436837029893,0.0419637070641607
0.3184110970996217,0.0068049254698639,0.16474912112496,0.5589676576282261,0.1719704275152684,0.363901490602722
0.7222572509457755,0.0797148412184057,0.4054010866091403,0.0640313622999019,0.0006428801028608,0.0320803629293583
0.4334804539722572,0.4543097861309138,0.4437519974432726,0.1339431558314276,0.0765027322404371,0.1049902786779002
0.191046658259773,0.3522359040829553,0.2705337168424416,0.0754655341391702,0.0028929604628736,0.0388852883992222
0.0305800756620428,0.008749189889825,0.0198146372643016,0.0104540999673309,0.0,0.0051847051198963
0.0031525851197982,0.0,0.0015979546180888,0.0280953936622018,0.0006428801028608,0.0142579390797148
0.0182849936948297,0.0852235904082955,0.0512943432406519,0.0029402156158118,0.0054644808743169,0.0042125729099157
0.0091424968474148,0.0,0.0046340683924576,0.1100947402809539,0.001607200257152,0.0554115359688917
0.2291929382093316,0.0204147764095917,0.1262384148290188,0.0117608624632473,0.0,0.0058327932598833
0.3726355611601513,0.1014257939079714,0.2388942154042825,0.2071218556027442,0.041787206685953,0.1237848347375243
0.4993694829760403,0.3580686973428386,0.4296899968040907,0.0,0.0,0.0
0.0009457755359394,0.0,0.0004793863854266,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.110421430904933,0.0012857602057216,0.0554115359688917
0.0078814627994955,0.0278677900194426,0.0177372962607861,0.0022868343678536,0.0,0.0011341542449773
0.2563051702395965,0.043745949449125,0.1514860977948226,0.0013067624959163,0.0003214400514304,0.0008101101749837
0.0,0.0,0.0,0.0509637373407383,0.0192864030858244,0.0349967595593
0.1626733921815889,0.1714193130265716,0.1669862575902844,0.5187847108787977,0.1073609771777563,0.3114063512637718
0.0372005044136191,0.0038885288399222,0.020773410035155,0.0,0.0038572806171648,0.0019442644199611
0.0170239596469104,0.0,0.0086289549376797,0.0,0.0,0.0
0.1522698612862547,0.0395333765392093,0.0966762543943752,0.3185233583796145,0.0170363227258116,0.1665586519766688
0.0,0.0,0.0,0.0574975498203201,0.096110575377692,0.0769604666234607
0.7868852459016393,0.11049902786779,0.4533397251518057,0.000326690623979,0.0,0.0001620220349967
0.1825346784363178,0.0061568373298768,0.095557686161713,0.0218882718065991,0.0720025715204114,0.047148412184057
0.2998108448928121,0.2929358392741413,0.2964205816554809,0.0101274093433518,0.0,0.0050226830848995
0.073139974779319,0.010045366169799,0.0420262064557366,0.0339758248938255,0.0009643201542912,0.0173363577446532
0.0,0.0,0.0,0.0016334531198954,0.0019286403085824,0.0017822423849643
0.0006305170239596,0.0,0.0003195909236177,0.0081672655994772,0.0,0.0040505508749189
0.7752206809583859,0.406351263771873,0.5933205496963886,0.0013067624959163,0.0,0.000648088139987
0.0841740226986128,0.0035644847699287,0.0444231383828699,0.0,0.0,0.0
0.1232660781841109,0.0081011017498379,0.066474912112496,0.3655668082326037,0.1806493089038894,0.2723590408295528
0.0,0.0,0.0,0.0022868343678536,0.0,0.0011341542449773
0.0510718789407314,0.0226830848995463,0.0370725471396612,0.0127409343351845,0.0019286403085824,0.0072909915748541
0.4760403530895334,0.0495787427090084,0.2657398529881751,0.3642600457366873,0.1144326583092253,0.2383344134802333
0.0179697351828499,0.0,0.0091083413231064,0.0,0.0,0.0
0.2228877679697352,0.0894361633182112,0.1570789389581336,0.0150277687030382,0.0356798457087753,0.0254374594944912
0.0,0.0,0.0,0.0,0.0,0.0
0.5204918032786885,0.457550226830849,0.4894534995206136,0.2188827180659915,0.3702989392478303,0.2952041477640959
0.0003152585119798,0.0,0.0001597954618088,0.0,0.0,0.0
0.4564943253467843,0.1195722618276085,0.2903483541067433,0.1127082652727866,0.001607200257152,0.0567077122488658
0.1926229508196721,0.0236552171095268,0.109300095877277,0.4442992486115648,0.0546448087431694,0.2478937135450421
0.0,0.0,0.0,0.0,0.0,0.0
0.0507566204287515,0.0246273493195074,0.0378715244487056,0.01078079059131,0.0591449694631951,0.0351587815942968
0.0069356872635561,0.0,0.0035155001597954,0.0895132309702711,0.1198971391835422,0.1048282566429034
0.1065573770491803,0.001296176279974,0.0546500479386385,0.0058804312316236,0.0,0.0029163966299416
0.0,0.0,0.0,0.1029075465534139,0.0604307296689167,0.08149708360337
0.0,0.0,0.0,0.1865403462920614,0.3455480552876888,0.2666882696046662
0.4640605296343001,0.1944264419961114,0.3310961968680089,0.0163345311989545,0.0012857602057216,0.008749189889825
0.0498108448928121,0.0460142579390797,0.0479386385426653,0.5429598170532506,0.0379299260687881,0.288399222294232
0.0220680958385876,0.0035644847699287,0.0129434324065196,0.000326690623979,0.0003214400514304,0.0003240440699935
0.1235813366960908,0.0155541153596889,0.0703100031959092,0.0019601437438745,0.0106075216972034,0.0063188593648736
0.0,0.0,0.0,0.0,0.0006428801028608,0.0003240440699935
0.1015132408575031,0.0359688917692806,0.069191434963247,0.9621038876184254,0.6898103503696561,0.8248541801685029
0.0056746532156368,0.0061568373298768,0.0059124320869287,0.8676902972884678,0.2439729990356798,0.5533052495139339
0.067780580075662,0.0051847051198963,0.0369127516778523,0.0,0.0,0.0
0.0072509457755359,0.0,0.0036752956216043,0.9127736033975824,0.1494696239151398,0.5280298120544394
0.0,0.0,0.0,0.2237830774256778,0.0106075216972034,0.1163318211276733
0.0028373266078184,0.0,0.0014381591562799,0.0904933028422084,0.0006428801028608,0.0452041477640959
0.2862547288776797,0.0165262475696694,0.1532438478747203,0.0,0.0,0.0
0.0286885245901639,0.0016202203499675,0.0153403643336529,0.0019601437438745,0.0,0.0009721322099805
0.0583228247162673,0.0149060272197018,0.0369127516778523,0.5753021888271806,0.1250401800064288,0.348347375243033
0.7686002522068096,0.7559948152948801,0.7623841482901885,0.0,0.0,0.0
0.162358133669609,0.0029163966299416,0.0837328219878555,0.0,0.0,0.0
0.0040983606557377,0.0,0.0020773410035155,0.042796471741261,0.0662166505946641,0.0546014257939079
0.8335435056746532,0.7180816591056384,0.7766059443911792,0.0,0.0,0.0
0.0037831021437578,0.0016202203499675,0.002716522850751,0.0124142437112054,0.0006428801028608,0.0064808813998703
0.6815889029003783,0.4452365521710952,0.565036752956216,0.2747468147664162,0.0099646415943426,0.1412832145171743
0.0226986128625472,0.0,0.0115052732502396,0.5759555700751389,0.0186435229829636,0.2950421257290991
0.0040983606557377,0.0,0.0020773410035155,0.0022868343678536,0.0,0.0011341542449773
0.2134300126103404,0.0009721322099805,0.1086609140300415,0.3443319176739627,0.1652201864352298,0.254050550874919
0.180327868852459,0.0,0.091403004154682,0.4044429924861156,0.0318225650916104,0.2166234607906675
0.1109709962168978,0.0777705767984445,0.0945989133908597,0.1025808559294348,0.0019286403085824,0.051847051198963
0.03562421185372,0.0,0.0180568871844039,0.0,0.0,0.0
0.0031525851197982,0.0,0.0015979546180888,0.1078079059131003,0.041787206685953,0.0745301360985093
0.0006305170239596,0.0,0.0003195909236177,0.5292388108461287,0.1738990678238508,0.3501296176279974
0.0081967213114754,0.0,0.004154682007031,0.0111074812152891,0.0,0.0055087491898898
0.4123581336696091,0.1983149708360337,0.3068072866730585,0.3479255145377328,0.1105753776920604,0.2282890473104342
0.2686002522068096,0.2582631237848347,0.2635027165228507,0.434171839268213,0.2809386049501768,0.3569345430978613
0.0091424968474148,0.000648088139987,0.0049536593160754,0.6785364260045736,0.2166505946640951,0.4457226182760855
0.2515762925598991,0.0220349967595593,0.1383828699264941,0.4103234237177393,0.2481517197042751,0.3285806869734284
0.0179697351828499,0.0016202203499675,0.0099073186321508,0.4756615485135577,0.0662166505946641,0.2692806221646144
0.0214375788146279,0.0,0.0108660914030041,0.6184253511924208,0.6634522661523626,0.6411211924821776
0.0,0.0,0.0,0.0127409343351845,0.0,0.0063188593648736
0.0643127364438839,0.000648088139987,0.0329178651326302,0.0202548186867036,0.0012857602057216,0.0106934543097861
0.0006305170239596,0.0003240440699935,0.0004793863854266,0.1466840901666122,0.0077145612343297,0.0766364225534672
0.7708070617906684,0.1101749837977965,0.4450303611377437,0.1692257432211695,0.0,0.0839274141283214
0.1863177805800756,0.0466623460790667,0.1174496644295302,0.99640640313623,0.8987463837994214,0.9471808165910564
0.0015762925598991,0.0029163966299416,0.0022371364653243,0.0,0.0,0.0
0.0129255989911727,0.0003240440699935,0.0067114093959731,0.0045736687357072,0.0,0.0022683084899546
0.9936948297604036,0.948801036941024,0.9715564077980186,0.0,0.0,0.0
0.0006305170239596,0.0003240440699935,0.0004793863854266,0.0532505717085919,0.0,0.0264095917044718
0.0006305170239596,0.0,0.0003195909236177,0.473374714145704,0.3558341369334619,0.4141283214517174
0.0075662042875157,0.0,0.0038350910834132,0.0,0.0,0.0
0.0290037831021437,0.0045366169799092,0.0169383189517417,0.0029402156158118,0.0,0.0014581983149708
0.0,0.0,0.0,0.1421104214309049,0.0160720025715204,0.0785806869734283
0.0078814627994955,0.0,0.0039948865452221,0.0,0.0003214400514304,0.0001620220349967
0.0056746532156368,0.0071289695398574,0.0063918184723553,0.0774256778830447,0.0070716811314689,0.0419637070641607
0.3745271122320303,0.1053143227478937,0.2417705337168424,0.1963410650114341,0.0038572806171648,0.0993195074530136
0.0825977301387137,0.0314322747893713,0.0573665707893895,0.0,0.0,0.0
0.0154476670870113,0.000648088139987,0.0081495685522531,0.0006533812479581,0.0,0.0003240440699935
0.0003152585119798,0.0,0.0001597954618088,0.0068605031035609,0.0356798457087753,0.0213869086195722
0.0346784363177805,0.0476344782890473,0.0410674336848833,0.0,0.0,0.0
0.0286885245901639,0.0009721322099805,0.0150207734100351,0.455733420450833,0.0318225650916104,0.2420609202851587
0.0766078184110971,0.0048606610499027,0.0412272291466922,0.0065338124795818,0.0003214400514304,0.0034024627349319
0.4281210592686003,0.0226830848995463,0.2281879194630872,0.5900032669062398,0.0003214400514304,0.2927738172391445
0.0,0.0,0.0,0.01078079059131,0.0408228865316618,0.0259235255994815
0.1251576292559899,0.0191186001296176,0.0728667305848514,0.1519111401502776,0.0433944069431051,0.0972132209980557
0.0,0.0,0.0,0.2698464554067298,0.174863387978142,0.2219701879455606
0.0198612862547288,0.0,0.0100671140939597,0.4295981705325057,0.0353584056573449,0.2308813998703823
