Latitude,Longitude,Vs30,subregion,medianim,total_std_dev,within_ev_std_dev,between_ev_std_dev
37.79312517260514,-122.41229175052992,733.4,3,0.0718184991587801,0.702248946415453,0.6096440650811489,0.3485508523199244
37.79312517260514,-122.41145841722992,733.4,3,0.0720994301525433,0.7022476046088914,0.6096430719092968,0.3485498860305677
37.79312517260514,-122.4106250839299,733.4,3,0.0723816525005338,0.7022462611457323,0.6096420775115527,0.3485489185473941
37.79312517260514,-122.40979175062988,733.4,3,0.0726713756071946,0.7022448866564153,0.6096410601493146,0.348547928720142
37.79312517260514,-122.40895841732988,733.4,3,0.0729682109905155,0.7022434833172186,0.609640021433428,0.3485469181159835
37.79312517260514,-122.40812508402988,233.53484,3,0.1941843408645827,0.6605724699314239,0.5789382604153902,0.3180982217154063
37.79312517260514,-122.40729175072988,233.9187,3,0.1949095675275804,0.6604760284370245,0.578867552705127,0.3180266349932377
37.79312517260514,-122.40645841742986,234.26675,3,0.1949721538918853,0.6607311167744462,0.5790545786978368,0.3182159700000576
37.79312517260514,-122.40562508412984,234.51598,3,0.1957020988874127,0.6606351747456415,0.5789842344140367,0.3181447632936869
37.79312517260514,-122.40479175082984,234.55293,3,0.1990079535317726,0.6605390945286574,0.5789137904842813,0.3180734484169659
37.79312517260514,-122.40395841752984,234.18718,3,0.1997541456460801,0.6604428788777648,0.5788432489357067,0.3180020273864702
37.79312517260514,-122.40312508422984,233.14679,3,0.2011896583991918,0.6599917056713714,0.5785124888250607,0.3176670455499599
37.79312517260514,-122.40229175092982,231.17415,3,0.203336258845336,0.6591744542179359,0.577913446943696,0.3170599453339534
37.79312517260514,-122.4014584176298,228.26387,3,0.2062327053603137,0.6579708085731997,0.577031401657847,0.3161650620091514
37.79312517260514,-122.4006250843298,224.80647,3,0.2099367786555106,0.6563504568249753,0.5758444087716842,0.3149589482150701
37.79229183930513,-122.45062508233028,336.20743,3,0.1098267632566358,0.6869253909899814,0.5983205335177232,0.3374596745654299
37.79229183930513,-122.44979174903028,335.45883,3,0.1104354758455876,0.6867557688368543,0.5981954011007389,0.3373362538071249
37.79229183930513,-122.44895841573027,334.7286,3,0.1110487077594072,0.6865843601634365,0.598068955551391,0.3372115182295882
37.79229183930513,-122.44812508243028,334.01605,3,0.1114349360273733,0.686548769606436,0.5980427015494024,0.3371856167922996
37.79229183930513,-122.44729174913026,733.4,3,0.059544693454775,0.7023035169199572,0.6096844570486408,0.3485901500493732
37.79229183930513,-122.44645841583024,733.4,3,0.0597592787379039,0.7023023162398717,0.6096835683249061,0.3485892854212508
37.79229183930513,-122.44562508253024,733.4,3,0.0599748727539458,0.7023011132985267,0.6096826779276486,0.3485884191640925
37.79229183930513,-122.44479174923023,733.4,3,0.06070803512815,0.7022999081177558,0.6096817858730306,0.3485875512936173
37.79229183930513,-122.44395841593024,733.4,3,0.0609275202565793,0.7022987007198797,0.6096808921775746,0.3485866818258949
37.79229183930513,-122.44312508263022,733.4,3,0.0611480287311342,0.7022974911277129,0.609679996858169,0.3485858107773508
37.79229183930513,-122.4422917493302,733.4,3,0.0613695623639351,0.7022962793645694,0.6096790999320715,0.3485849381647701
37.79229183930513,-122.4414584160302,733.4,3,0.0615921228760824,0.7022950654542692,0.6096782014169143,0.3485840640053023
37.79229183930513,-122.4406250827302,733.4,3,0.0618157118949181,0.7022938494211441,0.6096773013307089,0.3485831883164659
37.79229183930513,-122.4397917494302,733.4,3,0.0620403309512603,0.7022926312900452,0.6096763996918505,0.3485823111161526
37.79229183930513,-122.43895841613018,733.4,3,0.0622659814766155,0.7022914110863472,0.6096754965191226,0.3485814324226322
37.79229183930513,-122.43812508283015,733.4,3,0.0624926648002393,0.7022901888359568,0.6096745918317017,0.3485805522545568
37.79229183930513,-122.43729174953016,733.4,3,0.0627203821462351,0.7022889645653188,0.609673685649163,0.3485796706309665
37.79229183930513,-122.43645841623017,733.4,3,0.0629491346305958,0.7022877383014208,0.6096727779914834,0.3485787875712923
37.79229183930513,-122.43562508293014,733.4,3,0.0631789232580975,0.702286510071802,0.6096718688790482,0.3485779030953624
37.79229183930513,-122.43479174963014,733.4,3,0.0628687152667833,0.7022852799045587,0.6096709583326546,0.3485770172234061
37.79229183930513,-122.43395841633011,316.545,3,0.1228932072446118,0.6831725361759854,0.5955531151927647,0.3347255609739443
37.79229183930513,-122.43312508303012,733.4,3,0.0633295151238202,0.7022828138724084,0.6096691330232731,0.3485752413743672
37.79229183930513,-122.43229174973013,733.4,3,0.0635614599736749,0.7022815780665392,0.609668218303986,0.3485743514397924
37.79229183930513,-122.4314584164301,733.4,3,0.0638023929274863,0.7022802982331742,0.6096672709966593,0.3485734297991775
37.79229183930513,-122.4306250831301,733.4,3,0.0640454112664762,0.7022790112900504,0.6096663184270864,0.3485725030378807
37.79229183930513,-122.42979174983007,733.4,3,0.0642896330189895,0.7022777219700687,0.6096653640984687,0.3485715745641785
37.79229183930513,-122.42895841653008,733.4,3,0.0645350608765183,0.7022764302996027,0.6096644080303291,0.3485706443970592
37.79229183930513,-122.42812508323009,733.4,3,0.0647816974246782,0.7022751363056132,0.6096634502426245,0.3485697125559341
37.79229183930513,-122.42729174993006,733.4,3,0.0650295451396592,0.7022738400156562,0.6096624907557529,0.3485687790606426
37.79229183930513,-122.42645841663006,733.4,3,0.0652786063846715,0.7022725414578906,0.6096615295905582,0.3485678439314585
37.79229183930513,-122.42562508333005,733.4,3,0.065528883406346,0.7022712406610856,0.6096605667683361,0.3485669071890955
37.79229183930513,-122.42479175003004,733.4,3,0.0666085340641812,0.7022699376546281,0.6096596023108397,0.3485659688547119
37.79229183930513,-122.42395841673004,313.4174,3,0.1354731619378195,0.6821245022462726,0.5947806951612813,0.3339607180914967
37.79229183930513,-122.42312508343002,312.92267,3,0.1362951304298746,0.6819031496926885,0.5946175777900501,0.3337991038692328
37.79229183930513,-122.42229175013,312.43005,3,0.1367974846945926,0.6818563773636713,0.5945831117452994,0.3337649510940089
37.79229183930513,-122.42145841683,311.93915,3,0.1376291148108181,0.6816322459863713,0.5944179567401011,0.33360127618663
37.79229183930513,-122.42062508353,311.85822,3,0.1381370385787648,0.6815849367287781,0.5943830971874692,0.3335667245895548
37.79229183930513,-122.41979175023,312.96075,3,0.1383182283851611,0.6817156273325915,0.5944793967155882,0.3336621696119282
37.79229183930513,-122.41895841692998,314.0003,3,0.1381759962584286,0.6820210773226442,0.5947044790648114,0.3338852085561615
37.79229183930513,-122.41812508362996,733.4,3,0.0686904349764425,0.7022594377923003,0.6096518305470597,0.3485584075574377
37.79229183930513,-122.41729175032997,733.4,3,0.0689562700867466,0.702258116327367,0.6096508524294193,0.3485574559233299
37.79229183930513,-122.41645841702996,733.4,3,0.0692233523742676,0.7022567929824222,0.6096498729205099,0.3485565029345496
37.79229183930513,-122.41562508372996,733.4,3,0.069491682379042,0.7022554677941869,0.6096488920475127,0.3485555486175374
37.79229183930513,-122.41479175042994,733.4,3,0.0707397648493592,0.7022541408000986,0.6096479098381392,0.34855459299925
37.79229183930513,-122.41395841712992,733.4,3,0.0710143899471542,0.7022528120383194,0.609646926320637,0.3485536361071662
37.79229183930513,-122.41312508382993,733.4,3,0.0712902808287641,0.7022514815477452,0.6096459415237974,0.3485526779692931
37.79229183930513,-122.41229175052992,733.4,3,0.0715674373065969,0.7022501493680139,0.6096449554769601,0.3485517186141724
37.79229183930513,-122.41145841722992,733.4,3,0.0718505381964123,0.7022487931608088,0.6096439516458578,0.3485507419550779
37.79229183930513,-122.4106250839299,733.4,3,0.0721418978645849,0.7022474021613734,0.6096429220627022,0.3485497402398224
37.79229183930513,-122.40979175062988,733.4,3,0.072434758981805,0.7022460088465543,0.6096418907660587,0.3485487368562678
37.79229183930513,-122.40895841732988,733.4,3,0.0727291244682617,0.7022446132518415,0.6096408577821973,0.3485477318299678
37.79229183930513,-122.40812508402988,733.4,3,0.0730249970774133,0.7022432154134833,0.6096398231379497,0.3485467251870218
37.79229183930513,-122.40729175072988,733.4,3,0.0733223793902972,0.7022418153684972,0.6096387868607168,0.3485457169540832
37.79229183930513,-122.40645841742986,733.4,3,0.0736212738098361,0.7022404131546786,0.6096377489784752,0.3485447071583662
37.79229183930513,-122.40562508412984,733.4,3,0.0739216825549656,0.7022390088106123,0.6096367095197858,0.348543695827653
37.79229183930513,-122.40479175082984,404.89624,3,0.1288384875594361,0.6927002692394141,0.6025835360019413,0.3416529600980414
37.79229183930513,-122.40395841752984,404.84726,3,0.1293547644361306,0.6926769856946414,0.6025663372909102,0.341636086610931
37.79229183930513,-122.40312508422984,237.6895,3,0.1978550838540566,0.6614723818874142,0.579598127307226,0.318765937361202
37.79229183930513,-122.40229175092982,235.80713,3,0.1999426767605182,0.6606831938354617,0.5790194415959881,0.3181804030271136
37.79229183930513,-122.4014584176298,232.05421,3,0.2027554139792654,0.6595206858328183,0.5781672184136872,0.3173171955522907
37.79229183930513,-122.4006250843298,227.36261,3,0.2070714482394985,0.6575811581728552,0.5767459182031044,0.3158751737949843
37.79145850600512,-122.45062508233028,335.04968,3,0.1097428969815,0.6868195697770747,0.5982424673098086,0.3373826784762943
37.79145850600512,-122.44979174903028,334.28818,3,0.1103503462604424,0.6866489507113863,0.5981166024404562,0.3372585230919052
37.79145850600512,-122.44895841573027,333.545,3,0.1109623012822336,0.6864765366052196,0.5979894182431704,0.3371330464055577
37.79145850600512,-122.44812508243028,332.8195,3,0.1115787999834912,0.6863023096353892,0.5978609017270518,0.3370062349526879
37.79145850600512,-122.44729174913026,733.4,3,0.0593671742574755,0.7023045127513193,0.6096851941468754,0.3485908671622864
37.79145850600512,-122.44645841583024,733.4,3,0.0595801176091422,0.7023033184772639,0.6096843101645939,0.348590007147796
37.79145850600512,-122.44562508253024,733.4,3,0.059794052987081,0.7023021219823935,0.6096834245387233,0.3485891455334023
37.79145850600512,-122.44479174923023,733.4,3,0.0605239736977934,0.7023009232886922,0.6096825372855371,0.3485882823349333
37.79145850600512,-122.44395841593024,733.4,3,0.0607417517641016,0.7022997224186303,0.6096816484216687,0.3485874175685661
37.79145850600512,-122.44312508263022,733.4,3,0.0609605358350643,0.7022985193951682,0.6096807579641143,0.3485865512508315
37.79145850600512,-122.4422917493302,324.57196,3,0.1199592288702594,0.6848800883241276,0.5968120038567511,0.3359704859587432
37.79145850600512,-122.4414584160302,733.4,3,0.0614011284855135,0.7022961069823797,0.6096789723377778,0.3485848140291788
37.79145850600512,-122.4406250827302,733.4,3,0.0616229400799942,0.702294897641485,0.6096780772048467,0.3485839431601302
37.79145850600512,-122.4397917494302,733.4,3,0.0618457637036694,0.7022936862440665,0.6096771805499404,0.3485830708094625
37.79145850600512,-122.43895841613018,733.4,3,0.0620696006194522,0.7022924728156326,0.6096762823919409,0.3485821969955412
37.79145850600512,-122.43812508283015,733.4,3,0.0622944519873125,0.7022912573822195,0.6096753827501211,0.3485813217371123
37.79145850600512,-122.43729174953016,733.4,3,0.0625203188614093,0.7022900399703984,0.6096744816441495,0.3485804450533067
37.79145850600512,-122.43645841623017,733.4,3,0.0627472021871669,0.7022888206072809,0.6096735790940947,0.3485795669636449
37.79145850600512,-122.43562508293014,733.4,3,0.0629751027982049,0.7022875993205262,0.6096726751204307,0.3485786874880415
37.79145850600512,-122.43479174963014,314.57416,3,0.1226281098851516,0.6829211943981474,0.5953678550285398,0.3345421871108452
37.79145850600512,-122.43395841633011,314.57065,3,0.1230562186438833,0.6828781393670915,0.595336120883239,0.3345107717206703
37.79145850600512,-122.43312508303012,733.4,3,0.0631284271965995,0.7022838882359432,0.6096699282463008,0.3485760150497237
37.79145850600512,-122.43229174973013,733.4,3,0.0633671836493116,0.7022826129251964,0.6096689842860685,0.3485750966673249
37.79145850600512,-122.4314584164301,733.4,3,0.063607117725866,0.7022813352313979,0.609668038562201,0.3485741765680782
37.79145850600512,-122.4306250831301,733.4,3,0.0638482321094205,0.7022800551799556,0.609667091093506,0.3485732547702765
37.79145850600512,-122.42979174983007,733.4,3,0.0640905293826042,0.7022787727968475,0.6096661418992135,0.348572331292623
37.79145850600512,-122.42895841653008,733.4,3,0.06433401202414,0.7022774881086287,0.6096651909989804,0.3485714061542366
37.79145850600512,-122.42812508323009,733.4,3,0.0645786824055464,0.7022762011424388,0.6096642384128963,0.3485704793746573
37.79145850600512,-122.42729174993006,733.4,3,0.0648245427876192,0.7022749119260099,0.6096632841614891,0.3485695509738513
37.79145850600512,-122.42645841663006,733.4,3,0.0650715953169101,0.7022736204876734,0.6096623282657306,0.3485686209722172
37.79145850600512,-122.42562508333005,733.4,3,0.0653198420221601,0.7022723268563683,0.6096613707470422,0.3485676893905909
37.79145850600512,-122.42479175003004,733.4,3,0.0663947829380712,0.7022710310616491,0.6096604116273007,0.3485667562502511
37.79145850600512,-122.42395841673004,313.14108,3,0.1350541060152771,0.6821634933461024,0.5948094290231484,0.3339891836561688
37.79145850600512,-122.42312508343002,312.9238,3,0.1358712199414651,0.681942726456638,0.5946467417835313,0.333828001601638
37.79145850600512,-122.42229175013,312.71274,3,0.136369513514788,0.6818962154145035,0.5946124679691582,0.3337940405882792
37.79145850600512,-122.42145841683,312.50778,3,0.1368700441733467,0.6818496330676566,0.5945781419736477,0.3337600263687411
37.79145850600512,-122.42062508353,312.63065,3,0.1373728128192535,0.6818029805932058,0.5945437646661152,0.3337259597969901
37.79145850600512,-122.41979175023,313.68265,3,0.1375517946923064,0.6819325186556854,0.5946392196618642,0.3338205482591147
37.79145850600512,-122.41895841692998,314.67688,3,0.1377331090056583,0.6820613017296974,0.5947341211006326,0.3339145766747349
37.79145850600512,-122.41812508362996,315.6196,3,0.1379167396782385,0.6821893351239717,0.5948284728444941,0.3340080490802182
37.79145850600512,-122.41729175032997,316.51614,3,0.1381026704141903,0.6823166241105364,0.5949222787292596,0.3341009694825565
37.79145850600512,-122.41645841702996,733.4,3,0.0689875567443269,0.7022579610840886,0.6096507375219694,0.3485573441270461
37.79145850600512,-122.41562508372996,733.4,3,0.0692535507931615,0.7022566436261825,0.6096497623705391,0.3485563953776435
37.79145850600512,-122.41479175042994,733.4,3,0.0704958992132904,0.7022553244103675,0.6096487859182163,0.3485554453615025
37.79145850600512,-122.41395841712992,733.4,3,0.0707681049875585,0.7022540034749191,0.6096478081933323,0.3485544941061836
37.79145850600512,-122.41312508382993,733.4,3,0.0710447814074138,0.7022526652592154,0.6096468176782923,0.3485535304058799
37.79145850600512,-122.41229175052992,733.4,3,0.071330794741154,0.702251286538085,0.6096457971824017,0.3485525375352035
37.79145850600512,-122.41145841722992,733.4,3,0.071618276266824,0.7022499054840565,0.6096447749600528,0.3485515429836352
37.79145850600512,-122.4106250839299,733.4,3,0.0719072289247368,0.7022485221313447,0.6096437510365718,0.3485505467758101
37.79145850600512,-122.40979175062988,733.4,3,0.0721976554972542,0.7022471365149002,0.6096427254378298,0.3485495489368932
37.79145850600512,-122.40895841732988,733.4,3,0.0724895586035241,0.7022457486704187,0.6096416981902494,0.3485485494925861
37.79145850600512,-122.40812508402988,733.4,3,0.0727829406940968,0.7022443586343504,0.6096406693208115,0.3485475484691336
37.79145850600512,-122.40729175072988,733.4,3,0.0730778040452913,0.70224296644391,0.609639638857063,0.3485465458933318
37.79145850600512,-122.40645841742986,733.4,3,0.0733741507535582,0.7022415721370875,0.6096386068271242,0.3485455417925343
37.79145850600512,-122.40562508412984,733.4,3,0.0736719827296709,0.7022401757526567,0.6096375732596961,0.3485445361946601
37.79145850600512,-122.40479175082984,403.8716,3,0.1286624625350247,0.6926338977193058,0.6025345099945421,0.3416048602339768
37.79145850600512,-122.40395841752984,403.70886,3,0.1291752253611547,0.6926105518361105,0.6025172654858146,0.3415879408091243
37.79145850600512,-122.40312508422984,402.8433,3,0.1299465691703329,0.6925002620762121,0.6024358008001044,0.3415080070656607
37.79145850600512,-122.40229175092982,241.56699,3,0.1953400206233528,0.6628132417155528,0.5805815938279463,0.3197599197862067
37.79145850600512,-122.4014584176298,235.82639,3,0.2000519289712907,0.660669259962698,0.5790092253577506,0.318170061461283
37.79145850600512,-122.4006250843298,228.59305,3,0.2056917063913886,0.6580422282439411,0.5770837314133863,0.316218185894255
37.79062517270511,-122.45062508233028,333.8076,3,0.1098873202256763,0.6865769594800869,0.5980634962896464,0.3372061323504141
37.79062517270511,-122.44979174903028,333.0327,3,0.110265126961212,0.6865415819293179,0.5980373994579259,0.3371803857990726
37.79062517270511,-122.44895841573027,332.2761,3,0.110875818390571,0.6863681584859117,0.5979094737850574,0.3370541649963955
37.79062517270511,-122.44812508243028,733.4,3,0.0589791420700694,0.7023066975773676,0.609686811320246,0.3485924404862773
37.79062517270511,-122.44729174913026,733.4,3,0.0591894756368467,0.7023055119094065,0.6096859337076528,0.348591586670363
37.79062517270511,-122.44645841583024,733.4,3,0.0594007828822078,0.7023043240391149,0.6096850544651484,0.3485907312678683
37.79062517270511,-122.44562508253024,329.21643,3,0.1131242924866422,0.6857999669301298,0.5974903824236595,0.3366405168018196
37.79062517270511,-122.44479174923023,327.7098,3,0.1175770075669498,0.6854733567330699,0.5972495027184191,0.3364026668941604
37.79062517270511,-122.44395841593024,326.17227,3,0.1182467568825289,0.6852887312437841,0.597113346568057,0.3362681913592345
37.79062517270511,-122.44312508263022,324.5982,3,0.1191891121000325,0.6849524309817796,0.5968653489874441,0.3360231954582095
37.79062517270511,-122.4422917493302,322.98126,3,0.1201432422682233,0.6846097560793543,0.59661266982057,0.3357734955719472
37.79062517270511,-122.4414584160302,321.31412,3,0.1208332130198979,0.6844160754130238,0.5964698635650204,0.3356323377484534
37.79062517270511,-122.4406250827302,319.58817,3,0.1218071314715666,0.6840632481498112,0.5962097299994636,0.3353751411825821
37.79062517270511,-122.4397917494302,317.79324,3,0.122793392800587,0.6837037415474911,0.5959446931376862,0.3351130091880464
37.79062517270511,-122.43895841613018,733.4,3,0.061873105877218,0.7022935378345146,0.6096770706998352,0.3485829639368325
37.79062517270511,-122.43812508283015,733.4,3,0.0620961330886296,0.7022923292124865,0.6096761760994787,0.3485820935840179
37.79062517270511,-122.43729174953016,733.4,3,0.0623201575054982,0.7022911186535232,0.609675280065665,0.3485812218357008
37.79062517270511,-122.43645841623017,733.4,3,0.062545179907145,0.7022899061848534,0.6096743826185491,0.3485803487114859
37.79062517270511,-122.43562508293014,312.37814,3,0.1264026832284204,0.6826665636951263,0.5951801813929254,0.3343563800264568
37.79062517270511,-122.43479174963014,312.38147,3,0.1228078857440651,0.6826220287982495,0.5951473583956111,0.3343238788889664
37.79062517270511,-122.43395841633011,312.39032,3,0.1232501730768175,0.6825768659506939,0.5951140729258978,0.3342909184178068
37.79062517270511,-122.43312508303012,733.4,3,0.0629365823676999,0.7022849157918761,0.6096706888234181,0.3485767550172865
37.79062517270511,-122.43229174973013,733.4,3,0.0631734808785251,0.7022836472852895,0.6096697498992898,0.348575841535334
37.79062517270511,-122.4314584164301,733.4,3,0.0634115371111856,0.7022823764401536,0.609668809244463,0.3485749263685903
37.79062517270511,-122.4306250831301,733.4,3,0.0636507535435523,0.7022811032820563,0.6096678668778789,0.3485740095354775
37.79062517270511,-122.42979174983007,733.4,3,0.0638911325516818,0.7022798278371519,0.6096669228188974,0.3485730910548265
37.79062517270511,-122.42895841653008,733.4,3,0.0641326764064655,0.7022785501321703,0.6096659770873052,0.3485721709458814
37.79062517270511,-122.42812508323009,733.4,3,0.0643753872703614,0.7022772701944222,0.6096650297033182,0.3485712492283058
37.79062517270511,-122.42729174993006,733.4,3,0.0646192671939074,0.7022759880518081,0.6096640806875891,0.3485703259221875
37.79062517270511,-122.42645841663006,733.4,3,0.0648643181122339,0.7022747037328251,0.6096631300612124,0.3485694010480444
37.79062517270511,-122.42562508333005,733.4,3,0.065110541841532,0.7022734172665748,0.6096621778457297,0.3485684746268292
37.79062517270511,-122.42479175003004,733.4,3,0.0661807774344298,0.7022721286827701,0.6096612240631352,0.3485675466799355
37.79062517270511,-122.42395841673004,312.85776,3,0.1349546984817199,0.6820286337486842,0.5947100475004188,0.3338907256201442
37.79062517270511,-122.42312508343002,312.92224,3,0.1354467517450135,0.6819824547553266,0.594676017706206,0.3338570091509075
37.79062517270511,-122.42229175013,312.99008,3,0.1359409995372146,0.6819362049384923,0.5946419360791769,0.3338232398469607
37.79062517270511,-122.42145841683,313.06113,3,0.136114273691325,0.6820650369919385,0.5947368736913579,0.3339173037724226
37.79062517270511,-122.42062508353,313.3766,3,0.1366119227176873,0.6820190336556237,0.594702973059758,0.3338837164379768
37.79062517270511,-122.41979175023,314.38126,3,0.1367887037782648,0.6821474277206081,0.5947975896888664,0.3339774549968263
37.79062517270511,-122.41895841692998,315.33292,3,0.1369677697897616,0.6822750729509838,0.5948916572175186,0.3340706382537451
37.79062517270511,-122.41812508362996,316.2371,3,0.1371491044990622,0.6824019746090587,0.594985179474665,0.3341632702076084
37.79062517270511,-122.41729175032997,317.0986,3,0.1373326914376179,0.6825281379206682,0.5950781602631471,0.3342553548281358
37.79062517270511,-122.41645841702996,733.4,3,0.0687515982292588,0.702259133369072,0.6096516052200351,0.348558188331467
37.79062517270511,-122.41562508372996,733.4,3,0.0690152670807302,0.7022578236359771,0.6096506357860897,0.3485572451456944
37.79062517270511,-122.41479175042994,733.4,3,0.0702537502302587,0.7022565031267187,0.6096496583761486,0.3485562941988172
37.79062517270511,-122.41395841712992,733.4,3,0.0705345429818094,0.7022551366202274,0.6096486469204212,0.3485553101268059
37.79062517270511,-122.41312508382993,733.4,3,0.0708167715082738,0.7022537677650021,0.6096476337265074,0.3485543243625186
37.79062517270511,-122.41229175052992,321.3722,3,0.1465048443514277,0.6829326678016437,0.5953763116685951,0.3345505585925246
37.79062517270511,-122.41145841722992,733.4,3,0.0713855475544241,0.7022510231409953,0.6096456022223077,0.348552347852621
37.79062517270511,-122.4106250839299,733.4,3,0.0716721005294378,0.7022496474403279,0.609644583962441,0.3485513571560538
37.79062517270511,-122.40979175062988,733.4,3,0.0719601001798361,0.702248269527174,0.609643564065241,0.34855036486531
37.79062517270511,-122.40895841732988,733.4,3,0.0722495488312739,0.7022468894374247,0.6096425425572747,0.3485493710062324
37.79062517270511,-122.40812508402988,733.4,3,0.0725404486391032,0.7022455072077227,0.6096415194656652,0.3485483756052044
37.79062517270511,-122.40729175072988,733.4,3,0.0728328015827971,0.7022441228754704,0.6096404948180986,0.3485473786891571
